Variable,A,A,B,B,B,B,C,C,C,C
124,1.0,0.0,0.24154057879525467,0.0,0.7584594212047453,0.0,0.0,0.0,0.0649442813760256,0.9350557186239744
125,0.19703500349114525,0.8029649965088548,0.0,0.7983319380692481,0.20166806193075199,0.0,0.588946610524198,0.0,0.1449202902901286,0.2661330991856733
126,0.0,1.0,0.5554952505125802,0.2114484175008624,0.0,0.2330563319865574,0.14140722271191572,0.15639260602764002,0.7022001712604443,0.0
127,0.2865505305791236,0.7134494694208765,0.5757283533703289,0.007133561652272447,0.41713808497739874,0.0,0.7777232082793384,0.16248501766128454,0.059791774059377176,0.0
128,0.0,1.0,0.0,1.0,0.0,0.0,0.12412346749238243,0.0802226203820643,0.7956539121255533,0.0
129,0.1044259983012269,0.8955740016987731,0.13319662117560482,0.8332951003395009,0.03169871486029631,0.0018095636245978035,0.0,0.0,0.9264200316815966,0.07357996831840338
130,0.0,1.0,0.0,0.6569130391769417,0.23262622669763303,0.11046073412542531,0.1087800818480176,0.777853396699387,0.003782631881613189,0.1095838895709823
131,0.0,1.0,0.6721284634996145,0.0,0.2725805625648496,0.0552909739355359,0.0,0.5644127403888715,0.1504818154699306,0.285105444141198
132,0.6701760800896321,0.3298239199103679,0.0,0.0,0.02633435293049175,0.9736656470695083,0.1274155356815999,0.06641234949691163,0.25283493286187253,0.553337181959616
133,0.11770944333676212,0.8822905566632379,0.8051127828694621,0.011150609256994857,0.18373660787354307,0.0,0.0,0.8613096298444057,0.13869037015559432,0.0
134,0.0,1.0,0.0,1.0,0.0,0.0,0.315147261848085,0.6848527381519148,0.0,0.0
135,0.0,1.0,0.0,0.9292951374364139,0.07070486256358613,0.0,0.16498286278703178,0.0,0.7059687224577477,0.12904841475522058
136,0.8226894282121019,0.1773105717878982,0.3113345773020233,0.10663602286410902,0.01933430683761605,0.5626950929962516,0.1084690939849919,0.0580162687080026,0.0,0.8335146373070056
137,1.0,0.0,0.2563166054404609,0.04139658862873539,0.7022868059308037,0.0,0.16113842080055205,0.1379029874420252,0.6797813740144657,0.0211772177429571
138,0.0,1.0,0.9852831077138701,0.014716892286129905,0.0,0.0,0.04288022352908868,0.08580807491892771,0.6334814845834466,0.23783021696853704
139,0.0,1.0,0.0,0.5793125911047057,0.2670992289144246,0.15358817998086954,0.04337279849084819,0.028575251210059854,0.759475721679127,0.1685762286199651
140,0.1519259808611834,0.8480740191388166,0.10101555500031828,0.8048030026698092,0.09418144232987255,0.0,1.0,0.0,0.0,0.0
141,0.0,1.0,0.0,0.9333131750498735,0.0,0.06668682495012634,0.02861438831351913,0.5702703365773969,0.40111527510908407,0.0
142,0.017549369067066,0.982450630932934,0.7246185280733287,0.0,0.0,0.27538147192667134,0.18591829521760347,0.0,0.18519000180060366,0.6288917029817929
143,0.35162977631627323,0.6483702236837268,0.0,0.6020344924951284,0.39643584250604785,0.0015296649988237002,0.07694873227788743,0.9230512677221127,0.0,0.0
144,0.0,1.0,0.5350229962496424,0.1559017841734084,0.11750149944697671,0.19157372012997248,0.7925593203122575,0.20744067968774238,0.0,0.0
145,0.0,1.0,0.8298592640347686,0.10386750776220846,0.0,0.06627322820302303,0.9269914597873566,0.0,0.07089517983881313,0.002113360373830151
146,1.0,0.0,0.20292344814902072,0.05109914555296294,0.7459774062980163,0.0,0.041964100460108275,0.053702091386717415,0.7753101246316546,0.12902368352151974
147,0.04741722831196385,0.9525827716880362,1.0,0.0,0.0,0.0,0.001058847104384272,0.9989411528956157,0.0,0.0
148,1.0,0.0,0.0,0.0,0.1823875822890426,0.8176124177109574,0.0,0.129139645189745,0.8708603548102549,0.0
149,0.0,1.0,0.1743149156721896,0.8256850843278104,0.0,0.0,1.0,0.0,0.0,0.0
150,0.9860730049093179,0.01392699509068207,0.06418806521556633,0.0,0.09158403537291503,0.8442278994115187,0.0,0.0,0.0,1.0
151,0.0,1.0,0.052788501237304095,0.504815086216269,0.18973359392375497,0.25266281862267187,0.0,0.7692713324276581,0.09768176912956522,0.13304689844277665
152,1.0,0.0,0.3543248287516992,0.0,0.0,0.6456751712483009,0.0,0.004257832175349149,0.0,0.9957421678246509
153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
154,0.0,1.0,0.6838132882295345,0.0,0.30019032772271304,0.015996384047752495,0.7708894021444793,0.0,0.04649914839083052,0.18261144946469005
155,0.23173397856373043,0.7682660214362697,0.7646707000013482,0.0,0.005573071825919133,0.2297562281727328,0.0,0.8658731215328948,0.0,0.13412687846710514
156,1.0,0.0,0.0,0.0,0.24328513721572761,0.7567148627842724,0.3700518493528735,0.0,0.03753366887624849,0.5924144817708781
157,1.0,0.0,0.0,0.005780632983130698,0.19618347447799098,0.7980358925388784,0.0,0.0,1.0,0.0
158,1.0,0.0,0.20049591810083398,0.1542006686445614,0.574548054357918,0.07075535889668655,0.03504844208315951,0.050129288817045495,0.0,0.914822269099795
159,0.9678429270554094,0.0321570729445906,0.32026656436842077,0.06095845385465254,0.46483693389495206,0.15393804788197474,0.0,0.36095905334829276,0.6390409466517073,0.0
160,0.0,1.0,0.7818124536822972,0.0,0.2181875463177028,0.0,0.0,0.7841918946769795,0.0,0.21580810532302055
161,0.0,1.0,0.0,0.0,1.0,0.0,0.23986773890932828,0.1534170192056798,0.5650324079105441,0.041682833974447914
162,0.8458042039530227,0.1541957960469773,0.0,0.1936571418695558,0.7138629213945065,0.09247993673593775,0.0,1.0,0.0,0.0
163,0.2851241367407103,0.7148758632592896,0.07818154927447821,0.9218184507255218,0.0,0.0,0.0006961776867195298,0.24205768525438157,0.0,0.757246137058899
164,0.05022430359544419,0.9497756964045558,0.11791863499017281,0.882081365009827,0.0,0.0,0.0,0.0,0.9665720610574006,0.03342793894259947
165,0.0,1.0,0.7808859437988751,0.1549624157524055,0.06415164044871928,0.0,0.14095445468191095,0.10774049646799365,0.7513050488500953,0.0
166,0.0,1.0,0.7226687803510501,0.0,0.0377480208446435,0.2395831988043064,0.3802181906673326,0.6197818093326674,0.0,0.0
167,0.05727537842480287,0.9427246215751971,0.8864957671195234,0.0,0.11350423288047665,0.0,0.036636895257417056,0.881596634024561,0.0,0.08176647071802198
168,1.0,0.0,0.18391008017190547,0.1542844402434184,0.11029593370298099,0.5515095458816952,0.0,0.0,0.08890426502808342,0.9110957349719165
169,0.0,1.0,0.0,0.7141277604362418,0.2858722395637582,0.0,0.183504477364992,0.04917941020549639,0.0,0.7673161124295116
170,0.6857096358539809,0.3142903641460191,0.0,0.0,0.3832186719835845,0.6167813280164156,0.2783966694042598,0.0,0.7216033305957402,0.0
171,1.0,0.0,0.0,0.05180221255684089,0.8569424805689251,0.0912553068742339,0.0,0.28337657622305834,0.0,0.7166234237769415
172,0.0,1.0,0.6430630422126485,0.0,0.2660514214025958,0.09088553638475574,0.1715226908284162,0.16067151559628978,0.5819984742672026,0.08580731930809146
173,0.9959196416789895,0.004080358321010543,0.0,0.0,0.0,1.0,0.2912277983009537,0.16364930170815234,0.4744590295606159,0.07066387043027808
174,0.11698631963921956,0.8830136803607803,1.0,0.0,0.0,0.0,0.0,0.9786017439259341,0.0,0.02139825607406578
175,1.0,0.0,0.029200015114704946,0.4654918149627681,0.0,0.5053081699225271,0.0,0.050867970321642926,0.12483172035006239,0.8243003093282948
176,0.9138588234293716,0.08614117657062834,0.09068015662908133,0.0,0.6232155947855558,0.2861042485853628,0.0,0.0,0.3578024334691216,0.6421975665308784
177,0.0,1.0,0.5036622723166432,0.0,0.3260117896267002,0.17032593805665658,0.0,0.12208007088380561,0.0,0.8779199291161944
178,1.0,0.0,0.0,0.0,0.4370044777629661,0.5629955222370339,0.0,0.0,0.15938092845888482,0.8406190715411151
179,1.0,0.0,0.0,0.0,0.0,1.0,0.16027422313570558,0.0,0.0979895989494787,0.7417361779148157
180,0.2247821973037802,0.7752178026962196,0.12249110390464904,0.563594818864399,0.0,0.313914077230952,0.0,0.9356414024047546,0.0643585975952454,0.0
181,1.0,0.0,0.0,0.3824261947820619,0.4998004122055602,0.11777339301237787,0.0,0.0,0.0,1.0
182,1.0,0.0,0.09911524800665512,0.0,0.3087988272758984,0.5920859247174464,0.0,0.0,0.09103638751853999,0.9089636124814601
183,0.0,1.0,0.7349309308575256,0.26506906914247447,0.0,0.0,0.8809401783905091,0.004650073193478716,0.11440974841601222,0.0
184,0.2007426796491497,0.7992573203508503,0.16198346002005296,0.8380165399799471,0.0,0.0,0.6701499347218941,0.0,0.0,0.32985006527810584
185,0.06544706235452721,0.9345529376454728,0.0,1.0,0.0,0.0,0.0,0.3283595416147799,0.0,0.67164045838522
186,0.12874242133411892,0.8712575786658812,0.7760736150165055,0.14158496857370467,0.0,0.08234141640978976,0.0,0.11140562865040628,0.0,0.8885943713495937
187,0.0,1.0,0.05622168014267384,0.9437783198573261,0.0,0.0,0.03147422056844348,0.7440017449811999,0.22452403445035665,0.0
188,0.8059711365072357,0.1940288634927642,0.14082012961617998,0.0,0.8108375158246564,0.04834235455916359,0.14916264226039316,0.03978650180208327,0.0,0.8110508559375236
189,1.0,0.0,0.19022350952697142,0.0,0.00484934826527435,0.8049271422077543,0.17340912786390933,0.0,0.08315392503092726,0.7434369471051634
190,0.0,1.0,0.6335966496240799,0.3287803435992015,0.03762300677671858,0.0,0.0,0.8448153595449724,0.15518464045502758,0.0
191,0.15320238945654716,0.8467976105434527,0.03580729514770786,0.623234581637323,0.0,0.34095812321496916,0.0729178703838174,0.06743961783354809,0.81582614158924,0.04381637019339434
192,0.0,1.0,0.8148243800159736,0.18517561998402654,0.0,0.0,0.5229985315958124,0.2503851452363259,0.21479635405238434,0.011819969115477407
193,0.0030004584060346288,0.9969995415939653,1.0,0.0,0.0,0.0,0.10205875179197357,0.8979412482080263,0.0,0.0
194,0.3441157329241543,0.6558842670758457,0.8096445719884632,0.0,0.09909973778115007,0.09125569023038667,0.3234861646378541,0.0,0.6765138353621458,0.0
195,1.0,0.0,0.0,0.0,0.34158974529315417,0.6584102547068459,0.0,0.0,0.8837736168009085,0.11622638319909154
196,1.0,0.0,0.21950314733399984,0.18971998525052655,0.0,0.5907768674154736,0.28346841782512505,0.0,0.01598760625839319,0.7005439759164818
197,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1330952471135219,0.8669047528864781
198,0.40675634118188114,0.5932436588181188,0.8232892642496666,0.17671073575033344,0.0,0.0,1.0,0.0,0.0,0.0
