,A,B,C
177,1,0,3
178,0,3,3
179,0,3,3
180,1,1,1
181,0,3,3
182,0,3,3
183,1,0,0
184,1,1,3
185,1,1,3
186,1,0,3
187,1,1,1
188,0,2,3
189,0,3,3
190,1,0,1
191,1,1,2
192,1,0,0
193,1,0,1
194,1,0,2
195,0,3,2
196,0,3,3
197,1,0,3
198,1,0,0
199,1,1,2
200,1,1,2
201,0,2,2
202,1,0,0
203,1,1,1
204,1,1,3
205,0,3,2
206,0,2,2
207,0,2,3
208,1,0,1
209,1,0,1
210,0,3,3
211,1,1,1
212,1,0,2
213,1,0,2
214,0,2,2
215,1,1,0
216,0,3,2
217,0,2,3
218,0,3,3
219,0,3,2
220,0,2,1
221,0,3,3
222,0,2,3
223,1,0,0
224,0,2,2
225,1,1,1
226,0,2,2
227,1,1,2
228,1,1,2
229,1,0,1
230,1,1,2
231,0,3,3
232,0,2,3
233,1,1,0
234,0,3,3
235,1,0,1
236,1,0,0
237,1,0,3
238,0,3,3
239,0,3,3
240,0,3,2
241,1,1,1
242,0,2,1
243,0,3,3
244,1,0,0
245,0,3,3
246,1,1,2
247,1,1,1
248,0,3,2
249,1,1,2
250,1,0,0
251,0,2,1
252,1,1,2
253,1,0,2
254,0,2,2
255,0,3,3
256,1,0,1
257,0,3,2
258,0,2,3
259,1,1,2
260,0,3,3
261,0,2,3
262,1,1,1
263,0,2,2
264,0,2,2
265,0,3,3
266,0,3,2
267,1,1,1
268,1,0,2
269,1,0,2
270,1,0,1
271,0,3,3
272,1,1,3
273,0,2,3
274,0,3,2
275,1,1,2
276,0,2,2
277,1,0,1
278,1,1,1
279,1,1,3
280,0,3,3
281,1,1,3
282,1,1,2
283,1,0,1
284,1,1,2
285,1,1,2
286,0,2,2
287,1,0,3
288,1,0,2
289,1,1,2
290,1,0,1
291,1,1,3
292,0,3,3
293,1,1,2
294,1,2,2
295,0,2,2
296,1,0,2
297,0,2,3
298,0,3,2
299,1,1,1
300,1,0,3
301,0,2,3
302,0,3,3
303,1,0,3
304,1,1,1
305,1,0,2
306,1,1,2
307,1,1,0
308,0,3,2
309,0,2,1
310,0,3,3
311,0,3,3
312,1,1,1
313,1,1,2
314,0,2,2
315,1,0,0
316,0,3,2
317,1,1,2
318,1,0,0
319,0,2,2
320,1,1,2
321,1,0,0
322,0,2,3
323,1,0,2
324,1,1,2
325,0,2,2
326,0,3,3
327,1,0,1
328,0,3,2
329,1,1,1
330,1,1,0
331,0,3,3
332,0,2,1
333,1,0,0
334,1,1,0
335,0,2,1
336,1,1,1
337,0,3,3
338,1,0,2
339,1,2,2
340,0,3,3
341,0,3,3
342,1,0,1
343,0,3,3
344,1,1,0
345,1,0,2
346,1,1,3
347,1,0,3
348,0,3,2
349,0,2,2
350,1,1,1
351,0,2,2
352,0,3,3
353,0,3,3
354,0,3,2
355,1,1,0
356,1,1,1
357,1,1,2
358,0,3,2
359,0,3,3
360,1,0,0
361,0,3,1
362,0,2,3
363,0,2,3
364,1,1,2
365,0,3,3
366,1,0,2
367,0,3,3
368,1,1,2
369,1,1,2
370,1,1,1
371,0,3,3
372,1,0,0
373,1,1,1
374,1,2,1
375,0,2,3
376,1,0,0
377,0,2,2
378,1,0,0
379,1,0,3
380,1,1,3
381,0,3,3
382,0,3,3
383,1,1,1
384,0,2,1
385,0,2,3
386,1,1,2
387,1,0,1
388,1,1,0
389,1,1,0
390,0,2,3
391,1,0,2
392,0,3,2
393,1,1,2
394,1,1,3
395,1,1,1
396,0,3,3
397,1,1,3
398,0,3,2
399,0,3,3
400,1,0,1
401,1,1,0
402,1,1,3
403,0,3,3
404,1,1,2
405,0,3,3
406,0,3,2
407,1,0,1
408,1,1,1
409,1,1,0
410,1,0,3
411,1,1,2
412,1,0,0
413,1,0,0
414,0,3,3
415,1,1,2
416,1,0,0
417,0,3,2
418,1,1,0
419,1,0,0
420,1,0,1
421,1,1,2
422,0,3,2
423,0,3,3
424,1,0,1
425,1,0,0
426,0,3,3
427,0,3,2
428,0,3,3
429,0,2,2
430,1,1,1
431,0,3,3
432,0,3,3
433,1,1,0
434,1,1,1
435,0,2,3
436,0,3,2
437,1,0,2
438,1,0,2
439,0,3,3
440,0,2,3
441,0,2,1
442,0,3,2
443,1,1,1
444,0,2,3
445,1,1,0
446,1,1,0
447,0,3,3
448,0,2,2
449,1,1,0
450,1,1,2
451,0,3,2
452,0,3,2
453,0,3,3
454,0,3,2
455,0,3,3
456,1,1,2
457,0,2,3
458,1,0,2
459,1,1,3
460,1,0,0
461,1,1,2
462,1,2,2
463,1,0,0
464,1,1,0
465,1,0,1
466,1,1,1
467,0,2,2
468,1,1,0
469,0,3,3
470,1,1,1
471,0,2,1
472,1,1,1
473,1,1,2
474,1,1,2
475,1,1,2
476,0,2,1
477,1,1,3
478,1,0,1
479,1,1,2
480,1,1,1
481,1,0,1
482,1,0,2
483,1,0,2
484,0,2,3
485,1,0,1
486,1,1,2
487,1,1,3
488,0,2,2
489,1,1,1
490,1,0,2
491,1,0,3
492,1,0,0
493,0,3,2
494,1,0,3
495,1,0,0
496,1,0,0
497,0,3,3
498,1,1,2
499,0,2,3
500,0,2,3
501,1,1,2
502,1,1,1
503,1,1,0
504,1,0,1
505,0,2,2
506,1,1,1
507,1,0,0
508,1,1,3
509,1,0,0
510,1,0,0
511,1,0,1
512,0,2,2
513,1,1,0
514,1,1,2
515,1,0,1
516,1,0,0
517,1,1,2
518,0,2,3
519,0,3,3
520,1,1,0
521,1,0,3
522,1,0,0
523,0,2,2
524,1,0,0
525,0,2,2
526,1,1,3
527,1,0,0
528,1,1,2
529,0,3,3
530,0,3,3
531,1,0,1
532,1,0,1
533,0,3,2
534,1,0,2
535,0,3,2
536,1,0,1
537,0,3,3
538,1,1,1
539,1,0,3
540,0,3,2
541,1,0,1
542,0,2,2
543,0,2,2
544,0,3,3
545,1,0,1
546,0,2,3
547,1,0,2
548,1,1,2
549,0,3,2
550,1,0,1
551,0,2,1
552,1,0,3
553,0,3,3
554,1,1,3
555,1,0,0
556,1,0,3
557,1,1,1
558,0,3,2
559,0,3,3
560,1,1,1
561,1,1,0
562,0,2,3
563,1,0,0
564,1,1,2
565,1,1,1
566,0,3,2
567,1,0,1
568,0,3,2
569,1,1,0
570,0,2,2
571,0,3,2
572,0,2,2
573,1,0,2
574,0,2,2
575,1,0,1
576,0,2,3
577,1,1,0
578,1,1,0
579,0,3,3
580,0,3,3
581,1,0,3
582,1,1,2
583,1,0,1
584,1,1,1
585,1,0,0
586,1,1,0
587,1,1,1
588,1,1,2
589,0,3,3
590,1,0,1
591,0,3,3
592,0,2,3
593,1,0,1
594,0,3,2
595,1,1,1
596,1,0,2
597,1,0,0
598,1,0,2
599,0,2,2
600,1,0,0
601,1,0,0
602,1,1,1
603,1,0,0
604,1,1,2
605,1,0,0
606,0,3,3
607,1,0,0
608,1,0,0
609,1,1,1
610,0,2,3
611,1,1,1
612,0,3,3
613,1,0,2
614,1,0,0
615,1,0,2
616,1,1,0
617,1,0,1
618,0,3,2
619,0,3,3
620,1,0,0
621,1,0,3
622,0,2,2
623,0,2,3
624,0,3,2
625,0,2,2
626,1,0,0
627,0,2,2
628,1,1,3
629,1,0,3
630,1,0,0
631,1,0,0
632,0,3,3
633,0,3,3
634,0,2,3
635,1,1,1
636,1,0,0
637,1,1,0
638,1,1,1
639,1,0,0
640,0,3,3
641,1,1,2
642,1,0,3
643,0,2,1
644,1,0,0
645,0,3,2
646,1,1,1
647,0,2,2
648,0,2,2
649,0,2,2
650,0,2,3
651,1,1,2
652,0,2,3
653,0,2,2
654,1,1,1
655,0,2,2
656,1,0,1
657,1,1,1
658,1,1,1
659,1,0,0
660,1,1,1
661,1,1,3
662,0,3,2
663,0,2,2
664,1,1,2
665,1,1,2
666,1,0,1
667,0,2,3
668,1,1,0
669,0,2,3
670,0,3,3
671,0,3,3
672,0,3,2
673,0,3,3
674,0,3,3
675,1,1,2
676,0,3,3
677,0,2,2
678,0,3,2
679,1,1,2
680,0,2,3
681,1,1,1
682,1,1,3
683,1,1,2
684,0,3,3
685,1,1,1
686,1,0,0
687,0,2,1
688,1,1,3
689,0,3,3
690,1,1,2
691,1,1,2
692,1,1,2
693,0,2,2
694,0,2,1
695,0,3,2
696,1,1,3
697,1,0,1
698,1,0,0
699,1,0,2
700,1,1,1
701,1,1,2
702,1,0,2
703,0,3,2
704,1,0,1
705,1,1,0
706,1,0,1
707,0,2,2
708,1,0,3
709,1,0,2
710,0,3,3
711,1,0,1
712,1,1,2
713,1,0,2
714,1,0,1
715,1,0,0
716,0,3,2
717,1,1,0
718,1,1,0
719,0,2,2
720,0,2,3
721,1,0,1
722,1,0,1
723,1,1,1
724,1,1,2
725,1,0,2
726,0,3,3
727,1,1,2
728,1,1,0
729,0,2,3
730,1,2,2
731,0,2,1
732,1,0,0
733,1,1,2
734,0,2,2
735,1,1,1
736,1,0,2
737,1,1,1
738,1,0,2
739,0,3,3
740,1,1,2
741,0,3,3
742,1,0,2
743,0,2,3
744,0,3,2
745,1,0,3
746,1,0,3
747,1,1,2
748,1,0,2
749,1,1,3
750,1,1,2
751,1,1,2
752,0,3,2
753,1,0,3
754,1,0,1
755,1,0,0
756,0,3,3
757,0,3,2
758,1,0,2
759,1,1,1
760,0,3,3
761,1,1,1
762,0,3,2
763,1,0,0
764,0,3,2
765,1,1,2
766,0,3,2
767,0,2,1
768,0,3,2
769,0,2,3
770,0,2,2
771,0,3,2
772,0,3,3
773,0,2,2
774,1,1,2
775,0,3,2
776,0,2,3
777,1,0,2
778,1,0,2
779,1,0,2
780,0,3,3
781,0,3,2
782,1,1,3
783,1,1,0
784,1,0,2
785,1,1,1
786,0,2,3
787,1,0,2
788,1,1,0
789,0,3,2
790,0,3,3
791,1,1,2
792,0,2,2
793,0,3,2
794,0,2,3
795,1,1,2
796,1,1,3
797,0,2,2
798,0,3,3
799,0,3,3
800,1,1,3
801,0,3,3
802,0,3,2
803,1,0,0
804,1,1,1
805,1,0,1
806,0,3,3
807,0,2,3
808,0,3,3
809,1,0,3
810,1,0,1
811,0,2,1
812,1,1,3
813,1,1,3
814,0,2,1
815,1,1,2
816,1,1,1
817,0,2,2
818,1,1,1
819,1,1,1
820,1,1,1
821,0,3,2
822,1,0,0
823,1,0,0
824,0,3,3
825,0,3,3
826,1,1,2
827,1,1,1
828,0,2,2
829,1,0,2
830,1,1,0
831,1,0,3
832,1,1,1
833,1,0,0
834,1,0,3
835,0,2,3
836,0,3,2
837,1,1,0
838,0,0,3
839,1,0,2
840,1,1,2
841,1,0,2
842,1,0,0
843,0,2,1
844,1,0,3
845,1,1,3
846,1,0,1
847,0,3,2
848,0,3,2
849,1,1,3
850,0,3,3
851,0,2,2
852,0,3,3
853,1,0,0
854,0,3,2
855,0,3,3
856,1,0,0
857,1,1,3
858,1,0,2
859,1,0,0
860,0,3,2
861,0,2,1
862,1,0,2
863,1,0,3
864,1,1,3
865,1,0,3
866,1,0,0
867,1,1,2
868,1,1,1
869,1,0,1
870,1,0,1
871,1,1,2
872,0,3,3
873,0,2,3
874,0,3,2
875,0,2,1
876,1,0,2
877,1,0,3
878,0,2,1
879,1,1,0
880,1,1,1
881,1,1,2
882,0,2,2
883,0,2,2
884,0,3,3
885,0,3,3
886,1,1,0
887,0,3,2
888,1,0,2
889,1,0,0
890,0,3,3
891,1,0,0
892,1,1,0
893,1,1,0
894,0,3,3
895,0,2,2
896,1,1,1
897,1,1,3
898,1,1,2
899,0,3,2
900,1,0,2
901,1,1,1
902,1,1,1
903,0,2,2
904,1,1,0
905,1,0,2
906,0,3,2
907,1,1,1
908,1,0,0
909,1,1,0
910,0,3,2
911,0,3,3
912,1,0,3
913,0,2,3
914,0,2,2
915,1,0,3
916,0,3,2
917,1,0,3
918,1,0,0
919,1,2,2
920,0,3,2
921,1,0,0
922,0,3,2
923,1,0,0
924,1,0,2
925,1,0,0
926,1,0,3
927,1,0,0
928,1,1,2
929,0,3,3
930,1,0,1
931,0,3,2
932,1,1,0
933,1,1,0
934,1,0,3
935,0,3,3
936,1,0,0
937,1,1,2
938,0,3,3
939,0,3,3
940,0,2,2
941,1,0,0
942,0,2,1
943,0,3,3
944,0,2,3
945,1,0,2
946,0,2,2
947,1,0,3
948,0,3,3
949,1,1,1
950,1,0,2
951,0,3,3
952,1,1,0
953,1,0,1
954,0,3,2
955,0,2,1
956,1,0,3
957,1,1,3
958,0,2,3
959,0,2,3
960,1,1,1
961,1,1,2
962,0,3,3
963,1,0,2
964,0,2,3
965,1,0,0
966,0,3,3
967,0,3,3
968,1,0,0
969,0,2,2
970,0,3,3
971,1,0,3
972,0,2,3
973,0,2,3
974,1,1,1
975,1,0,1
976,1,0,3
977,0,3,3
978,0,2,2
979,1,1,3
980,1,0,3
981,0,3,2
982,1,0,1
983,1,0,1
984,1,1,3
985,1,1,1
986,1,0,2
987,1,1,2
988,0,3,2
989,1,0,0
990,1,0,0
991,1,1,1
992,0,3,3
993,0,3,3
994,0,2,2
995,1,0,0
996,0,3,3
997,0,2,1
998,1,0,3
999,0,2,1
1000,1,1,2
1001,0,3,2
1002,1,0,0
1003,1,0,2
1004,1,0,0
1005,0,2,3
1006,0,2,1
1007,1,1,2
1008,1,1,1
1009,1,1,2
1010,0,3,2
1011,0,3,3
1012,1,1,3
1013,0,2,3
1014,0,3,2
1015,1,0,2
1016,0,3,2
1017,0,2,2
1018,1,0,1
1019,1,1,2
1020,1,1,1
1021,0,3,2
1022,1,0,0
1023,1,1,2
1024,1,0,0
1025,1,2,2
1026,1,1,0
1027,1,0,1
1028,1,0,0
1029,1,0,0
1030,0,3,2
1031,1,1,2
1032,1,0,1
1033,1,0,1
1034,0,2,3
1035,0,3,3
1036,1,1,1
1037,1,0,0
1038,1,0,0
1039,0,3,3
1040,1,0,3
1041,0,3,2
1042,1,1,2
1043,0,3,2
1044,0,2,3
1045,1,1,3
1046,1,0,0
1047,0,3,2
1048,0,2,1
1049,0,2,2
1050,0,3,3
1051,1,1,0
1052,1,0,3
1053,0,3,3
1054,1,0,1
1055,1,0,0
1056,0,2,1
1057,1,0,3
1058,0,3,3
1059,0,3,2
1060,0,3,2
1061,1,0,1
1062,1,1,1
1063,1,2,2
1064,1,1,1
1065,1,1,0
1066,0,3,2
1067,1,1,1
1068,0,2,3
1069,1,0,3
1070,0,2,3
1071,0,3,2
1072,0,3,2
1073,0,3,2
1074,1,1,3
1075,1,0,2
1076,0,3,2
1077,1,0,2
1078,1,0,3
1079,0,2,3
1080,1,1,2
1081,0,2,2
1082,0,2,3
1083,0,2,3
1084,1,0,3
1085,0,2,2
1086,1,0,3
1087,1,0,3
1088,0,2,1
1089,0,2,3
1090,0,3,3
1091,0,2,2
1092,1,0,0
1093,0,2,2
1094,0,3,3
1095,1,0,2
1096,1,1,3
1097,1,1,0
1098,0,3,2
1099,1,0,1
1100,0,2,3
1101,0,3,2
1102,1,1,3
1103,1,0,2
1104,1,1,2
1105,1,0,1
1106,1,0,2
1107,1,1,2
1108,0,3,3
1109,0,2,2
1110,1,0,3
1111,1,1,1
1112,0,3,2
1113,0,3,3
1114,1,0,1
1115,0,3,3
1116,1,1,2
1117,1,0,1
1118,1,0,0
1119,1,1,2
1120,1,1,1
1121,1,1,1
1122,0,2,3
1123,0,2,3
1124,0,2,2
1125,1,1,2
1126,1,0,3
1127,1,0,0
1128,1,1,1
1129,1,0,2
1130,0,3,2
1131,1,0,1
1132,1,1,1
1133,1,1,3
1134,0,3,3
1135,0,2,1
1136,1,0,0
1137,1,0,2
1138,1,1,3
1139,1,1,2
1140,0,2,3
1141,1,1,3
1142,1,1,1
1143,0,2,3
1144,1,1,2
1145,0,3,2
1146,0,3,2
1147,1,0,3
1148,1,1,1
1149,1,0,3
1150,1,0,0
1151,1,0,0
1152,0,2,1
1153,1,0,3
1154,1,1,2
1155,1,1,1
1156,0,3,3
1157,1,0,3
1158,1,0,0
1159,0,3,2
1160,0,2,2
1161,1,1,2
1162,1,0,1
1163,1,1,2
1164,1,1,0
1165,1,1,1
1166,0,3,2
1167,0,3,3
1168,1,1,2
1169,1,1,0
1170,0,2,2
1171,1,0,0
1172,0,3,3
1173,0,2,1
1174,0,2,2
1175,1,0,0
1176,0,3,3
1177,1,1,1
1178,0,3,3
1179,0,3,3
1180,1,0,1
1181,0,2,1
1182,1,1,1
1183,1,1,3
1184,0,2,1
1185,1,0,0
1186,1,0,0
1187,1,0,1
1188,0,3,3
1189,1,1,2
1190,1,1,3
1191,1,0,0
1192,1,0,2
1193,0,2,2
1194,0,3,2
1195,1,1,1
1196,1,0,0
1197,1,1,0
1198,0,3,3
1199,1,1,2
1200,0,2,2
1201,0,3,2
1202,1,0,1
1203,0,2,1
1204,1,1,2
1205,0,3,3
1206,1,1,0
1207,1,0,3
1208,0,3,3
1209,1,0,2
1210,1,1,1
1211,1,1,0
1212,1,1,3
1213,0,3,2
1214,1,0,0
1215,0,2,2
1216,1,1,1
1217,1,1,1
1218,0,3,2
1219,0,3,2
1220,1,0,0
1221,0,3,2
1222,1,1,1
1223,1,0,0
1224,1,1,3
1225,1,0,1
1226,1,0,0
1227,0,3,3
1228,1,1,1
1229,1,1,0
1230,0,2,2
1231,1,1,3
1232,1,0,1
1233,1,0,0
1234,1,1,1
1235,0,3,3
1236,1,0,3
1237,0,3,3
1238,0,3,3
1239,1,1,1
1240,1,1,3
1241,0,3,3
1242,0,3,3
1243,0,2,2
1244,0,2,1
1245,0,2,3
1246,0,2,2
1247,1,1,1
1248,0,3,3
1249,1,0,2
1250,0,2,2
1251,1,1,0
1252,1,0,2
1253,0,3,3
1254,0,2,2
1255,0,2,2
1256,1,1,0
1257,0,2,2
1258,0,2,2
1259,1,0,0
1260,1,1,2
1261,0,2,3
1262,1,0,1
1263,1,1,0
1264,0,2,1
1265,1,1,3
1266,0,2,2
1267,0,2,2
1268,0,2,2
1269,1,1,2
1270,1,0,2
1271,1,0,2
1272,1,1,3
1273,1,0,0
1274,0,2,2
1275,1,1,1
1276,0,2,1
1277,1,1,1
1278,1,1,3
1279,1,1,1
1280,1,1,1
1281,1,1,2
1282,1,1,0
1283,0,3,3
1284,1,1,1
1285,0,3,2
1286,1,0,1
1287,1,1,2
1288,1,1,0
1289,1,0,1
1290,1,1,1
1291,0,3,3
1292,1,1,2
1293,1,0,1
1294,1,1,1
1295,0,2,3
1296,1,0,3
1297,0,3,2
1298,1,1,2
1299,1,1,0
1300,1,0,0
1301,1,1,2
1302,0,3,3
1303,1,1,0
1304,1,1,2
1305,0,2,1
1306,0,3,3
1307,0,2,1
1308,0,2,1
1309,1,0,3
1310,0,2,3
1311,1,0,0
1312,0,2,2
1313,1,0,1
1314,0,3,3
1315,1,1,1
1316,1,1,0
1317,1,1,2
1318,1,1,0
1319,1,1,2
1320,0,2,3
1321,0,3,2
1322,1,1,2
1323,1,1,2
1324,1,1,0
1325,0,3,3
1326,1,0,0
1327,1,0,0
1328,1,1,0
1329,0,2,2
1330,1,0,1
1331,0,2,3
1332,1,0,0
1333,0,3,2
1334,1,1,2
1335,1,1,3
1336,1,0,1
1337,1,0,2
1338,1,0,0
1339,1,0,0
1340,1,1,2
1341,1,0,0
1342,0,2,2
1343,0,3,3
1344,1,0,0
1345,1,0,2
1346,0,3,3
1347,1,1,1
1348,1,0,2
1349,1,0,1
1350,1,1,2
1351,0,2,1
1352,1,1,1
1353,0,2,2
1354,1,1,1
1355,1,2,2
1356,1,1,2
1357,1,0,3
1358,0,3,3
1359,0,3,2
1360,1,1,1
1361,0,2,2
1362,0,2,3
1363,1,0,3
1364,0,2,2
1365,0,2,3
1366,1,1,2
1367,1,1,2
1368,1,1,2
1369,1,0,3
1370,1,0,0
1371,1,0,2
1372,1,0,0
1373,1,0,0
1374,0,3,3
1375,0,3,3
1376,1,0,1
1377,1,0,2
1378,0,2,1
1379,0,3,3
1380,0,2,2
1381,1,1,2
1382,0,3,2
1383,0,3,2
1384,0,3,2
1385,0,3,2
1386,1,0,1
1387,1,0,3
1388,1,0,2
1389,1,1,2
1390,1,0,2
1391,1,0,0
1392,0,3,3
1393,1,1,2
1394,1,1,1
1395,1,0,1
1396,0,3,3
1397,1,0,0
1398,0,3,2
1399,1,1,2
1400,1,0,0
1401,1,1,0
1402,0,3,3
1403,1,0,1
1404,1,1,0
1405,0,3,2
1406,0,3,3
1407,1,1,0
1408,0,2,3
1409,0,2,3
1410,1,1,1
1411,0,3,3
1412,1,1,2
1413,1,0,0
1414,1,1,1
1415,1,0,3
1416,0,3,2
1417,0,2,3
1418,1,0,2
1419,1,1,0
1420,1,0,3
1421,1,0,0
1422,1,1,3
1423,1,1,1
1424,0,3,3
1425,1,1,1
1426,0,3,2
1427,1,0,1
1428,1,1,2
1429,0,2,1
1430,1,1,2
1431,1,0,0
1432,0,3,2
1433,0,3,2
1434,1,1,3
1435,1,0,0
1436,1,1,1
1437,1,0,0
1438,1,1,0
1439,1,0,1
1440,0,2,2
1441,1,1,1
1442,0,3,2
1443,1,0,1
1444,0,3,3
1445,1,1,1
1446,0,3,3
1447,0,2,2
1448,0,2,1
1449,1,1,1
1450,1,1,1
1451,0,3,2
1452,0,3,2
1453,1,0,3
1454,0,3,2
1455,1,0,0
1456,1,0,2
1457,1,1,1
1458,1,0,3
1459,0,3,2
1460,1,1,0
1461,1,1,3
1462,1,1,1
1463,0,3,2
1464,1,1,0
1465,0,3,3
1466,0,3,3
1467,0,2,2
1468,1,0,2
1469,0,3,3
1470,0,3,2
1471,1,0,2
1472,0,3,2
1473,1,0,3
1474,0,2,2
1475,1,1,1
1476,1,1,1
1477,1,0,1
1478,0,3,3
1479,1,0,3
1480,1,1,2
1481,1,0,0
1482,1,1,1
1483,0,3,3
1484,0,2,2
1485,1,1,2
1486,0,3,3
1487,1,0,0
1488,1,1,1
1489,0,2,2
1490,1,0,3
1491,0,3,2
1492,1,0,0
1493,0,3,2
1494,1,1,1
1495,1,2,2
1496,1,0,3
1497,0,2,2
1498,0,3,3
1499,0,2,2
1500,1,1,1
1501,1,1,1
1502,1,0,1
1503,0,2,3
1504,0,3,2
1505,0,2,2
1506,1,0,0
1507,0,3,2
1508,1,0,2
1509,1,1,3
1510,0,2,3
1511,0,3,3
1512,1,1,0
1513,1,0,0
1514,0,3,3
1515,1,1,1
1516,1,1,1
1517,0,3,2
1518,0,3,2
1519,1,0,2
1520,1,1,0
1521,0,3,2
1522,0,3,2
1523,1,0,1
1524,1,0,3
1525,1,1,1
1526,1,0,1
1527,0,2,1
1528,1,1,2
1529,1,0,2
1530,0,3,2
1531,1,1,3
1532,0,2,2
1533,1,0,0
1534,0,2,2
1535,0,2,1
1536,0,3,2
1537,0,3,3
1538,0,2,2
1539,0,3,2
1540,1,1,2
1541,0,2,2
1542,1,0,2
1543,1,1,3
1544,0,3,2
1545,0,2,2
1546,0,2,1
1547,1,0,0
1548,0,3,3
1549,1,0,1
1550,0,2,3
1551,1,1,1
1552,0,3,3
1553,0,2,2
1554,1,0,0
1555,1,1,1
1556,0,2,3
1557,1,0,3
1558,1,1,1
1559,0,3,2
1560,1,0,0
1561,1,0,1
1562,0,3,3
1563,0,3,2
1564,1,1,0
1565,0,3,3
1566,0,2,2
1567,1,1,1
1568,0,3,2
1569,1,0,0
1570,1,1,2
1571,1,1,3
1572,0,3,2
1573,0,3,3
1574,1,1,2
1575,1,0,3
1576,1,0,2
1577,0,3,3
1578,1,0,0
1579,1,1,1
1580,1,1,0
1581,1,1,2
1582,1,0,2
1583,0,3,3
1584,1,1,0
1585,1,1,2
1586,1,1,2
1587,1,0,2
1588,1,1,2
1589,0,3,3
1590,1,1,2
1591,1,0,2
1592,1,1,2
1593,0,3,3
1594,1,1,3
1595,0,3,3
1596,0,3,3
1597,0,3,2
1598,0,2,3
1599,1,0,1
1600,1,1,1
1601,0,3,2
1602,1,0,3
1603,0,3,2
1604,1,0,0
1605,1,0,0
1606,0,2,1
1607,0,3,3
1608,1,1,1
1609,1,0,1
1610,1,0,0
1611,0,3,3
1612,1,1,0
1613,0,2,3
1614,1,0,3
1615,1,0,0
1616,1,0,3
1617,1,1,1
1618,0,2,3
1619,0,3,2
1620,1,1,1
1621,0,3,3
1622,0,3,3
1623,1,1,1
1624,0,2,3
1625,0,3,3
1626,0,3,2
1627,0,2,2
1628,1,1,1
1629,1,1,1
1630,1,0,1
1631,0,3,3
1632,0,3,3
1633,1,0,0
1634,1,0,2
1635,1,1,1
1636,0,3,3
1637,1,0,3
1638,1,1,1
1639,1,0,0
1640,1,1,3
1641,1,0,1
1642,0,3,2
1643,0,3,2
1644,0,3,2
1645,1,1,1
1646,0,2,1
1647,1,0,0
1648,1,1,1
1649,0,2,2
1650,1,1,1
1651,1,0,2
1652,1,0,2
1653,1,1,1
1654,0,2,1
1655,0,2,2
1656,1,1,2
1657,1,1,1
1658,1,1,1
1659,0,3,2
1660,1,1,1
1661,1,1,0
1662,0,3,3
1663,1,0,0
1664,1,1,1
