,A,B,C
1115,0,1,2
1116,1,2,3
1117,1,3,3
1118,1,2,3
1119,1,3,3
1120,0,1,2
1121,1,1,3
1122,1,1,3
1123,0,1,2
1124,1,0,3
1125,0,2,3
1126,0,2,2
1127,0,3,1
1128,1,2,3
1129,1,0,3
1130,0,1,2
1131,1,1,0
1132,1,1,3
1133,0,0,1
1134,0,1,2
1135,0,3,1
1136,0,0,3
1137,0,2,2
1138,0,1,1
1139,0,2,3
1140,0,2,3
1141,1,0,3
1142,1,3,3
1143,1,3,1
1144,0,0,1
1145,0,1,1
1146,0,3,2
1147,0,1,3
1148,0,2,2
1149,0,1,2
1150,0,1,0
1151,0,1,2
1152,0,0,2
1153,0,1,1
1154,1,1,2
1155,0,2,3
1156,0,1,1
1157,0,2,3
1158,0,1,2
1159,0,1,1
1160,1,0,3
1161,0,1,0
1162,0,0,2
1163,1,0,2
1164,0,1,3
1165,1,0,1
1166,1,2,3
1167,1,3,0
1168,1,0,2
1169,0,3,2
1170,1,1,3
1171,0,0,2
1172,0,1,2
1173,0,1,1
1174,1,3,2
1175,0,2,2
1176,1,0,3
1177,1,1,3
1178,1,0,1
1179,0,3,2
1180,1,3,1
1181,0,1,1
1182,0,1,1
1183,0,1,1
1184,1,2,3
1185,1,1,0
1186,0,0,3
1187,1,0,3
1188,1,1,1
1189,0,1,0
1190,0,2,2
1191,0,1,2
1192,0,2,3
1193,1,2,3
1194,1,2,3
1195,1,3,2
1196,0,2,3
1197,1,1,2
1198,0,0,2
1199,1,0,0
1200,1,3,2
1201,1,2,3
1202,0,0,2
1203,1,1,3
1204,0,3,1
1205,1,0,1
1206,1,3,2
1207,0,1,1
1208,0,1,2
1209,0,1,2
1210,1,2,2
1211,1,0,3
1212,0,1,1
1213,0,0,2
1214,0,2,2
1215,0,2,2
1216,0,1,3
1217,0,1,1
1218,1,0,0
1219,0,2,2
1220,0,3,2
1221,0,1,2
1222,0,0,2
1223,0,2,3
1224,1,0,0
1225,0,3,0
1226,0,2,3
1227,1,2,3
1228,0,2,2
1229,0,1,1
1230,0,1,1
1231,0,3,1
1232,0,2,3
1233,0,2,0
1234,1,1,3
1235,1,0,3
1236,1,1,1
1237,1,0,3
1238,0,1,1
1239,0,0,2
1240,1,0,1
1241,0,1,0
1242,1,1,2
1243,0,0,1
1244,1,0,2
1245,1,3,2
1246,1,1,3
1247,1,1,3
1248,0,1,1
1249,0,2,2
1250,1,2,3
1251,0,1,1
1252,0,3,1
1253,1,1,1
1254,1,0,3
1255,0,1,2
1256,0,1,0
1257,1,1,3
1258,0,2,2
1259,1,1,3
1260,0,1,3
1261,1,3,2
1262,1,0,1
1263,0,1,0
1264,0,2,3
1265,0,0,1
1266,1,1,3
1267,1,0,1
1268,1,3,2
1269,0,2,2
1270,1,3,2
1271,0,2,2
1272,0,1,3
1273,0,1,2
1274,0,3,1
1275,0,3,1
1276,1,0,1
1277,0,3,1
1278,1,0,1
1279,1,1,1
1280,1,1,3
1281,0,2,0
1282,1,3,3
1283,0,2,0
1284,1,1,0
1285,0,2,3
1286,0,2,2
1287,1,3,2
1288,0,2,1
1289,1,1,3
1290,0,3,2
1291,1,0,0
1292,0,1,2
1293,0,2,0
1294,0,1,2
1295,1,2,3
1296,0,2,3
1297,0,1,3
1298,1,0,3
1299,1,0,3
1300,1,2,3
1301,0,3,2
1302,0,3,2
1303,0,2,3
1304,0,1,1
1305,0,1,1
1306,1,2,3
1307,1,0,1
1308,0,2,2
1309,0,1,1
1310,0,3,2
1311,0,3,2
1312,0,3,2
1313,1,1,0
1314,0,3,2
1315,1,1,3
1316,1,1,3
1317,1,1,1
1318,0,3,2
1319,0,3,2
1320,0,3,1
1321,0,2,2
1322,0,0,0
1323,0,3,1
1324,0,3,1
1325,0,0,2
1326,1,1,3
1327,1,3,1
1328,1,0,0
1329,1,0,1
1330,0,0,3
1331,0,2,0
1332,1,0,0
1333,1,0,3
1334,0,1,1
1335,1,0,0
1336,0,2,1
1337,1,1,3
1338,0,1,2
1339,1,3,1
1340,0,0,2
1341,0,3,2
1342,0,2,1
1343,0,1,1
1344,0,0,3
1345,1,2,3
1346,1,2,3
1347,0,1,1
1348,0,2,3
1349,0,2,2
1350,0,1,2
1351,1,1,3
1352,1,0,3
1353,0,1,0
1354,0,3,1
1355,1,0,3
1356,0,0,3
1357,0,0,1
1358,1,1,3
1359,0,1,2
1360,1,3,3
1361,1,0,3
1362,1,0,2
1363,1,1,3
1364,1,0,2
1365,0,1,1
1366,1,1,2
1367,1,3,0
1368,1,0,3
1369,0,0,0
1370,1,1,2
1371,0,1,3
1372,1,0,2
1373,1,0,2
1374,0,3,2
1375,0,1,0
1376,0,1,1
1377,1,1,2
1378,1,3,0
1379,0,3,0
1380,0,1,1
1381,0,1,2
1382,0,1,2
1383,0,1,0
1384,0,0,2
1385,0,0,2
1386,0,2,3
1387,0,1,1
1388,0,1,2
1389,1,2,3
1390,1,0,3
1391,1,3,2
1392,0,1,2
1393,0,1,1
1394,1,3,0
1395,1,1,3
1396,0,3,2
1397,1,2,3
1398,1,1,2
1399,0,3,2
1400,1,1,2
1401,0,1,2
1402,0,1,3
1403,1,0,0
1404,0,2,3
1405,1,3,1
1406,0,3,0
1407,0,3,2
1408,0,1,1
1409,0,3,2
1410,1,1,3
1411,0,1,1
1412,1,2,3
1413,1,2,2
1414,1,0,1
1415,1,0,3
1416,1,3,2
1417,1,3,2
1418,1,2,3
1419,0,1,1
1420,0,3,0
1421,1,3,2
1422,0,1,2
1423,0,1,2
1424,0,2,3
1425,0,0,2
1426,0,1,1
1427,0,3,1
1428,0,0,2
1429,1,3,1
1430,1,2,3
1431,1,1,3
1432,1,1,3
1433,0,1,3
1434,0,1,2
1435,1,1,2
1436,0,1,3
1437,0,3,2
1438,1,3,1
1439,1,1,2
1440,1,0,3
1441,0,2,1
1442,1,0,2
1443,1,0,3
1444,1,1,3
1445,1,1,3
1446,1,2,3
1447,1,0,3
1448,1,1,2
1449,1,0,3
1450,1,0,0
1451,1,2,3
1452,1,0,2
1453,0,2,0
1454,1,2,3
1455,1,2,2
1456,0,3,2
1457,0,1,3
1458,0,2,0
1459,1,1,2
1460,1,2,3
1461,0,2,3
1462,1,2,3
1463,1,1,1
1464,1,1,2
1465,1,1,1
1466,1,0,1
1467,0,3,1
1468,1,3,1
1469,0,0,2
1470,0,3,2
1471,0,2,2
1472,0,2,2
1473,0,2,3
1474,1,1,1
1475,1,2,3
1476,1,2,3
1477,1,2,3
1478,1,1,3
1479,0,2,1
1480,1,0,3
1481,0,1,2
1482,1,1,1
1483,0,1,0
1484,0,1,1
1485,1,0,3
1486,0,3,2
1487,1,2,3
1488,0,0,3
1489,0,1,1
1490,0,1,2
1491,0,2,3
1492,1,2,3
1493,1,3,1
1494,0,1,2
1495,0,0,1
1496,0,1,2
1497,1,3,3
1498,0,1,2
1499,1,3,1
1500,0,2,2
1501,1,1,3
1502,1,1,3
1503,1,1,3
1504,0,1,2
1505,0,2,2
1506,0,2,3
1507,0,1,2
1508,0,0,0
1509,0,1,3
1510,0,2,1
1511,1,0,3
1512,1,0,3
1513,0,0,3
1514,0,0,2
1515,0,1,1
1516,1,0,3
1517,1,1,3
1518,0,2,0
1519,0,2,2
1520,0,0,2
1521,0,0,2
1522,1,0,2
1523,1,1,3
1524,1,3,1
1525,1,2,3
1526,0,0,1
1527,0,0,1
1528,0,0,3
1529,1,0,3
1530,1,3,0
1531,0,1,2
1532,0,2,3
1533,0,3,2
1534,0,2,0
1535,0,0,0
1536,0,2,2
1537,0,1,1
1538,0,1,0
1539,0,1,1
1540,1,0,2
1541,0,1,2
1542,1,0,3
1543,0,3,1
1544,0,0,2
1545,0,2,2
1546,0,1,2
1547,1,0,3
1548,1,2,2
1549,1,2,3
1550,0,1,1
1551,1,3,1
1552,0,1,1
1553,0,3,1
1554,0,0,2
1555,0,3,1
1556,0,3,1
1557,0,1,1
1558,1,0,2
1559,0,2,2
1560,0,1,2
1561,1,0,3
1562,0,2,0
1563,0,1,1
1564,1,3,2
1565,0,3,0
1566,1,3,2
1567,1,2,3
1568,1,0,2
1569,1,1,3
1570,1,3,2
1571,0,3,2
1572,0,2,2
1573,1,1,1
1574,0,1,0
1575,0,1,2
1576,1,0,3
1577,0,0,3
1578,0,1,2
1579,0,1,2
1580,1,3,1
1581,1,1,3
1582,0,1,2
1583,1,0,3
1584,1,3,1
1585,0,2,1
1586,1,0,3
1587,1,0,3
1588,1,2,3
1589,0,2,2
1590,1,0,0
1591,1,1,1
1592,1,0,3
1593,1,0,3
1594,1,3,2
1595,1,3,1
1596,1,1,1
1597,0,1,1
1598,1,0,1
1599,0,2,2
1600,0,1,1
1601,0,3,2
1602,1,0,0
1603,0,1,3
1604,1,1,3
1605,0,3,1
1606,0,1,1
1607,1,3,2
1608,1,3,2
1609,0,1,3
1610,0,2,2
1611,0,3,1
1612,1,1,3
1613,1,2,3
1614,0,1,2
1615,0,1,2
1616,0,1,1
1617,1,1,1
1618,0,0,2
1619,1,0,3
1620,0,3,2
1621,0,0,3
1622,0,1,0
1623,1,3,0
1624,1,0,2
1625,1,3,0
1626,0,2,1
1627,1,3,2
1628,0,0,3
1629,0,1,2
1630,1,0,0
1631,0,1,0
1632,1,0,3
1633,0,1,2
1634,0,3,2
1635,1,1,0
1636,0,1,1
1637,0,2,2
1638,0,2,2
1639,0,0,2
1640,1,0,0
1641,0,1,0
1642,0,1,1
1643,1,0,1
1644,1,1,1
1645,0,3,1
1646,1,0,3
1647,0,1,3
1648,0,1,1
1649,0,1,0
1650,0,3,0
1651,1,3,1
1652,0,1,3
1653,0,3,2
1654,1,2,3
1655,0,1,1
1656,0,3,2
1657,0,3,2
1658,0,1,3
1659,0,1,1
1660,0,2,1
1661,0,2,2
1662,1,3,1
1663,1,0,3
1664,1,3,3
