,A,B,C
818,1,0,3
819,0,3,3
820,0,3,2
821,1,1,3
822,1,0,1
823,1,0,0
824,1,1,1
825,1,1,1
826,0,2,1
827,1,1,2
828,1,0,2
829,1,1,3
830,1,1,2
831,0,2,3
832,1,0,0
833,1,0,2
834,1,0,3
835,1,1,0
836,0,3,2
837,1,0,3
838,1,1,1
839,1,0,2
840,0,3,2
841,0,2,1
842,0,3,3
843,0,2,3
844,1,0,1
845,0,2,3
846,1,1,3
847,0,2,3
848,1,1,1
849,0,3,1
850,1,1,2
851,0,2,3
852,1,0,2
853,0,2,2
854,1,0,0
855,1,0,2
856,1,1,1
857,1,0,2
858,1,0,1
859,0,3,2
860,0,2,2
861,1,1,1
862,0,3,2
863,1,0,3
864,1,1,1
865,0,3,1
866,1,1,2
867,1,1,3
868,1,1,1
869,1,0,2
870,1,0,1
871,1,1,1
872,0,2,3
873,1,0,0
874,1,1,2
875,0,3,3
876,0,2,2
877,1,0,0
878,0,3,3
879,0,3,2
880,1,0,1
881,1,1,0
882,1,0,2
883,1,1,1
884,1,1,3
885,1,0,2
886,1,0,1
887,1,0,0
888,0,2,2
889,0,3,3
890,1,1,1
891,1,0,3
892,0,3,3
893,0,3,2
894,1,1,1
895,0,2,3
896,1,0,0
897,0,3,1
898,1,0,2
899,0,2,2
900,1,1,2
901,1,0,0
902,1,1,3
903,0,3,2
904,0,2,2
905,1,0,2
906,0,3,3
907,0,2,3
908,0,3,3
909,1,1,1
910,1,1,3
911,1,1,2
912,1,1,1
913,0,2,2
914,1,0,3
915,1,1,0
916,0,3,3
917,0,3,3
918,1,1,2
919,1,0,0
920,0,3,3
921,1,0,2
922,1,1,3
923,1,0,2
924,0,3,3
925,1,1,3
926,0,2,2
927,0,3,2
928,1,0,0
929,0,3,3
930,0,3,2
931,0,3,2
932,0,2,2
933,1,0,1
934,1,0,1
935,0,3,2
936,1,1,2
937,1,0,3
938,0,3,3
939,1,0,3
940,1,0,0
941,1,0,0
942,1,0,0
943,1,0,1
944,0,3,2
945,1,1,1
946,0,3,2
947,1,0,0
948,0,3,3
949,1,1,2
950,0,2,3
951,1,1,1
952,1,1,2
953,0,2,2
954,1,0,2
955,0,2,2
956,1,1,0
957,1,0,0
958,0,3,1
959,0,3,2
960,0,2,3
961,1,0,3
962,0,2,2
963,1,0,3
964,0,3,3
965,1,0,1
966,1,0,2
967,1,1,1
968,1,1,1
969,1,1,3
970,1,0,3
971,1,1,2
972,1,1,2
973,1,1,2
974,1,0,2
975,0,2,2
976,1,0,2
977,0,2,3
978,1,0,0
979,1,0,1
980,0,3,3
981,1,0,3
982,0,2,3
983,0,2,3
984,0,3,2
985,0,2,0
986,1,1,1
987,0,3,2
988,0,2,3
989,1,1,1
990,1,0,3
991,1,0,3
992,0,3,3
993,0,3,2
994,1,1,2
995,1,0,1
996,1,2,3
997,1,1,0
998,0,3,1
999,0,3,3
1000,1,1,1
1001,0,3,3
1002,1,1,1
1003,1,0,1
1004,1,1,1
1005,1,0,0
1006,0,2,1
1007,0,2,2
1008,0,3,3
1009,1,1,1
1010,1,1,1
1011,1,1,0
1012,0,3,3
1013,1,0,1
1014,0,3,3
1015,1,1,2
1016,0,2,2
1017,1,0,1
1018,1,0,3
1019,1,1,2
1020,1,1,3
1021,1,0,0
1022,1,1,1
1023,0,3,3
1024,0,2,2
1025,1,1,0
1026,0,3,3
1027,0,2,3
1028,1,1,1
1029,1,0,1
1030,1,1,1
1031,1,0,2
1032,1,1,1
1033,0,2,3
1034,1,0,0
1035,1,1,0
1036,1,1,3
1037,0,3,3
1038,1,0,2
1039,0,3,2
1040,0,3,2
1041,0,2,3
1042,1,0,3
1043,1,0,1
1044,1,0,0
1045,1,1,1
1046,1,1,1
1047,1,0,0
1048,1,0,2
1049,0,3,2
1050,1,1,2
1051,1,1,2
1052,0,2,2
1053,1,1,0
1054,0,2,3
1055,0,2,2
1056,1,0,1
1057,0,2,3
1058,1,0,0
1059,1,0,2
1060,1,1,3
1061,1,1,2
1062,0,3,3
1063,1,0,1
1064,1,0,2
1065,1,1,1
1066,1,0,1
1067,0,2,2
1068,1,0,1
1069,1,1,0
1070,0,2,3
1071,0,3,2
1072,0,2,3
1073,0,2,2
1074,1,1,2
1075,1,1,1
1076,0,3,3
1077,1,1,2
1078,0,3,3
1079,0,2,2
1080,0,2,2
1081,0,3,2
1082,1,1,0
1083,0,3,3
1084,0,3,3
1085,0,2,3
1086,0,3,3
1087,1,0,1
1088,1,0,2
1089,0,3,3
1090,1,1,1
1091,0,2,3
1092,1,0,1
1093,0,3,2
1094,1,1,2
1095,1,1,2
1096,0,2,2
1097,1,1,1
1098,0,2,2
1099,1,1,3
1100,1,1,2
1101,1,1,2
1102,1,1,1
1103,0,2,2
1104,1,0,0
1105,0,2,1
1106,1,1,0
1107,1,1,1
1108,0,2,2
1109,1,1,3
1110,0,3,3
1111,0,3,3
1112,0,3,3
1113,0,3,3
1114,0,3,2
1115,1,1,1
1116,1,0,1
1117,1,0,2
1118,1,0,3
1119,0,3,3
1120,1,1,1
1121,0,2,0
1122,1,0,1
1123,1,1,2
1124,1,0,3
1125,1,1,1
1126,0,2,2
1127,0,3,3
1128,1,0,0
1129,1,1,0
1130,1,1,3
1131,1,2,3
1132,1,0,1
1133,0,3,2
1134,1,0,2
1135,1,0,2
1136,1,1,1
1137,0,2,2
1138,1,0,0
1139,0,2,2
1140,1,1,2
1141,0,2,3
1142,1,1,2
1143,0,3,3
1144,0,2,2
1145,1,0,1
1146,1,1,2
1147,1,1,2
1148,1,1,2
1149,1,0,0
1150,1,1,2
1151,1,1,1
1152,0,3,3
1153,1,1,2
1154,0,3,2
1155,1,1,0
1156,0,2,2
1157,0,3,3
1158,1,1,2
1159,0,2,2
1160,0,2,2
1161,1,0,2
1162,1,0,1
1163,0,2,3
1164,1,1,0
1165,1,1,1
1166,0,3,2
1167,1,0,1
1168,0,2,3
1169,1,0,3
1170,1,0,0
1171,1,0,2
1172,1,0,3
1173,1,1,1
1174,1,1,1
1175,1,1,2
1176,1,0,1
1177,1,1,1
1178,1,0,0
1179,0,2,3
1180,1,0,1
1181,1,0,2
1182,0,2,3
1183,0,2,1
1184,1,0,2
1185,1,1,0
1186,0,3,2
1187,0,3,2
1188,1,1,1
1189,0,2,2
1190,1,1,1
1191,1,2,2
1192,1,1,3
1193,1,1,3
1194,1,0,1
1195,1,1,1
1196,0,2,1
1197,0,2,3
1198,1,0,0
1199,0,3,3
1200,1,1,1
1201,1,0,0
1202,1,0,2
1203,1,0,0
1204,0,3,2
1205,1,1,1
1206,1,1,0
1207,0,3,3
1208,1,0,0
1209,1,1,1
1210,0,3,3
1211,1,1,0
1212,1,0,1
1213,0,2,3
1214,1,1,0
1215,0,3,3
1216,0,3,3
1217,0,2,1
1218,1,0,1
1219,1,0,0
1220,0,3,2
1221,1,1,2
1222,1,0,0
1223,0,3,3
1224,1,1,0
1225,1,0,3
1226,1,1,0
1227,0,3,2
1228,0,3,2
1229,1,0,1
1230,1,0,1
1231,0,3,3
1232,0,2,1
1233,1,2,2
1234,1,1,2
1235,1,0,0
1236,1,0,2
1237,1,0,0
1238,0,3,2
1239,1,1,1
1240,1,1,2
1241,1,0,1
1242,1,1,2
1243,1,0,1
1244,1,1,1
1245,1,0,0
1246,0,3,3
1247,0,2,3
1248,1,1,3
1249,1,0,1
1250,0,2,3
1251,1,1,1
1252,1,0,0
1253,1,1,1
1254,1,1,1
1255,0,2,2
1256,1,1,1
1257,0,3,2
1258,1,0,0
1259,1,1,3
1260,0,3,2
1261,1,0,0
1262,0,3,3
1263,1,1,2
1264,0,3,3
1265,1,0,0
1266,0,3,3
1267,0,3,2
1268,1,0,0
1269,1,0,2
1270,0,2,2
1271,0,2,2
1272,1,0,0
1273,1,0,3
1274,0,3,3
1275,0,3,2
1276,1,1,3
1277,1,1,3
1278,1,0,1
1279,1,1,1
1280,0,2,2
1281,1,1,3
1282,1,1,1
1283,0,2,3
1284,1,0,0
1285,0,2,2
1286,1,0,0
1287,1,0,0
1288,0,3,3
1289,1,0,0
1290,0,2,3
1291,1,0,2
1292,0,2,1
1293,0,2,2
1294,1,1,3
1295,1,0,0
1296,0,2,1
1297,1,0,0
1298,1,1,3
1299,1,1,1
1300,1,0,0
1301,0,2,3
1302,0,2,2
1303,0,2,3
1304,0,3,2
1305,1,0,2
1306,1,0,1
1307,0,3,3
1308,0,2,1
1309,1,1,2
1310,1,0,0
1311,0,3,3
1312,1,1,0
1313,1,1,3
1314,1,1,0
1315,1,0,3
1316,0,2,2
1317,1,1,0
1318,1,1,2
1319,1,1,3
1320,1,0,1
1321,1,0,0
1322,1,1,1
1323,0,3,3
1324,1,0,0
1325,0,3,2
1326,1,0,0
1327,1,1,2
1328,1,0,0
1329,1,0,2
1330,0,2,1
1331,1,0,0
1332,1,2,3
1333,1,0,0
1334,0,3,2
1335,1,0,2
1336,0,3,3
1337,0,3,2
1338,1,0,1
1339,1,1,1
1340,0,2,2
1341,1,1,0
1342,0,3,3
1343,0,3,2
1344,0,2,2
1345,1,1,2
1346,1,1,2
1347,1,1,0
1348,0,3,1
1349,1,0,3
1350,0,3,1
1351,1,0,3
1352,1,0,3
1353,1,1,1
1354,1,0,2
1355,1,0,0
1356,0,2,1
1357,0,3,2
1358,1,0,1
1359,1,0,0
1360,0,3,2
1361,0,3,3
1362,0,3,3
1363,1,0,3
1364,1,0,1
1365,1,0,0
1366,0,2,2
1367,0,3,3
1368,1,1,1
1369,1,0,0
1370,1,0,1
1371,1,0,1
1372,1,0,2
1373,1,1,0
1374,0,3,3
1375,1,0,3
1376,0,3,2
1377,0,2,3
1378,1,1,0
1379,1,1,0
1380,1,0,0
1381,1,1,1
1382,0,3,2
1383,1,1,1
1384,1,0,0
1385,0,3,3
1386,0,3,3
1387,0,3,2
1388,0,2,1
1389,0,2,2
1390,1,0,1
1391,1,1,2
1392,1,2,3
1393,1,1,1
1394,1,0,1
1395,1,0,2
1396,0,2,2
1397,1,1,2
1398,1,1,2
1399,0,3,2
1400,0,3,2
1401,1,1,2
1402,1,1,2
1403,1,1,3
1404,1,0,3
1405,0,3,3
1406,1,0,3
1407,1,1,1
1408,1,1,0
1409,1,1,2
1410,1,1,2
1411,0,3,3
1412,1,0,0
1413,1,1,3
1414,1,0,1
1415,1,1,1
1416,1,1,1
1417,0,2,2
1418,0,3,3
1419,0,2,2
1420,0,2,1
1421,1,2,2
1422,0,3,2
1423,1,1,3
1424,1,1,1
1425,0,3,2
1426,1,1,1
1427,1,0,1
1428,1,0,0
1429,0,3,2
1430,0,2,1
1431,1,0,0
1432,1,1,3
1433,1,1,2
1434,1,0,2
1435,1,0,2
1436,0,3,3
1437,1,1,1
1438,0,2,1
1439,1,0,3
1440,1,0,0
1441,1,0,1
1442,0,3,3
1443,1,0,1
1444,1,0,1
1445,0,2,0
1446,1,0,1
1447,1,1,1
1448,1,1,1
1449,1,0,3
1450,1,1,1
1451,1,1,1
1452,1,0,2
1453,0,2,3
1454,0,3,2
1455,1,1,1
1456,1,1,2
1457,1,0,0
1458,0,2,3
1459,1,1,1
1460,1,0,2
1461,0,2,3
1462,0,2,2
1463,1,0,1
1464,1,1,1
1465,1,1,2
1466,1,1,1
1467,1,1,1
1468,1,1,3
1469,0,3,3
1470,0,3,3
1471,0,2,2
1472,0,2,2
1473,1,1,1
1474,1,1,1
1475,1,1,0
1476,0,2,2
1477,0,2,2
1478,1,0,1
1479,1,1,1
1480,1,0,0
1481,1,1,1
1482,1,1,2
1483,0,2,3
1484,0,2,2
1485,0,3,3
1486,0,3,2
1487,1,1,1
1488,1,1,0
1489,1,1,0
1490,1,1,1
1491,0,3,3
1492,0,2,1
1493,1,0,0
1494,1,1,1
1495,0,3,3
1496,1,2,3
1497,1,1,1
1498,1,1,0
1499,1,0,2
1500,1,2,2
1501,1,1,1
1502,0,2,3
1503,1,0,2
1504,0,3,3
1505,0,2,3
1506,1,0,0
1507,1,1,3
1508,1,0,0
1509,1,1,0
1510,0,3,2
1511,1,1,1
1512,0,2,2
1513,0,2,2
1514,0,3,2
1515,0,2,3
1516,1,0,0
1517,0,2,3
1518,1,0,0
1519,0,2,2
1520,0,3,3
1521,1,0,1
1522,1,2,2
1523,1,1,1
1524,1,0,2
1525,0,3,2
1526,1,0,0
1527,1,0,0
1528,0,3,3
1529,1,0,1
1530,1,0,1
1531,0,2,1
1532,0,3,3
1533,0,3,2
1534,0,3,3
1535,1,0,3
1536,1,1,0
1537,1,1,0
1538,1,2,3
1539,1,1,0
1540,0,2,3
1541,1,1,1
1542,0,2,3
1543,1,0,2
1544,1,0,2
1545,0,3,2
1546,0,3,3
1547,1,0,3
1548,1,1,2
1549,1,2,2
1550,1,1,3
1551,0,3,3
1552,0,3,3
1553,0,3,2
1554,0,3,2
1555,1,1,1
1556,0,3,3
1557,0,2,1
1558,1,1,2
1559,1,1,1
1560,1,1,0
1561,1,1,0
1562,1,0,0
1563,1,1,0
1564,1,1,1
1565,0,3,3
1566,1,1,2
1567,1,0,1
1568,1,0,0
1569,1,1,1
1570,1,1,2
1571,1,1,1
1572,0,3,3
1573,0,2,3
1574,0,2,3
1575,0,2,3
1576,0,3,2
1577,1,0,3
1578,0,3,3
1579,1,1,2
1580,1,1,1
1581,0,3,3
1582,0,3,2
1583,1,0,0
1584,0,3,2
1585,1,1,1
1586,1,0,1
1587,1,0,1
1588,1,0,0
1589,1,0,1
1590,1,0,1
1591,1,1,2
1592,1,1,2
1593,1,1,2
1594,0,3,3
1595,0,3,2
1596,0,3,2
1597,1,0,0
1598,1,1,2
1599,0,3,2
1600,1,0,0
1601,0,3,3
1602,0,2,2
1603,1,0,1
1604,1,1,2
1605,1,2,1
1606,0,3,3
1607,1,0,1
1608,1,0,0
1609,0,2,3
1610,1,1,2
1611,1,1,2
1612,1,1,0
1613,1,0,1
1614,0,3,3
1615,0,3,3
1616,0,2,2
1617,1,0,2
1618,1,1,1
1619,1,0,0
1620,0,3,3
1621,0,2,1
1622,1,1,2
1623,1,0,1
1624,0,2,1
1625,1,0,1
1626,0,2,3
1627,0,3,3
1628,1,1,1
1629,0,3,2
1630,1,1,0
1631,1,0,0
1632,1,0,1
1633,0,3,2
1634,0,2,2
1635,1,0,1
1636,0,3,3
1637,0,3,2
1638,1,1,2
1639,1,1,2
1640,1,1,1
1641,1,1,0
1642,1,1,1
1643,1,0,1
1644,1,0,3
1645,1,0,0
1646,0,2,3
1647,0,2,1
1648,1,1,2
1649,1,2,3
1650,0,3,3
1651,1,0,3
1652,1,1,3
1653,0,3,2
1654,1,1,0
1655,1,1,0
1656,0,2,2
1657,0,2,2
1658,1,1,1
1659,1,1,1
1660,0,2,3
1661,1,2,2
1662,0,3,1
1663,1,0,1
1664,1,1,2
