Variable,A,A,B,B,B,B,C,C,C,C
33,0.01159135131320049,0.9884086486867996,0.011720285234972533,0.9882797147650274,0.0,0.0,6.919274857278797e-05,0.9999308072514272,0.0,0.0
34,0.009660356975468978,0.990339643024531,0.0,0.9983155506944966,0.0016844493055034099,0.0,0.018420432859808288,0.002049084148951688,0.9717461409655703,0.007784342025669677
35,0.9977038844218615,0.0022961155781383905,0.0,0.006312228908136891,0.9775995277143454,0.016088243377517658,0.0,0.0,0.9938604202220602,0.006139579777939917
36,0.0,1.0,0.0,0.97588945493758,0.021855893914430293,0.0022546511479897714,0.0009185833510886088,0.9760532268993052,0.009030049853210478,0.013998139896395884
37,0.0,1.0,0.005170582936963391,0.9906084161915084,0.004221000871528314,0.0,0.0,1.0,0.0,0.0
38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0.0033001309007929863,0.996699869099207,0.9821395951480424,0.010242387145820776,0.006819218553727459,0.0007987991524091832,0.0024736611696336438,0.9933827974249814,0.004143541405384935,0.0
40,1.0,0.0,0.009292981215042047,0.0,0.990707018784958,0.0,0.00779295327866385,0.0,0.0,0.9922070467213361
41,0.5,0.5,0.0,0.003129919746259572,0.9801976967204696,0.016672383533270774,0.004529111374734957,0.010522113844500393,0.9849487747807646,0.0
42,0.012196529079131945,0.987803470920868,0.0,0.9941375236438151,0.005862476356184951,0.0,0.0,0.9868430363931222,0.01200791766389534,0.0011490459429824844
43,0.0,1.0,0.9731430972153329,0.0,0.0034795935940402046,0.023377309190627017,0.9878686391561805,0.0,0.012131360843819558,0.0
44,0.98626919997823,0.01373080002176999,0.0,0.021347766437848966,0.9736219124253238,0.005030321136827195,0.0,0.0,0.9982560554773181,0.0017439445226819
45,0.9974966729789422,0.0025033270210578513,0.0,0.0,0.9949420769537145,0.005057923046285495,0.008098034170429879,0.016738327815512318,0.9735323424868101,0.0016312955272478776
46,0.0,1.0,0.0,0.9906290453079899,0.0,0.009370954692010101,0.005071224904494091,0.9758160593378283,0.0029787429252649744,0.016133972832412625
47,0.007218076512599675,0.9927819234874002,0.0,0.9883666210320738,0.006967572515116443,0.004665806452809636,0.9956518209457829,0.0,0.0,0.004348179054216999
48,0.01063676241023663,0.9893632375897634,0.0,1.0,0.0,0.0,0.0,0.9927743724321184,0.0,0.00722562756788145
49,0.013292630828627134,0.9867073691713729,0.0,1.0,0.0,0.0,0.0024457378922578014,0.01196663211842609,0.0,0.9855876299893161
50,1.0,0.0,0.016424536759158618,0.0,0.9835754632408414,0.0,0.002986512150422065,0.0,0.002398819403063029,0.9946146684465149
51,0.5,0.5,0.0,0.0,0.9900802295254786,0.00991977047452147,0.019235045695802117,0.0,0.9807649543041979,0.0
52,0.9870994454636856,0.012900554536314501,0.00411792684843343,0.009349631917834837,0.9764459725824134,0.010086468651318417,0.007849830642241474,0.0,0.017504226942864538,0.9746459424148939
53,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
54,0.9967416203009265,0.003258379699073478,0.009206090910830378,0.015015885523421415,0.9757780235657482,0.0,0.0,0.00638877831177071,0.9932918765020837,0.0003193451861455621
55,0.9982370223210834,0.0017629776789166727,0.0,0.00223106345180997,0.9977689365481901,0.0,0.017037938466576245,0.9812183367839055,0.001743724749518462,0.0
56,1.0,0.0,0.007739010461980929,0.004143691272166452,0.9881172982658526,0.0,0.006072070281351598,0.9808254200086218,0.0016381631164094392,0.011464346593617112
57,0.01641758228451401,0.9835824177154859,0.0,0.997317698370497,0.0018753454544593,0.000806956175043758,0.0,0.9896427111025605,0.010357288897439487,0.0
58,0.9967016714710741,0.003298328528925878,0.00018324388673419728,0.009099421144181701,0.011507851956137457,0.9792094830129465,0.0,0.016515719996899166,0.0,0.983484280003101
59,0.005667745652090076,0.9943322543479101,0.0005528075308953494,0.9994471924691047,0.0,0.0,0.0,0.9909193479588464,0.009080652041153542,0.0
60,0.5,0.5,0.004719786081751172,0.0,0.9882970702671457,0.006983143651102879,0.25,0.25,0.25,0.25
61,0.0,1.0,0.011564913147249686,0.9812717966569994,0.007163290195750905,0.0,0.967498836070721,0.006779581069225117,0.02080668755361262,0.004914895306441202
62,0.9982225798760526,0.0017774201239473815,0.02342203997454074,0.008525957726211423,0.9655600767431187,0.0024919255561290346,0.0,0.01224678291817968,0.9877532170818204,0.0
63,0.5,0.5,0.0028315182809466838,0.002508884543511028,0.9805637472547815,0.01409584992076084,0.0,0.9973359894347383,0.002664010565261655,0.0
64,0.5,0.5,0.0036202657630840496,0.0,0.996379734236916,0.0,0.0,0.0027766627014175027,0.9969919307838425,0.00023140651473982184
65,1.0,0.0,0.008782269380031491,0.017206240041055917,0.9701116538908043,0.003899836688108273,0.0,0.0,0.015453422856731647,0.9845465771432683
66,0.01190456734806019,0.9880954326519399,0.25,0.25,0.25,0.25,0.0,0.014513402761252464,0.9793695961800769,0.006117001058670628
67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010481609008141027,0.989518390991859,0.0
68,1.0,0.0,0.013261441252378034,0.0069345044488852755,0.9798040542987368,0.0,0.25,0.25,0.25,0.25
69,0.5,0.5,0.0,0.0,0.9855360431841079,0.01446395681589198,0.00664140528602324,0.01857533371838434,0.9702846600290366,0.004498600966555984
70,0.0,1.0,0.013085148527332465,0.9640530981218425,0.013142669686007236,0.009719083664817874,0.0,0.0,1.0,0.0
71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9934683376171054,0.004221712996558875,0.002309949386335747
72,0.9974337814393407,0.0025662185606592177,0.25,0.25,0.25,0.25,0.0,0.0006758178132112416,0.9993241821867888,0.0
73,0.008710614709487956,0.991289385290512,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
74,0.0,1.0,0.9666443626053991,0.01804751997485556,0.001084809906838173,0.014223307512907244,0.9880463288414499,0.0,0.0,0.011953671158550009
75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9882928460641689,0.0014935373387645525,0.010213616597066636
76,0.007438156225200702,0.9925618437747993,0.00887404219703907,0.9869262041732412,0.004199753629719866,0.0,0.012782097039905972,0.0027756098814057505,0.9844422930786884,0.0
77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013727825148706126,0.9747518889888674,0.011520285862426444
78,0.0,1.0,0.0,0.9690387772910405,0.01573820223065065,0.015223020478308869,0.0,0.9950394838532409,0.004960516146759041,0.0
79,0.02186904618287196,0.978130953817128,0.007637139158686587,0.9855172194769207,0.0,0.0068456413643926345,0.9989063098593587,0.0,0.0,0.001093690140641289
80,0.0,1.0,0.9906140140696498,0.008003576406997288,0.0,0.0013824095233531347,0.0,0.0,1.0,0.0
81,0.0037992199089809287,0.9962007800910191,0.008055290436524967,0.9751264419805191,0.0,0.01681826758295599,0.015566132649185311,0.0,0.9844338673508147,0.0
82,0.016446453728682798,0.9835535462713173,0.0,0.9963340822488425,0.0,0.0036659177511576273,0.0,0.00236094714122139,0.0,0.9976390528587786
83,0.0,1.0,0.012002258910553931,0.987997741089446,0.0,0.0,0.0,0.9725953262305751,0.018919887493926542,0.008484786275498387
84,0.015522551225455816,0.9844774487745442,0.0,0.9951848950680706,0.004815104931929346,0.0,0.9954077215641152,0.0033287963148604495,0.0,0.001263482121024382
85,0.010743956184207377,0.9892560438157926,0.014395769610164458,0.9823310160318965,0.0,0.0032732143579390577,0.0,0.012653963766386687,0.9771190315124302,0.010227004721183023
86,0.5,0.5,0.0044488972976894775,0.9900752715524019,0.0,0.005475831149908403,1.0,0.0,0.0,0.0
87,0.0,1.0,0.004738920198235451,0.9802088466000994,0.0036655635154825327,0.011386669686182635,0.0,1.0,0.0,0.0
88,1.0,0.0,0.25,0.25,0.25,0.25,0.020898588796854523,0.016904743330391055,0.9621966678727544,0.0
89,0.0,1.0,0.0,0.9945376323536023,0.005462367646397757,0.0,0.9963175422762371,0.0,0.0036824577237629203,0.0
90,1.0,0.0,0.0,0.0,0.997412231193479,0.0025877688065210455,0.0,0.011106088990802633,0.9750829459728695,0.013810965036327739
91,0.5,0.5,0.0,1.0,0.0,0.0,0.01643685492757496,0.0,0.9835631450724249,0.0
92,0.007609610622517149,0.9923903893774828,0.0,1.0,0.0,0.0,0.0,0.9892483855511744,0.00949601635607383,0.0012555980927517335
93,0.0019235070182059201,0.998076492981794,0.9739831448163061,0.009797899632124464,0.0,0.01621895555156939,0.0006624648699379192,0.9945634780199624,0.004774057110099625,0.0
94,0.9797676216543498,0.02023237834565025,0.0036097499685084668,0.0,0.9940774658572299,0.0023127841742618064,0.0,0.0,0.0,1.0
95,0.0056338189108566155,0.9943661810891434,0.0010136662962783735,0.9838102110585627,0.010590246008899733,0.004585876636259262,0.946424519836264,0.02819359316317549,0.008244232680475643,0.017137654320084926
96,1.0,0.0,0.00532443020643074,0.004352238451499121,0.9903233313420702,0.0,0.009512151249331054,0.0,0.9890523854872675,0.0014354632634014865
97,0.0,1.0,0.0023390422177505276,0.9957969554780848,0.0018640023041646926,0.0,0.003776000737050551,0.0,0.9962239992629494,0.0
98,0.014759806567489606,0.9852401934325105,0.0,0.9887956967861317,0.011204303213868332,0.0,0.008392191624634388,0.0,0.9916078083753656,0.0
99,0.0033544355223323495,0.9966455644776676,0.0009658583508739994,0.9850711861176888,0.00214033502488112,0.011822620506556154,0.011997017852130774,0.9880029821478691,0.0,0.0
100,1.0,0.0,0.01257426575843959,0.0,0.9874257342415604,0.0,0.0,0.0,0.0,1.0
101,0.5,0.5,0.011294992224499938,0.9729453510930348,0.0,0.015759656682465307,0.25,0.25,0.25,0.25
102,0.0,1.0,0.0,0.9818754190035086,0.0,0.018124580996491262,0.0,0.0,0.9986607696602994,0.0013392303397007066
103,1.0,0.0,0.0,0.0,0.9938111475480844,0.006188852451915557,0.0,0.014637956333070454,0.00872599374679317,0.9766360499201363
104,0.9986458188341333,0.00135418116586668,0.0,0.0,0.9930159127404894,0.006984087259510603,0.25,0.25,0.25,0.25
105,0.9936089790431369,0.006391020956863053,0.0,0.0016708385669317054,0.9891120599764337,0.009217101456634742,0.0,0.013802368581955486,0.9734008755231143,0.012796755894930073
106,0.9854322049725494,0.014567795027450597,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
107,0.5,0.5,0.25,0.25,0.25,0.25,0.0017811391005456085,0.0,0.982359302675029,0.01585955822442544
108,1.0,0.0,0.0,0.0,1.0,0.0,0.005216965406242569,0.0,0.9694097833302433,0.02537325126351401
109,0.0,1.0,0.0,0.983583707005244,0.0,0.01641629299475599,0.007075418779867227,0.9902043830043128,0.0027201982158200234,0.0
110,1.0,0.0,0.0,0.0,0.9966084644885339,0.0033915355114659575,0.017964327848134353,0.0,0.001144910798002724,0.9808907613538629
111,0.5,0.5,0.019829097635859518,0.9698533769966682,0.00962484583143544,0.0006926795360366298,0.0,0.9904752670035172,0.0,0.009524732996482845
112,0.5,0.5,0.0,0.9999867880634887,0.0,1.3211936511271885e-05,0.009279419097217583,0.9886500733498937,0.0,0.0020705075528887084
113,0.0,1.0,0.003895416823366583,0.9791651453272937,0.004153739644565575,0.012785698204774175,0.9848178000054247,0.012949019308659583,0.0,0.0022331806859156593
114,0.0,1.0,0.01683344710365612,0.9831665528963439,0.0,0.0,0.0,0.0,0.0,1.0
115,0.996900681807133,0.0030993181928669366,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
116,0.0,1.0,0.014591176368389901,0.9852142524217651,0.0001945712098449518,0.0,0.0,0.9918608664769516,0.0,0.008139133523048351
117,0.0,1.0,0.0,0.9955611325580019,0.004438867441998086,0.0,0.0,0.9849754157144318,0.015024584285568297,0.0
118,1.0,0.0,0.0,0.006700959726440049,0.99329904027356,0.0,0.0,0.0,1.0,0.0
119,0.0,1.0,0.012559716544686404,0.9874402834553136,0.0,0.0,0.00433815530738438,0.006121650170676938,0.976978942669084,0.012561251852854755
120,1.0,0.0,0.0,0.0,1.0,0.0,0.007617726357527649,0.0,0.9759884707896951,0.016393802852777185
121,0.0,1.0,0.0,0.9961104970897899,0.0038895029102101633,0.0,0.00475893184741647,0.9920400804048534,0.003200987747730146,0.0
122,0.0,1.0,0.0,0.9805093777114918,0.006999467189105845,0.01249115509940233,0.0,1.0,0.0,0.0
123,0.9893590518761514,0.010640948123848628,0.004971094464943734,0.0,0.9714491850587799,0.023579720476276416,0.25,0.25,0.25,0.25
124,0.0,1.0,0.0068251058655001825,0.977458603033484,0.0,0.015716291101015804,0.9852175096707859,0.005139974468989744,0.009642515860224243,0.0
125,0.5,0.5,0.011920327675727883,0.9880796723242722,0.0,0.0,0.0,0.00684509859518136,0.9931549014048185,0.0
126,0.0,1.0,0.9861518111481227,0.010174503607708036,0.0036736852441690837,0.0,1.0,0.0,0.0,0.0
127,0.02104885092287718,0.9789511490771228,0.0,0.991498198053204,0.00850180194679603,0.0,0.013209034950317602,0.0022927375615740425,0.006667719029196444,0.9778305084589118
128,0.9959253238550299,0.004074676144970122,0.0,0.014019896194791926,0.985980103805208,0.0,0.003951436696380351,0.9924791367360457,0.0035694265675738444,0.0
129,0.0,1.0,0.012572240574745569,0.9874277594252543,0.0,0.0,0.010491093714744167,0.9755354375876766,0.009230220691142469,0.004743248006436881
130,0.021872179512342344,0.9781278204876577,0.010214286246423489,0.987542618626911,0.0022430951266656416,0.0,0.007978110864677063,0.0,0.9745767318065691,0.01744515732875372
131,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0005741095044620661,0.0,0.999425890495538
132,0.008623361963586063,0.991376638036414,0.0019001730855717992,0.9970174014431361,0.00108242547129215,0.0,0.0,0.010320526330417157,0.9861146669880978,0.003564806681484822
133,0.5,0.5,0.9887423763455981,0.01125762365440186,0.0,0.0,0.25,0.25,0.25,0.25
134,1.0,0.0,0.0,0.002713497756026328,0.9972865022439736,0.0,0.0,0.0,1.0,0.0
135,0.0,1.0,0.0,0.9756073694370192,0.024392630562980754,0.0,0.01752667624451739,0.006411632171956325,0.967691929704947,0.008369761878579313
136,1.0,0.0,0.0,0.0,0.9615780096661098,0.03842199033389021,0.0,0.0,0.0,1.0
137,0.0018269688111579056,0.9981730311888422,0.016056401023374706,0.9791266326459914,0.0,0.0048169663306337745,1.0,0.0,0.0,0.0
138,0.9882379021999619,0.01176209780003815,0.0,0.0,1.0,0.0,0.0025033646165786615,0.9670612911122737,0.014847516654543756,0.015587827616603964
139,1.0,0.0,0.0,0.0,0.987254389544946,0.012745610455053928,0.0,0.003973863713399307,0.9960261362866007,0.0
140,0.5,0.5,0.004377140574074152,0.01306004226369413,0.9825628171622318,0.0,0.0,0.0,1.0,0.0
141,0.9872092345491832,0.012790765450816938,0.0,0.0017530111171188923,0.9982469888828811,0.0,0.008880602806196188,0.006394030984878003,0.9819929402999517,0.0027324259089740667
142,0.009181745226479805,0.9908182547735201,0.0,0.9797243464404658,0.0,0.020275653559534135,0.010610955158836293,0.004048460786233319,0.0,0.9853405840549303
143,0.0020997708556391736,0.9979002291443608,0.0,1.0,0.0,0.0,0.020096837893194594,0.0,0.9729708945919315,0.006932267514873751
144,1.0,0.0,0.006624641211122704,0.0,0.9889334016614019,0.004441957127475506,0.003104200897631422,0.0010996944719055255,0.9791838525888322,0.01661225204163089
145,1.0,0.0,0.00650521272938524,0.0014302903208691957,0.9920644969497456,0.0,0.00047913742093150984,0.0,0.9865096269215614,0.01301123565750709
146,0.008353738072535286,0.9916462619274647,0.0,0.9927611854445532,0.0,0.0072388145554468765,0.003987428382422237,0.0,0.9946355517673013,0.001377019850276602
147,0.9812852388830191,0.01871476111698079,0.00381565825861658,0.0,0.9961843417413834,0.0,0.0,1.0,0.0,0.0
148,0.9932164984572178,0.0067835015427822245,0.0,0.00986627897966574,0.983242337538486,0.006891383481848126,0.0,0.9795296427248198,0.009375307278021987,0.011095049997158154
149,0.9998750337225053,0.00012496627749465435,0.25,0.25,0.25,0.25,0.003528012898998635,0.0,0.015108615370476253,0.9813633717305251
150,3.343058398243915e-05,0.9999665694160176,0.0,0.9931541061835248,0.0068458938164752264,0.0,0.0059731251670619425,0.016389232982589836,0.9769453462419373,0.00069229560841083
151,0.985090468164887,0.014909531835112948,0.0,0.0,0.98471182615243,0.01528817384757002,0.0025058134429470076,0.0,0.9942073413319784,0.0032868452250745337
152,0.012160313847838115,0.9878396861521619,0.0,0.9883678264263236,0.0,0.011632173573676399,0.0,0.019326790081860744,0.9806732099181392,0.0
153,0.007085024411788638,0.9929149755882113,0.0,1.0,0.0,0.0,0.011579698197772841,0.0,0.010911435300572196,0.9775088665016549
154,1.0,0.0,0.006099886923687349,0.01080457540803426,0.9819438636584192,0.00115167400985902,0.012733512677166435,0.006276621454112795,0.9809898658687207,0.0
155,0.0,1.0,0.0,0.9905913431886583,0.0,0.009408656811341695,0.0,0.004132379913578156,0.9958676200864218,0.0
156,0.005711017354032592,0.9942889826459674,0.9874185051962271,0.004220836085052412,0.0034573662944699848,0.004903292424250345,0.0,0.0,0.9871670175814584,0.012832982418541672
157,7.949025792634947e-05,0.9999205097420736,0.0,0.9867089195566388,0.0,0.013291080443361388,0.25,0.25,0.25,0.25
158,0.0,1.0,0.9965542159182851,0.0,0.0034457840817150526,0.0,0.9835905490975957,0.0,0.014588127235588812,0.0018213236668153836
159,0.0,1.0,0.013747628532502184,0.9862523714674979,0.0,0.0,0.005905798651151354,0.004086315716089704,0.9775872552992015,0.012420630333557411
160,0.9875407426195022,0.012459257380497843,0.006840946188727232,0.0,0.9876239863887968,0.005535067422475951,0.0009894350224795548,0.0,0.0,0.9990105649775204
161,0.0,1.0,0.01832292029583467,0.9611002689848562,0.02057681071930911,0.0,0.25,0.25,0.25,0.25
162,0.013344888336155014,0.9866551116638451,0.007781630470917047,0.9872388625683872,0.0,0.0049795069606957875,0.25,0.25,0.25,0.25
163,0.005663338922319881,0.99433666107768,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
164,1.0,0.0,0.0,0.017122053412384285,0.9828779465876157,0.0,0.0,1.2955867489543067e-05,0.9967358641727218,0.0032511799597885875
165,0.0,1.0,0.0,0.9839730305166294,0.0,0.016026969483370578,0.0,0.9952021330623895,0.004797866937610456,0.0
166,0.0,1.0,0.0,0.9926015677436069,0.0073984322563931185,0.0,0.9812839776997861,0.010594328792731197,0.008121693507482715,0.0
167,1.0,0.0,0.0,0.014985450931452584,0.9814963012352443,0.0035182478333029505,0.0018920772285194105,0.0,0.9981079227714805,0.0
168,0.004717998220679756,0.9952820017793201,0.0,1.0,0.0,0.0,0.013656586489659766,0.9828969587162153,0.0,0.0034464547941250178
169,0.5,0.5,0.0,0.9911614686515152,0.008838531348484766,0.0,0.00894787087229092,0.0,0.0033641361914247556,0.9876879929362843
170,0.0,1.0,0.0,0.9818375901648304,0.004836867463156079,0.013325542372013553,0.9890584687845291,0.00835693559270181,0.0025845956227690254,0.0
171,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.9971594581967493,0.002840541803250723
172,0.0,1.0,0.011502542796107318,0.9884974572038928,0.0,0.0,0.0,0.9781842621614791,0.0034228480151387627,0.01839288982338186
173,0.9955761776698719,0.00442382233012799,0.0,0.004263277447578026,0.995736722552422,0.0,0.021111937613941693,0.9653756793219336,0.007947280809745437,0.005565102254379368
174,0.015690637304094823,0.9843093626959053,0.0,1.0,0.0,0.0,0.0,0.9955326723631089,0.0,0.004467327636891017
175,0.0,1.0,0.0,0.9865608575497873,0.013439142450212688,0.0,0.004009839548349639,0.9946756027419246,0.0,0.0013145577097255705
176,1.0,0.0,0.0,0.0,0.9972126695026,0.002787330497399901,0.0,0.0,0.9833858891181413,0.016614110881858705
177,0.9879167118202469,0.012083288179753097,0.0,0.0,0.97654629777338,0.023453702226620153,0.0,0.0041117649750623516,0.9958882350249377,0.0
178,0.0,1.0,0.014408121845716791,0.9709761158044621,0.005285565713213213,0.009330196636607958,0.0,0.9939970123681254,0.00215565851137377,0.0038473291205008094
179,0.0,1.0,0.987492220638734,0.0006109682352285891,0.0,0.011896811126037445,0.0,0.999967208567263,0.0,3.2791432737108826e-05
180,0.0,1.0,0.001144332677341585,0.9845749533960315,0.014280713926627038,0.0,0.0,0.0,0.9892721794140268,0.010727820585973219
181,0.5,0.5,0.0,0.9998313087231024,0.0,0.00016869127689762625,0.0,0.9888531862919515,0.0,0.011146813708048502
182,0.984867006765261,0.015132993234738953,0.0040486892089850205,0.0007791565009739521,0.9951721542900411,0.0,0.005159023471797991,0.0,0.9799292696656785,0.01491170686252346
183,0.9993784692042338,0.0006215307957661769,0.005079468667864049,0.0,0.9913794671684294,0.003541064163706558,0.0017939977243294632,0.9655552041157957,0.01571284428490622,0.01693795387496872
184,0.00816593360724437,0.9918340663927556,0.01590527680023438,0.9790544683720482,0.004584651843674875,0.00045560298404244816,0.007366820182160894,0.007110507193861934,0.9855226726239772,0.0
185,0.017648819089311433,0.9823511809106885,0.0,0.9780430407495714,0.021956959250428655,0.0,0.0,0.00646388924683838,0.0,0.9935361107531616
186,1.0,0.0,0.008778569497577954,0.002578209335834784,0.9886432211665872,0.0,0.016304670460038823,0.9630420966517236,0.02065323288823753,0.0
187,0.01032795283432066,0.9896720471656794,0.25,0.25,0.25,0.25,0.0,0.9951849803930152,0.004815019606984895,0.0
188,1.0,0.0,0.0015265811733945814,0.0,0.9970466621889532,0.0014267566376521977,0.005586473230564125,0.0,0.9777303651934571,0.016683161575978874
189,0.0,1.0,0.0073481112729758095,0.9921778823754461,0.0,0.0004740063515781542,0.0,0.98319746219186,0.0,0.016802537808139985
190,1.0,0.0,0.0005374105093088161,0.014336077259560712,0.9851265122311305,0.0,0.0002767576831123345,0.0,0.9893981263567855,0.010325115960102113
191,0.5,0.5,0.9982194689661443,0.0007413983844591428,0.001039132649396481,0.0,0.9994472407738926,0.0,0.0,0.0005527592261075199
192,0.9868033678721914,0.013196632127808574,0.007615834572882207,0.011820827029470462,0.9805633383976473,0.0,0.014816800296315885,0.005232916215507179,0.9740242111449762,0.005926072343200666
193,0.0,1.0,0.0,0.9968803593504287,0.0031196406495713554,0.0,0.00824810831198598,0.0,0.9800610141765774,0.011690877511436564
194,0.9875707670221455,0.012429232977854487,0.00026598659422362426,0.009098067180464802,0.9906359462253115,0.0,0.0,0.0004013309399090908,0.999598669060091,0.0
195,0.9836605291110176,0.01633947088898225,0.006502229507693278,0.007977401531526785,0.983980586225279,0.0015397827355010738,0.003526469187229981,0.0,0.9815586298499351,0.014914900962834852
196,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0023730239857676426,0.9976269760142324,0.0
197,0.0,1.0,0.0,0.9982581552757421,0.0017418447242579138,0.0,0.0,0.9825436437288738,0.00915809239273788,0.008298263878388409
198,0.0026526697833893363,0.9973473302166106,0.0,1.0,0.0,0.0,0.005196745405546738,0.9734399029403259,0.0,0.021363351654127376
199,0.0,1.0,0.0,0.9853175780030536,0.0,0.014682421996946414,0.0053964689929110535,0.008544897698721524,0.9860586333083674,0.0
200,0.5,0.5,0.001869346680641918,0.008616279653215481,0.9895143736661425,0.0,0.25,0.25,0.25,0.25
201,0.9852418890021187,0.014758110997881194,0.009667851520649763,0.0,0.9903321484793502,0.0,0.0,0.0,0.9840816281216518,0.015918371878348235
