,A,B,C
276,1,1,2
277,1,1,2
278,1,0,0
279,1,1,1
280,1,1,2
281,0,2,1
282,1,0,3
283,0,3,2
284,0,2,2
285,1,1,0
286,1,1,2
287,1,0,2
288,0,3,3
289,0,3,2
290,1,0,0
291,0,2,3
292,1,1,2
293,0,2,2
294,0,2,2
295,1,1,2
296,1,0,0
297,1,1,3
298,1,1,3
299,0,3,2
300,1,1,1
301,1,1,1
302,0,2,0
303,1,1,0
304,0,2,2
305,0,2,2
306,1,1,0
307,0,2,3
308,0,2,2
309,1,1,2
310,0,2,2
311,0,3,2
312,1,1,2
313,0,3,2
314,0,3,3
315,1,0,2
316,1,1,3
317,1,0,3
318,0,2,3
319,0,3,3
320,1,1,1
321,1,0,0
322,1,0,0
323,0,2,2
324,1,0,2
325,1,1,2
326,1,1,2
327,1,1,1
328,1,0,0
329,1,1,0
330,1,1,2
331,1,1,2
332,0,3,2
333,0,3,2
334,0,2,3
335,1,1,2
336,1,1,2
337,1,1,0
338,0,3,2
339,0,3,2
340,1,0,0
341,1,0,0
342,0,3,2
343,1,1,1
344,1,1,2
345,1,1,1
346,0,2,2
347,1,0,3
348,1,1,1
349,0,3,3
350,0,2,2
351,1,1,2
352,0,2,3
353,1,0,0
354,1,0,3
355,1,1,2
356,1,0,2
357,1,1,1
358,0,2,3
359,1,1,2
360,0,3,3
361,1,1,2
362,1,1,1
363,1,0,1
364,1,1,0
365,1,0,2
366,1,1,1
367,1,0,3
368,1,0,1
369,0,2,1
370,1,1,0
371,1,0,0
372,1,0,0
373,1,0,2
374,0,3,3
375,1,1,1
376,1,1,1
377,1,0,0
378,1,0,1
379,0,3,2
380,1,1,2
381,1,1,1
382,0,2,3
383,0,3,3
384,1,1,0
385,0,3,3
386,0,2,2
387,0,3,2
388,0,3,3
389,1,1,1
390,1,0,1
391,1,1,2
392,0,3,3
393,0,2,2
394,1,0,3
395,1,1,1
396,0,2,2
397,0,3,0
398,0,2,2
399,1,0,0
400,1,1,2
401,0,2,2
402,1,0,0
403,1,1,1
404,0,2,2
405,0,2,3
406,1,0,3
407,0,3,2
408,1,1,2
409,0,3,2
410,0,3,2
411,1,1,1
412,1,1,0
413,1,1,0
414,0,2,0
415,1,1,1
416,1,0,0
417,0,2,2
418,1,0,3
419,0,3,3
420,0,2,3
421,1,1,2
422,0,3,0
423,1,1,2
424,0,2,1
425,0,3,2
426,1,0,0
427,0,2,2
428,1,1,1
429,0,2,1
430,1,0,0
431,1,1,0
432,1,1,2
433,1,0,0
434,1,1,1
435,1,1,3
436,1,0,1
437,1,0,1
438,0,3,2
439,1,0,0
440,1,0,2
441,0,2,0
442,1,1,2
443,1,0,3
444,1,0,0
445,1,1,1
446,1,1,2
447,1,1,1
448,1,1,2
449,1,0,0
450,0,3,2
451,1,1,3
452,0,3,2
453,0,3,3
454,1,1,2
455,1,1,1
456,1,0,1
457,1,1,1
458,1,0,0
459,1,1,1
460,0,2,3
461,1,0,0
462,1,0,2
463,1,0,0
464,0,3,2
465,0,2,1
466,1,0,3
467,0,3,0
468,0,3,0
469,0,3,2
470,0,2,3
471,0,2,2
472,1,1,0
473,1,1,0
474,0,2,2
475,1,0,1
476,0,3,2
477,0,3,3
478,0,3,2
479,1,1,3
480,0,3,3
481,1,1,2
482,0,3,3
483,1,0,3
484,0,3,3
485,1,1,3
486,0,3,3
487,1,0,2
488,1,0,0
489,1,1,1
490,1,1,2
491,0,3,3
492,1,0,0
493,0,3,3
494,1,0,0
495,0,3,2
496,0,3,3
497,1,0,0
498,1,0,1
499,1,0,3
500,1,1,3
501,1,1,1
502,0,3,3
503,1,1,1
504,0,2,3
505,1,1,0
506,1,0,1
507,1,1,1
508,1,1,2
509,1,1,0
510,0,2,3
511,0,3,3
512,1,0,0
513,1,0,3
514,0,2,2
515,1,0,1
516,1,0,1
517,0,3,3
518,0,3,3
519,1,1,2
520,0,3,3
521,1,0,2
522,0,2,2
523,1,1,1
524,1,0,0
525,0,3,3
526,1,3,2
527,1,0,0
528,1,0,3
529,1,0,0
530,0,3,3
531,1,1,0
532,1,0,1
533,0,3,2
534,1,1,1
535,1,1,3
536,0,3,3
537,1,0,2
538,0,3,3
539,0,3,2
540,1,0,3
541,1,1,2
542,0,3,2
543,1,0,0
544,1,0,0
545,1,0,0
546,0,0,3
547,0,3,3
548,1,1,1
549,0,2,1
550,0,3,2
551,0,2,2
552,0,3,0
553,1,0,0
554,0,2,3
555,0,3,2
556,1,0,0
557,1,0,3
558,1,0,0
559,1,0,2
560,1,0,3
561,1,1,3
562,0,2,2
563,0,3,2
564,1,0,0
565,1,1,2
566,1,1,2
567,0,3,2
568,1,0,1
569,0,3,2
570,0,2,3
571,1,1,1
572,1,0,2
573,1,0,0
574,1,1,0
575,1,0,1
576,0,2,2
577,0,2,3
578,1,0,1
579,0,2,2
580,1,1,2
581,1,1,1
582,0,2,1
583,0,2,1
584,0,3,2
585,1,0,0
586,0,3,2
587,1,0,0
588,0,3,2
589,1,0,0
590,0,2,3
591,0,2,3
592,1,0,0
593,1,0,2
594,1,0,1
595,0,0,0
596,1,0,2
597,1,1,3
598,0,3,0
599,0,2,2
600,0,3,3
601,0,3,2
602,1,1,2
603,1,0,1
604,1,0,3
605,1,1,1
606,1,1,2
607,0,3,2
608,0,3,3
609,0,3,3
610,1,1,1
611,1,1,1
612,0,2,2
613,0,3,3
614,0,2,2
615,1,1,1
616,1,0,1
617,1,1,1
618,0,2,2
619,0,0,3
620,0,2,3
621,0,2,3
622,1,1,1
623,1,0,0
624,1,0,0
625,1,0,0
626,0,3,3
627,1,1,1
628,1,0,1
629,1,0,0
630,0,3,3
631,0,3,3
632,0,3,2
633,0,3,2
634,0,0,0
635,0,3,2
636,1,0,3
637,0,3,3
638,1,0,2
639,1,0,0
640,1,1,1
641,1,0,3
642,1,0,1
643,0,2,2
644,0,2,2
645,1,1,0
646,1,1,0
647,1,0,1
648,1,1,2
649,1,0,0
650,1,0,2
651,0,2,2
652,0,2,3
653,0,2,2
654,0,2,2
655,0,3,3
656,1,0,0
657,0,3,3
658,0,3,2
659,0,3,3
660,1,0,0
661,0,3,2
662,0,3,2
663,1,0,0
664,1,0,0
665,0,3,2
666,0,2,3
667,1,1,1
668,0,2,2
669,1,0,3
670,1,1,2
671,0,2,2
672,1,1,2
673,0,3,3
674,0,2,3
675,0,2,2
676,0,3,2
677,1,0,0
678,1,1,1
679,0,2,2
680,0,3,3
681,1,0,0
682,0,3,3
683,1,0,0
684,1,0,2
685,1,0,3
686,1,0,0
687,1,1,1
688,1,0,1
689,1,1,3
690,1,1,2
691,1,1,2
692,1,0,1
693,0,2,2
694,1,0,0
695,1,0,1
696,0,3,3
697,1,0,0
698,1,1,2
699,1,1,2
700,1,0,3
701,1,1,3
702,0,2,2
703,1,1,2
704,1,1,2
705,1,0,1
706,1,1,2
707,1,1,3
708,0,3,2
709,0,3,0
710,0,2,3
711,0,3,2
712,1,0,1
713,1,0,0
714,1,0,1
715,1,1,2
716,1,1,2
717,1,1,1
718,1,1,0
719,1,1,2
720,1,1,2
721,1,1,2
722,0,3,3
723,0,3,2
724,0,2,3
725,0,3,2
726,0,2,3
727,1,0,0
728,0,3,2
729,0,3,2
730,0,3,3
731,0,3,2
732,0,2,0
733,0,3,3
734,1,1,1
735,1,1,2
736,1,1,3
737,1,1,0
738,0,2,3
739,0,2,2
740,0,3,2
741,0,2,3
742,0,3,2
743,1,0,0
744,0,3,3
745,1,1,1
746,1,1,3
747,1,1,0
748,1,1,2
749,1,1,0
750,0,3,0
751,0,3,2
752,1,0,2
753,1,1,3
754,1,0,3
755,1,0,1
756,0,3,2
757,1,1,2
758,0,2,3
759,0,3,3
760,0,2,2
761,0,3,2
762,0,3,3
763,1,3,2
764,0,2,3
765,0,2,2
766,1,0,0
767,0,3,3
768,1,0,0
769,0,2,1
770,0,3,2
771,1,0,0
772,0,3,3
773,0,3,3
774,0,2,3
775,1,1,0
776,0,3,2
777,1,0,0
778,0,3,3
779,0,3,2
780,1,1,1
781,1,1,2
782,1,0,1
783,1,0,0
784,1,0,1
785,0,3,3
786,0,2,3
787,1,0,1
788,1,1,2
789,1,0,2
790,1,0,2
791,1,1,0
792,1,1,0
793,1,0,0
794,1,0,3
795,1,1,2
796,1,0,1
797,1,0,2
798,0,3,3
799,1,0,3
800,1,1,0
801,0,2,2
802,0,2,3
803,1,0,1
804,1,0,0
805,0,3,2
806,0,3,0
807,0,2,2
808,0,3,2
809,1,0,3
810,0,3,3
811,1,1,2
812,1,0,0
813,0,2,1
814,1,1,1
815,0,3,3
816,0,3,2
817,1,1,1
818,0,2,2
819,0,2,1
820,1,0,0
821,0,2,2
822,0,2,2
823,1,1,2
824,1,0,0
825,1,1,1
826,1,1,1
827,0,3,3
828,0,3,2
829,1,0,0
830,1,1,3
831,1,1,2
832,1,1,1
833,1,1,2
834,0,3,2
835,0,2,1
836,0,2,3
837,0,2,2
838,1,0,0
839,1,0,1
840,1,0,0
841,1,1,1
842,1,0,3
843,1,1,2
844,1,0,0
845,1,0,3
846,1,1,3
847,1,1,0
848,0,3,3
849,1,0,3
850,0,2,3
851,1,1,1
852,1,1,3
853,0,2,3
854,0,3,0
855,1,0,0
856,1,0,2
857,1,1,0
858,1,0,0
859,0,3,3
860,1,1,2
861,0,2,3
862,0,3,3
863,1,1,2
864,1,1,0
865,0,2,3
866,1,0,1
867,0,3,3
868,0,3,2
869,1,1,0
870,1,0,0
871,1,0,2
872,1,0,0
873,0,3,2
874,1,1,0
875,0,3,0
876,0,2,1
877,0,2,2
878,1,1,0
879,1,0,0
880,0,3,2
881,1,1,1
882,1,0,1
883,0,2,1
884,0,3,2
885,1,1,1
886,1,1,1
887,1,1,1
888,0,3,3
889,1,1,1
890,1,1,1
891,1,0,0
892,1,0,3
893,1,0,0
894,0,2,2
895,1,1,1
896,1,0,1
897,0,2,3
898,1,1,2
899,1,1,2
900,1,1,2
901,1,1,1
902,1,0,3
903,1,1,2
904,0,3,2
905,0,2,2
906,0,3,2
907,1,1,1
908,1,0,3
909,1,0,3
910,1,0,0
911,0,2,2
912,1,1,0
913,0,3,3
914,1,0,3
915,1,1,2
916,1,0,0
917,1,0,0
918,1,0,0
919,1,1,3
920,0,2,3
921,0,3,2
922,0,3,3
923,1,0,1
924,1,1,1
925,0,3,2
926,0,3,2
927,0,3,2
928,0,3,2
929,1,1,0
930,0,0,0
931,0,3,0
932,1,0,3
933,1,1,2
934,1,0,2
935,0,3,3
936,1,0,2
937,0,3,2
938,1,1,3
939,1,0,0
940,1,0,0
941,0,2,2
942,0,2,2
943,0,2,3
944,0,3,2
945,1,1,3
946,1,1,2
947,1,1,3
948,1,0,0
949,1,0,0
950,0,3,2
951,0,2,2
952,0,2,2
953,1,1,2
954,1,0,0
955,1,0,3
956,1,1,1
957,1,1,1
958,0,3,3
959,0,2,2
960,0,3,2
961,1,1,1
962,1,3,2
963,1,1,0
964,0,2,1
965,1,0,0
966,0,3,2
967,0,3,2
968,1,0,1
969,1,1,1
970,0,2,3
971,0,3,2
972,0,2,2
973,0,2,1
974,1,0,3
975,0,3,2
976,0,3,3
977,0,2,3
978,1,1,2
979,1,1,2
980,1,1,0
981,1,0,1
982,0,3,3
983,1,0,0
984,1,0,2
985,1,0,2
986,1,0,3
987,1,1,2
988,1,0,0
989,1,1,3
990,1,1,0
991,1,0,2
992,1,1,1
993,1,0,0
994,1,0,1
995,0,2,3
996,0,3,3
997,1,1,2
998,1,0,1
999,1,0,0
1000,1,1,2
1001,1,0,0
1002,1,1,1
1003,1,0,1
1004,1,1,1
1005,0,2,2
1006,0,3,2
1007,1,0,0
1008,0,2,2
1009,1,1,3
1010,1,0,0
1011,1,1,1
1012,0,3,3
1013,0,3,2
1014,1,0,3
1015,0,3,2
1016,1,0,0
1017,1,1,1
1018,0,3,2
1019,0,3,2
1020,1,1,3
1021,0,3,2
1022,1,3,2
1023,1,0,0
1024,1,1,1
1025,1,1,1
1026,1,0,0
1027,1,1,2
1028,0,3,3
1029,0,3,3
1030,0,3,2
1031,0,3,2
1032,1,1,2
1033,0,2,1
1034,1,0,0
1035,0,2,3
1036,1,1,2
1037,0,3,2
1038,1,1,1
1039,1,0,3
1040,1,0,1
1041,0,3,3
1042,0,3,3
1043,1,1,0
1044,0,2,3
1045,1,1,2
1046,0,3,3
1047,0,2,3
1048,1,1,0
1049,0,3,2
1050,1,0,0
1051,0,3,2
1052,1,1,1
1053,1,0,1
1054,0,2,3
1055,0,2,3
1056,1,1,1
1057,1,0,2
1058,1,1,1
1059,1,0,1
1060,1,1,3
1061,1,0,0
1062,0,2,3
1063,1,0,0
1064,1,0,3
1065,1,1,2
1066,1,1,3
1067,0,2,3
1068,1,0,0
1069,1,1,2
1070,1,0,1
1071,0,2,2
1072,1,0,0
1073,1,1,2
1074,0,3,2
1075,1,0,2
1076,1,0,0
1077,0,3,0
1078,1,0,1
1079,0,3,3
1080,1,1,1
1081,0,3,2
1082,1,0,0
1083,1,0,2
1084,1,0,1
1085,0,2,2
1086,1,0,0
1087,1,0,1
1088,1,1,3
1089,1,0,1
1090,0,3,3
1091,0,3,3
1092,0,2,3
1093,1,0,0
1094,1,1,2
1095,1,1,2
1096,1,1,1
1097,0,3,2
1098,0,3,3
1099,1,0,0
1100,0,3,2
1101,0,3,3
1102,1,0,0
1103,1,0,3
1104,1,0,1
1105,1,1,2
1106,1,1,2
1107,0,3,2
1108,1,1,3
1109,1,0,0
1110,0,3,2
1111,1,0,1
1112,1,0,3
1113,0,2,3
1114,1,1,3
1115,0,3,3
1116,1,1,1
1117,1,0,3
1118,1,0,1
1119,0,3,2
1120,0,2,3
1121,0,3,0
1122,0,3,3
1123,0,2,3
1124,1,0,1
1125,1,0,3
1126,1,0,0
1127,1,1,1
1128,0,2,3
1129,0,3,3
1130,1,1,1
1131,1,1,2
1132,0,3,2
1133,1,0,1
1134,0,3,3
1135,0,3,3
1136,1,1,3
1137,1,0,0
1138,1,1,0
1139,1,0,0
1140,1,0,3
1141,1,0,0
1142,1,1,1
1143,0,2,0
1144,1,1,2
1145,0,2,1
1146,0,3,2
1147,1,1,0
1148,1,1,2
1149,0,2,3
1150,1,1,1
1151,1,0,0
1152,1,0,0
1153,1,1,2
1154,1,0,0
1155,0,3,3
1156,0,2,3
1157,0,3,3
1158,1,0,0
1159,1,1,2
1160,1,1,3
1161,1,0,0
1162,1,0,1
1163,0,2,2
1164,0,2,2
1165,1,0,1
1166,1,0,0
1167,0,3,2
1168,0,3,2
1169,1,1,2
1170,1,1,2
1171,1,1,2
1172,0,2,2
1173,0,3,2
1174,1,0,1
1175,0,3,3
1176,1,1,2
1177,1,0,2
1178,1,1,2
1179,1,1,2
1180,0,2,2
1181,0,2,3
1182,0,3,3
1183,1,1,1
1184,1,1,1
1185,1,0,0
1186,0,3,3
1187,1,0,0
1188,0,0,0
1189,1,0,0
1190,0,3,2
1191,0,3,2
1192,0,3,3
1193,1,0,0
1194,1,1,1
1195,1,0,0
1196,0,3,3
1197,0,2,3
1198,0,0,0
1199,1,1,2
1200,1,1,2
1201,1,1,2
1202,1,0,0
1203,1,1,1
1204,0,3,2
1205,1,0,0
1206,1,0,0
1207,0,2,1
1208,1,1,2
1209,0,3,0
1210,0,3,2
1211,0,3,3
1212,1,1,3
1213,0,2,2
1214,0,3,2
1215,0,3,2
1216,1,0,0
1217,1,1,0
1218,1,1,0
1219,0,3,3
1220,1,0,0
1221,0,3,0
1222,0,3,2
1223,1,0,0
1224,0,2,1
1225,0,3,2
1226,0,3,2
1227,0,3,2
1228,1,0,1
1229,1,0,2
1230,1,0,0
1231,0,3,3
1232,0,3,3
1233,1,1,0
1234,0,2,1
1235,1,0,1
1236,0,3,3
1237,1,0,1
1238,1,0,0
1239,0,3,3
1240,0,3,2
1241,1,0,3
1242,1,0,2
1243,0,3,3
1244,1,0,3
1245,0,3,2
1246,0,3,3
1247,0,2,2
1248,0,3,3
1249,0,2,2
1250,0,3,3
1251,0,3,2
1252,0,3,2
1253,1,1,1
1254,1,0,0
1255,1,0,0
1256,1,1,2
1257,0,3,3
1258,0,2,2
1259,0,3,0
1260,1,1,2
1261,1,1,0
1262,0,3,3
1263,0,2,2
1264,1,1,2
1265,1,1,3
1266,1,1,2
1267,0,3,2
1268,1,0,0
1269,0,2,2
1270,0,3,2
1271,0,2,2
1272,0,3,3
1273,0,3,3
1274,1,1,1
1275,1,0,2
1276,1,0,1
1277,0,3,2
1278,1,0,2
1279,1,1,1
1280,0,3,3
1281,0,3,3
1282,0,3,3
1283,1,1,1
1284,0,2,3
1285,0,2,2
1286,0,3,2
1287,1,1,1
1288,0,2,2
1289,0,3,3
1290,0,2,3
1291,0,2,2
1292,0,3,2
1293,0,3,2
1294,1,1,1
1295,1,1,1
1296,0,3,3
1297,1,0,0
1298,1,1,3
1299,0,3,3
1300,0,3,2
1301,1,0,0
1302,1,1,1
1303,1,0,2
1304,0,2,3
1305,1,0,3
1306,0,2,1
1307,1,3,2
1308,1,0,3
1309,1,0,2
1310,1,0,1
1311,1,0,3
1312,0,3,2
1313,1,1,0
1314,0,3,2
1315,1,1,0
1316,1,0,3
1317,0,2,3
1318,1,1,2
1319,1,1,0
1320,1,1,0
1321,1,1,1
1322,1,0,1
1323,1,0,0
1324,0,2,2
1325,0,3,2
1326,1,0,1
1327,1,1,1
1328,0,3,3
1329,0,3,3
1330,1,1,2
1331,1,0,2
1332,1,0,1
1333,0,3,2
1334,1,1,1
1335,0,3,2
1336,1,0,2
1337,1,1,1
1338,0,3,3
1339,0,2,2
1340,1,1,1
1341,1,0,1
1342,0,3,2
1343,0,3,2
1344,1,1,2
1345,0,2,2
1346,0,2,3
1347,1,0,0
1348,0,3,2
1349,1,1,2
1350,1,0,0
1351,1,1,0
1352,1,0,1
1353,1,0,0
1354,1,0,1
1355,0,3,0
1356,0,3,2
1357,0,2,1
1358,0,3,2
1359,1,0,0
1360,1,1,2
1361,1,0,1
1362,0,2,1
1363,1,0,0
1364,1,1,0
1365,1,0,1
1366,0,3,3
1367,1,0,0
1368,0,3,3
1369,0,3,2
1370,1,1,2
1371,1,0,0
1372,1,1,0
1373,0,3,3
1374,0,3,3
1375,1,1,1
1376,1,1,2
1377,1,1,2
1378,0,3,2
1379,1,1,0
1380,1,1,1
1381,1,1,2
1382,0,2,3
1383,1,1,3
1384,0,3,3
1385,1,1,2
1386,1,1,2
1387,0,3,3
1388,1,0,3
1389,1,0,0
1390,0,3,2
1391,1,1,0
1392,1,1,3
1393,1,1,1
1394,1,0,0
1395,1,0,0
1396,0,2,3
1397,1,1,2
1398,1,1,2
1399,0,0,0
1400,0,2,2
1401,0,3,3
1402,0,2,3
1403,1,0,2
1404,0,2,2
1405,1,1,2
1406,0,2,1
1407,0,3,2
1408,1,0,1
1409,1,1,2
1410,0,3,2
1411,1,0,1
1412,0,2,2
1413,1,1,2
1414,1,1,3
1415,1,0,0
1416,0,3,2
1417,0,3,2
1418,0,3,2
1419,0,3,2
1420,0,3,3
1421,0,3,3
1422,0,2,2
1423,1,1,2
1424,0,3,2
1425,1,1,2
1426,0,3,3
1427,0,3,3
1428,0,2,3
1429,1,0,0
1430,0,2,3
1431,0,2,2
1432,1,0,0
1433,1,1,1
1434,1,1,1
1435,1,1,2
1436,1,0,0
1437,1,1,0
1438,1,1,2
1439,0,2,2
1440,0,3,2
1441,1,0,3
1442,1,0,0
1443,1,0,3
1444,0,2,1
1445,0,2,2
1446,1,0,1
1447,1,0,0
1448,0,3,3
1449,1,1,1
1450,1,0,2
1451,1,0,1
1452,1,1,3
1453,0,3,2
1454,1,0,0
1455,1,0,0
1456,0,3,3
1457,0,3,3
1458,1,1,1
1459,0,3,2
1460,1,1,1
1461,1,1,1
1462,0,2,2
1463,1,0,2
1464,0,3,2
1465,0,2,2
1466,1,1,2
1467,0,3,3
1468,1,1,2
1469,1,0,0
1470,1,0,1
1471,1,0,0
1472,0,2,2
1473,1,0,0
1474,0,3,3
1475,1,0,0
1476,0,3,2
1477,1,1,1
1478,1,1,1
1479,1,0,1
1480,1,1,2
1481,0,3,2
1482,0,2,2
1483,1,1,2
1484,0,2,3
1485,1,0,0
1486,1,0,1
1487,0,3,3
1488,0,3,3
1489,0,3,2
1490,1,1,1
1491,1,0,2
1492,1,0,3
1493,1,1,2
1494,0,3,3
1495,0,3,2
1496,1,1,2
1497,1,0,0
1498,1,1,1
1499,0,2,3
1500,1,0,2
1501,1,0,0
1502,1,0,2
1503,1,0,3
1504,1,1,2
1505,0,2,2
1506,0,3,2
1507,1,1,2
1508,1,0,2
1509,1,0,3
1510,1,1,1
1511,1,1,3
1512,1,1,2
1513,1,0,1
1514,1,1,1
1515,1,0,0
1516,0,3,3
1517,0,3,3
1518,1,1,1
1519,0,3,2
1520,1,1,2
1521,0,2,1
1522,0,3,3
1523,1,1,1
1524,1,1,0
1525,0,3,3
1526,1,0,1
1527,1,1,1
1528,1,1,1
1529,1,1,1
1530,0,2,2
1531,0,2,2
1532,1,0,3
1533,0,3,2
1534,1,1,2
1535,0,2,3
1536,0,3,0
1537,1,1,0
1538,1,1,2
1539,1,1,1
1540,1,0,3
1541,1,0,3
1542,1,1,2
1543,0,3,2
1544,0,3,2
1545,0,3,3
1546,1,0,1
1547,0,2,1
1548,1,0,0
1549,0,3,3
1550,1,3,2
1551,1,0,1
1552,1,1,2
1553,0,3,2
1554,1,0,2
1555,1,1,2
1556,1,0,3
1557,1,0,3
1558,1,0,0
1559,1,0,1
1560,0,3,2
1561,0,3,3
1562,1,0,3
1563,0,3,2
1564,1,1,1
1565,1,1,1
1566,0,2,3
1567,1,1,3
1568,0,3,3
1569,1,1,2
1570,0,2,2
1571,0,2,3
1572,0,3,2
1573,1,1,2
1574,1,0,0
1575,1,1,0
1576,0,3,3
1577,0,3,2
1578,1,0,2
1579,1,1,2
1580,1,1,2
1581,0,2,3
1582,1,0,3
1583,1,0,1
1584,0,2,3
1585,1,1,3
1586,0,3,3
1587,0,3,2
1588,0,3,2
1589,1,0,3
1590,1,0,3
1591,1,1,1
1592,1,1,1
1593,0,2,3
1594,0,3,3
1595,1,0,0
1596,1,0,0
1597,0,3,2
1598,1,0,1
1599,1,0,0
1600,1,0,0
1601,1,0,1
1602,1,1,2
1603,1,1,3
1604,1,0,2
1605,1,0,0
1606,1,0,0
1607,0,2,1
1608,1,1,2
1609,0,3,3
1610,0,3,3
1611,1,0,3
1612,0,3,3
1613,0,3,2
1614,0,2,2
1615,1,1,1
1616,0,3,3
1617,1,0,0
1618,0,3,2
1619,1,0,3
1620,1,0,0
1621,0,3,2
1622,1,0,3
1623,1,0,3
1624,0,3,3
1625,0,2,3
1626,1,1,2
1627,0,3,3
1628,1,0,3
1629,1,0,3
1630,1,0,0
1631,1,1,2
1632,0,3,2
1633,0,2,3
1634,1,0,2
1635,1,0,1
1636,1,0,1
1637,1,0,2
1638,1,3,2
1639,0,3,3
1640,1,0,0
1641,1,0,1
1642,1,1,0
1643,0,2,2
1644,1,1,2
1645,1,1,1
1646,1,0,0
1647,0,2,3
1648,1,0,0
1649,0,3,3
1650,0,3,2
1651,1,0,0
1652,1,1,1
1653,0,3,3
1654,0,3,3
1655,1,1,2
1656,1,0,1
1657,0,2,3
1658,1,1,0
1659,1,1,1
1660,1,0,2
1661,1,1,2
1662,0,2,3
1663,0,3,2
1664,1,1,1
