Variable,A,A,B,B,B,B,C,C,C,C
72,0.0,1.0,0.0,0.8873690222662447,0.11263097773375537,0.0,0.0,0.33535769291444384,0.02784457717567875,0.6367977299098775
73,1.0,0.0,0.38844165088692284,0.0,0.6115583491130772,0.0,0.5557035912136076,0.28649763123993244,0.1577987775464599,0.0
74,0.0,1.0,0.0,0.5062953433449467,0.4937046566550532,0.0,0.07825915813022813,0.6238533231531486,0.0,0.29788751871662317
75,0.18608605593708133,0.8139139440629186,0.0,0.9361010609708723,0.0638989390291276,0.0,0.0,1.0,0.0,0.0
76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22468046644541514,0.6469599291525586,0.12835960440202615
77,0.0,1.0,0.0,1.0,0.0,0.0,0.05636411798348446,0.09551898423268483,0.5477071425962002,0.30040975518763047
78,0.0,1.0,0.0,0.7292842703561565,0.197024891357562,0.07369083828628138,0.0,0.0,0.523172291790717,0.476827708209283
79,0.7660238020874813,0.23397619791251859,0.0,0.0,0.31784722449996233,0.6821527755000376,0.05783497566655139,0.25177089000322805,0.3244270076550861,0.3659671266751346
80,0.0,1.0,0.5270785666420834,0.08494498049282372,0.0,0.3879764528650929,0.19374476941897523,0.8062552305810248,0.0,0.0
81,0.8296375134772632,0.17036248652273686,0.10103135460854847,0.0,0.030596948328439514,0.8683716970630121,0.3479455601755597,0.0,0.026815930878402245,0.625238508946038
82,0.0,1.0,0.0006329197818243483,0.015938723258770507,0.6023990856200772,0.381029271339328,0.9140070946295767,0.0,0.0859929053704234,0.0
83,0.5,0.5,0.0,0.0,1.0,0.0,0.003416031169741888,0.584271134535327,0.4123128342949311,0.0
84,0.7961730922594995,0.2038269077405006,0.030189458431731316,0.3138443725147096,0.6559661690535591,0.0,0.0,0.4561575660338229,0.4561575660338229,0.08768486793235421
85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2525508527510287,0.0,0.7474491472489714
86,0.11674467958141013,0.8832553204185898,0.24618565840442358,0.32454145570272125,0.42927288589285517,0.0,0.1418116809186676,0.6634761066578069,0.19471221242352563,0.0
87,0.0,1.0,0.8189929199484869,0.04687006844463888,0.0,0.1341370116068742,0.24598629509533076,0.15060654081828512,0.0,0.6034071640863842
88,0.0,1.0,0.0,0.5195730506785237,0.2160365691769324,0.26439038014454397,0.0,0.10216700266321574,0.8978329973367843,0.0
89,0.07450412950726003,0.92549587049274,0.043971613905465265,0.7461980308523295,0.0229453291525299,0.18688502608967517,0.15538562060982666,0.16772390508997884,0.3548887081070575,0.32200176619313703
90,1.0,0.0,0.0,0.34696763193578734,0.12621357918987616,0.5268187888743365,0.0,0.2760508626892036,0.7239491373107964,0.0
91,0.0,1.0,0.37591881206873506,0.624081187931265,0.0,0.0,0.0,0.6032080728750733,0.38547211014318333,0.01131981698174337
92,0.5528951448673236,0.44710485513267634,0.0,0.9666512193460388,0.03334878065396111,0.0,0.521941068338545,0.0,0.1974472840910234,0.2806116475704315
93,0.8344697817621257,0.16553021823787442,0.311896891334038,0.0,0.0,0.688103108665962,0.0,1.0,0.0,0.0
94,0.9218282285498418,0.07817177145015812,0.13821789756599243,0.0,0.8617821024340075,0.0,0.1574703375699169,0.09539162837942575,0.43785883283229743,0.30927920121835994
95,1.0,0.0,0.13384366096132821,0.7199753583946114,0.13076808997108588,0.015412890672974553,0.9326927627727449,0.06730723722725517,0.0,0.0
96,1.0,0.0,0.0,0.0,0.6872508874497055,0.3127491125502944,0.08656477072189615,0.168694476837028,0.6320018147177838,0.11273893772329201
97,0.0,1.0,0.0,0.6297025822627433,0.03961299157372999,0.3306844261635268,1.0,0.0,0.0,0.0
98,1.0,0.0,0.0,0.0,0.0,1.0,0.33787349105039677,0.009950071952807117,0.33787349105039677,0.3143029459463993
99,0.5156032203966985,0.4843967796033014,0.0,0.20651782092005846,0.2671896435552432,0.5262925355246983,0.0,0.0,0.31200184358543476,0.6879981564145653
100,0.0,1.0,0.9612550061044773,0.0,0.038744993895522675,0.0,0.0,1.0,0.0,0.0
101,1.0,0.0,0.3870958751486995,0.02961958136567646,0.0,0.5832845434856241,0.28889975120469824,0.0,0.7111002487953018,0.0
102,0.0,1.0,0.1396952335971386,0.8182731908987918,0.04203157550406952,0.0,0.3110749892648958,0.6889250107351043,0.0,0.0
103,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.618588661727554,0.2133982352427297,0.16801310302971637
104,0.9207713431947715,0.07922865680522863,0.3457409408670216,0.0,0.1304929658031292,0.5237660933298492,0.08364253526795647,0.0,0.011867859974338098,0.9044896047577055
105,0.7198182360134694,0.2801817639865307,0.0,0.0,0.78178844701098,0.21821155298901998,0.08446234048809313,0.0,0.9155376595119068,0.0
106,0.5,0.5,0.0,0.13845950561513445,0.0,0.8615404943848656,0.22748811782924158,0.0,0.16384070100130707,0.6086711811694514
107,1.0,0.0,0.0,0.0,0.05349136705046978,0.9465086329495302,0.0,0.0,0.0,1.0
108,0.6077500138791263,0.39224998612087364,0.0,0.0,0.4695459806903674,0.5304540193096325,0.3378441442346008,0.06846331429896386,0.5936925414664352,0.0
109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0012994491327064967,0.9987005508672935
110,0.0,1.0,0.15256338297605648,0.428663500581355,0.4187731164425884,0.0,0.0,0.0,0.6818952714999424,0.31810472850005744
111,0.9458551571892992,0.05414484281070082,0.0,0.16132560095381307,0.1729626716104444,0.6657117274357425,0.16412431727562107,0.0,0.3841595827044409,0.4517161000199381
112,0.0,1.0,0.5197476198732811,0.0033536901771957263,0.46836335712696275,0.008535332822560414,0.5258693677490943,0.07839545070847648,0.26226001978766433,0.1334751617547649
113,1.0,0.0,0.16549440555242884,0.0,0.0,0.8345055944475712,0.0,0.24874294751598694,0.0,0.751257052484013
114,0.4513533551469802,0.5486466448530198,0.35279679827153954,0.0645749276696036,0.4497266440331137,0.13290163002574315,0.0,0.6778524513421343,0.32214754865786566,0.0
115,0.14539556252160304,0.8546044374783969,0.3924592208668518,0.2807501546615912,0.32679062447155693,0.0,0.3466415259449527,0.0874999950277372,0.5658584790273101,0.0
116,0.5313112907646053,0.46868870923539463,0.0,1.0,0.0,0.0,0.0,0.004584215912928217,0.0,0.9954157840870717
117,0.32926878414131394,0.670731215858686,0.0,0.32749365853900697,0.6725063414609931,0.0,0.7039097565727466,0.0,0.11502630929666734,0.18106393413058608
118,0.0,1.0,0.23787611031002606,0.40131002409711686,0.2577561753700879,0.10305769022276927,0.0,0.7942467441331713,0.03784970306429379,0.16790355280253494
119,0.0,1.0,0.7656261606094172,0.23437383939058276,0.0,0.0,0.0,0.09396056494894314,0.868937813794489,0.03710162125656797
120,0.06701816932058781,0.9329818306794122,0.21983923503299072,0.6624678251496967,0.010241763111705163,0.10745117670560737,0.0,0.6751720736272991,0.0,0.3248279263727008
121,0.5191580897791344,0.4808419102208657,0.0,1.0,0.0,0.0,0.0,0.9793328160764683,0.0,0.020667183923531732
122,0.0,1.0,0.18473858966971968,0.8152614103302803,0.0,0.0,0.20440041167048767,0.38101426003111155,0.4145853282984007,0.0
123,0.0,1.0,0.11952994929096634,0.8804700507090337,0.0,0.0,0.0,0.379447890701287,0.620552109298713,0.0
124,0.0,1.0,0.05014164670101977,0.9498583532989803,0.0,0.0,0.1558133571389373,0.18829561679822907,0.6558910260628337,0.0
125,0.3099004569605172,0.6900995430394828,0.47958719167302893,0.0,0.5204128083269711,0.0,0.0,0.797473592357477,0.1933628674358673,0.009163540206655656
126,1.0,0.0,0.0,0.0,1.0,0.0,0.0033664074145217673,0.3883013731789252,0.608332219406553,0.0
127,0.0,1.0,0.033006665882409955,0.4450303715228596,0.0,0.5219629625947305,0.6334266680568269,0.3665733319431732,0.0,0.0
128,0.0,1.0,0.5723098805132061,0.1499863258794582,0.0,0.27770379360733566,1.0,0.0,0.0,0.0
129,0.5062178924545474,0.49378210754545254,0.4073597671330715,0.0,0.32401788526344144,0.2686223476034871,0.3782432328407873,0.0,0.6217567671592127,0.0
130,1.0,0.0,0.3302669901558502,0.3051019935460899,0.35300869743825875,0.011622318859801107,0.0,0.462346002618943,0.34304138701985865,0.19461261036119845
131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5573094547555574,0.44269054524444273
132,0.1556673502219473,0.8443326497780528,0.17064914279853247,0.8293508572014675,0.0,0.0,0.11260088216668113,0.4496536656758634,0.0,0.4377454521574554
133,0.37654997341680574,0.6234500265831944,0.6726854003298881,0.015451499819470723,0.3118630998506411,0.0,0.0,0.134019760097253,0.0,0.8659802399027471
134,0.0,1.0,0.4147586999830296,0.3998677287173018,0.047179916416404864,0.1381936548832637,0.30109296799439456,0.23305505243371855,0.43312859624112066,0.03272338333076617
135,0.7361902236222415,0.2638097763777585,0.0,0.0,0.005847906042956295,0.9941520939570438,0.17597468616867679,0.0,0.6444936088300247,0.17953170500129853
136,0.4546439933465234,0.5453560066534766,0.10538098946734267,0.0,0.2043347092561406,0.6902843012765166,0.0,0.0,0.0,1.0
137,0.1981001616950775,0.8018998383049225,0.0,0.9051079164899194,0.0948920835100806,0.0,0.14173435428686648,0.23434537696075894,0.6239202687523746,0.0
138,0.0,1.0,0.0,0.7319467751908202,0.26805322480917976,0.0,0.0,0.21115746310516412,0.6130234387132345,0.17581909818160135
139,0.0,1.0,0.549099988521678,0.050130428749874195,0.4007695827284479,0.0,0.34744001970275284,0.34744001970275284,0.09842825382505244,0.20669170676944187
140,1.0,0.0,0.0,1.0,0.0,0.0,0.15404935398299252,0.2121497070414596,0.234385403146711,0.3994155358288368
141,0.5308624816581159,0.46913751834188416,0.0,0.0,0.0,1.0,0.0,0.4650323041610818,0.0,0.5349676958389182
142,0.9049581008866097,0.09504189911339025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
143,0.9174851230511032,0.08251487694889681,0.0,0.013041142355570055,0.0,0.9869588576444298,0.190337654253755,0.4048311728731225,0.0,0.4048311728731225
144,0.9407576953970003,0.059242304602999764,0.0,0.5448141834746085,0.0,0.45518581652539153,0.0,0.0,0.18911585425505736,0.8108841457449426
145,0.0,1.0,0.6299149820907257,0.23876435804225046,0.1313206598670238,0.0,0.9468976157294177,0.0,0.0,0.053102384270582316
146,1.0,0.0,0.28032255777256304,0.08351108422504354,0.2936962472113672,0.3424701107910262,0.0,0.5,0.5,0.0
147,1.0,0.0,0.47783534386925675,0.0,0.1708980651405314,0.3512665909902119,0.0,0.17122991649439578,0.04451819313419327,0.7842518903714109
148,0.0,1.0,0.04623968821175665,0.0,0.5305064099733385,0.4232539018149049,0.016171947086678535,0.0,0.7304818519459938,0.25334620096732763
149,0.7478709999204869,0.2521290000795131,0.0,0.3310588315314236,0.0,0.6689411684685763,0.3894259353487529,0.08275181273067071,0.0,0.5278222519205764
150,0.9183316337357949,0.08166836626420507,0.11378186363433267,0.0,0.2547436562641268,0.6314744801015405,0.060532203309527875,0.0,0.3480164830345706,0.5914513136559015
151,0.6826624875415842,0.3173375124584157,0.0,0.5,0.0,0.5,0.19395592316983976,0.38455660134475683,0.0,0.42148747548540344
152,1.0,0.0,0.2814171978288493,0.0,0.5411190053103389,0.1774637968608119,0.0,0.04485117162243649,0.0,0.9551488283775635
153,0.8855512094680401,0.11444879053195989,0.0,0.17826511150837365,0.5767200260840776,0.2450148624075487,0.4419675732831878,0.4228837789434342,0.0,0.13514864777337782
154,0.0,1.0,0.32083261341885216,0.608195694738507,0.070971691842641,0.0,0.29694886309634,0.5019682253999614,0.19905483967363963,0.002028071830058996
155,0.0,1.0,0.7156649169050303,0.0,0.16470088816484924,0.11963419493012047,0.009834900248158899,0.48493907874771613,0.0,0.505226021004125
156,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,0.0,1.0,0.05353778169476276,0.4732311091526187,0.4732311091526187,0.0,0.4118478039331788,0.0,0.5881521960668211,0.0
158,0.6301953248713563,0.3698046751286438,0.0,0.0,0.028156680719862964,0.971843319280137,0.2511684758445659,0.3851869241921595,0.3636445999632745,0.0
159,0.11498146176158602,0.885018538238414,0.0,0.23480476639910713,0.7651952336008928,0.0,0.6580359170441697,0.02630138648701443,0.2493271534054409,0.06633554306337486
160,1.0,0.0,0.04529258111989148,0.4760317571790698,0.47867566170103876,0.0,0.0,0.16716934666466046,0.5257727742612617,0.307057879074078
161,0.2077727704526196,0.7922272295473805,1.0,0.0,0.0,0.0,0.0,0.0,0.32055698776845953,0.6794430122315405
162,0.0,1.0,0.6751497628570929,0.22574170567678228,0.09910853146612479,0.0,0.0,0.4280453240547811,0.5719546759452189,0.0
163,0.0,1.0,0.35840129049223873,0.0,0.0,0.6415987095077613,0.29560431035100626,0.0,0.7043956896489938,0.0
164,0.7474325895607952,0.25256741043920483,0.0,0.10366716748855422,0.0,0.8963328325114459,0.03476152889149016,0.0,0.7912502202751823,0.17398825083332747
165,1.0,0.0,0.0,0.2012354789909658,0.0,0.7987645210090342,0.1658041366450692,0.17163463635863072,0.3316422619147496,0.33091896508155033
166,0.13398906445460376,0.8660109355453963,0.4537913504268071,0.5462086495731928,0.0,0.0,0.47456679638202887,0.05565240032633461,0.0,0.4697808032916366
167,0.4302952838850895,0.5697047161149106,0.256492938237682,0.30040308395374427,0.14270089385482942,0.30040308395374427,0.0,0.3065380771254189,0.43516785529288315,0.258294067581698
168,0.9415240680462618,0.05847593195373818,0.3866877716304087,0.012534763268547817,0.0,0.6007774651010434,0.05080588947288122,0.0525995509277101,0.8965945595994087,0.0
169,0.13791931981700217,0.8620806801829979,0.8390092993351813,0.16099070066481871,0.0,0.0,0.8193028253167056,0.0,0.0,0.18069717468329446
170,0.0,1.0,0.3896602081089048,0.23933937205008193,0.2415032817596311,0.12949713808138213,0.6325295594281545,0.0,0.022038128787478444,0.34543231178436706
171,1.0,0.0,0.26269618497064384,0.08706030021998358,0.27756657782924393,0.37267693698012855,0.3792576288415063,0.0,0.5813234744170311,0.03941889674146246
172,1.0,0.0,0.4805882762799172,0.0,0.5194117237200828,0.0,0.32245929795988126,0.0,0.5952180467720128,0.08232265526810596
173,1.0,0.0,0.0,0.09453514292072487,0.37823145208145437,0.5272334049978209,0.029501749708043458,0.41683702266856076,0.029776384914322055,0.5238848427090738
174,0.0,1.0,0.7202683233091158,0.0,0.0,0.2797316766908842,0.0,0.40891331536631464,0.3444084725120159,0.24667821212166952
175,1.0,0.0,0.0,0.0,0.0,1.0,0.4217943196975143,0.0,0.5782056803024858,0.0
176,0.573049390450374,0.42695060954962605,0.1012764089242387,0.847387010509284,0.0,0.05133658056647736,0.3833472035792021,0.6166527964207978,0.0,0.0
177,0.0,1.0,0.10730276619487052,0.587766659433949,0.08072443404561608,0.2242061403255644,0.39591700005373665,0.1810682255810321,0.027097774311494783,0.39591700005373665
178,0.4726231715252831,0.5273768284747169,0.19418186534602666,0.45091852700909163,0.3548996076448818,0.0,0.4399477861892453,0.0,0.5600522138107547,0.0
179,0.2636141492168808,0.7363858507831191,0.31363293380420126,0.0,0.6676077268812238,0.018759339314574967,0.5566695239218262,0.28033865260754465,0.0,0.16299182347062904
180,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2564451335271308,0.5964601518506679,0.14709471462220133
181,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6512713439345995,0.0,0.34872865606540043
182,0.2205274520162641,0.779472547983736,0.3891540263615009,0.0,0.4176331998695499,0.19321277376894924,0.0,0.10201052528087337,0.1294255836657235,0.7685638910534032
183,0.0,1.0,0.0,0.7133052739377852,0.17669719878837872,0.10999752727383602,0.4112321896032322,0.28531821928184464,0.3034495911149231,0.0
184,0.0,1.0,0.0,0.8730109313857011,0.12698906861429887,0.0,0.0,0.40685154900665926,0.41853501274961463,0.17461343824372605
185,0.0,1.0,0.0,0.6771570078282095,0.0962047112419605,0.22663828092982988,0.009325415442807013,0.7561326189498849,0.23454196560730808,0.0
186,0.4879104875665476,0.5120895124334524,0.5472460213471078,0.3743788695580121,0.0,0.07837510909488019,0.029028676847444233,0.5535132509884833,0.3035169927838619,0.11394107938021068
187,0.0,1.0,0.3190798038792911,0.4514882091491546,0.0,0.22943198697155423,0.8104385504942722,0.0,0.18956144950572779,0.0
188,0.0,1.0,0.0,0.380919944783452,0.3815701650597347,0.2375098901568133,0.0,0.0,0.856387312386966,0.14361268761303408
189,0.0,1.0,0.3061109374523699,0.4072851208286553,0.2866039417189748,0.0,0.07851393849471518,0.11215542526961303,0.40466531811783585,0.40466531811783585
190,1.0,0.0,0.5993542245332373,0.0,0.0,0.4006457754667627,0.27174752337097274,0.0747169161895496,0.4098056637252764,0.24372989671420134
191,1.0,0.0,0.0,0.0,0.4683054742635112,0.5316945257364888,0.0,0.48204099970719577,0.0,0.5179590002928043
192,0.0,1.0,0.2523868414676348,0.2465447730970615,0.0,0.5010683854353037,0.0,0.0,1.0,0.0
193,0.6475240135614002,0.3524759864385998,0.057491842968320696,0.0,0.9425081570316793,0.0,0.3399158823060012,0.0,0.5089661343281372,0.15111798336586163
194,1.0,0.0,0.0,0.0,0.7440263926377684,0.25597360736223157,0.0,0.3172794158704069,0.47442937979563093,0.20829120433396214
195,0.0,1.0,0.7185861039204045,0.0,0.28141389607959566,0.0,0.22925098030308497,0.04446393109441811,0.726285088602497,0.0
196,0.7096331427160347,0.2903668572839654,0.11883674064794499,0.0,0.4018879717664165,0.47927528758563853,0.22373651778121048,0.010123126773168394,0.0,0.7661403554456211
197,1.0,0.0,0.18142412103670483,0.0,0.22068387668000322,0.5978920022832921,0.14541248698271497,0.35956272222221447,0.38744788184721946,0.10757690894785109
