,A,B,C
741,0,3,3
742,1,1,2
743,1,3,2
744,0,3,1
745,1,2,2
746,1,2,2
747,1,2,2
748,1,0,2
749,0,3,3
750,1,1,1
751,0,3,3
752,1,1,1
753,0,3,3
754,0,3,3
755,1,1,2
756,0,3,2
757,0,3,2
758,1,1,3
759,0,3,3
760,1,0,3
761,1,3,2
762,1,0,3
763,0,3,3
764,1,1,2
765,1,0,3
766,1,2,2
767,1,2,2
768,0,3,2
769,0,3,3
770,1,1,2
771,1,1,2
772,1,1,2
773,0,3,3
774,1,1,1
775,1,3,2
776,1,0,0
777,1,1,1
778,1,0,0
779,1,1,2
780,1,0,0
781,0,3,3
782,1,0,3
783,1,1,1
784,0,2,2
785,0,3,3
786,1,1,1
787,1,0,3
788,0,3,3
789,0,3,3
790,0,3,2
791,1,1,2
792,0,3,3
793,1,1,2
794,1,0,3
795,1,0,3
796,0,3,3
797,0,3,3
798,0,3,3
799,0,2,2
800,1,1,2
801,1,2,2
802,1,1,0
803,1,2,2
804,1,0,3
805,0,3,3
806,1,1,0
807,1,2,2
808,0,2,2
809,0,3,3
810,1,2,2
811,1,1,2
812,0,3,3
813,1,1,2
814,1,0,2
815,1,0,1
816,0,3,3
817,1,0,2
818,1,1,2
819,0,3,3
820,1,2,2
821,0,3,3
822,0,3,3
823,1,1,2
824,0,3,3
825,1,2,2
826,1,2,2
827,1,3,2
828,0,3,2
829,1,0,3
830,1,0,3
831,1,0,0
832,1,2,2
833,1,1,1
834,1,2,2
835,0,2,3
836,1,0,2
837,1,1,2
838,1,1,2
839,0,3,3
840,1,0,3
841,1,1,2
842,1,0,0
843,1,0,2
844,1,1,2
845,1,2,2
846,1,1,1
847,1,3,2
848,1,0,3
849,1,1,2
850,1,2,2
851,1,1,2
852,0,2,3
853,1,0,0
854,1,3,2
855,1,1,2
856,1,0,0
857,1,1,2
858,0,3,3
859,1,0,3
860,1,1,1
861,0,3,2
862,1,1,0
863,1,0,3
864,1,0,0
865,1,2,2
866,0,3,3
867,0,3,3
868,1,0,3
869,1,1,1
870,1,0,0
871,0,2,2
872,0,2,3
873,1,1,2
874,1,2,2
875,1,1,0
876,1,0,3
877,0,3,3
878,0,3,3
879,0,2,3
880,1,1,3
881,1,3,2
882,1,1,1
883,1,2,2
884,1,2,2
885,1,2,2
886,1,2,2
887,1,3,2
888,0,3,3
889,1,3,2
890,0,3,2
891,0,3,3
892,1,3,2
893,0,3,3
894,1,1,2
895,1,1,2
896,1,0,1
897,0,3,3
898,0,3,2
899,1,0,0
900,1,1,2
901,1,1,2
902,1,0,0
903,0,3,2
904,1,1,0
905,0,3,3
906,1,1,2
907,1,1,2
908,1,0,3
909,1,1,1
910,1,2,2
911,0,3,3
912,1,1,0
913,1,1,1
914,1,1,0
915,1,1,0
916,1,2,2
917,0,2,3
918,1,0,2
919,1,0,0
920,1,0,3
921,0,2,3
922,0,3,2
923,1,0,2
924,1,1,0
925,1,1,1
926,0,3,3
927,1,2,2
928,0,3,3
929,1,1,2
930,1,0,2
931,0,3,3
932,0,3,3
933,1,1,0
934,1,1,2
935,0,3,2
936,1,2,1
937,1,2,2
938,1,1,1
939,1,0,3
940,1,2,2
941,1,0,3
942,1,2,2
943,1,2,2
944,1,2,2
945,0,3,2
946,0,3,3
947,0,3,3
948,1,1,1
949,0,3,3
950,0,3,3
951,0,2,2
952,0,3,3
953,1,0,1
954,1,1,2
955,1,1,3
956,0,3,3
957,0,3,2
958,1,0,2
959,1,0,3
960,1,1,1
961,1,2,2
962,1,1,1
963,1,2,2
964,0,3,3
965,0,3,3
966,1,2,2
967,1,2,2
968,1,1,1
969,1,0,2
970,1,2,2
971,1,0,2
972,1,0,3
973,1,1,1
974,1,0,3
975,1,1,0
976,1,3,2
977,1,2,2
978,1,2,2
979,1,0,3
980,0,3,3
981,0,3,3
982,0,3,3
983,1,0,2
984,0,2,2
985,1,1,1
986,0,3,3
987,1,0,2
988,1,2,2
989,0,3,3
990,1,2,2
991,0,3,3
992,1,2,2
993,0,3,3
994,0,3,3
995,0,3,3
996,1,1,2
997,0,3,3
998,1,0,1
999,1,1,1
1000,0,3,3
1001,1,0,2
1002,1,1,0
1003,1,2,2
1004,1,0,3
1005,1,1,1
1006,1,1,1
1007,0,3,3
1008,0,3,3
1009,1,0,1
1010,1,2,2
1011,1,0,0
1012,0,3,2
1013,1,1,2
1014,1,2,2
1015,1,0,3
1016,0,3,3
1017,1,1,2
1018,1,2,2
1019,1,0,3
1020,0,2,3
1021,1,1,2
1022,1,1,1
1023,1,0,2
1024,1,2,3
1025,0,3,2
1026,0,3,3
1027,0,2,3
1028,1,0,2
1029,1,0,2
1030,1,0,2
1031,1,1,0
1032,1,2,2
1033,0,2,3
1034,0,3,3
1035,1,1,3
1036,1,0,0
1037,1,1,3
1038,1,2,2
1039,0,2,3
1040,1,1,2
1041,0,3,2
1042,1,0,3
1043,0,3,2
1044,0,3,3
1045,0,3,3
1046,1,1,2
1047,0,3,2
1048,1,0,2
1049,1,1,1
1050,1,0,2
1051,1,0,3
1052,1,1,1
1053,1,2,2
1054,1,1,1
1055,1,1,3
1056,1,2,2
1057,1,1,2
1058,1,1,1
1059,1,0,3
1060,0,3,3
1061,1,1,2
1062,1,2,2
1063,1,1,0
1064,1,2,2
1065,1,0,2
1066,1,2,2
1067,0,3,3
1068,1,2,2
1069,1,2,2
1070,0,3,2
1071,0,3,3
1072,0,3,3
1073,1,1,2
1074,0,2,3
1075,1,2,2
1076,1,0,2
1077,1,1,0
1078,0,2,3
1079,0,3,3
1080,1,1,0
1081,1,1,2
1082,1,0,2
1083,1,1,2
1084,1,2,2
1085,0,3,3
1086,0,3,3
1087,1,0,3
1088,0,3,3
1089,1,1,0
1090,1,1,2
1091,1,0,3
1092,1,3,2
1093,0,3,3
1094,1,2,2
1095,1,2,2
1096,0,2,2
1097,1,0,3
1098,1,2,2
1099,1,1,1
1100,0,3,2
1101,1,2,2
1102,1,0,0
1103,0,3,3
1104,1,1,2
1105,1,0,3
1106,0,3,3
1107,1,1,2
1108,1,2,2
1109,1,0,1
1110,0,3,3
1111,1,0,3
1112,1,2,2
1113,1,0,2
1114,0,3,2
1115,1,2,2
1116,0,3,3
1117,1,0,3
1118,1,3,2
1119,0,3,3
1120,1,1,2
1121,1,1,1
1122,0,3,3
1123,0,3,3
1124,1,0,2
1125,1,1,1
1126,1,0,2
1127,1,1,2
1128,1,3,2
1129,1,0,3
1130,1,3,2
1131,1,0,2
1132,0,3,3
1133,1,0,2
1134,1,1,2
1135,0,3,2
1136,1,1,2
1137,0,3,3
1138,1,1,2
1139,0,2,3
1140,1,2,2
1141,0,3,3
1142,1,2,2
1143,0,2,2
1144,1,0,2
1145,1,0,2
1146,1,2,2
1147,1,0,3
1148,0,3,2
1149,0,3,3
1150,1,0,0
1151,1,1,2
1152,0,3,3
1153,1,0,3
1154,1,1,2
1155,1,0,0
1156,1,0,3
1157,1,0,2
1158,1,1,2
1159,1,2,2
1160,1,2,2
1161,1,2,2
1162,1,2,2
1163,0,2,2
1164,1,1,2
1165,1,3,2
1166,0,3,3
1167,0,3,3
1168,1,0,3
1169,0,3,3
1170,1,2,2
1171,1,1,1
1172,0,3,2
1173,0,3,1
1174,0,3,3
1175,1,1,1
1176,0,3,3
1177,0,2,3
1178,1,2,2
1179,1,2,2
1180,1,0,2
1181,1,2,2
1182,1,2,2
1183,1,3,2
1184,1,1,1
1185,0,3,3
1186,0,3,1
1187,0,3,3
1188,0,2,2
1189,1,2,2
1190,1,0,3
1191,1,2,2
1192,1,0,2
1193,1,2,2
1194,1,0,2
1195,0,3,3
1196,1,2,2
1197,0,3,3
1198,1,0,0
1199,0,3,3
1200,1,0,1
1201,1,1,3
1202,0,3,3
1203,1,0,3
1204,0,3,3
1205,1,0,1
1206,1,0,2
1207,1,0,2
1208,1,2,2
1209,0,2,3
1210,1,0,0
1211,1,3,2
1212,0,3,3
1213,1,1,2
1214,1,2,2
1215,0,3,3
1216,1,2,2
1217,1,1,1
1218,0,3,2
1219,1,2,2
1220,1,2,2
1221,1,0,0
1222,0,2,3
1223,1,1,1
1224,1,0,2
1225,1,0,2
1226,1,0,0
1227,1,3,2
1228,0,3,3
1229,1,3,2
1230,1,1,1
1231,1,1,0
1232,0,3,3
1233,1,1,1
1234,0,3,3
1235,0,2,2
1236,1,1,2
1237,1,0,3
1238,0,2,3
1239,0,3,1
1240,0,3,3
1241,1,2,2
1242,1,1,1
1243,0,3,2
1244,1,0,3
1245,1,0,3
1246,1,3,2
1247,0,3,3
1248,0,3,3
1249,1,1,0
1250,1,0,2
1251,0,3,3
1252,1,2,2
1253,1,1,2
1254,1,2,2
1255,1,1,2
1256,1,0,2
1257,1,2,2
1258,1,0,1
1259,1,1,2
1260,1,3,2
1261,0,3,3
1262,1,3,2
1263,1,1,2
1264,0,3,3
1265,1,0,0
1266,1,3,2
1267,1,0,2
1268,1,2,2
1269,1,1,2
1270,1,1,1
1271,0,3,3
1272,1,1,0
1273,1,1,1
1274,1,0,2
1275,0,3,3
1276,1,0,0
1277,1,0,2
1278,1,2,2
1279,1,1,2
1280,1,3,2
1281,0,2,3
1282,1,3,2
1283,1,0,3
1284,1,1,2
1285,1,0,2
1286,0,2,3
1287,0,3,2
1288,1,0,0
1289,0,3,3
1290,1,0,2
1291,1,0,3
1292,0,3,3
1293,1,2,2
1294,1,0,3
1295,1,0,3
1296,1,0,3
1297,1,1,2
1298,0,3,3
1299,1,2,2
1300,1,1,0
1301,1,2,2
1302,1,0,3
1303,1,1,0
1304,0,3,2
1305,1,0,2
1306,1,1,2
1307,1,0,0
1308,1,1,3
1309,0,3,3
1310,1,1,1
1311,0,3,3
1312,0,3,3
1313,1,2,2
1314,1,1,0
1315,1,2,2
1316,1,0,3
1317,1,0,1
1318,1,1,1
1319,0,3,2
1320,0,3,3
1321,0,3,3
1322,0,3,3
1323,0,3,2
1324,1,1,2
1325,1,0,2
1326,1,2,2
1327,1,0,1
1328,0,2,3
1329,0,3,3
1330,0,2,3
1331,1,2,2
1332,0,3,3
1333,1,3,2
1334,0,2,0
1335,1,0,0
1336,0,3,2
1337,1,2,2
1338,0,3,3
1339,0,3,3
1340,1,1,2
1341,0,3,3
1342,1,2,2
1343,1,0,2
1344,0,3,3
1345,1,1,1
1346,1,2,2
1347,0,3,3
1348,1,0,1
1349,1,0,0
1350,1,2,2
1351,0,3,3
1352,0,3,3
1353,1,2,2
1354,0,3,3
1355,1,2,2
1356,0,2,2
1357,1,1,0
1358,1,0,1
1359,1,0,0
1360,1,0,3
1361,1,1,2
1362,0,3,3
1363,1,0,0
1364,1,1,1
1365,0,3,2
1366,1,0,0
1367,1,1,1
1368,1,0,0
1369,0,2,3
1370,0,3,3
1371,1,3,2
1372,1,1,2
1373,1,1,1
1374,1,0,3
1375,1,1,1
1376,1,0,3
1377,1,2,2
1378,0,3,3
1379,0,3,2
1380,1,2,2
1381,0,3,3
1382,1,0,0
1383,0,3,3
1384,0,3,3
1385,0,3,2
1386,1,0,3
1387,0,3,2
1388,1,0,3
1389,0,3,3
1390,0,3,2
1391,0,2,2
1392,1,2,2
1393,1,0,3
1394,0,3,3
1395,1,2,2
1396,1,1,1
1397,1,0,3
1398,0,3,3
1399,0,2,3
1400,1,0,3
1401,0,2,3
1402,0,3,3
1403,0,3,2
1404,1,0,2
1405,0,3,3
1406,1,0,2
1407,1,0,2
1408,0,3,3
1409,1,1,2
1410,0,3,3
1411,1,1,0
1412,1,0,2
1413,0,2,2
1414,1,1,2
1415,0,2,2
1416,1,2,2
1417,1,1,1
1418,0,3,3
1419,1,2,2
1420,1,1,0
1421,1,0,0
1422,0,3,3
1423,1,1,0
1424,1,1,2
1425,1,1,2
1426,1,3,2
1427,0,3,3
1428,1,0,2
1429,1,1,1
1430,1,1,2
1431,1,0,0
1432,1,2,2
1433,1,1,1
1434,1,1,2
1435,1,0,2
1436,0,3,3
1437,1,2,2
1438,1,1,2
1439,0,2,3
1440,1,1,1
1441,0,2,2
1442,1,1,0
1443,0,2,2
1444,1,1,2
1445,1,0,3
1446,1,2,2
1447,1,2,2
1448,1,0,1
1449,1,0,3
1450,1,1,2
1451,1,0,2
1452,1,0,3
1453,1,2,2
1454,1,0,1
1455,0,3,3
1456,1,1,2
1457,1,0,2
1458,1,1,0
1459,0,2,3
1460,1,0,0
1461,1,0,1
1462,1,2,2
1463,0,3,3
1464,0,3,2
1465,1,0,2
1466,1,2,2
1467,0,3,3
1468,0,2,3
1469,1,0,3
1470,0,2,0
1471,1,0,3
1472,1,0,0
1473,0,3,1
1474,0,3,3
1475,1,0,3
1476,0,2,2
1477,1,1,0
1478,1,0,2
1479,1,1,0
1480,0,3,2
1481,1,1,1
1482,1,0,3
1483,1,0,3
1484,0,3,3
1485,0,3,3
1486,0,3,3
1487,0,2,2
1488,1,0,3
1489,0,3,2
1490,1,0,1
1491,0,3,3
1492,1,1,2
1493,0,2,3
1494,1,1,2
1495,1,0,2
1496,1,1,2
1497,1,1,0
1498,0,3,2
1499,1,0,0
1500,1,1,2
1501,1,0,3
1502,1,1,0
1503,1,2,2
1504,0,3,3
1505,0,3,3
1506,0,3,3
1507,0,3,2
1508,1,0,3
1509,0,3,3
1510,1,1,1
1511,0,3,2
1512,0,3,3
1513,1,2,2
1514,1,1,0
1515,1,1,2
1516,1,2,2
1517,1,3,2
1518,0,3,3
1519,0,3,3
1520,0,3,3
1521,1,1,1
1522,1,1,2
1523,0,2,2
1524,1,0,1
1525,0,2,2
1526,1,2,2
1527,1,1,2
1528,0,2,2
1529,1,2,2
1530,1,0,1
1531,1,1,0
1532,1,0,2
1533,0,3,2
1534,0,3,3
1535,1,1,3
1536,1,0,2
1537,1,2,2
1538,1,3,2
1539,1,0,1
1540,1,0,3
1541,0,3,3
1542,1,0,3
1543,0,3,3
1544,0,3,3
1545,1,2,2
1546,1,0,2
1547,0,2,3
1548,1,1,2
1549,1,0,0
1550,1,1,2
1551,1,1,1
1552,1,0,2
1553,1,0,2
1554,1,1,1
1555,1,2,2
1556,1,2,2
1557,0,3,3
1558,0,3,3
1559,1,1,2
1560,1,2,2
1561,0,2,2
1562,0,3,2
1563,1,0,2
1564,0,3,3
1565,1,0,2
1566,1,1,1
1567,1,2,2
1568,1,1,1
1569,1,0,3
1570,1,2,2
1571,0,2,3
1572,1,0,3
1573,1,0,3
1574,0,3,3
1575,0,2,3
1576,0,2,2
1577,1,1,2
1578,0,3,1
1579,0,3,1
1580,1,2,2
1581,0,3,2
1582,1,2,2
1583,0,2,3
1584,1,0,2
1585,0,3,3
1586,1,3,2
1587,0,2,2
1588,1,0,0
1589,1,0,2
1590,0,3,3
1591,1,2,2
1592,1,0,3
1593,1,0,1
1594,1,2,2
1595,1,0,2
1596,1,1,2
1597,1,0,3
1598,1,1,2
1599,1,0,2
1600,1,1,1
1601,1,0,3
1602,1,2,2
1603,0,3,3
1604,1,0,3
1605,1,0,3
1606,1,1,2
1607,1,2,2
1608,1,1,0
1609,0,3,2
1610,1,1,2
1611,1,3,2
1612,1,1,2
1613,1,2,2
1614,1,0,2
1615,1,0,3
1616,0,3,3
1617,1,0,3
1618,1,2,2
1619,0,3,3
1620,1,2,2
1621,0,3,2
1622,0,3,3
1623,1,2,2
1624,1,3,2
1625,0,3,3
1626,0,3,3
1627,1,0,0
1628,1,1,2
1629,1,2,2
1630,1,2,1
1631,0,3,3
1632,1,0,3
1633,1,2,2
1634,1,1,2
1635,0,3,3
1636,1,0,2
1637,1,1,1
1638,1,1,1
1639,0,2,2
1640,1,2,2
1641,1,0,2
1642,1,1,1
1643,1,0,2
1644,1,0,3
1645,1,1,2
1646,1,1,2
1647,1,1,2
1648,1,2,2
1649,1,1,1
1650,0,3,3
1651,0,3,3
1652,1,1,2
1653,1,1,1
1654,1,1,1
1655,0,2,3
1656,1,1,0
1657,1,1,2
1658,1,1,2
1659,0,3,2
1660,0,3,3
1661,0,3,3
1662,1,1,2
1663,0,3,3
1664,0,3,2
