,A,B,C
455,1,1,2
456,1,1,2
457,1,1,0
458,0,3,2
459,1,0,0
460,0,3,2
461,1,0,1
462,0,2,2
463,1,1,1
464,1,0,0
465,1,0,2
466,0,2,1
467,1,2,3
468,0,3,3
469,1,1,0
470,1,1,2
471,0,2,2
472,1,0,2
473,0,3,3
474,0,2,2
475,1,0,0
476,0,3,2
477,0,2,3
478,1,0,2
479,0,2,1
480,1,1,0
481,1,0,0
482,1,1,1
483,0,3,3
484,1,1,2
485,0,3,2
486,0,3,2
487,1,1,0
488,1,0,3
489,1,0,0
490,0,2,2
491,0,3,2
492,0,2,3
493,0,3,3
494,1,1,1
495,1,1,1
496,1,1,1
497,1,1,0
498,0,2,2
499,0,3,1
500,1,0,1
501,0,3,2
502,1,1,1
503,1,1,0
504,1,1,0
505,1,0,0
506,1,0,0
507,1,1,2
508,0,3,2
509,0,3,3
510,1,0,2
511,1,0,3
512,0,3,2
513,1,1,3
514,1,0,0
515,1,0,0
516,1,1,2
517,1,1,3
518,1,1,1
519,1,1,2
520,1,0,1
521,0,3,3
522,1,1,2
523,0,2,2
524,0,2,3
525,1,1,0
526,1,1,2
527,1,1,1
528,1,2,2
529,0,2,3
530,1,1,1
531,1,1,1
532,1,1,0
533,0,3,3
534,1,1,3
535,1,1,0
536,0,3,2
537,1,0,0
538,0,3,3
539,1,0,0
540,1,1,1
541,0,3,3
542,1,1,1
543,1,0,0
544,1,0,3
545,1,1,3
546,0,3,2
547,0,3,2
548,0,2,1
549,1,1,1
550,1,0,3
551,0,2,3
552,1,0,0
553,1,1,1
554,1,0,0
555,0,3,3
556,1,1,0
557,1,0,3
558,1,1,2
559,0,3,2
560,1,1,2
561,1,0,1
562,0,3,3
563,0,2,2
564,1,1,1
565,0,3,2
566,0,3,1
567,1,0,1
568,1,0,1
569,1,1,1
570,1,0,3
571,0,3,2
572,1,2,2
573,1,0,1
574,1,1,0
575,0,2,2
576,0,3,3
577,1,0,2
578,1,1,1
579,1,0,0
580,1,1,0
581,1,1,1
582,1,0,1
583,1,1,2
584,0,2,3
585,0,3,1
586,1,1,2
587,1,0,1
588,0,3,2
589,1,0,2
590,0,2,3
591,0,3,3
592,1,1,0
593,1,1,1
594,1,0,1
595,1,1,2
596,1,0,2
597,0,3,3
598,1,1,2
599,1,1,3
600,0,2,2
601,0,3,2
602,1,2,3
603,1,1,1
604,0,3,3
605,1,0,3
606,1,0,2
607,1,0,0
608,0,3,3
609,1,1,3
610,1,0,1
611,1,1,2
612,1,0,2
613,0,2,2
614,1,0,2
615,1,0,2
616,1,1,3
617,1,1,2
618,1,0,0
619,0,3,3
620,1,1,3
621,1,1,1
622,1,0,0
623,1,0,0
624,1,0,0
625,1,1,2
626,1,0,1
627,1,1,1
628,1,1,0
629,0,2,2
630,1,0,1
631,0,3,3
632,1,0,2
633,0,3,3
634,1,0,0
635,0,3,3
636,1,0,1
637,0,3,1
638,0,3,3
639,0,2,3
640,0,3,2
641,1,0,3
642,0,3,3
643,1,1,3
644,1,0,0
645,1,1,1
646,1,1,1
647,1,1,1
648,0,2,3
649,0,3,2
650,1,0,0
651,0,2,3
652,1,0,0
653,1,0,0
654,1,1,1
655,1,0,0
656,1,0,2
657,1,0,1
658,0,3,2
659,0,2,3
660,0,3,3
661,1,0,0
662,1,2,2
663,0,2,3
664,1,1,3
665,1,1,2
666,1,1,0
667,1,0,1
668,1,1,1
669,1,0,0
670,1,0,0
671,1,0,0
672,0,3,2
673,0,3,2
674,1,1,1
675,1,0,1
676,0,2,3
677,1,0,2
678,0,3,3
679,1,0,1
680,0,2,2
681,1,0,0
682,1,1,2
683,1,0,3
684,1,0,1
685,0,2,2
686,1,1,1
687,0,3,3
688,1,0,0
689,1,2,2
690,0,2,2
691,0,3,3
692,0,2,3
693,1,1,1
694,1,0,2
695,1,0,1
696,0,2,2
697,0,2,2
698,1,0,3
699,0,2,2
700,0,2,3
701,0,2,2
702,1,1,1
703,1,1,1
704,0,3,3
705,0,2,2
706,0,3,2
707,1,1,2
708,1,1,1
709,1,1,2
710,1,1,0
711,1,0,3
712,1,0,0
713,1,1,2
714,1,1,3
715,1,1,1
716,1,0,1
717,1,0,0
718,0,3,3
719,0,3,3
720,1,1,0
721,0,3,2
722,1,0,3
723,1,0,0
724,1,0,2
725,1,1,2
726,1,0,3
727,1,1,1
728,1,0,3
729,0,2,2
730,1,1,1
731,1,2,2
732,1,0,3
733,1,1,3
734,1,1,2
735,0,3,3
736,0,3,2
737,0,3,2
738,1,1,2
739,1,0,1
740,1,0,3
741,0,2,2
742,0,3,2
743,1,0,0
744,0,2,2
745,1,0,2
746,1,1,1
747,1,0,0
748,1,0,2
749,1,1,2
750,1,1,0
751,0,2,2
752,1,1,3
753,1,0,1
754,1,0,2
755,0,2,3
756,0,3,3
757,0,3,1
758,0,3,3
759,1,1,1
760,1,2,2
761,1,0,0
762,0,2,3
763,1,1,3
764,0,3,2
765,1,1,3
766,1,1,1
767,1,1,2
768,1,0,0
769,0,2,1
770,1,1,0
771,1,0,3
772,0,3,3
773,1,0,1
774,0,3,2
775,1,0,0
776,0,3,2
777,1,1,1
778,1,1,1
779,1,1,1
780,1,1,1
781,0,3,3
782,0,2,3
783,0,3,2
784,0,3,3
785,1,1,1
786,0,3,2
787,0,3,2
788,1,1,1
789,0,2,2
790,1,0,3
791,0,3,3
792,1,0,1
793,1,1,0
794,1,0,3
795,1,1,3
796,0,2,3
797,1,1,3
798,0,2,3
799,1,1,3
800,1,0,1
801,1,0,2
802,1,0,0
803,0,3,2
804,0,3,2
805,0,3,2
806,0,3,1
807,0,2,2
808,1,2,2
809,0,3,2
810,1,0,3
811,1,0,3
812,1,1,2
813,0,2,2
814,0,2,1
815,1,1,2
816,1,1,2
817,0,2,3
818,1,0,2
819,1,1,2
820,0,3,3
821,1,0,0
822,1,0,3
823,1,1,1
824,0,3,2
825,0,3,3
826,1,1,0
827,1,0,2
828,0,2,2
829,0,2,3
830,1,0,3
831,0,3,3
832,1,1,2
833,0,3,2
834,1,1,0
835,0,2,2
836,1,0,0
837,0,3,3
838,1,0,1
839,0,2,2
840,0,3,3
841,0,3,3
842,1,1,0
843,0,3,3
844,1,0,0
845,1,0,3
846,1,1,3
847,0,3,3
848,1,1,3
849,1,1,2
850,1,1,2
851,1,1,2
852,0,2,3
853,1,1,1
854,0,2,1
855,0,3,3
856,1,0,2
857,1,1,2
858,0,3,2
859,0,3,3
860,0,3,2
861,0,2,2
862,0,3,3
863,1,1,1
864,1,1,2
865,1,1,1
866,0,3,1
867,0,2,2
868,0,2,2
869,1,0,1
870,1,1,2
871,1,1,0
872,1,0,1
873,1,1,2
874,1,1,0
875,0,2,3
876,1,1,2
877,1,0,2
878,1,1,0
879,1,1,1
880,0,2,2
881,0,3,2
882,1,1,0
883,1,0,1
884,0,3,3
885,0,2,2
886,0,2,1
887,0,3,2
888,1,1,3
889,0,3,3
890,0,2,3
891,1,0,3
892,1,1,1
893,1,0,2
894,1,0,0
895,1,0,0
896,0,3,2
897,0,3,2
898,1,1,2
899,1,1,2
900,0,3,2
901,0,3,3
902,1,0,1
903,1,1,2
904,1,1,3
905,1,1,1
906,0,3,2
907,0,2,3
908,1,1,1
909,1,1,1
910,1,1,0
911,1,0,2
912,1,0,1
913,0,3,2
914,1,0,0
915,1,0,1
916,0,2,3
917,1,0,3
918,0,3,2
919,0,2,1
920,1,1,2
921,0,2,3
922,0,2,3
923,1,1,3
924,1,0,0
925,1,0,0
926,1,1,0
927,0,3,2
928,0,3,1
929,1,0,0
930,1,1,1
931,1,0,0
932,1,0,1
933,1,1,0
934,0,3,3
935,0,3,2
936,0,2,2
937,1,1,1
938,0,2,2
939,0,2,2
940,1,0,3
941,0,3,3
942,1,0,1
943,0,3,3
944,1,0,0
945,0,3,2
946,1,1,2
947,0,3,3
948,1,1,1
949,1,1,3
950,1,0,0
951,0,3,3
952,0,2,2
953,0,3,2
954,0,2,2
955,1,0,1
956,1,1,1
957,1,0,3
958,1,0,0
959,1,1,3
960,1,0,1
961,1,1,1
962,0,3,3
963,0,2,2
964,1,1,0
965,1,2,3
966,1,1,0
967,0,3,2
968,0,3,3
969,0,2,2
970,1,0,0
971,0,3,3
972,1,0,0
973,0,3,3
974,1,1,0
975,1,0,3
976,0,2,2
977,1,1,0
978,0,3,3
979,0,3,3
980,1,0,3
981,0,3,3
982,1,1,2
983,1,0,2
984,1,0,3
985,1,0,1
986,0,3,2
987,1,1,0
988,1,1,1
989,0,2,2
990,1,0,1
991,1,0,3
992,1,2,1
993,1,1,1
994,1,2,2
995,0,3,3
996,0,3,2
997,0,3,3
998,1,1,2
999,1,1,1
1000,1,1,1
1001,1,0,1
1002,1,0,0
1003,1,0,0
1004,1,0,2
1005,0,3,2
1006,0,2,2
1007,0,2,3
1008,1,1,3
1009,1,2,2
1010,1,1,2
1011,0,3,3
1012,1,1,2
1013,1,1,2
1014,1,1,1
1015,0,3,3
1016,0,2,3
1017,1,0,1
1018,1,0,3
1019,1,0,2
1020,1,0,0
1021,0,3,3
1022,1,0,0
1023,0,2,1
1024,1,1,1
1025,1,2,1
1026,0,2,3
1027,1,0,0
1028,1,1,0
1029,1,1,1
1030,1,1,2
1031,1,0,0
1032,0,2,2
1033,0,3,3
1034,1,1,3
1035,0,3,3
1036,1,0,1
1037,1,0,0
1038,0,2,3
1039,1,0,0
1040,1,1,0
1041,0,3,2
1042,1,1,3
1043,1,1,0
1044,1,0,3
1045,1,0,2
1046,0,3,3
1047,1,1,1
1048,1,0,0
1049,1,0,3
1050,0,3,3
1051,1,0,2
1052,0,3,3
1053,1,1,2
1054,1,1,2
1055,1,1,2
1056,1,1,1
1057,0,3,3
1058,0,3,3
1059,1,1,0
1060,1,0,0
1061,0,2,3
1062,1,1,3
1063,1,1,2
1064,1,0,1
1065,1,1,3
1066,1,0,0
1067,1,1,1
1068,1,0,2
1069,1,1,0
1070,1,1,2
1071,1,0,3
1072,0,2,2
1073,1,0,0
1074,0,3,1
1075,0,2,1
1076,1,1,1
1077,1,1,1
1078,0,3,2
1079,1,1,0
1080,0,2,1
1081,1,1,1
1082,0,2,2
1083,0,3,3
1084,1,0,1
1085,1,1,1
1086,0,2,3
1087,0,3,3
1088,0,3,3
1089,0,2,1
1090,1,0,0
1091,1,1,1
1092,0,2,2
1093,1,0,0
1094,0,2,1
1095,1,0,3
1096,0,2,3
1097,1,1,2
1098,0,2,2
1099,1,0,2
1100,0,2,1
1101,1,0,0
1102,1,0,0
1103,1,0,2
1104,1,1,0
1105,1,0,2
1106,0,2,3
1107,1,0,2
1108,0,2,3
1109,0,2,1
1110,0,2,3
1111,1,0,2
1112,1,1,1
1113,1,0,1
1114,0,2,3
1115,0,2,2
1116,1,1,0
1117,0,2,3
1118,1,1,1
1119,1,1,0
1120,0,2,2
1121,1,0,0
1122,1,1,3
1123,1,1,1
1124,1,1,3
1125,1,0,0
1126,1,0,0
1127,1,0,1
1128,1,1,1
1129,0,2,2
1130,0,3,2
1131,1,1,3
1132,1,0,0
1133,0,2,2
1134,1,0,0
1135,0,3,2
1136,0,2,1
1137,1,0,1
1138,1,0,0
1139,1,1,1
1140,1,1,2
1141,0,3,1
1142,0,2,1
1143,0,3,3
1144,0,3,3
1145,1,1,1
1146,1,1,2
1147,0,3,3
1148,1,1,1
1149,1,1,1
1150,1,1,2
1151,0,2,1
1152,1,1,3
1153,1,0,2
1154,1,0,0
1155,0,2,2
1156,0,3,2
1157,1,1,1
1158,1,0,3
1159,1,0,0
1160,1,1,2
1161,0,3,3
1162,1,0,1
1163,0,2,1
1164,1,0,1
1165,1,1,2
1166,1,1,3
1167,0,2,2
1168,0,2,1
1169,1,1,1
1170,1,0,1
1171,1,1,2
1172,1,0,0
1173,1,0,1
1174,0,3,1
1175,1,1,2
1176,1,1,1
1177,1,0,3
1178,1,1,1
1179,1,0,0
1180,1,0,2
1181,1,1,1
1182,0,2,3
1183,0,3,2
1184,1,1,3
1185,0,3,3
1186,0,3,3
1187,1,0,2
1188,0,2,1
1189,0,3,2
1190,1,0,0
1191,1,0,3
1192,1,1,3
1193,1,0,2
1194,1,0,0
1195,1,1,2
1196,0,2,3
1197,0,3,3
1198,1,0,2
1199,1,0,2
1200,1,1,1
1201,1,0,1
1202,1,1,2
1203,1,0,0
1204,0,3,3
1205,0,3,1
1206,0,3,3
1207,0,2,1
1208,1,1,1
1209,1,1,1
1210,1,0,0
1211,1,1,1
1212,1,0,0
1213,1,1,1
1214,1,0,0
1215,1,1,2
1216,1,0,3
1217,1,0,0
1218,1,0,1
1219,1,0,2
1220,0,3,2
1221,1,1,1
1222,0,3,3
1223,1,1,0
1224,1,1,1
1225,0,3,3
1226,0,2,2
1227,1,1,2
1228,1,1,1
1229,0,2,3
1230,1,1,2
1231,0,3,3
1232,1,0,2
1233,0,3,2
1234,0,2,2
1235,1,0,0
1236,1,0,1
1237,1,0,1
1238,1,1,1
1239,1,0,2
1240,0,3,2
1241,0,3,3
1242,1,0,0
1243,1,0,1
1244,0,2,2
1245,0,2,3
1246,1,0,1
1247,0,3,2
1248,0,3,3
1249,0,3,2
1250,1,0,1
1251,1,0,0
1252,0,3,3
1253,0,3,2
1254,0,2,2
1255,0,3,3
1256,1,0,0
1257,1,1,1
1258,0,3,3
1259,0,3,3
1260,0,3,2
1261,1,1,2
1262,1,0,0
1263,0,2,3
1264,1,0,1
1265,1,1,2
1266,0,2,3
1267,1,1,2
1268,1,1,2
1269,1,1,0
1270,1,1,1
1271,0,3,2
1272,1,1,3
1273,1,0,3
1274,1,1,3
1275,1,0,1
1276,0,2,1
1277,1,0,0
1278,1,0,1
1279,1,1,2
1280,1,0,1
1281,1,1,0
1282,0,3,3
1283,1,0,0
1284,1,1,0
1285,0,2,3
1286,1,0,0
1287,1,2,3
1288,0,3,2
1289,0,3,3
1290,1,1,1
1291,1,1,0
1292,0,2,2
1293,1,0,1
1294,1,1,0
1295,1,0,0
1296,1,0,2
1297,1,0,0
1298,0,2,1
1299,0,2,3
1300,1,0,0
1301,0,3,2
1302,1,0,2
1303,1,0,3
1304,0,3,1
1305,1,0,2
1306,0,2,1
1307,1,1,3
1308,0,3,2
1309,0,3,3
1310,1,0,1
1311,0,2,1
1312,1,0,3
1313,1,1,1
1314,1,0,1
1315,0,2,1
1316,0,3,2
1317,0,3,3
1318,0,2,1
1319,0,3,3
1320,0,3,3
1321,1,1,2
1322,0,2,1
1323,1,1,0
1324,0,3,3
1325,1,0,0
1326,1,0,2
1327,0,2,1
1328,0,2,2
1329,1,0,1
1330,1,1,1
1331,1,0,2
1332,0,3,2
1333,1,1,2
1334,1,1,3
1335,1,0,3
1336,1,1,1
1337,1,0,1
1338,1,2,2
1339,0,3,2
1340,1,1,1
1341,1,0,0
1342,0,3,2
1343,0,3,3
1344,1,0,2
1345,0,3,2
1346,1,1,2
1347,1,1,2
1348,1,1,3
1349,1,0,2
1350,0,3,3
1351,1,0,1
1352,0,3,2
1353,0,3,1
1354,1,1,1
1355,1,1,3
1356,0,3,3
1357,0,2,1
1358,1,1,1
1359,1,0,3
1360,1,1,3
1361,0,3,2
1362,1,0,1
1363,1,1,2
1364,1,1,1
1365,1,1,2
1366,0,2,1
1367,1,0,3
1368,1,1,2
1369,0,3,3
1370,1,0,1
1371,1,0,3
1372,0,2,2
1373,1,0,2
1374,0,2,3
1375,1,1,0
1376,1,1,2
1377,0,3,3
1378,1,1,1
1379,1,0,0
1380,0,3,3
1381,1,0,2
1382,0,3,3
1383,1,1,0
1384,1,0,0
1385,1,0,1
1386,1,0,0
1387,1,0,1
1388,0,3,2
1389,0,2,1
1390,1,1,0
1391,1,0,1
1392,1,0,3
1393,1,1,3
1394,1,0,3
1395,1,1,1
1396,0,2,1
1397,0,2,2
1398,1,0,3
1399,1,2,2
1400,1,0,3
1401,1,1,1
1402,1,1,0
1403,0,3,3
1404,1,1,2
1405,1,1,1
1406,1,1,2
1407,1,1,1
1408,1,0,3
1409,1,0,0
1410,0,2,2
1411,0,2,2
1412,1,0,2
1413,0,3,3
1414,1,0,1
1415,1,1,1
1416,1,1,3
1417,0,2,2
1418,0,3,2
1419,0,3,3
1420,1,0,1
1421,1,1,1
1422,1,0,1
1423,0,2,3
1424,1,1,0
1425,0,2,1
1426,1,0,0
1427,1,0,3
1428,1,1,3
1429,1,1,1
1430,1,1,2
1431,1,0,1
1432,0,3,2
1433,0,3,2
1434,1,1,0
1435,0,3,1
1436,0,3,3
1437,1,0,0
1438,0,3,3
1439,1,0,0
1440,1,1,2
1441,1,0,0
1442,1,0,1
1443,1,1,0
1444,0,3,3
1445,1,1,2
1446,1,0,1
1447,1,0,0
1448,1,0,2
1449,1,1,0
1450,1,1,2
1451,1,0,2
1452,0,3,3
1453,1,1,1
1454,1,1,1
1455,1,1,1
1456,1,0,0
1457,1,0,0
1458,1,1,3
1459,1,0,3
1460,0,3,2
1461,0,2,1
1462,0,3,2
1463,1,1,0
1464,1,0,3
1465,0,3,3
1466,0,3,2
1467,1,0,3
1468,0,2,1
1469,0,2,2
1470,1,0,2
1471,1,1,3
1472,0,2,1
1473,0,2,2
1474,1,1,2
1475,0,2,3
1476,0,2,1
1477,0,3,2
1478,0,3,2
1479,1,0,3
1480,0,3,1
1481,1,0,0
1482,1,0,2
1483,0,3,3
1484,1,0,0
1485,0,2,1
1486,0,3,3
1487,1,1,3
1488,0,3,2
1489,0,3,3
1490,1,1,2
1491,1,0,1
1492,1,0,1
1493,0,3,3
1494,1,0,1
1495,1,0,0
1496,0,2,3
1497,1,0,2
1498,1,1,1
1499,1,0,3
1500,0,2,2
1501,0,2,2
1502,1,0,3
1503,0,2,1
1504,1,0,1
1505,1,1,1
1506,1,0,2
1507,0,3,2
1508,1,0,1
1509,0,3,3
1510,0,2,3
1511,0,2,3
1512,1,1,2
1513,1,2,2
1514,0,3,2
1515,1,1,1
1516,0,2,1
1517,1,1,0
1518,1,0,2
1519,1,1,3
1520,0,2,3
1521,0,3,3
1522,1,1,2
1523,0,2,2
1524,0,3,3
1525,1,1,1
1526,0,3,2
1527,0,2,1
1528,0,2,3
1529,1,0,0
1530,1,1,0
1531,0,3,3
1532,0,2,1
1533,1,0,0
1534,0,3,2
1535,1,0,3
1536,1,1,0
1537,0,2,3
1538,0,3,3
1539,1,1,1
1540,0,3,2
1541,0,2,3
1542,0,2,3
1543,0,3,3
1544,1,1,2
1545,0,3,3
1546,1,1,0
1547,1,0,0
1548,1,0,0
1549,0,3,3
1550,0,2,3
1551,0,3,3
1552,1,0,1
1553,1,0,2
1554,1,0,3
1555,0,2,0
1556,0,3,2
1557,0,3,3
1558,0,3,3
1559,1,1,1
1560,1,1,1
1561,1,1,1
1562,1,1,1
1563,1,1,0
1564,0,3,2
1565,1,0,0
1566,1,1,2
1567,1,1,1
1568,1,0,1
1569,1,1,1
1570,1,1,0
1571,1,1,0
1572,1,1,0
1573,0,3,1
1574,1,1,3
1575,0,2,1
1576,1,0,1
1577,1,0,0
1578,1,1,0
1579,1,0,2
1580,0,2,2
1581,1,1,1
1582,1,0,1
1583,0,3,3
1584,1,1,0
1585,0,3,3
1586,1,0,0
1587,1,1,2
1588,1,1,1
1589,1,0,2
1590,0,2,2
1591,1,0,1
1592,1,0,2
1593,1,0,1
1594,0,3,1
1595,0,2,1
1596,1,1,2
1597,1,0,3
1598,0,3,2
1599,1,1,3
1600,1,1,2
1601,0,3,3
1602,0,2,1
1603,0,2,1
1604,1,0,1
1605,0,3,2
1606,1,0,0
1607,1,0,2
1608,0,3,2
1609,0,2,3
1610,0,3,3
1611,0,3,3
1612,0,2,2
1613,1,0,2
1614,0,3,3
1615,1,1,1
1616,0,2,2
1617,1,0,1
1618,0,2,1
1619,1,0,2
1620,1,1,1
1621,1,0,0
1622,1,0,1
1623,0,3,2
1624,0,3,2
1625,1,1,1
1626,1,0,1
1627,1,0,3
1628,1,0,2
1629,1,1,2
1630,1,1,1
1631,1,0,3
1632,1,0,0
1633,1,1,2
1634,0,2,2
1635,1,0,1
1636,1,0,0
1637,1,1,1
1638,0,3,3
1639,1,0,3
1640,0,3,2
1641,1,0,2
1642,1,1,0
1643,0,3,3
1644,0,3,2
1645,1,1,2
1646,0,2,2
1647,0,3,3
1648,0,2,2
1649,1,0,2
1650,0,3,3
1651,1,1,0
1652,1,0,0
1653,1,0,0
1654,0,3,3
1655,0,3,2
1656,0,3,2
1657,0,3,3
1658,0,3,2
1659,0,3,3
1660,0,3,3
1661,0,3,3
1662,1,1,3
1663,0,2,2
1664,0,3,3
