,0,1,2,3,4,5,6,7,8,9,10,11
23,0.9986926,0.0010491901,0.0001859685,7.232073e-05,0.4660868,0.51449394,0.019195994,0.00022326014,0.9885501,0.0030732718,0.0050478596,0.0033287257
24,0.003912615,0.9954848,0.00027476044,0.00032783038,0.13867792,0.45225394,0.11044345,0.29862472,0.008813267,0.08417431,0.07048955,0.8365229
25,0.0654235,0.37458053,0.10254253,0.4574535,0.0004705066,0.009272851,0.9761279,0.014128747,0.00089419313,0.017884266,0.633167,0.34805453
26,0.89440984,0.1038011,0.001169021,0.000620065,0.0123314485,0.90078676,0.07859552,0.008286352,0.008212865,0.17461313,0.20501672,0.6121573
27,0.0020258483,0.0012124623,0.9946919,0.0020697378,0.0002097356,0.00059324125,0.003649427,0.99554753,0.0023814933,0.00017945067,0.963569,0.03387008
28,0.10841763,0.61217874,0.2686174,0.010786287,0.00020870773,0.0007679382,0.99849176,0.00053158024,0.0046801455,0.015854366,0.8016348,0.17783062
29,0.9858467,0.0016893053,0.0033356487,0.009128466,0.0015638577,8.509632e-05,0.000623661,0.99772733,0.0006092848,3.9642986e-05,0.0032376435,0.9961134
30,0.7943882,0.11151372,0.09152368,0.0025744447,0.10587786,0.01627744,0.87207747,0.005767302,0.0015851895,0.15033706,0.83813673,0.009941053
31,0.95706916,0.011272148,0.027838033,0.0038206826,0.16806859,0.6583956,0.059691798,0.1138441,0.00056919904,0.00022771534,0.000569919,0.9986331
32,0.98561853,0.007636976,0.0035559433,0.0031886185,0.3040758,0.14470406,0.54134655,0.009873551,0.90047103,0.0075309454,0.056555938,0.035442084
33,0.3726887,0.6222908,0.0023629046,0.0026576656,0.09140375,0.3259186,0.31657088,0.2661067,0.0074549187,0.0012862781,0.06568325,0.92557555
34,0.9865537,0.0076390444,0.0033106066,0.002496695,0.0018788816,0.0015611579,0.99595463,0.0006053307,0.0020659005,0.013652418,0.959679,0.02460268
35,0.001132267,0.9987205,0.000116650386,3.055963e-05,0.009558916,0.22715607,0.7570139,0.006271097,0.004745624,0.734955,0.24197707,0.018322302
36,0.017730013,0.015951062,0.96408826,0.0022306293,0.0078113754,0.0029114913,0.1567837,0.83249336,0.0035261519,0.033448678,0.12725988,0.8357653
37,0.006401281,0.98967946,0.0014176387,0.0025016263,0.0018118637,0.0034045859,0.989288,0.005495488,0.0025342596,0.0017220954,0.06346159,0.9322821
38,0.16035557,0.8039887,0.0045049405,0.03115086,0.06920923,0.058995944,0.20704304,0.6647518,0.00018320062,5.139025e-05,0.00059254747,0.99917287
39,0.0017895291,0.9980531,0.0001029384,5.451492e-05,0.1819001,0.1023904,0.010209832,0.7054997,0.019309262,0.0008632636,0.0043125967,0.97551495
40,0.9991141,0.0005136234,0.00032932128,4.301851e-05,0.99751246,0.0019948601,0.0003025966,0.00018999848,0.016027339,0.9125012,0.057335887,0.014135588
41,0.0028896157,0.9934453,0.002718317,0.00094687095,4.9219227e-05,0.0033108862,0.99602485,0.00061510573,0.00020704938,0.00017952069,0.9994711,0.00014228382
42,0.23855753,0.76026654,0.0009813348,0.00019451595,0.9614088,0.033202592,0.0052593807,0.00012915694,0.98376,0.0084955,0.0025746676,0.0051699304
43,0.9979284,0.0008282957,0.001023458,0.00021979278,0.9157536,0.015015478,0.010571426,0.05865946,0.16763456,0.008924674,0.7898006,0.033640195
44,0.66745466,0.14467181,0.18659794,0.0012755037,0.007974855,0.92815703,0.037747074,0.02612109,0.0005759899,0.8554263,0.12664397,0.017353738
45,0.61287683,0.028091837,0.32612532,0.03290598,0.0018567077,0.002191191,0.0030899465,0.99286216,0.0003688251,0.00038761803,0.0048206984,0.99442285
46,0.5355952,0.18186995,0.16865222,0.113882594,0.008171984,0.011429434,0.38292786,0.59747076,0.0031906501,0.00034264594,0.94887745,0.047589265
47,0.0064364285,0.009710416,0.008110645,0.9757426,2.5039571e-05,2.7495476e-05,0.00010229243,0.99984515,0.00033689573,0.00017567481,0.015986225,0.9835012
48,0.91738313,0.018356115,0.054954108,0.009306654,0.035191078,0.20982422,0.021788316,0.73319644,0.0016010811,0.0025123204,0.98799616,0.007890398
49,0.9988611,0.00033137074,0.00059308385,0.00021441167,0.9397569,0.0023854668,0.0046168505,0.05324072,0.01395946,0.028773876,0.175213,0.78205365
50,0.99921787,0.00029714545,0.0002710287,0.00021394178,0.97029954,0.0029092955,0.023408772,0.0033823801,0.033723574,0.035633203,0.40781903,0.52282417
51,0.018631857,0.9753092,0.0051592398,0.00089981186,0.00016055115,0.9989072,0.0004392545,0.0004930203,0.074402645,0.045936264,0.44044876,0.43921235
52,0.9974623,0.0023541714,0.00013771438,4.5908753e-05,0.0042111673,0.99556535,0.0002100945,1.3372815e-05,0.9890826,0.0019552603,0.006704742,0.002257491
53,0.001610522,0.9979881,0.00030330673,9.818636e-05,0.019224893,0.4332011,0.47790468,0.06966933,0.0018468648,0.019215208,0.9643213,0.014616677
54,0.6453573,0.019939436,0.015384685,0.31931853,0.0028129385,0.0019230866,0.1017545,0.89350945,0.0007232778,0.00063510594,0.08396734,0.91467434
55,0.038532514,0.46329233,0.013678652,0.4844964,0.00028310006,0.0018890921,0.9952904,0.0025373562,0.0032836923,0.005095514,0.8932554,0.09836531
56,0.96686536,0.020323148,0.012020491,0.0007909712,0.24194847,0.3547705,0.26210913,0.14117196,0.0011380585,0.011195014,0.9838126,0.0038543006
57,0.8753937,0.12074826,0.0011919626,0.0026660431,0.005000607,0.99256,0.0012441356,0.0011952171,0.6778796,0.050064854,0.18491898,0.08713662
58,0.9111273,0.045564663,0.018973557,0.024334438,0.009228518,0.053561933,0.116666436,0.82054317,0.0018658604,0.0012527008,0.5355534,0.46132806
59,0.0007380365,0.99916315,5.94038e-05,3.9414328e-05,0.0035163464,0.9200172,0.073121876,0.00334451,0.17448898,0.02961336,0.262631,0.53326666
60,0.1652535,0.80940884,0.017091177,0.008246424,0.22448456,0.22079366,0.53271747,0.022004284,0.042581357,0.10175498,0.46270737,0.3929563
61,0.03069707,0.8774911,0.062374495,0.029437285,0.0008545731,0.8983784,0.055178884,0.04558816,0.00037267676,0.0021486066,0.9930577,0.0044210036
62,0.6043481,0.20560153,0.13924152,0.050808847,0.055199753,0.3314735,0.43497023,0.17835645,0.0010942271,0.00024080629,0.9972824,0.0013825559
63,0.0018167932,0.9976986,0.00031905744,0.00016545996,0.015351659,0.16764651,0.47047406,0.34652776,0.021207303,0.000765474,0.96810955,0.0099176485
64,0.82009673,0.17503713,0.002984719,0.0018814506,0.9174678,0.01782996,0.002935121,0.061767258,0.107733905,0.40817136,0.40683097,0.07726379
65,0.5123997,0.04998566,0.01876325,0.41885144,0.0008859733,0.0020777558,0.99590576,0.0011304112,0.0011957943,0.0018071984,0.9939057,0.003091276
66,0.043489452,0.8750427,0.074849546,0.006618353,0.001221366,0.96162987,0.035618816,0.0015300593,0.37833026,0.005957756,0.2017349,0.41397703
67,0.94467384,0.047258258,0.0031914942,0.0048763915,0.029987255,0.9522331,0.013061291,0.004718332,0.004984837,0.0008179183,0.99338186,0.00081548665
68,0.99112624,0.008461006,0.0003147288,9.7970056e-05,0.21141993,0.78088343,0.004545705,0.0031509602,0.041307975,0.090221666,0.8091632,0.05930718
69,0.7689752,0.04626888,0.064916536,0.11983936,0.0006010815,0.00064651604,0.9948938,0.00385872,0.0005532664,0.00708393,0.0657139,0.9266489
70,0.9641423,0.010824942,0.024765307,0.00026745407,0.31980067,0.66874033,0.010051027,0.0014079617,0.9347997,0.02942346,0.011407642,0.024369245
71,0.13375539,0.010443351,0.85171473,0.0040865773,0.0016014242,0.00470011,0.97409445,0.019604072,0.00050582894,0.048176967,0.07395796,0.8773592
72,0.90527296,0.035189845,0.05259216,0.006945027,0.15289335,0.023842312,0.76201093,0.061253373,0.0030201783,0.3475053,0.61216825,0.037306283
73,0.009071247,0.97507703,0.015329606,0.0005221812,0.0019668327,0.8299092,0.0059530693,0.16217086,0.0040963683,0.034522507,0.8101301,0.15125097
74,0.6572195,0.024619926,0.24550731,0.07265331,0.008409961,0.0041566784,0.74986726,0.23756619,0.007297444,0.0003831329,0.015765922,0.9765535
75,0.9893651,0.007385605,0.0020387943,0.0012105127,0.99210244,0.004450199,0.002303257,0.001144067,0.010908679,0.011497291,0.9739575,0.0036364726
76,0.040319644,0.019124845,0.9376306,0.0029249194,0.08419406,0.009671312,0.012497472,0.8936372,0.0007667699,0.8434442,0.019733533,0.13605541
77,0.86252654,0.09582019,0.034012303,0.007640931,0.002447884,0.006329468,0.009363671,0.9818589,0.00011209326,1.5008213e-05,0.9994553,0.00041755594
78,0.34441072,0.5518338,0.06423464,0.0395208,0.0010891599,0.9575083,0.013311174,0.02809141,0.0058478764,0.001038152,0.9226611,0.0704529
79,0.89251447,0.024642315,0.028863989,0.053979315,0.004537529,0.014364265,0.9001865,0.08091172,0.00011506407,3.3066663e-05,0.0011982778,0.99865353
80,0.045207743,0.026482467,0.008094913,0.9202149,0.051463842,0.0167239,0.80261534,0.12919699,0.0005779893,0.00018734517,0.0027419312,0.9964927
81,0.43488973,0.35759392,0.037554212,0.16996212,0.0014894366,0.003933679,0.003396751,0.9911801,0.00017356731,9.2594e-06,0.000811358,0.99900585
82,0.016388683,0.98036766,0.0006044854,0.0026392022,0.0010619338,0.98209745,0.0018753035,0.01496521,0.10770773,0.0022288105,0.13217276,0.75789064
83,0.9091504,0.01750891,0.06872786,0.0046128104,0.031612776,0.0010823868,0.0021320414,0.96517277,0.0022029118,0.071145274,0.060118597,0.8665332
84,0.9269939,0.020808462,0.0065058963,0.045691714,0.010449212,0.039830074,0.010371619,0.93934906,0.01582615,0.005305281,0.6590683,0.31980032
85,0.9407912,0.043890756,0.014125056,0.0011929421,0.79001176,0.02699478,0.11786145,0.065131955,0.22963306,0.025952544,0.53225297,0.21216139
86,0.93434244,0.026691435,0.03721418,0.0017519345,0.004057456,0.90350974,0.08837785,0.004055071,0.0018978149,0.0124834115,0.9802287,0.005390042
87,0.091662474,0.08005724,0.07318826,0.755092,0.009127598,0.035380036,0.043719795,0.9117725,0.0004896209,0.008305908,0.03290132,0.95830315
88,0.008338322,0.0027773883,0.982087,0.006797264,0.000107965374,5.1629875e-05,0.0005017168,0.9993387,0.003371358,0.0023373512,0.18228118,0.81201005
89,0.99405897,0.004665394,0.00049142673,0.0007842739,0.0071303393,0.960441,0.030771364,0.001657237,0.07299214,0.026583191,0.74959886,0.15082581
90,0.48116603,0.18297812,0.2317877,0.10406816,0.0033338347,0.018797487,0.5102161,0.46765262,9.9158955e-05,0.00018096503,0.9987342,0.000985709
91,0.9719492,0.015405046,0.012398747,0.0002470237,0.009744538,0.9690542,0.0025523407,0.018649034,0.013401826,0.63464,0.22011049,0.13184768
92,0.93222946,0.007701076,0.004493005,0.05557638,0.05284359,0.00572794,0.4638909,0.47753754,0.0031618355,0.00020979991,0.00727132,0.98935705
93,0.022501484,0.02119078,0.00593304,0.9503747,0.00065883686,0.004859372,0.0121039245,0.9823778,0.00024364713,0.00017640139,0.015282278,0.9842977
94,0.9363497,0.022564467,0.0394902,0.0015957681,0.15134832,0.12541588,0.6586185,0.06461725,0.90972745,0.0026382152,0.038829785,0.048804544
95,0.032291524,0.07179031,0.8691753,0.02674297,0.0001339357,0.0002021306,0.00082474673,0.9988392,0.0037388927,0.00030614084,0.7886416,0.20731334
96,0.012722027,0.98429227,0.0011389023,0.0018469099,0.2606845,0.047825806,0.07764943,0.6138402,0.0073537203,0.005290807,0.5085054,0.47885007
97,0.019847525,0.0061634555,0.96961075,0.004378181,0.0012035302,0.108402826,0.84363407,0.046759557,0.0001981411,0.00012936753,0.9946197,0.0050527835
98,0.65870696,0.008706748,0.3085886,0.02399768,0.00025032327,6.7504545e-05,0.00042420634,0.999258,0.0011772254,0.0005434168,0.21076226,0.78751713
99,0.9930235,0.005787829,0.00042067294,0.0007678922,0.017090641,0.95609236,0.024895994,0.0019208974,0.21537766,0.019380672,0.10027795,0.6649637
100,0.98851657,0.0071357167,0.0013879024,0.0029597997,0.49049333,0.16455461,0.10778842,0.2371636,0.002945376,0.644061,0.18266195,0.17033173
101,0.86822045,0.10754161,0.0076387115,0.016599175,0.0017308982,0.9938537,0.0011514976,0.0032638633,0.007899328,0.1576593,0.17062387,0.6638175
102,0.76444584,0.18580265,0.0444354,0.0053160964,0.0018050112,0.0015121858,0.00038411922,0.99629873,0.0021327187,0.08044733,0.86135083,0.056069095
103,0.57455045,0.032772914,0.19202463,0.20065208,0.06598313,0.001685516,0.049237978,0.88309336,0.00026576876,0.0015777628,0.002751579,0.99540484
104,0.66427475,0.020501621,0.31344348,0.0017802115,0.16658306,0.30736983,0.043411322,0.48263574,0.013964428,0.03162939,0.021528618,0.9328776
105,0.99693835,0.00239334,0.00063205714,3.641208e-05,0.99512696,0.003799714,0.00034534765,0.00072806666,0.00048190332,0.9944231,0.0028495016,0.0022455836
106,0.08660418,0.908936,0.0016860013,0.0027737336,0.0046140067,0.1284641,0.8371896,0.029732255,0.00052461296,0.000761924,0.0061302274,0.9925833
107,0.0013823337,0.9984909,9.9469195e-05,2.7203661e-05,0.09551533,0.7549829,0.12449424,0.0250076,0.0070999446,0.5037994,0.27956107,0.20953967
108,0.75486904,0.028869772,0.011659288,0.20460194,0.0007674441,0.0007029207,0.9952158,0.0033138203,0.00085959054,0.0007106665,0.0296106,0.9688192
109,0.99145234,0.005642279,0.0019434188,0.00096190016,0.011259854,0.9194496,0.006420917,0.06286963,0.0014822946,0.0032678351,0.9908071,0.0044426834
110,0.99918145,0.0006206233,0.00014821884,4.977367e-05,0.31692958,0.6047877,0.039283086,0.038999565,0.12766755,0.09578859,0.745303,0.031240879
111,0.038917083,0.09546738,0.1299656,0.73564994,0.0026132204,0.42146027,0.44608703,0.12983944,0.0015102767,0.00031836113,0.08132184,0.9168495
112,0.99519664,0.0020309552,0.0008539382,0.0019184224,0.99664944,0.0018522249,0.0009280978,0.0005701689,0.7801152,0.022867767,0.020158637,0.17685838
113,0.34356987,0.0283017,0.24093917,0.38718927,0.0003372546,0.0007191636,0.0014334489,0.9975101,0.00011702163,4.2995856e-05,0.99773407,0.0021059222
114,0.01505105,0.0023179962,0.9807926,0.0018384161,0.015717767,0.03660639,0.5174665,0.43020934,0.0012492507,0.0022970259,0.6491296,0.3473241
115,0.0007877651,0.99917465,3.304034e-05,4.5164734e-06,0.009026058,0.9876323,0.0004095199,0.0029321825,0.0006896926,0.9720843,0.020935616,0.006290446
116,0.89135605,0.09746112,0.0025240253,0.008658797,0.19810772,0.0061189653,0.7624979,0.033275455,0.0005352752,0.0005495903,0.001245527,0.99766964
117,0.0027113066,0.99562365,0.0005541657,0.0011109235,0.0038266485,0.003614203,0.96483177,0.027727388,0.00013797155,0.00012312684,0.0007672865,0.9989716
118,0.10595598,0.21405537,0.01399348,0.6659952,0.004855571,0.016744347,0.0719605,0.9064396,0.005541481,0.003745397,0.71396625,0.2767469
119,0.009455916,0.02030184,0.008687023,0.96155524,0.0001437908,0.0007482087,0.0054812734,0.9936267,0.00031113782,8.615827e-05,0.9543166,0.045286156
120,0.6394864,0.29614902,0.04940269,0.014961879,0.086941205,0.86802,0.019351868,0.025686942,0.02611485,0.0037497291,0.96045995,0.009675448
121,0.95988226,0.038772468,0.0012421692,0.000102942024,0.002805779,0.9964508,0.00032835788,0.0004152064,0.008275981,0.84354764,0.11732014,0.030856235
122,0.30934796,0.68974555,0.00067282846,0.00023368305,0.036356866,0.96134114,0.0012938558,0.0010080972,0.26629725,0.14904638,0.32683718,0.25781918
123,0.0031153797,0.9967129,0.00013398775,3.7701793e-05,0.7377037,0.17213029,0.0084109595,0.081755094,0.01919376,0.1400062,0.19046374,0.65033627
124,0.98970836,0.006198707,0.003736123,0.00035680996,0.9877294,0.01090227,0.0012077763,0.00016065335,0.85176694,0.04511242,0.08047717,0.02264344
125,0.07287227,0.9237564,0.0032378074,0.00013357351,0.7224612,0.2643635,0.0033983781,0.009776917,0.0019813464,0.9329855,0.011346497,0.053686555
126,0.06532273,0.8636416,0.065906905,0.005128774,0.0018645688,0.9524963,0.014020249,0.031618938,0.00033761872,6.122973e-05,0.0007311446,0.99886996
127,0.9748936,0.009469597,0.0054332456,0.01020352,0.26350102,0.15778272,0.22591998,0.3527963,0.004255404,0.0869859,0.5883501,0.32040858
128,0.07479928,0.4664259,0.010988376,0.44778657,0.020178046,0.061426297,0.0112278825,0.9071678,0.0027620255,0.009893382,0.9248712,0.06247337
129,0.07436082,0.8412465,0.08348017,0.0009125954,0.08749987,0.84976685,0.025005922,0.037727285,0.9493562,0.0020126025,0.006474929,0.04215631
130,0.040832873,0.953375,0.0012339464,0.004558165,0.14141962,0.80423963,0.051188316,0.0031523865,0.3690292,0.18060084,0.39224207,0.058127962
131,0.013689337,0.005356727,0.97385347,0.007100475,0.00036423636,0.0004958064,0.9934331,0.005706863,0.0007508363,0.03699878,0.33306825,0.62918216
132,0.0047926297,0.9929438,0.00067453424,0.0015889388,0.0044121877,0.012631236,0.0026125445,0.98034406,0.0019839264,0.0008173619,0.11959408,0.8776046
133,0.7148461,0.28322458,0.0013697139,0.0005596718,0.790553,0.07250137,0.008414244,0.12853146,0.13307059,0.033084117,0.2604853,0.57335997
134,0.8904781,0.011807345,0.007144773,0.09056989,0.0011452956,0.0006678714,0.0011370636,0.9970497,0.0039746836,0.00065857393,0.26684663,0.7285201
135,0.5971843,0.3756605,0.026499512,0.0006556878,0.11399852,0.85789114,0.02053592,0.0075744153,0.49948937,0.27511656,0.118277885,0.10711621
136,0.9950305,0.004091245,0.0006312141,0.00024704018,0.6551972,0.045429736,0.16153096,0.13784204,0.0024464263,0.08775142,0.9003102,0.009491929
137,0.9259026,0.07294248,0.0006699285,0.0004849805,0.004720952,0.98783934,0.0020991012,0.00534069,0.21507697,0.0029031723,0.09809316,0.68392664
138,0.98953396,0.0031551665,0.0015380544,0.005772853,0.6428497,0.017495785,0.27704614,0.062608376,0.041906323,0.055315852,0.58307904,0.31969875
139,0.047144096,0.17628779,0.008184766,0.7683833,0.010606818,0.5872973,0.035357337,0.36673856,0.0028017333,0.30626574,0.6009476,0.08998487
140,0.79613024,0.037461255,0.007242808,0.15916577,0.0045809704,0.58615065,0.38814268,0.021125691,0.007975286,0.0008469095,0.87931687,0.11186095
141,0.81602,0.09017249,0.023378562,0.07042892,0.00031023874,0.0019354358,0.9963735,0.001380827,0.00010819622,5.921623e-05,0.99970347,0.00012909871
142,0.9901827,0.0016307308,0.007361859,0.00082476274,0.6169152,0.012736962,0.36775315,0.002594672,0.07491992,0.0226092,0.8538321,0.048638765
143,0.07462204,0.92426723,0.0010066037,0.00010415031,0.12411563,0.8218792,0.012161562,0.041843656,0.0007713946,0.94429547,0.04557754,0.009355629
144,0.031699866,0.8863404,0.023069479,0.058890264,0.0035826603,0.003322691,0.90668726,0.08640738,5.7648896e-05,4.4450604e-05,0.0005247643,0.99937314
145,0.74451524,0.17985183,0.056615483,0.019017527,0.44711387,0.46976244,0.045126017,0.037997544,0.012197338,0.0077269548,0.9025593,0.077516444
146,0.27253997,0.7256091,0.0017497361,0.000101188765,0.062728256,0.93303365,0.0017228272,0.0025153172,0.00059431785,0.98133415,0.015728809,0.0023428828
147,0.5170689,0.45081797,0.022705367,0.009407723,0.0005080594,0.00047257743,0.00048495136,0.99853444,0.0017207575,0.00023741573,0.63266414,0.3653776
148,0.039989892,0.9505501,0.009111731,0.0003483685,0.9459084,0.039981164,0.003556573,0.010553925,0.004925851,0.55528665,0.008787192,0.43100035
149,0.41098666,0.5766413,0.0050217686,0.007350322,0.0012677265,0.0061290013,0.9910644,0.0015387873,0.013336326,0.003351489,0.28460863,0.6987036
150,0.98424625,0.008587802,0.0011164128,0.0060495385,0.032458786,0.66911024,0.0745116,0.2239194,0.0049862633,0.00049323746,0.01099748,0.9835231
151,0.9764776,0.018670186,0.0024289335,0.0024231574,0.044985075,0.4821356,0.4011128,0.07176654,0.0020043727,0.00030490573,0.9966864,0.0010043248
152,0.48645207,0.19250032,0.2603432,0.060704432,0.0013722321,0.0123679275,0.9766474,0.009612417,0.00093166134,0.1217447,0.55419886,0.32312477
153,0.012864518,0.98676807,0.00031863834,4.8761613e-05,0.97934395,0.016526073,0.0023250834,0.0018047814,0.13518803,0.5311535,0.10232434,0.23133416
154,0.9758347,0.0031898161,0.004280187,0.0166952,0.0020573528,0.00012926798,0.00068383245,0.9971296,0.0009458806,9.958068e-05,0.0050394866,0.993915
155,0.9793633,0.013138058,0.001011983,0.006486683,0.721818,0.27411044,0.003664514,0.0004072014,0.93920594,0.0076233787,0.043550957,0.009619655
156,0.9990074,0.00085536536,0.000106879175,3.0488813e-05,0.12430158,0.85328203,0.004130769,0.018285507,0.90534246,0.0130745135,0.0597596,0.021823402
157,0.04227041,0.055697564,0.01493765,0.8870943,0.018502131,0.024691364,0.8471536,0.10965293,0.00021888893,0.00010888141,0.9992188,0.00045333416
158,0.9227338,0.01116615,0.008641472,0.057458583,0.091961175,0.03341694,0.2826282,0.5919937,0.00030577698,8.5858876e-05,0.0022211324,0.99738723
159,0.009116805,0.9905996,0.00025283566,3.0851075e-05,0.9767527,0.021323653,0.0010265221,0.000897134,0.15231234,0.5886383,0.071634166,0.18741518
160,0.9738757,0.024878178,0.0010427833,0.00020326598,0.016996538,0.96174896,0.0194592,0.0017952762,0.07125067,0.5685414,0.32103238,0.039175536
161,0.0121853575,0.0042496286,0.9816679,0.0018971869,0.06941518,0.016761309,0.20963916,0.70418435,0.005199438,0.25804654,0.45698214,0.27977186
162,0.0023811192,0.0018872308,0.9942742,0.001457374,5.3333955e-05,0.00065492897,0.9977627,0.0015289945,8.1940205e-05,8.9576024e-05,0.99896514,0.0008633317
163,0.0014611593,0.99789196,0.00036488348,0.00028205558,0.0038563388,0.022140946,0.35723814,0.6167645,0.0014515668,0.0039802017,0.2397806,0.75478756
164,0.22701643,0.7657524,0.003625479,0.0036057078,0.06359517,0.08109452,0.854722,0.00058831106,0.87098444,0.00865033,0.08800558,0.032359593
165,0.033367667,0.9217086,0.028547319,0.016376525,0.0060704807,0.03440103,0.5697672,0.3897613,0.0014038741,0.028036186,0.9496639,0.020896018
166,0.99192774,0.0025837289,0.0050238012,0.00046467021,0.8044903,0.0147536,0.009620026,0.1711361,0.005457628,0.1587675,0.79490614,0.040868722
167,0.060956307,0.0497231,0.8820137,0.007306915,0.035310734,0.0023190174,0.9485619,0.013808287,0.007380428,0.0040121544,0.0062602027,0.98234725
168,0.6512854,0.2570267,0.047277685,0.044410307,0.0033897494,0.020336227,0.8490116,0.12726241,0.000103502614,8.7866996e-05,0.9994729,0.00033580916
169,0.9601557,0.007896029,0.01306042,0.018887911,0.007290784,0.0010586228,0.9903223,0.0013283913,0.020632045,0.0024657443,0.06264525,0.91425693
170,0.984906,0.012834764,0.0017758283,0.00048341832,0.0014652844,0.9979602,0.00052667904,4.776858e-05,0.82774264,0.009020347,0.14645278,0.01678423
171,0.8249708,0.03776995,0.13279259,0.0044666682,0.020888755,0.17774521,0.7872549,0.01411113,0.00038360117,0.00023881967,0.9989153,0.0004622394
172,0.9983308,0.0005655783,0.0008584897,0.0002451862,0.43586376,0.16604671,0.28475627,0.11333321,0.01609064,0.00853393,0.8141406,0.16123478
173,0.7162081,0.14540209,0.09958777,0.038802065,0.040842574,0.007787671,0.93038636,0.020983422,0.0029692415,0.042347185,0.7418862,0.21279743
174,0.3254221,0.39927995,0.26141962,0.013878327,0.00020121486,0.0022502332,0.99640995,0.0011386327,0.00011829374,0.00033048156,0.9991627,0.00038854813
175,0.059084848,0.247218,0.5495214,0.14417584,0.0003792176,0.008892594,0.0049163573,0.9858118,0.0008055059,0.00019258187,0.40593892,0.593063
176,0.15979981,0.009064975,0.82495165,0.006183627,0.0037360992,0.029461976,0.10813319,0.85866874,0.00080119405,0.0005660136,0.9563645,0.04226834
177,0.09642109,0.041067515,0.46437174,0.39813963,0.00071246776,0.0015035593,0.96905744,0.028726479,0.00263414,0.0044616642,0.78121686,0.21168734
178,0.39464986,0.52678776,0.050881084,0.027681313,0.003787868,0.8405801,0.14496191,0.010670101,0.021969486,0.018300103,0.6779135,0.2818169
