,A,B,C
221,0.0,3.0,2.0
222,3.0,3.0,2.0
223,0.0,2.0,2.0
224,3.0,3.0,3.0
225,1.0,1.0,2.0
226,1.0,1.0,2.0
227,3.0,2.0,3.0
228,0.0,0.0,0.0
229,1.0,2.0,3.0
230,0.0,1.0,2.0
231,1.0,1.0,2.0
232,1.0,1.0,2.0
233,2.0,2.0,2.0
234,3.0,3.0,3.0
235,0.0,0.0,3.0
236,0.0,2.0,2.0
237,1.0,3.0,3.0
238,2.0,2.0,2.0
239,0.0,3.0,2.0
240,0.0,2.0,2.0
241,1.0,1.0,2.0
242,0.0,1.0,3.0
243,0.0,3.0,2.0
244,0.0,0.0,3.0
245,0.0,0.0,2.0
246,0.0,1.0,3.0
247,0.0,0.0,1.0
248,0.0,3.0,2.0
249,3.0,3.0,3.0
250,3.0,3.0,3.0
251,1.0,1.0,1.0
252,1.0,2.0,2.0
253,1.0,0.0,1.0
254,1.0,0.0,0.0
255,0.0,0.0,1.0
256,0.0,2.0,2.0
257,0.0,1.0,3.0
258,1.0,2.0,2.0
259,0.0,2.0,2.0
260,0.0,2.0,2.0
261,2.0,1.0,1.0
262,1.0,1.0,1.0
263,0.0,3.0,3.0
264,0.0,0.0,0.0
265,0.0,3.0,3.0
266,2.0,1.0,0.0
267,2.0,1.0,2.0
268,0.0,3.0,2.0
269,1.0,3.0,2.0
270,0.0,2.0,2.0
271,0.0,1.0,2.0
272,0.0,0.0,3.0
273,2.0,3.0,2.0
274,2.0,2.0,3.0
275,0.0,2.0,2.0
276,0.0,3.0,2.0
277,1.0,1.0,2.0
278,1.0,1.0,3.0
279,2.0,2.0,2.0
280,1.0,3.0,3.0
281,0.0,2.0,3.0
282,1.0,3.0,2.0
283,0.0,1.0,0.0
284,0.0,0.0,1.0
285,1.0,0.0,3.0
286,3.0,1.0,2.0
287,1.0,1.0,3.0
288,0.0,2.0,2.0
289,1.0,1.0,2.0
290,2.0,1.0,1.0
291,0.0,0.0,2.0
292,1.0,2.0,2.0
293,0.0,2.0,2.0
294,0.0,2.0,3.0
295,2.0,2.0,3.0
296,1.0,0.0,1.0
297,0.0,1.0,1.0
298,2.0,3.0,3.0
299,1.0,1.0,1.0
300,0.0,1.0,2.0
301,1.0,2.0,2.0
302,3.0,3.0,2.0
303,2.0,2.0,2.0
304,0.0,1.0,2.0
305,0.0,0.0,3.0
306,0.0,2.0,3.0
307,0.0,1.0,0.0
308,1.0,3.0,3.0
309,0.0,2.0,3.0
310,0.0,2.0,3.0
311,0.0,0.0,1.0
312,2.0,3.0,2.0
313,2.0,2.0,2.0
314,2.0,0.0,3.0
315,1.0,1.0,3.0
316,0.0,0.0,2.0
317,0.0,2.0,2.0
318,1.0,0.0,3.0
319,0.0,3.0,3.0
320,1.0,1.0,3.0
321,3.0,3.0,2.0
322,1.0,3.0,3.0
323,2.0,2.0,2.0
324,0.0,1.0,3.0
325,2.0,3.0,3.0
326,0.0,2.0,3.0
327,1.0,2.0,2.0
328,1.0,2.0,3.0
329,1.0,1.0,3.0
330,1.0,3.0,2.0
331,1.0,3.0,3.0
332,2.0,2.0,3.0
333,1.0,2.0,2.0
334,2.0,3.0,3.0
335,0.0,1.0,1.0
336,1.0,3.0,2.0
337,0.0,2.0,2.0
338,0.0,0.0,2.0
339,0.0,2.0,2.0
340,0.0,2.0,2.0
341,0.0,3.0,3.0
342,2.0,3.0,2.0
343,0.0,0.0,3.0
344,0.0,1.0,0.0
345,1.0,1.0,2.0
346,1.0,1.0,0.0
347,3.0,3.0,2.0
348,0.0,2.0,2.0
349,0.0,0.0,1.0
350,2.0,2.0,2.0
351,1.0,0.0,1.0
352,1.0,0.0,1.0
353,1.0,2.0,2.0
354,0.0,1.0,3.0
355,0.0,1.0,2.0
356,1.0,1.0,0.0
357,1.0,1.0,2.0
358,0.0,0.0,3.0
359,0.0,0.0,1.0
360,1.0,1.0,1.0
361,0.0,2.0,3.0
362,1.0,2.0,2.0
363,0.0,3.0,3.0
364,0.0,0.0,3.0
365,0.0,0.0,1.0
366,0.0,1.0,1.0
367,0.0,1.0,2.0
368,0.0,0.0,1.0
369,2.0,2.0,2.0
370,1.0,3.0,3.0
371,2.0,1.0,1.0
372,1.0,2.0,3.0
373,0.0,2.0,3.0
374,1.0,2.0,3.0
375,0.0,1.0,0.0
376,1.0,1.0,2.0
377,0.0,0.0,3.0
378,1.0,1.0,2.0
379,2.0,3.0,3.0
380,0.0,3.0,2.0
381,1.0,1.0,3.0
382,2.0,2.0,2.0
383,0.0,3.0,3.0
384,0.0,3.0,3.0
385,2.0,3.0,2.0
386,2.0,3.0,3.0
387,1.0,1.0,0.0
388,0.0,2.0,3.0
389,0.0,1.0,0.0
390,0.0,0.0,2.0
391,0.0,3.0,2.0
392,1.0,1.0,2.0
393,2.0,1.0,1.0
394,3.0,3.0,2.0
395,0.0,0.0,0.0
396,1.0,0.0,1.0
397,2.0,3.0,3.0
398,2.0,3.0,3.0
399,0.0,0.0,1.0
400,1.0,2.0,2.0
401,1.0,3.0,3.0
402,2.0,3.0,2.0
403,1.0,3.0,2.0
404,2.0,3.0,3.0
405,1.0,3.0,2.0
406,1.0,1.0,2.0
407,0.0,2.0,3.0
408,0.0,1.0,3.0
409,1.0,2.0,2.0
410,0.0,0.0,0.0
411,0.0,2.0,2.0
412,0.0,3.0,3.0
413,0.0,2.0,2.0
414,1.0,1.0,2.0
415,1.0,1.0,1.0
416,0.0,0.0,3.0
417,0.0,3.0,3.0
418,0.0,1.0,2.0
419,0.0,2.0,2.0
420,0.0,2.0,3.0
421,2.0,3.0,3.0
422,0.0,0.0,1.0
423,0.0,2.0,2.0
424,0.0,1.0,1.0
425,0.0,0.0,3.0
426,1.0,1.0,3.0
427,0.0,2.0,2.0
428,2.0,0.0,2.0
429,1.0,3.0,3.0
430,0.0,3.0,2.0
431,0.0,0.0,0.0
432,1.0,1.0,2.0
433,1.0,3.0,3.0
434,0.0,3.0,2.0
435,1.0,1.0,3.0
436,0.0,0.0,2.0
437,0.0,0.0,2.0
438,2.0,3.0,2.0
439,1.0,0.0,3.0
440,1.0,1.0,3.0
441,1.0,1.0,2.0
442,0.0,0.0,2.0
443,0.0,3.0,2.0
444,0.0,0.0,2.0
445,3.0,1.0,2.0
446,0.0,2.0,1.0
447,1.0,3.0,3.0
448,0.0,3.0,2.0
449,3.0,2.0,3.0
450,1.0,2.0,2.0
451,1.0,1.0,1.0
452,1.0,2.0,3.0
453,0.0,0.0,3.0
454,0.0,1.0,2.0
455,0.0,3.0,3.0
456,0.0,3.0,3.0
457,1.0,0.0,3.0
458,1.0,2.0,2.0
459,2.0,2.0,3.0
460,0.0,1.0,2.0
461,0.0,1.0,3.0
462,0.0,0.0,2.0
463,0.0,0.0,3.0
464,1.0,1.0,3.0
465,0.0,1.0,2.0
466,0.0,2.0,2.0
467,1.0,2.0,3.0
468,1.0,1.0,2.0
469,1.0,2.0,3.0
470,0.0,1.0,2.0
471,0.0,0.0,0.0
472,2.0,2.0,2.0
473,1.0,3.0,2.0
474,1.0,1.0,3.0
475,1.0,3.0,3.0
476,2.0,2.0,3.0
477,2.0,2.0,2.0
478,1.0,1.0,1.0
479,0.0,1.0,2.0
480,2.0,3.0,3.0
481,1.0,2.0,2.0
482,0.0,0.0,3.0
483,0.0,0.0,2.0
484,0.0,0.0,3.0
485,1.0,1.0,3.0
486,0.0,0.0,3.0
487,1.0,3.0,3.0
488,0.0,0.0,3.0
489,3.0,2.0,3.0
490,0.0,0.0,3.0
491,1.0,3.0,3.0
492,2.0,3.0,3.0
493,2.0,1.0,3.0
494,0.0,0.0,0.0
495,1.0,0.0,3.0
496,1.0,2.0,2.0
497,0.0,2.0,2.0
498,0.0,0.0,0.0
499,1.0,2.0,2.0
500,1.0,1.0,0.0
501,2.0,2.0,3.0
502,0.0,1.0,0.0
503,0.0,0.0,3.0
504,2.0,2.0,3.0
505,0.0,1.0,0.0
506,0.0,0.0,2.0
507,1.0,1.0,0.0
508,1.0,2.0,3.0
509,0.0,1.0,0.0
510,1.0,2.0,2.0
511,1.0,1.0,0.0
512,0.0,2.0,2.0
513,1.0,0.0,2.0
514,0.0,0.0,0.0
515,1.0,1.0,3.0
516,0.0,0.0,0.0
517,1.0,1.0,2.0
518,2.0,3.0,1.0
519,0.0,2.0,2.0
520,0.0,3.0,3.0
521,0.0,3.0,2.0
522,1.0,0.0,1.0
523,0.0,1.0,2.0
524,2.0,3.0,2.0
525,0.0,2.0,2.0
526,3.0,3.0,2.0
527,1.0,2.0,3.0
528,0.0,0.0,3.0
529,1.0,3.0,3.0
530,0.0,1.0,3.0
531,3.0,2.0,2.0
532,3.0,3.0,2.0
533,0.0,2.0,3.0
534,2.0,2.0,3.0
535,0.0,2.0,3.0
536,1.0,0.0,1.0
537,2.0,1.0,2.0
538,1.0,1.0,0.0
539,0.0,0.0,1.0
540,2.0,1.0,3.0
541,0.0,0.0,0.0
542,0.0,3.0,3.0
543,0.0,3.0,3.0
544,3.0,3.0,3.0
545,2.0,3.0,3.0
546,0.0,2.0,2.0
547,0.0,2.0,2.0
548,0.0,3.0,0.0
549,3.0,3.0,2.0
550,0.0,0.0,3.0
551,0.0,3.0,1.0
552,1.0,2.0,2.0
553,2.0,3.0,3.0
554,1.0,2.0,0.0
555,2.0,2.0,2.0
556,1.0,2.0,3.0
557,2.0,3.0,3.0
558,0.0,1.0,0.0
559,1.0,3.0,3.0
560,0.0,0.0,3.0
561,0.0,1.0,2.0
562,0.0,0.0,3.0
563,2.0,3.0,2.0
564,0.0,0.0,2.0
565,2.0,2.0,3.0
566,2.0,2.0,2.0
567,1.0,0.0,1.0
568,1.0,2.0,2.0
569,1.0,0.0,0.0
570,1.0,1.0,2.0
571,2.0,3.0,3.0
572,1.0,1.0,2.0
573,0.0,1.0,2.0
574,0.0,3.0,2.0
575,1.0,1.0,2.0
576,3.0,3.0,3.0
577,2.0,1.0,0.0
578,3.0,3.0,2.0
579,1.0,1.0,3.0
580,2.0,3.0,3.0
581,1.0,0.0,3.0
582,1.0,1.0,2.0
583,3.0,3.0,2.0
584,1.0,0.0,2.0
585,1.0,3.0,3.0
586,0.0,2.0,2.0
587,0.0,1.0,2.0
588,0.0,2.0,2.0
589,2.0,1.0,3.0
590,0.0,1.0,0.0
591,2.0,2.0,2.0
592,3.0,2.0,3.0
593,0.0,1.0,0.0
594,1.0,1.0,2.0
595,0.0,2.0,3.0
596,0.0,3.0,3.0
597,1.0,3.0,3.0
598,0.0,2.0,2.0
599,0.0,0.0,0.0
600,1.0,0.0,3.0
601,1.0,1.0,2.0
602,0.0,2.0,2.0
603,1.0,2.0,2.0
604,0.0,3.0,3.0
605,0.0,3.0,3.0
606,2.0,2.0,2.0
607,1.0,0.0,0.0
608,0.0,2.0,3.0
609,1.0,1.0,2.0
610,0.0,0.0,1.0
611,2.0,2.0,2.0
612,1.0,3.0,2.0
613,0.0,2.0,2.0
614,0.0,1.0,2.0
615,0.0,0.0,2.0
616,1.0,0.0,3.0
617,0.0,1.0,1.0
618,3.0,1.0,3.0
619,0.0,3.0,2.0
620,0.0,2.0,2.0
621,3.0,3.0,3.0
622,0.0,2.0,2.0
623,0.0,3.0,3.0
624,2.0,3.0,3.0
625,0.0,1.0,1.0
626,0.0,0.0,2.0
627,1.0,0.0,3.0
628,1.0,2.0,1.0
629,0.0,1.0,2.0
630,0.0,2.0,3.0
631,0.0,2.0,3.0
632,0.0,2.0,3.0
633,0.0,0.0,1.0
634,1.0,1.0,2.0
635,1.0,2.0,2.0
636,0.0,2.0,3.0
637,2.0,3.0,3.0
638,0.0,3.0,3.0
639,3.0,2.0,2.0
640,0.0,3.0,3.0
641,0.0,3.0,2.0
642,2.0,1.0,2.0
643,0.0,2.0,2.0
644,0.0,3.0,3.0
645,1.0,3.0,2.0
646,1.0,1.0,2.0
647,1.0,2.0,2.0
648,1.0,0.0,3.0
649,1.0,3.0,3.0
650,2.0,2.0,2.0
651,0.0,0.0,2.0
652,0.0,1.0,2.0
653,0.0,2.0,2.0
654,0.0,0.0,1.0
655,3.0,1.0,2.0
656,0.0,0.0,2.0
657,0.0,0.0,1.0
658,0.0,3.0,3.0
659,2.0,2.0,3.0
660,0.0,0.0,0.0
661,0.0,1.0,2.0
662,0.0,0.0,3.0
663,0.0,3.0,3.0
664,2.0,2.0,3.0
665,0.0,2.0,2.0
666,0.0,2.0,2.0
667,0.0,1.0,0.0
668,0.0,0.0,2.0
669,1.0,2.0,2.0
670,1.0,0.0,0.0
671,1.0,3.0,2.0
672,2.0,2.0,2.0
673,0.0,2.0,2.0
674,0.0,1.0,2.0
675,1.0,2.0,1.0
676,2.0,2.0,2.0
677,1.0,1.0,0.0
678,1.0,3.0,2.0
679,0.0,0.0,3.0
680,3.0,3.0,3.0
681,2.0,1.0,2.0
682,1.0,1.0,3.0
683,0.0,2.0,1.0
684,0.0,2.0,2.0
685,0.0,2.0,3.0
686,0.0,0.0,2.0
687,1.0,1.0,3.0
688,0.0,1.0,2.0
689,1.0,0.0,2.0
690,0.0,3.0,3.0
691,2.0,2.0,3.0
692,0.0,3.0,3.0
693,0.0,0.0,1.0
694,0.0,3.0,3.0
695,0.0,1.0,2.0
696,0.0,0.0,3.0
697,3.0,3.0,3.0
698,2.0,1.0,3.0
699,1.0,2.0,3.0
700,0.0,1.0,1.0
701,0.0,1.0,3.0
702,1.0,2.0,2.0
703,0.0,0.0,2.0
704,1.0,3.0,2.0
705,1.0,1.0,0.0
706,0.0,0.0,3.0
707,1.0,1.0,2.0
708,1.0,2.0,2.0
709,0.0,0.0,1.0
710,1.0,1.0,2.0
711,1.0,1.0,3.0
712,0.0,2.0,1.0
713,1.0,3.0,3.0
714,1.0,2.0,3.0
715,0.0,0.0,0.0
716,3.0,3.0,2.0
717,0.0,2.0,3.0
718,1.0,3.0,2.0
719,0.0,0.0,1.0
720,0.0,0.0,1.0
721,0.0,0.0,1.0
722,0.0,0.0,2.0
723,0.0,2.0,2.0
724,0.0,3.0,3.0
725,1.0,1.0,0.0
726,2.0,2.0,3.0
727,0.0,1.0,2.0
728,2.0,2.0,2.0
729,0.0,3.0,3.0
730,0.0,3.0,3.0
731,3.0,0.0,2.0
732,1.0,2.0,2.0
733,1.0,1.0,2.0
734,1.0,3.0,3.0
735,2.0,3.0,2.0
736,0.0,2.0,3.0
737,1.0,2.0,2.0
738,1.0,1.0,0.0
739,1.0,0.0,1.0
740,0.0,0.0,1.0
741,1.0,2.0,3.0
742,0.0,3.0,2.0
743,0.0,0.0,2.0
744,0.0,0.0,0.0
745,0.0,0.0,2.0
746,0.0,3.0,3.0
747,1.0,2.0,3.0
748,2.0,3.0,3.0
749,1.0,2.0,2.0
750,1.0,1.0,2.0
751,1.0,2.0,3.0
752,0.0,0.0,1.0
753,0.0,2.0,2.0
754,1.0,1.0,2.0
755,2.0,1.0,3.0
756,2.0,1.0,2.0
757,0.0,0.0,3.0
758,1.0,1.0,2.0
759,1.0,1.0,1.0
760,1.0,3.0,3.0
761,1.0,1.0,1.0
762,0.0,1.0,2.0
763,0.0,1.0,2.0
764,0.0,3.0,3.0
765,0.0,2.0,2.0
766,1.0,3.0,3.0
767,0.0,3.0,2.0
768,1.0,1.0,3.0
769,1.0,1.0,1.0
770,0.0,1.0,2.0
771,2.0,2.0,3.0
772,0.0,2.0,2.0
773,2.0,3.0,3.0
774,0.0,2.0,2.0
775,0.0,1.0,3.0
776,0.0,1.0,2.0
777,0.0,0.0,1.0
778,1.0,2.0,2.0
779,0.0,2.0,2.0
780,0.0,1.0,2.0
781,1.0,1.0,3.0
782,2.0,3.0,2.0
783,0.0,3.0,2.0
784,0.0,1.0,1.0
785,0.0,0.0,0.0
786,2.0,2.0,3.0
787,0.0,1.0,1.0
788,1.0,3.0,3.0
789,1.0,2.0,3.0
790,1.0,1.0,2.0
791,2.0,2.0,3.0
792,2.0,3.0,2.0
793,1.0,3.0,2.0
794,1.0,3.0,2.0
795,1.0,2.0,2.0
796,0.0,3.0,3.0
797,2.0,3.0,2.0
798,0.0,1.0,2.0
799,0.0,3.0,2.0
800,0.0,0.0,3.0
801,1.0,2.0,3.0
802,2.0,2.0,3.0
803,0.0,2.0,3.0
804,0.0,2.0,3.0
805,0.0,2.0,2.0
806,0.0,1.0,2.0
807,3.0,2.0,2.0
808,1.0,0.0,2.0
809,0.0,1.0,2.0
810,0.0,0.0,2.0
811,0.0,0.0,2.0
812,1.0,1.0,1.0
813,0.0,3.0,3.0
814,0.0,3.0,3.0
815,2.0,3.0,3.0
816,1.0,1.0,3.0
817,1.0,3.0,3.0
818,1.0,2.0,2.0
819,0.0,3.0,3.0
820,1.0,1.0,2.0
821,1.0,1.0,2.0
822,1.0,3.0,1.0
823,0.0,3.0,3.0
824,2.0,3.0,3.0
825,2.0,3.0,2.0
826,0.0,3.0,3.0
827,0.0,1.0,2.0
828,0.0,2.0,3.0
829,1.0,3.0,3.0
830,0.0,0.0,2.0
831,0.0,2.0,2.0
832,1.0,2.0,2.0
833,2.0,2.0,3.0
834,0.0,2.0,2.0
835,0.0,1.0,0.0
836,0.0,2.0,2.0
837,0.0,0.0,3.0
838,1.0,1.0,1.0
839,0.0,2.0,2.0
840,2.0,3.0,2.0
841,0.0,1.0,2.0
842,0.0,0.0,2.0
843,0.0,2.0,3.0
844,1.0,1.0,0.0
845,1.0,1.0,2.0
846,1.0,2.0,3.0
847,0.0,1.0,2.0
848,0.0,3.0,3.0
849,1.0,1.0,1.0
850,0.0,2.0,2.0
851,0.0,3.0,2.0
852,0.0,0.0,3.0
853,0.0,1.0,0.0
854,0.0,0.0,3.0
855,3.0,2.0,3.0
856,0.0,0.0,0.0
857,1.0,2.0,2.0
858,3.0,3.0,2.0
859,1.0,1.0,3.0
860,1.0,1.0,3.0
861,0.0,2.0,2.0
862,1.0,3.0,2.0
863,1.0,1.0,2.0
864,0.0,3.0,2.0
865,1.0,2.0,2.0
866,0.0,1.0,3.0
867,3.0,3.0,3.0
868,1.0,0.0,2.0
869,2.0,2.0,2.0
870,0.0,0.0,0.0
871,0.0,0.0,3.0
872,1.0,1.0,1.0
873,1.0,2.0,1.0
874,1.0,3.0,3.0
875,0.0,0.0,2.0
876,0.0,1.0,1.0
877,1.0,1.0,3.0
878,0.0,1.0,0.0
879,0.0,2.0,2.0
880,3.0,1.0,2.0
881,1.0,3.0,2.0
882,3.0,3.0,3.0
883,1.0,1.0,2.0
884,3.0,2.0,3.0
885,0.0,0.0,1.0
886,0.0,1.0,1.0
887,1.0,1.0,0.0
888,3.0,3.0,2.0
889,0.0,3.0,3.0
890,2.0,2.0,3.0
891,1.0,1.0,2.0
892,0.0,2.0,3.0
893,1.0,1.0,0.0
894,0.0,3.0,2.0
895,0.0,2.0,1.0
896,3.0,1.0,2.0
897,1.0,1.0,3.0
898,0.0,0.0,2.0
899,1.0,1.0,2.0
900,1.0,3.0,1.0
901,2.0,3.0,2.0
902,1.0,1.0,1.0
903,1.0,0.0,3.0
904,2.0,1.0,2.0
905,1.0,1.0,1.0
906,1.0,1.0,1.0
907,1.0,1.0,1.0
908,1.0,3.0,2.0
909,0.0,1.0,2.0
910,2.0,3.0,2.0
911,2.0,2.0,3.0
912,2.0,2.0,3.0
913,2.0,3.0,1.0
914,1.0,0.0,1.0
915,1.0,3.0,3.0
916,1.0,1.0,1.0
917,0.0,1.0,0.0
918,0.0,1.0,2.0
919,1.0,3.0,2.0
920,1.0,1.0,1.0
921,1.0,0.0,3.0
922,1.0,2.0,2.0
923,1.0,1.0,3.0
924,0.0,2.0,3.0
925,0.0,1.0,1.0
926,0.0,2.0,2.0
927,0.0,1.0,0.0
928,2.0,2.0,2.0
929,0.0,2.0,1.0
930,1.0,0.0,2.0
931,1.0,1.0,3.0
932,1.0,1.0,1.0
933,2.0,3.0,2.0
934,0.0,0.0,1.0
935,0.0,1.0,2.0
936,0.0,3.0,3.0
937,0.0,2.0,3.0
938,0.0,0.0,2.0
939,0.0,0.0,1.0
940,1.0,3.0,2.0
941,0.0,3.0,3.0
942,0.0,0.0,3.0
943,0.0,3.0,2.0
944,0.0,0.0,0.0
945,1.0,1.0,3.0
946,0.0,3.0,0.0
947,0.0,0.0,1.0
948,0.0,1.0,3.0
949,3.0,3.0,3.0
950,2.0,3.0,3.0
951,0.0,1.0,2.0
952,1.0,1.0,0.0
953,0.0,3.0,3.0
954,0.0,3.0,3.0
955,1.0,0.0,1.0
956,0.0,3.0,3.0
957,3.0,3.0,2.0
958,1.0,0.0,3.0
959,1.0,1.0,2.0
960,0.0,0.0,3.0
961,0.0,0.0,3.0
962,1.0,2.0,2.0
963,1.0,3.0,3.0
964,1.0,3.0,3.0
965,2.0,2.0,3.0
966,1.0,0.0,0.0
967,0.0,3.0,3.0
968,0.0,1.0,0.0
969,0.0,2.0,3.0
970,1.0,2.0,2.0
971,0.0,2.0,3.0
972,3.0,3.0,3.0
973,1.0,3.0,3.0
974,1.0,3.0,3.0
975,2.0,3.0,3.0
976,0.0,1.0,2.0
977,0.0,2.0,3.0
978,1.0,3.0,2.0
979,1.0,3.0,3.0
980,1.0,1.0,2.0
981,0.0,2.0,2.0
982,0.0,3.0,2.0
983,3.0,2.0,3.0
984,0.0,0.0,1.0
985,1.0,1.0,0.0
986,1.0,3.0,3.0
987,1.0,3.0,3.0
988,1.0,1.0,2.0
989,0.0,3.0,2.0
990,1.0,1.0,2.0
991,0.0,0.0,3.0
992,0.0,0.0,2.0
993,1.0,2.0,3.0
994,3.0,3.0,2.0
995,2.0,3.0,3.0
996,0.0,1.0,1.0
997,2.0,1.0,0.0
998,0.0,0.0,2.0
