,A,B,C
1177,0,1,2
1178,0,0,2
1179,0,1,3
1180,1,2,3
1181,0,0,1
1182,2,3,2
1183,0,2,2
1184,1,1,3
1185,0,1,0
1186,1,0,1
1187,2,1,3
1188,1,1,2
1189,2,1,1
1190,1,2,3
1191,0,2,1
1192,2,2,1
1193,3,2,0
1194,2,2,3
1195,2,2,3
1196,1,1,2
1197,3,3,3
1198,2,3,3
1199,3,3,3
1200,1,3,3
1201,1,0,3
1202,1,2,3
1203,0,0,2
1204,3,2,1
1205,1,3,3
1206,0,0,0
1207,2,2,2
1208,1,0,1
1209,1,1,3
1210,1,1,0
1211,2,3,1
1212,2,3,1
1213,2,2,1
1214,0,0,2
1215,0,2,1
1216,3,2,2
1217,2,2,3
1218,0,3,3
1219,1,2,2
1220,1,2,2
1221,0,1,3
1222,0,0,2
1223,0,1,0
1224,0,0,1
1225,0,2,3
1226,0,0,1
1227,0,2,2
1228,0,3,3
1229,1,0,0
1230,0,1,0
1231,1,1,0
1232,2,2,2
1233,1,2,2
1234,0,0,3
1235,1,3,3
1236,0,1,0
1237,1,1,2
1238,3,2,2
1239,2,1,3
1240,2,2,2
1241,0,1,2
1242,1,1,3
1243,0,3,3
1244,1,1,2
1245,1,1,2
1246,3,3,3
1247,2,2,1
1248,1,1,0
1249,1,3,2
1250,3,1,1
1251,2,3,2
1252,0,1,2
1253,0,2,2
1254,3,3,3
1255,1,0,1
1256,2,3,2
1257,3,2,3
1258,2,1,2
1259,3,2,3
1260,0,3,2
1261,3,2,3
1262,0,0,0
1263,0,0,0
1264,0,0,2
1265,0,2,3
1266,1,3,2
1267,2,3,3
1268,0,0,0
1269,2,1,2
1270,0,3,3
1271,3,3,1
1272,0,2,1
1273,3,2,2
1274,1,1,0
1275,0,0,3
1276,1,2,1
1277,0,0,2
1278,3,2,2
1279,0,1,2
1280,3,2,2
1281,1,2,3
1282,0,0,1
1283,1,1,2
1284,1,3,2
1285,0,0,2
1286,2,2,1
1287,0,2,3
1288,1,0,0
1289,1,2,2
1290,0,0,2
1291,1,2,2
1292,2,3,3
1293,0,1,1
1294,0,2,1
1295,0,3,3
1296,1,2,2
1297,1,3,2
1298,1,3,3
1299,0,1,2
1300,0,2,3
1301,0,0,0
1302,0,1,3
1303,0,2,1
1304,2,3,2
1305,0,0,2
1306,0,0,0
1307,1,1,1
1308,1,0,0
1309,0,0,0
1310,0,3,2
1311,0,0,2
1312,1,0,0
1313,1,2,3
1314,1,1,3
1315,2,3,3
1316,0,1,0
1317,1,1,1
1318,1,2,3
1319,1,0,1
1320,2,2,1
1321,0,0,3
1322,1,1,2
1323,2,2,2
1324,0,0,2
1325,0,1,1
1326,0,3,3
1327,2,3,2
1328,2,3,3
1329,2,1,0
1330,1,1,1
1331,1,3,2
1332,0,0,2
1333,0,0,2
1334,2,1,2
1335,2,3,3
1336,2,2,1
1337,1,0,2
1338,2,1,2
1339,2,3,3
1340,0,0,0
1341,0,1,1
1342,2,1,1
1343,2,2,1
1344,3,3,2
1345,0,0,3
1346,0,0,2
1347,0,3,1
1348,0,1,0
1349,1,1,2
1350,1,1,1
1351,2,1,0
1352,0,0,1
1353,0,0,2
1354,2,3,2
1355,2,2,1
1356,0,0,2
1357,0,2,3
1358,3,3,2
1359,2,2,1
1360,0,0,2
1361,0,0,1
1362,0,2,2
1363,1,2,2
1364,2,2,3
1365,2,3,3
1366,1,0,0
1367,1,1,2
1368,1,2,2
1369,2,1,2
1370,0,0,1
1371,1,1,2
1372,2,2,3
1373,2,3,3
1374,3,2,2
1375,0,0,0
1376,3,3,3
1377,2,1,2
1378,0,1,2
1379,3,3,3
1380,1,2,2
1381,1,1,1
1382,2,1,2
1383,1,2,2
1384,1,3,3
1385,1,0,1
1386,2,2,2
1387,3,3,2
1388,2,2,2
1389,0,1,0
1390,0,0,3
1391,1,3,2
1392,2,1,0
1393,0,1,2
1394,3,3,2
1395,1,1,0
1396,3,3,2
1397,0,0,3
1398,2,3,3
1399,0,1,2
1400,2,3,3
1401,2,3,2
1402,2,2,3
1403,0,0,0
1404,0,1,2
1405,1,0,1
1406,0,1,1
1407,0,0,1
1408,1,3,3
1409,1,3,3
1410,0,0,3
1411,1,0,3
1412,2,1,0
1413,1,2,3
1414,2,3,2
1415,0,2,3
1416,2,3,3
1417,1,0,0
1418,3,2,3
1419,3,2,3
1420,1,1,1
1421,2,2,2
1422,1,1,3
1423,2,2,2
1424,0,2,2
1425,0,1,2
1426,0,2,2
1427,2,1,1
1428,2,2,2
1429,0,2,1
1430,1,2,1
1431,0,0,0
1432,3,2,2
1433,0,3,3
1434,0,2,3
1435,2,3,1
1436,0,2,2
1437,2,2,1
1438,0,1,1
1439,1,2,3
1440,3,3,3
1441,0,2,2
1442,2,3,2
1443,0,3,3
1444,1,1,0
1445,2,3,3
1446,3,2,2
1447,2,2,3
1448,0,1,2
1449,2,3,3
1450,0,2,1
1451,0,0,3
1452,2,1,2
1453,3,2,3
1454,0,0,1
1455,3,3,3
1456,1,3,3
1457,1,3,2
1458,0,0,3
1459,1,3,1
1460,0,1,1
1461,3,2,3
1462,2,2,3
1463,3,2,3
1464,1,2,1
1465,0,0,2
1466,0,2,2
1467,0,0,1
1468,1,1,2
1469,1,1,1
1470,1,1,1
1471,0,0,2
1472,1,2,2
1473,2,3,3
1474,0,3,1
1475,2,2,2
1476,0,1,1
1477,0,1,3
1478,0,3,3
1479,2,3,3
1480,2,2,3
1481,2,2,3
1482,0,1,1
1483,1,1,2
1484,0,1,2
1485,1,1,2
1486,1,1,3
1487,0,1,1
1488,2,3,2
1489,2,3,2
1490,1,1,1
1491,1,1,2
1492,0,1,3
1493,1,0,0
1494,0,3,2
1495,0,1,1
1496,2,2,1
1497,1,2,3
1498,1,1,3
1499,0,2,1
1500,1,1,1
1501,1,2,3
1502,0,3,3
1503,3,2,3
1504,1,2,3
1505,0,1,0
1506,2,3,2
1507,2,2,1
1508,1,1,2
1509,2,3,1
1510,0,0,0
1511,3,3,3
1512,2,3,3
1513,1,1,2
1514,0,0,0
1515,3,3,3
1516,0,0,2
1517,1,1,1
1518,2,3,2
1519,1,1,2
1520,1,2,2
1521,1,0,2
1522,0,2,0
1523,1,2,3
1524,2,2,2
1525,1,1,0
1526,0,2,2
1527,1,1,1
1528,1,3,2
1529,0,2,3
1530,0,0,2
1531,1,3,3
1532,1,1,2
1533,2,3,2
1534,1,2,3
1535,2,2,2
1536,0,1,2
1537,0,0,1
1538,1,1,3
1539,0,2,3
1540,1,2,2
1541,2,2,3
1542,0,1,1
1543,0,0,2
1544,0,2,3
1545,2,1,1
1546,0,1,3
1547,1,3,2
1548,0,3,2
1549,0,3,3
1550,0,3,3
1551,1,0,1
1552,1,1,3
1553,1,3,2
1554,1,1,1
1555,0,0,0
1556,1,1,2
1557,1,1,2
1558,0,2,3
1559,3,3,3
1560,0,0,0
1561,1,1,2
1562,1,1,2
1563,0,0,2
1564,1,3,2
1565,0,0,0
1566,1,1,3
1567,1,2,2
1568,0,1,2
1569,0,0,3
1570,1,2,1
1571,2,2,2
1572,1,0,1
1573,2,2,3
1574,2,2,3
1575,1,1,0
1576,0,0,1
1577,3,3,2
1578,0,3,1
1579,1,1,1
1580,0,0,1
1581,0,2,2
1582,0,2,2
1583,2,3,2
1584,0,1,2
1585,1,2,2
1586,1,1,0
1587,0,1,3
1588,2,2,3
1589,0,1,1
1590,1,1,0
1591,1,2,1
1592,0,2,2
1593,2,2,2
1594,2,1,3
1595,2,3,1
1596,1,2,3
1597,1,0,0
1598,3,3,3
1599,1,3,2
1600,1,1,1
1601,1,2,3
1602,1,3,3
1603,0,1,1
1604,2,2,3
1605,0,0,0
1606,1,1,1
1607,1,0,3
1608,1,2,1
1609,0,1,0
1610,1,2,2
1611,0,0,3
1612,0,0,1
1613,2,3,3
1614,1,2,1
1615,1,2,2
1616,0,3,3
1617,2,2,3
1618,3,2,2
1619,2,3,2
1620,1,3,3
1621,1,1,2
1622,1,0,1
1623,0,1,2
1624,1,2,2
1625,3,3,2
1626,2,3,3
1627,0,0,2
1628,3,2,3
1629,1,1,0
1630,1,0,1
1631,1,3,3
1632,1,3,3
1633,0,0,1
1634,1,1,2
1635,1,2,3
1636,2,1,0
1637,0,3,3
1638,0,1,3
1639,2,1,3
1640,1,3,2
1641,0,1,2
1642,0,0,2
1643,1,2,2
1644,0,2,2
1645,0,1,0
1646,0,0,2
1647,2,3,3
1648,1,3,3
1649,1,1,1
1650,1,2,3
1651,0,1,3
1652,0,2,2
1653,0,0,1
1654,1,1,1
1655,2,2,3
1656,1,1,1
1657,1,1,0
1658,2,2,1
1659,1,0,0
1660,1,1,1
1661,1,1,2
1662,3,3,1
1663,0,3,3
1664,0,0,2
