,A,B,C
158,1,0,1
159,1,1,1
160,0,2,3
161,1,0,0
162,1,0,0
163,0,3,2
164,1,1,1
165,1,0,1
166,1,1,1
167,1,1,3
168,0,3,3
169,1,1,1
170,1,0,1
171,1,0,0
172,1,0,2
173,0,2,1
174,1,1,1
175,0,3,3
176,1,0,2
177,0,2,2
178,0,2,3
179,1,0,3
180,1,1,1
181,1,1,0
182,1,1,0
183,0,2,3
184,1,1,1
185,1,1,1
186,0,3,2
187,1,0,2
188,1,1,1
189,1,0,3
190,1,1,1
191,1,0,1
192,1,0,0
193,1,0,0
194,1,0,0
195,0,3,3
196,1,0,3
197,1,0,1
198,0,3,3
199,1,0,1
200,0,3,2
201,0,3,2
202,0,2,2
203,1,0,3
204,1,1,1
205,1,0,2
206,1,1,1
207,1,0,2
208,1,1,2
209,1,0,3
210,0,3,3
211,1,0,2
212,0,3,3
213,1,0,1
214,1,0,0
215,1,1,1
216,1,1,0
217,1,1,2
218,1,1,1
219,0,2,1
220,1,1,2
221,1,1,1
222,0,3,2
223,1,1,0
224,0,2,1
225,1,0,2
226,0,3,3
227,1,1,2
228,0,3,3
229,0,2,3
230,1,1,0
231,0,3,2
232,1,1,3
233,0,3,3
234,1,1,1
235,0,3,2
236,1,1,0
237,1,1,2
238,1,1,3
239,1,0,0
240,0,3,1
241,0,2,2
242,1,0,3
243,1,1,1
244,1,1,0
245,0,2,3
246,1,0,3
247,0,3,2
248,0,2,3
249,1,0,0
250,1,0,3
251,1,1,0
252,1,0,2
253,0,3,3
254,0,3,2
255,1,1,0
256,0,3,2
257,0,3,3
258,1,0,1
259,0,2,1
260,0,2,2
261,0,3,2
262,1,1,1
263,1,0,2
264,0,2,3
265,1,0,1
266,1,1,2
267,1,0,0
268,1,1,1
269,0,3,3
270,0,3,3
271,1,1,2
272,1,1,1
273,1,0,2
274,1,0,2
275,1,0,0
276,1,1,0
277,1,1,1
278,0,3,3
279,1,1,1
280,0,3,3
281,1,0,0
282,1,0,1
283,1,0,0
284,1,1,2
285,1,0,1
286,0,3,2
287,0,3,3
288,0,2,1
289,1,1,3
290,1,0,0
291,1,0,0
292,0,3,2
293,0,2,3
294,0,3,3
295,0,3,3
296,0,3,3
297,1,1,2
298,0,3,2
299,0,2,2
300,1,0,0
301,1,0,3
302,1,0,0
303,1,0,0
304,1,1,3
305,0,3,3
306,0,2,1
307,1,0,0
308,1,0,0
309,1,1,0
310,1,1,0
311,0,3,2
312,1,0,0
313,0,3,3
314,1,0,1
315,1,0,1
316,1,0,1
317,1,0,0
318,0,2,1
319,0,3,3
320,1,1,0
321,0,3,3
322,1,1,2
323,1,1,1
324,1,1,0
325,0,2,3
326,1,1,1
327,0,2,2
328,0,3,2
329,0,3,3
330,0,3,2
331,0,3,3
332,1,1,1
333,1,1,0
334,1,1,1
335,1,1,2
336,0,3,3
337,1,1,0
338,1,0,0
339,0,3,2
340,1,0,2
341,1,1,2
342,1,1,0
343,1,0,3
344,1,0,2
345,0,3,2
346,0,3,3
347,0,3,3
348,0,2,0
349,0,3,3
350,0,3,3
351,1,1,1
352,1,1,1
353,1,0,2
354,0,3,2
355,1,0,2
356,0,3,3
357,0,2,1
358,1,1,3
359,1,0,0
360,1,1,0
361,0,3,3
362,1,1,2
363,1,1,1
364,1,0,0
365,0,3,3
366,1,0,1
367,1,1,2
368,1,0,0
369,1,1,1
370,1,0,1
371,1,0,3
372,0,2,2
373,1,0,1
374,0,3,3
375,1,0,1
376,1,1,2
377,0,3,2
378,1,0,2
379,0,2,2
380,1,1,0
381,1,1,2
382,0,3,3
383,1,1,0
384,1,1,1
385,1,0,2
386,0,2,3
387,0,3,3
388,1,0,1
389,0,3,3
390,1,0,2
391,1,0,3
392,0,3,2
393,0,2,3
394,1,1,2
395,0,3,2
396,1,0,3
397,1,0,0
398,1,1,2
399,1,1,1
400,0,2,2
401,0,3,3
402,0,2,1
403,1,1,1
404,1,1,0
405,0,2,2
406,0,2,3
407,0,3,3
408,0,3,2
409,0,3,3
410,1,1,0
411,0,2,2
412,0,3,3
413,1,1,2
414,0,3,3
415,0,3,3
416,1,1,1
417,1,0,3
418,1,0,0
419,1,1,2
420,1,0,1
421,0,2,3
422,1,1,2
423,1,1,0
424,0,2,2
425,0,2,2
426,1,0,1
427,1,1,2
428,1,0,2
429,1,0,3
430,1,1,0
431,0,3,2
432,1,1,3
433,1,1,3
434,0,2,1
435,1,1,1
436,1,1,2
437,1,0,1
438,0,3,3
439,1,1,0
440,1,1,2
441,1,1,3
442,1,0,2
443,0,3,3
444,0,2,2
445,1,0,3
446,0,3,3
447,0,2,2
448,0,3,2
449,1,0,0
450,0,3,3
451,1,1,0
452,1,0,1
453,0,3,2
454,0,3,3
455,0,2,3
456,0,2,3
457,0,3,3
458,0,2,3
459,1,0,2
460,1,0,0
461,1,1,1
462,1,0,1
463,1,1,1
464,0,3,1
465,1,1,0
466,1,1,1
467,1,1,0
468,0,3,3
469,1,0,3
470,1,0,3
471,1,0,1
472,0,2,2
473,1,1,1
474,1,0,2
475,1,0,2
476,1,1,0
477,1,0,0
478,1,1,0
479,1,0,0
480,1,1,0
481,1,0,3
482,1,1,2
483,1,1,3
484,1,0,3
485,1,0,3
486,1,1,2
487,1,1,1
488,1,0,0
489,0,2,2
490,1,1,0
491,1,0,0
492,0,3,3
493,1,0,0
494,0,3,3
495,1,0,0
496,1,0,2
497,1,0,2
498,0,3,2
499,1,1,2
500,1,1,3
501,0,3,3
502,1,0,0
503,1,1,0
504,1,0,0
505,0,3,3
506,1,1,0
507,1,1,0
508,1,0,1
509,1,0,1
510,0,3,3
511,0,3,2
512,0,3,2
513,1,1,3
514,0,3,2
515,0,3,2
516,1,1,0
517,0,3,3
518,0,2,2
519,1,1,2
520,0,3,2
521,1,0,1
522,1,0,2
523,0,2,3
524,1,1,3
525,1,0,2
526,0,3,3
527,1,1,1
528,0,3,2
529,0,2,1
530,1,0,3
531,1,0,1
532,1,1,1
533,1,0,3
534,0,2,1
535,0,3,2
536,0,2,2
537,1,1,0
538,0,3,3
539,1,0,3
540,0,2,3
541,0,2,3
542,1,0,3
543,1,0,2
544,1,1,1
545,0,2,3
546,0,3,3
547,1,1,2
548,0,3,3
549,0,3,3
550,0,2,2
551,1,1,2
552,1,0,2
553,1,1,2
554,1,1,2
555,0,3,1
556,1,0,0
557,1,0,2
558,1,0,3
559,0,3,3
560,1,1,1
561,0,3,3
562,1,0,0
563,0,2,3
564,0,2,0
565,1,0,0
566,0,3,2
567,1,0,0
568,0,3,3
569,1,0,3
570,0,2,1
571,0,2,1
572,1,1,2
573,1,0,2
574,1,1,1
575,0,3,3
576,0,2,3
577,1,1,3
578,1,1,3
579,0,2,3
580,0,3,2
581,0,3,3
582,1,1,1
583,1,1,0
584,1,0,1
585,1,0,0
586,1,1,2
587,0,3,3
588,1,1,0
589,1,0,1
590,1,0,1
591,1,1,1
592,0,3,2
593,1,0,2
594,1,0,3
595,1,0,0
596,0,2,3
597,1,1,1
598,1,0,1
599,0,3,2
600,1,0,1
601,1,1,2
602,1,0,2
603,0,2,1
604,0,3,2
605,0,3,1
606,1,0,1
607,0,3,1
608,0,3,2
609,0,2,3
610,1,1,1
611,1,1,1
612,0,3,3
613,1,0,1
614,0,2,2
615,0,2,2
616,1,1,0
617,1,1,3
618,0,2,1
619,1,0,3
620,1,0,3
621,1,0,0
622,0,3,3
623,1,0,1
624,0,2,2
625,1,0,2
626,1,0,2
627,1,0,2
628,0,3,3
629,0,2,3
630,1,1,0
631,1,1,1
632,1,0,2
633,1,1,1
634,1,0,3
635,1,0,1
636,1,0,3
637,0,3,2
638,1,1,0
639,0,2,2
640,0,3,2
641,0,2,2
642,0,2,2
643,1,1,2
644,0,2,3
645,0,3,3
646,0,3,3
647,0,3,1
648,1,1,1
649,0,2,3
650,0,3,3
651,1,1,3
652,1,0,1
653,1,1,1
654,0,2,2
655,1,1,0
656,0,2,3
657,1,1,3
658,1,0,0
659,1,1,1
660,1,1,0
661,1,0,0
662,1,1,2
663,1,1,0
664,0,2,2
665,0,2,2
666,1,0,2
667,1,1,2
668,1,1,1
669,0,2,3
670,0,2,3
671,1,0,0
672,0,2,3
673,1,1,2
674,1,1,1
675,1,0,0
676,1,0,1
677,0,2,3
678,1,0,0
679,1,0,1
680,1,0,1
681,0,2,1
682,0,2,3
683,0,2,3
684,0,3,2
685,0,2,2
686,1,0,0
687,1,0,2
688,1,1,1
689,1,0,0
690,1,0,0
691,1,1,0
692,1,0,0
693,1,0,1
694,1,1,3
695,0,3,2
696,1,0,3
697,0,2,3
698,1,0,0
699,1,1,2
700,1,1,0
701,0,2,1
702,0,3,2
703,0,2,1
704,1,1,1
705,0,2,2
706,1,1,2
707,0,2,3
708,0,2,2
709,1,0,0
710,1,0,2
711,0,3,2
712,0,3,2
713,1,1,1
714,0,3,2
715,0,3,2
716,1,0,1
717,0,2,2
718,0,2,2
719,1,1,1
720,1,0,1
721,1,1,1
722,1,0,1
723,1,0,0
724,1,1,0
725,0,2,2
726,0,3,2
727,1,0,1
728,1,1,2
729,1,0,2
730,0,2,2
731,1,0,0
732,1,1,2
733,1,1,1
734,0,3,2
735,1,1,3
736,1,0,1
737,1,1,1
738,1,0,1
739,1,0,1
740,1,1,1
741,0,3,2
742,0,3,3
743,1,0,1
744,0,3,1
745,1,0,2
746,0,2,2
747,1,1,1
748,1,0,1
749,0,3,2
750,1,0,3
751,1,0,0
752,0,2,3
753,0,3,3
754,0,3,3
755,0,2,3
756,1,1,1
757,0,2,1
758,1,0,0
759,1,0,1
760,0,3,3
761,1,1,0
762,1,0,1
763,1,0,0
764,1,1,3
765,1,0,2
766,0,3,2
767,0,3,3
768,1,1,2
769,1,0,2
770,1,1,3
771,1,1,2
772,1,0,2
773,0,2,2
774,0,3,2
775,0,3,2
776,1,0,0
777,0,3,2
778,1,0,2
779,0,3,1
780,1,0,2
781,1,0,1
782,1,1,3
783,1,1,1
784,0,2,1
785,1,0,1
786,0,3,3
787,1,0,3
788,0,2,2
789,1,0,1
790,1,1,1
791,0,3,2
792,1,0,2
793,1,0,1
794,1,1,1
795,0,3,3
796,1,1,2
797,0,2,2
798,1,1,0
799,1,0,3
800,1,1,1
801,1,1,0
802,1,1,1
803,1,0,1
804,1,0,2
805,1,0,0
806,1,0,0
807,1,0,1
808,0,2,2
809,0,2,2
810,1,0,1
811,0,3,2
812,0,3,3
813,1,0,3
814,1,0,1
815,0,2,2
816,0,2,3
817,1,0,0
818,0,3,2
819,1,0,0
820,1,1,3
821,0,3,3
822,1,0,0
823,0,3,3
824,0,3,2
825,1,0,1
826,1,1,3
827,0,3,3
828,0,3,3
829,1,1,1
830,0,3,2
831,0,2,3
832,1,0,1
833,1,0,3
834,1,0,2
835,0,2,1
836,1,0,0
837,1,0,1
838,1,0,2
839,1,1,1
840,1,1,1
841,1,0,2
842,0,3,2
843,1,1,1
844,0,3,2
845,1,0,0
846,0,3,2
847,0,3,2
848,1,0,2
849,1,0,0
850,1,0,2
851,1,1,2
852,1,0,2
853,1,1,1
854,1,0,1
855,1,1,2
856,1,1,3
857,0,2,2
858,0,2,1
859,0,3,1
860,1,0,3
861,1,1,1
862,1,1,2
863,0,2,1
864,1,1,0
865,1,0,1
866,1,0,0
867,1,0,0
868,0,2,3
869,0,2,3
870,1,1,2
871,1,1,1
872,0,2,3
873,0,2,3
874,0,3,3
875,0,2,2
876,0,2,2
877,1,1,2
878,1,1,3
879,0,3,2
880,1,0,0
881,0,3,2
882,1,1,0
883,0,3,2
884,0,2,2
885,0,2,1
886,1,0,2
887,1,1,2
888,1,1,3
889,1,1,2
890,1,1,0
891,1,0,2
892,1,1,2
893,1,1,2
894,0,3,3
895,1,0,1
896,1,0,2
897,1,1,0
898,1,1,2
899,1,1,3
900,1,0,3
901,0,3,3
902,0,3,2
903,0,3,3
904,1,0,0
905,1,1,2
906,1,1,2
907,0,2,3
908,0,3,3
909,0,3,2
910,1,0,2
911,0,2,2
912,1,0,2
913,1,0,0
914,1,1,2
915,1,0,1
916,0,3,3
917,1,1,0
918,0,2,3
919,1,1,1
920,1,0,0
921,1,1,2
922,0,2,1
923,1,1,0
924,1,1,1
925,1,0,3
926,0,3,3
927,1,1,1
928,1,1,2
929,1,1,1
930,1,0,3
931,0,3,3
932,1,0,0
933,1,0,1
934,1,0,3
935,1,1,1
936,0,3,2
937,1,0,2
938,1,1,0
939,1,0,1
940,1,1,3
941,0,2,1
942,1,1,1
943,1,1,2
944,0,3,2
945,0,3,3
946,0,2,2
947,0,2,3
948,1,0,0
949,1,1,1
950,1,0,0
951,0,3,3
952,0,3,3
953,0,3,2
954,0,2,2
955,0,3,3
956,0,3,3
957,1,0,1
958,1,1,2
959,0,3,3
960,0,3,2
961,1,0,2
962,1,1,0
963,0,3,3
964,0,2,3
965,0,2,3
966,1,1,1
967,1,0,3
968,0,2,1
969,0,3,3
970,0,3,3
971,0,2,3
972,0,2,2
973,1,0,0
974,1,0,0
975,0,2,1
976,1,1,2
977,1,0,3
978,1,1,1
979,1,1,0
980,0,2,3
981,1,1,3
982,1,1,1
983,0,2,1
984,1,1,0
985,1,1,3
986,1,1,1
987,1,0,0
988,1,0,0
989,1,0,0
990,0,2,3
991,1,0,2
992,0,3,3
993,1,0,1
994,1,0,1
995,1,1,1
996,0,3,2
997,0,3,3
998,1,0,2
999,1,1,3
1000,1,0,0
1001,0,3,3
1002,1,0,1
1003,1,0,0
1004,0,3,2
1005,0,2,1
1006,1,1,0
1007,0,2,3
1008,1,0,0
1009,0,2,2
1010,1,1,0
1011,1,1,1
1012,1,1,2
1013,0,3,3
1014,1,0,0
1015,1,1,0
1016,1,0,1
1017,0,2,3
1018,1,0,0
1019,0,2,3
1020,1,1,3
1021,0,3,2
1022,1,1,0
1023,1,0,1
1024,1,1,2
1025,1,1,1
1026,1,0,2
1027,0,3,2
1028,1,1,2
1029,0,3,2
1030,1,0,0
1031,0,2,2
1032,1,0,0
1033,1,1,2
1034,0,2,1
1035,0,2,3
1036,1,0,1
1037,1,0,0
1038,0,3,2
1039,1,1,2
1040,1,0,0
1041,1,1,0
1042,1,0,0
1043,1,0,2
1044,1,0,3
1045,0,2,2
1046,0,2,2
1047,1,1,1
1048,1,0,0
1049,1,0,0
1050,1,1,0
1051,1,1,3
1052,0,2,3
1053,1,0,2
1054,1,1,1
1055,0,3,2
1056,1,0,0
1057,1,1,0
1058,0,2,2
1059,1,1,3
1060,1,0,0
1061,0,3,3
1062,0,3,2
1063,0,3,3
1064,0,3,2
1065,1,0,0
1066,1,0,3
1067,1,1,0
1068,1,0,0
1069,1,0,1
1070,1,0,2
1071,0,3,3
1072,0,3,3
1073,1,0,0
1074,1,1,0
1075,1,0,0
1076,1,1,3
1077,0,3,2
1078,1,0,1
1079,0,2,2
1080,1,1,0
1081,0,3,2
1082,0,3,2
1083,0,3,2
1084,0,3,3
1085,1,0,0
1086,1,0,2
1087,1,1,0
1088,1,0,1
1089,0,3,2
1090,1,0,2
1091,0,3,2
1092,1,1,0
1093,1,0,1
1094,1,0,1
1095,0,3,3
1096,1,1,2
1097,0,2,2
1098,1,1,3
1099,0,3,2
1100,1,1,2
1101,1,0,1
1102,1,0,2
1103,1,1,1
1104,1,1,3
1105,1,1,2
1106,1,0,0
1107,0,3,3
1108,1,0,1
1109,0,2,2
1110,1,1,2
1111,1,1,3
1112,1,1,2
1113,1,0,3
1114,1,0,1
1115,1,0,0
1116,0,2,2
1117,1,1,0
1118,0,2,3
1119,0,3,2
1120,1,0,1
1121,1,0,2
1122,1,1,1
1123,0,3,2
1124,0,3,3
1125,0,3,2
1126,1,1,1
1127,0,3,2
1128,1,1,1
1129,1,1,1
1130,0,2,3
1131,1,1,0
1132,0,2,3
1133,1,0,0
1134,1,0,0
1135,1,0,1
1136,1,0,2
1137,0,3,3
1138,0,3,2
1139,0,3,3
1140,1,0,0
1141,0,2,3
1142,1,0,1
1143,1,0,3
1144,1,1,1
1145,1,0,1
1146,1,0,0
1147,1,0,1
1148,1,1,1
1149,1,0,0
1150,1,0,3
1151,1,1,3
1152,1,1,2
1153,1,0,2
1154,0,3,3
1155,1,0,2
1156,0,2,1
1157,0,2,3
1158,1,1,0
1159,0,3,2
1160,1,0,1
1161,0,2,2
1162,0,3,3
1163,0,2,3
1164,1,0,1
1165,0,3,3
1166,1,0,0
1167,0,2,2
1168,1,1,0
1169,1,0,1
1170,1,1,1
1171,1,1,2
1172,0,2,1
1173,1,1,1
1174,1,1,1
1175,0,3,3
1176,1,0,0
1177,0,2,2
1178,0,2,3
1179,1,1,1
1180,0,3,3
1181,0,3,3
1182,0,3,3
1183,1,0,0
1184,0,2,3
1185,1,0,3
1186,1,0,0
1187,0,2,2
1188,0,2,3
1189,1,1,1
1190,1,0,0
1191,0,3,2
1192,0,3,2
1193,0,2,2
1194,1,1,2
1195,1,1,0
1196,0,3,2
1197,0,2,1
1198,1,0,2
1199,0,2,2
1200,0,3,2
1201,1,1,1
1202,0,3,3
1203,1,0,0
1204,0,3,3
1205,1,1,0
1206,0,2,1
1207,0,3,3
1208,1,1,1
1209,1,0,0
1210,1,0,0
1211,0,2,0
1212,1,0,1
1213,1,0,1
1214,1,1,1
1215,0,3,1
1216,1,1,3
1217,1,1,1
1218,1,1,2
1219,1,0,0
1220,1,0,3
1221,0,3,2
1222,1,1,1
1223,0,3,2
1224,1,1,0
1225,1,0,0
1226,1,1,0
1227,0,3,2
1228,1,1,0
1229,1,1,3
1230,0,3,3
1231,0,3,2
1232,1,0,3
1233,0,3,2
1234,1,0,1
1235,0,3,2
1236,0,3,2
1237,1,1,3
1238,1,0,1
1239,1,0,1
1240,1,1,3
1241,1,1,3
1242,0,3,3
1243,1,1,0
1244,1,1,1
1245,0,2,2
1246,1,0,0
1247,1,0,0
1248,1,0,0
1249,0,2,3
1250,0,2,1
1251,1,0,2
1252,1,1,0
1253,1,0,1
1254,1,1,0
1255,1,0,3
1256,1,0,1
1257,1,1,2
1258,1,0,0
1259,0,2,3
1260,1,0,1
1261,1,1,1
1262,0,3,2
1263,1,0,2
1264,0,2,2
1265,0,3,2
1266,1,0,0
1267,1,0,0
1268,0,3,3
1269,0,3,3
1270,0,2,3
1271,0,3,2
1272,0,2,1
1273,1,0,2
1274,1,1,3
1275,0,2,3
1276,0,3,3
1277,1,1,1
1278,0,3,3
1279,1,0,2
1280,1,0,3
1281,1,1,3
1282,1,0,2
1283,1,1,3
1284,0,2,2
1285,0,3,3
1286,1,0,1
1287,1,1,0
1288,1,0,1
1289,0,2,3
1290,1,0,1
1291,1,1,0
1292,1,1,2
1293,1,1,2
1294,0,3,3
1295,1,1,2
1296,1,1,1
1297,0,2,2
1298,1,1,0
1299,1,0,3
1300,0,3,2
1301,0,2,2
1302,0,2,3
1303,1,0,2
1304,0,2,2
1305,1,0,0
1306,1,0,3
1307,1,1,2
1308,1,1,1
1309,1,0,2
1310,1,0,0
1311,0,3,2
1312,1,1,0
1313,0,2,1
1314,1,0,3
1315,1,1,3
1316,1,1,3
1317,0,2,3
1318,1,1,1
1319,1,1,3
1320,1,0,3
1321,1,1,1
1322,1,1,2
1323,1,1,1
1324,1,1,0
1325,0,2,1
1326,1,0,3
1327,1,0,0
1328,1,1,1
1329,0,2,2
1330,1,1,2
1331,1,0,1
1332,1,0,1
1333,1,0,0
1334,1,1,1
1335,1,1,3
1336,0,3,2
1337,0,3,3
1338,1,0,0
1339,1,1,0
1340,1,0,1
1341,1,0,0
1342,1,1,2
1343,1,1,2
1344,1,1,3
1345,0,3,1
1346,0,3,3
1347,1,0,1
1348,0,3,2
1349,1,0,2
1350,1,1,1
1351,1,1,1
1352,1,0,3
1353,1,0,2
1354,1,0,3
1355,0,3,2
1356,0,3,2
1357,0,3,2
1358,1,0,1
1359,0,2,3
1360,1,0,0
1361,1,1,3
1362,1,0,0
1363,1,0,2
1364,1,0,3
1365,1,1,2
1366,1,0,2
1367,0,3,3
1368,1,0,2
1369,0,3,3
1370,0,2,3
1371,0,3,3
1372,0,2,1
1373,1,1,2
1374,0,2,2
1375,1,1,0
1376,1,1,1
1377,0,3,3
1378,1,0,2
1379,1,0,0
1380,0,3,2
1381,1,0,3
1382,1,0,3
1383,1,1,1
1384,1,0,1
1385,0,3,2
1386,1,1,1
1387,0,3,2
1388,1,0,2
1389,0,3,2
1390,1,1,2
1391,1,0,1
1392,1,0,1
1393,1,0,3
1394,0,3,2
1395,1,0,0
1396,1,1,2
1397,1,1,3
1398,1,0,1
1399,0,3,2
1400,1,0,1
1401,0,3,2
1402,0,3,3
1403,1,0,0
1404,1,0,0
1405,0,2,3
1406,1,0,1
1407,1,1,2
1408,1,0,0
1409,1,1,2
1410,1,0,2
1411,0,2,3
1412,0,3,2
1413,1,0,2
1414,0,2,2
1415,1,1,1
1416,1,1,1
1417,1,1,0
1418,1,1,2
1419,0,3,2
1420,0,3,2
1421,1,0,0
1422,1,1,2
1423,1,1,2
1424,1,0,1
1425,1,1,2
1426,1,0,1
1427,0,2,3
1428,1,0,1
1429,1,1,1
1430,1,0,0
1431,0,2,2
1432,1,0,2
1433,0,3,3
1434,1,0,3
1435,0,2,1
1436,0,3,2
1437,0,3,3
1438,1,0,2
1439,1,1,2
1440,1,0,3
1441,1,1,3
1442,1,0,2
1443,0,2,2
1444,1,1,3
1445,1,0,0
1446,0,3,3
1447,1,1,1
1448,1,0,0
1449,1,0,0
1450,1,1,2
1451,1,0,0
1452,1,0,3
1453,1,0,1
1454,1,1,2
1455,1,1,1
1456,1,1,1
1457,0,2,2
1458,1,1,0
1459,1,1,0
1460,0,3,2
1461,1,1,2
1462,0,2,2
1463,1,0,1
1464,0,3,3
1465,0,3,3
1466,0,3,3
1467,1,1,3
1468,1,1,2
1469,1,0,2
1470,0,3,3
1471,1,0,3
1472,0,2,3
1473,0,3,3
1474,1,1,1
1475,0,3,2
1476,1,0,0
1477,1,1,0
1478,0,3,2
1479,1,1,2
1480,1,1,3
1481,0,3,2
1482,1,1,0
1483,1,0,1
1484,1,0,2
1485,1,1,2
1486,0,2,3
1487,1,0,1
1488,1,0,0
1489,1,0,2
1490,1,1,1
1491,1,1,1
1492,0,3,2
1493,0,2,1
1494,0,2,2
1495,1,1,3
1496,1,0,0
1497,1,0,1
1498,0,2,3
1499,0,2,3
1500,1,0,0
1501,0,2,2
1502,1,0,3
1503,1,1,2
1504,1,1,3
1505,0,3,2
1506,1,0,3
1507,1,0,0
1508,1,0,0
1509,0,2,2
1510,1,1,3
1511,1,1,1
1512,1,1,2
1513,0,2,3
1514,1,0,2
1515,1,1,3
1516,0,2,1
1517,1,0,0
1518,1,1,1
1519,0,3,3
1520,0,3,3
1521,1,1,1
1522,1,0,1
1523,0,3,3
1524,1,1,1
1525,0,3,2
1526,1,1,3
1527,0,3,2
1528,1,1,0
1529,1,1,1
1530,1,0,1
1531,1,1,2
1532,0,3,3
1533,0,3,3
1534,0,3,3
1535,0,3,3
1536,0,2,2
1537,1,0,0
1538,1,0,1
1539,1,1,1
1540,0,2,2
1541,0,2,0
1542,0,3,3
1543,1,0,3
1544,0,3,3
1545,0,3,3
1546,1,0,1
1547,1,1,0
1548,0,3,3
1549,1,1,0
1550,1,1,0
1551,1,1,3
1552,1,1,1
1553,1,0,2
1554,1,0,1
1555,0,2,2
1556,0,3,3
1557,1,0,2
1558,1,0,0
1559,1,1,2
1560,1,1,3
1561,1,1,2
1562,0,2,2
1563,1,1,1
1564,0,3,2
1565,0,3,3
1566,1,0,2
1567,1,1,0
1568,1,1,3
1569,0,3,3
1570,1,0,3
1571,1,1,1
1572,1,0,3
1573,1,1,1
1574,1,0,0
1575,0,2,3
1576,1,0,1
1577,1,0,3
1578,0,3,2
1579,1,1,1
1580,1,0,1
1581,1,1,2
1582,0,3,2
1583,1,0,3
1584,1,1,0
1585,0,3,2
1586,0,2,2
1587,0,3,3
1588,0,2,2
1589,1,1,3
1590,0,3,1
1591,1,1,2
1592,0,3,3
1593,0,2,2
1594,1,0,0
1595,1,1,2
1596,1,0,1
1597,1,0,3
1598,1,1,0
1599,1,0,3
1600,0,2,2
1601,0,2,2
1602,1,1,0
1603,0,3,1
1604,0,2,3
1605,1,0,1
1606,0,2,1
1607,0,3,2
1608,0,2,3
1609,0,3,3
1610,1,1,1
1611,0,2,2
1612,1,1,1
1613,1,0,3
1614,1,1,0
1615,0,3,3
1616,1,1,2
1617,1,1,0
1618,0,3,3
1619,1,0,3
1620,1,0,1
1621,1,1,1
1622,0,3,3
1623,1,1,0
1624,1,1,2
1625,0,3,2
1626,1,1,2
1627,1,1,3
1628,0,3,3
1629,1,0,1
1630,1,1,2
1631,1,0,3
1632,0,3,2
1633,1,1,2
1634,0,3,3
1635,1,1,3
1636,0,3,2
1637,1,1,1
1638,1,1,2
1639,1,1,0
1640,1,0,0
1641,0,3,2
1642,0,2,2
1643,0,2,3
1644,0,3,2
1645,1,1,1
1646,1,1,2
1647,1,1,1
1648,1,0,2
1649,1,0,0
1650,0,3,3
1651,0,2,2
1652,1,0,1
1653,1,0,2
1654,1,1,1
1655,1,0,3
1656,0,3,3
1657,1,1,2
1658,0,2,1
1659,0,3,3
1660,1,0,2
1661,1,1,2
1662,1,0,0
1663,1,0,1
1664,1,1,0
