,A,B,C
196,1,1,2
197,0,3,2
198,1,1,0
199,0,2,3
200,0,2,2
201,0,2,2
202,0,3,3
203,0,3,3
204,1,1,2
205,1,0,3
206,1,0,0
207,1,0,3
208,1,1,0
209,1,0,3
210,1,0,2
211,1,0,1
212,1,1,2
213,1,0,3
214,0,2,2
215,1,1,0
216,0,3,3
217,0,3,2
218,1,1,1
219,1,0,2
220,0,3,3
221,0,3,2
222,0,2,2
223,1,0,3
224,1,0,2
225,1,0,2
226,1,0,1
227,1,0,0
228,0,2,2
229,1,0,1
230,1,1,2
231,1,1,0
232,1,0,3
233,1,1,1
234,1,0,0
235,0,3,3
236,0,2,1
237,1,1,3
238,1,0,1
239,1,0,3
240,1,1,3
241,1,1,2
242,0,2,3
243,0,2,3
244,0,3,3
245,0,3,2
246,1,1,1
247,1,0,2
248,0,3,2
249,0,3,2
250,1,0,1
251,1,1,3
252,1,0,1
253,0,3,2
254,0,3,2
255,1,1,2
256,1,0,3
257,0,3,2
258,1,1,2
259,1,1,0
260,1,0,0
261,0,2,2
262,1,1,1
263,1,1,3
264,0,3,2
265,0,2,2
266,0,3,3
267,0,2,3
268,1,1,1
269,1,1,2
270,1,0,0
271,1,0,0
272,0,3,3
273,1,1,1
274,1,0,1
275,1,0,1
276,1,1,1
277,1,0,3
278,0,2,2
279,0,3,2
280,0,2,1
281,1,0,1
282,1,1,1
283,1,1,1
284,0,2,2
285,1,1,1
286,1,0,1
287,0,2,3
288,1,1,2
289,1,2,1
290,1,1,1
291,1,1,2
292,0,3,3
293,1,0,0
294,0,3,2
295,1,1,2
296,1,1,1
297,0,3,2
298,1,0,0
299,1,1,3
300,1,1,0
301,1,1,2
302,0,3,3
303,1,0,1
304,0,3,3
305,0,3,2
306,0,3,2
307,1,1,0
308,1,1,1
309,1,0,1
310,0,3,3
311,0,2,3
312,0,2,2
313,0,3,3
314,0,2,3
315,1,1,2
316,1,0,0
317,1,0,3
318,1,0,1
319,0,2,3
320,1,0,1
321,1,0,1
322,0,3,2
323,1,1,0
324,1,2,2
325,1,1,1
326,1,0,0
327,0,2,1
328,1,1,0
329,1,1,1
330,1,1,3
331,1,0,0
332,0,3,3
333,0,3,3
334,1,1,2
335,0,3,3
336,0,3,2
337,1,0,3
338,0,3,3
339,1,2,2
340,1,0,3
341,1,0,0
342,1,1,2
343,1,1,1
344,0,2,3
345,1,0,1
346,1,1,1
347,1,1,0
348,0,3,3
349,1,0,2
350,1,0,2
351,1,1,0
352,1,1,0
353,0,3,1
354,1,1,0
355,0,2,3
356,0,3,2
357,0,2,2
358,0,2,1
359,1,2,3
360,1,0,0
361,0,2,1
362,1,0,0
363,0,3,2
364,1,1,2
365,0,2,2
366,0,2,2
367,0,3,3
368,1,0,0
369,0,2,3
370,1,0,0
371,0,3,3
372,1,0,2
373,1,1,1
374,1,0,1
375,1,0,2
376,1,0,1
377,0,3,2
378,1,1,3
379,1,0,3
380,0,2,1
381,1,1,0
382,1,1,2
383,1,0,1
384,0,3,2
385,1,1,1
386,0,2,3
387,1,1,0
388,1,1,0
389,1,1,1
390,0,2,3
391,0,3,3
392,0,3,2
393,0,3,2
394,1,0,0
395,0,2,3
396,0,3,3
397,0,3,3
398,0,3,3
399,1,1,1
400,1,0,1
401,1,2,3
402,1,0,0
403,1,1,0
404,1,1,1
405,1,0,1
406,1,1,2
407,0,3,2
408,1,0,0
409,1,1,2
410,0,3,3
411,0,3,2
412,0,2,2
413,1,0,0
414,0,3,2
415,1,2,2
416,0,3,2
417,1,1,3
418,0,2,3
419,1,0,0
420,0,3,3
421,1,0,0
422,1,0,1
423,1,0,3
424,0,3,3
425,0,3,3
426,1,1,0
427,0,2,2
428,1,1,0
429,0,3,3
430,1,2,2
431,1,1,1
432,1,0,0
433,1,0,0
434,0,2,1
435,1,0,2
436,0,2,1
437,0,2,3
438,1,1,1
439,0,3,2
440,0,2,1
441,0,3,2
442,0,2,2
443,1,1,0
444,1,1,1
445,1,0,3
446,1,1,2
447,0,2,2
448,1,1,3
449,0,3,3
450,1,1,1
451,0,2,2
452,1,0,2
453,1,1,2
454,1,0,2
455,1,0,2
456,0,3,2
457,1,1,1
458,1,0,2
459,0,3,3
460,1,1,0
461,1,0,1
462,1,0,1
463,0,3,2
464,1,1,1
465,0,3,2
466,1,0,3
467,1,1,1
468,0,3,3
469,0,3,3
470,1,2,1
471,1,0,1
472,0,2,3
473,1,0,2
474,0,3,1
475,0,3,3
476,0,3,3
477,0,2,2
478,1,1,3
479,1,0,0
480,1,1,1
481,1,0,1
482,0,3,2
483,0,3,3
484,0,3,2
485,1,0,3
486,0,3,2
487,1,0,1
488,0,3,3
489,0,2,3
490,1,0,1
491,1,0,2
492,1,0,1
493,0,2,2
494,0,3,3
495,1,0,3
496,0,3,3
497,1,0,3
498,1,0,2
499,0,3,3
500,1,1,2
501,1,0,0
502,1,0,0
503,0,3,2
504,0,2,2
505,1,0,0
506,1,0,2
507,1,0,1
508,1,1,1
509,1,0,2
510,0,2,3
511,1,1,3
512,0,3,2
513,0,3,2
514,1,0,1
515,1,1,2
516,0,3,2
517,1,0,1
518,0,2,3
519,1,0,3
520,1,0,3
521,1,0,1
522,1,0,0
523,1,2,2
524,1,0,0
525,1,1,1
526,0,3,3
527,0,3,2
528,1,1,2
529,0,3,3
530,0,2,2
531,0,2,3
532,0,2,2
533,1,1,0
534,1,1,2
535,1,0,2
536,1,0,2
537,1,1,2
538,0,2,3
539,1,0,2
540,1,0,0
541,1,1,1
542,0,3,3
543,1,1,0
544,1,2,3
545,0,3,1
546,1,0,3
547,0,3,3
548,1,1,0
549,1,1,2
550,0,2,1
551,0,2,2
552,0,3,3
553,1,0,1
554,1,0,0
555,1,0,1
556,1,0,3
557,1,0,3
558,1,0,2
559,0,3,2
560,0,2,3
561,0,3,3
562,0,2,3
563,1,1,1
564,1,0,0
565,0,2,2
566,0,3,3
567,1,1,0
568,1,0,2
569,1,1,3
570,0,2,2
571,0,3,3
572,1,0,0
573,0,3,2
574,0,2,2
575,1,1,2
576,1,0,0
577,1,1,0
578,1,1,1
579,1,1,2
580,1,1,1
581,0,2,3
582,1,0,1
583,0,3,2
584,1,0,1
585,0,3,3
586,1,0,2
587,0,3,3
588,0,3,3
589,1,1,0
590,1,0,1
591,0,2,2
592,0,3,3
593,1,0,0
594,1,1,0
595,1,1,3
596,0,3,3
597,1,1,2
598,0,3,2
599,1,0,3
600,1,1,1
601,0,3,3
602,1,0,0
603,1,0,2
604,1,1,2
605,0,2,2
606,1,0,0
607,1,0,0
608,0,3,2
609,0,2,3
610,0,2,2
611,0,2,2
612,0,2,2
613,1,1,0
614,0,3,3
615,0,3,2
616,1,1,2
617,1,1,2
618,0,3,2
619,0,2,2
620,1,1,0
621,1,0,2
622,1,1,0
623,0,2,2
624,0,3,2
625,0,3,2
626,1,0,1
627,1,0,2
628,0,3,3
629,0,2,2
630,1,1,3
631,0,2,3
632,1,1,2
633,0,2,3
634,1,2,1
635,1,1,3
636,0,3,2
637,0,3,2
638,1,0,0
639,1,0,1
640,1,1,3
641,1,1,3
642,0,2,0
643,0,3,3
644,1,0,2
645,1,0,3
646,0,3,3
647,1,0,2
648,1,1,3
649,1,0,1
650,0,2,2
651,0,2,2
652,1,1,1
653,1,1,0
654,1,1,2
655,1,1,3
656,0,3,3
657,1,1,1
658,0,3,1
659,0,2,3
660,1,0,0
661,0,3,2
662,0,3,2
663,1,1,1
664,0,3,3
665,0,2,3
666,0,3,2
667,1,0,0
668,0,2,2
669,1,0,2
670,0,3,2
671,0,3,2
672,1,0,2
673,0,2,3
674,0,3,3
675,1,1,2
676,1,1,1
677,0,3,2
678,1,1,2
679,0,2,3
680,1,1,2
681,0,2,2
682,1,2,2
683,0,2,2
684,1,0,3
685,1,1,3
686,0,2,1
687,1,0,3
688,1,0,0
689,1,0,3
690,1,1,2
691,1,1,2
692,0,2,3
693,1,0,2
694,1,1,3
695,0,3,2
696,1,0,1
697,0,2,2
698,0,3,2
699,0,3,2
700,0,2,3
701,1,1,3
702,0,3,3
703,0,2,3
704,0,3,2
705,1,0,2
706,1,1,2
707,1,1,2
708,1,0,1
709,0,3,3
710,0,2,2
711,0,3,2
712,1,1,3
713,1,0,0
714,1,2,3
715,0,2,3
716,0,3,2
717,1,0,1
718,0,3,2
719,0,2,2
720,0,3,3
721,1,1,1
722,0,3,3
723,0,2,3
724,0,3,2
725,1,1,2
726,1,1,1
727,1,1,1
728,1,0,0
729,1,1,0
730,0,3,2
731,1,0,0
732,0,2,1
733,1,0,0
734,0,2,3
735,1,1,0
736,1,1,3
737,1,0,1
738,1,0,1
739,1,0,1
740,1,1,0
741,1,1,0
742,1,0,3
743,0,3,3
744,0,3,2
745,1,0,2
746,0,3,3
747,1,1,1
748,0,3,2
749,0,3,2
750,1,0,0
751,0,3,3
752,1,1,0
753,1,0,1
754,1,2,2
755,0,3,3
756,0,2,1
757,0,3,2
758,0,3,2
759,1,1,2
760,1,0,0
761,1,0,3
762,1,0,0
763,0,2,1
764,0,3,3
765,1,1,0
766,1,0,0
767,0,2,2
768,1,1,2
769,1,1,1
770,1,0,0
771,0,3,3
772,1,1,1
773,1,1,0
774,1,1,3
775,1,1,2
776,0,3,1
777,1,1,1
778,0,3,2
779,0,3,3
780,0,3,3
781,1,1,1
782,0,3,3
783,1,0,0
784,0,3,1
785,1,1,2
786,1,1,0
787,0,3,2
788,0,3,2
789,1,1,3
790,0,3,2
791,1,0,1
792,0,3,3
793,1,0,0
794,1,0,3
795,0,3,2
796,0,3,3
797,0,3,1
798,1,0,1
799,1,0,0
800,1,0,0
801,1,0,3
802,1,0,1
803,1,1,1
804,0,2,3
805,1,0,1
806,0,3,3
807,1,0,2
808,1,0,0
809,1,1,2
810,1,0,0
811,1,0,2
812,0,2,1
813,1,1,2
814,0,3,1
815,1,1,2
816,1,1,0
817,1,1,1
818,0,3,2
819,0,2,3
820,0,3,2
821,1,1,0
822,1,1,2
823,1,1,1
824,1,0,1
825,1,1,0
826,1,1,3
827,1,0,2
828,1,1,2
829,1,0,3
830,0,2,2
831,1,0,1
832,0,2,2
833,0,3,3
834,1,0,2
835,1,1,3
836,1,0,1
837,1,0,0
838,1,1,1
839,1,1,1
840,0,3,3
841,1,0,1
842,1,0,0
843,1,0,2
844,1,1,1
845,0,3,2
846,1,1,1
847,1,0,0
848,1,1,3
849,1,1,3
850,0,3,2
851,0,2,3
852,0,2,1
853,1,1,3
854,1,1,2
855,0,3,3
856,1,1,1
857,1,1,0
858,0,3,3
859,0,3,3
860,0,3,2
861,0,2,2
862,0,3,2
863,0,3,2
864,1,1,2
865,1,0,3
866,0,3,3
867,1,1,2
868,1,1,1
869,1,0,1
870,1,2,3
871,0,3,2
872,1,0,1
873,0,3,2
874,1,1,0
875,0,2,3
876,0,2,2
877,0,2,3
878,0,2,2
879,0,3,3
880,1,1,0
881,1,0,0
882,1,0,1
883,1,0,1
884,1,1,0
885,0,2,3
886,0,3,3
887,0,3,3
888,1,1,0
889,0,3,3
890,0,2,3
891,0,3,2
892,0,3,2
893,1,1,3
894,1,1,2
895,0,2,3
896,1,1,1
897,1,0,0
898,1,0,1
899,1,0,1
900,1,0,0
901,1,1,1
902,1,1,2
903,0,3,2
904,1,0,0
905,1,1,2
906,0,3,3
907,1,1,3
908,0,3,2
909,1,2,1
910,1,1,1
911,0,2,3
912,0,2,3
913,0,3,2
914,1,1,0
915,1,0,2
916,1,1,1
917,1,1,2
918,0,2,1
919,1,1,1
920,1,1,0
921,1,1,3
922,1,1,3
923,1,1,2
924,0,2,3
925,1,1,3
926,0,2,2
927,0,3,3
928,1,0,2
929,0,3,3
930,1,1,3
931,1,1,2
932,0,3,2
933,1,0,1
934,1,1,0
935,1,0,3
936,1,0,1
937,1,0,1
938,0,2,3
939,1,0,3
940,1,1,1
941,1,0,1
942,0,2,3
943,1,0,2
944,1,0,2
945,1,0,2
946,1,0,0
947,1,0,0
948,0,3,3
949,0,3,2
950,1,1,2
951,0,2,3
952,1,1,2
953,1,1,3
954,1,0,0
955,1,0,0
956,1,1,1
957,0,3,3
958,1,0,1
959,0,2,2
960,1,1,3
961,0,3,2
962,0,2,1
963,0,3,2
964,0,2,2
965,1,0,0
966,1,2,3
967,1,1,1
968,1,1,2
969,0,2,1
970,0,3,3
971,0,3,1
972,0,3,3
973,1,0,0
974,1,1,2
975,1,0,2
976,1,0,3
977,1,1,3
978,1,1,0
979,1,0,3
980,1,1,1
981,1,1,1
982,1,1,2
983,1,0,0
984,1,1,1
985,1,1,1
986,1,0,1
987,1,1,0
988,0,3,1
989,0,2,1
990,0,3,3
991,1,0,3
992,1,1,1
993,1,0,3
994,0,2,3
995,0,3,3
996,1,1,0
997,0,3,3
998,0,3,2
999,1,1,0
1000,1,0,3
1001,1,0,2
1002,1,0,0
1003,0,3,3
1004,0,3,3
1005,0,3,3
1006,0,2,3
1007,1,0,2
1008,1,1,1
1009,1,0,2
1010,1,1,3
1011,1,0,0
1012,1,1,0
1013,0,3,3
1014,1,1,2
1015,1,1,2
1016,1,1,1
1017,1,1,1
1018,1,0,3
1019,1,1,0
1020,0,3,3
1021,1,0,0
1022,0,3,3
1023,1,0,0
1024,0,2,1
1025,1,0,0
1026,1,1,2
1027,1,0,1
1028,1,1,3
1029,1,1,3
1030,0,3,2
1031,1,1,1
1032,1,1,3
1033,1,1,0
1034,0,3,2
1035,0,3,2
1036,0,3,2
1037,1,0,2
1038,1,0,2
1039,0,2,2
1040,1,1,3
1041,1,0,3
1042,0,3,2
1043,1,0,3
1044,1,1,2
1045,1,1,1
1046,0,3,3
1047,1,0,1
1048,1,1,2
1049,1,1,2
1050,1,0,2
1051,1,1,3
1052,1,1,2
1053,1,0,1
1054,1,0,2
1055,1,0,2
1056,1,2,1
1057,1,0,1
1058,1,0,2
1059,0,3,3
1060,0,3,3
1061,0,2,2
1062,1,1,3
1063,0,2,3
1064,1,1,3
1065,0,3,3
1066,1,1,1
1067,1,0,2
1068,1,1,3
1069,1,0,3
1070,1,0,0
1071,0,3,3
1072,0,2,3
1073,1,0,1
1074,1,1,1
1075,1,0,3
1076,1,1,2
1077,0,2,2
1078,1,0,0
1079,1,1,1
1080,0,2,3
1081,1,1,1
1082,1,1,1
1083,0,3,3
1084,0,3,2
1085,1,1,0
1086,0,3,2
1087,1,2,2
1088,1,1,0
1089,0,3,3
1090,1,0,1
1091,0,3,3
1092,1,1,1
1093,0,3,3
1094,1,0,1
1095,1,1,3
1096,1,0,1
1097,1,0,2
1098,1,1,2
1099,0,3,1
1100,1,1,1
1101,0,3,3
1102,1,1,1
1103,1,1,2
1104,1,2,3
1105,1,1,2
1106,1,0,0
1107,0,3,2
1108,1,1,1
1109,0,3,3
1110,0,2,2
1111,1,0,1
1112,0,3,3
1113,0,3,3
1114,1,0,0
1115,0,2,1
1116,1,0,0
1117,0,3,3
1118,1,0,0
1119,1,0,2
1120,1,1,1
1121,0,3,3
1122,1,0,2
1123,0,3,3
1124,0,3,3
1125,1,0,1
1126,1,1,2
1127,0,3,3
1128,1,1,1
1129,1,0,0
1130,1,1,2
1131,1,2,3
1132,1,0,3
1133,1,1,1
1134,0,3,2
1135,1,1,1
1136,1,0,0
1137,0,3,3
1138,0,3,3
1139,1,1,1
1140,0,3,3
1141,0,3,3
1142,0,3,3
1143,1,1,0
1144,0,3,2
1145,1,1,1
1146,1,0,0
1147,1,1,1
1148,1,1,1
1149,1,1,3
1150,1,1,1
1151,0,2,2
1152,1,1,2
1153,1,1,2
1154,0,2,2
1155,1,1,0
1156,1,1,1
1157,0,3,3
1158,0,2,2
1159,1,0,2
1160,1,0,0
1161,0,3,3
1162,1,0,3
1163,0,3,3
1164,0,3,1
1165,0,2,3
1166,1,1,2
1167,1,1,2
1168,0,2,3
1169,0,2,1
1170,0,3,2
1171,1,0,3
1172,1,2,1
1173,0,2,2
1174,1,1,0
1175,1,1,1
1176,1,0,1
1177,1,1,3
1178,0,3,3
1179,0,2,3
1180,1,1,0
1181,1,0,0
1182,1,1,0
1183,0,2,2
1184,1,0,1
1185,1,0,1
1186,1,0,2
1187,1,1,3
1188,0,3,3
1189,1,0,0
1190,0,2,3
1191,0,3,2
1192,0,3,2
1193,1,0,1
1194,1,0,3
1195,1,1,0
1196,0,3,3
1197,1,1,3
1198,1,1,1
1199,0,3,2
1200,1,1,2
1201,1,0,1
1202,1,0,3
1203,1,0,1
1204,0,3,2
1205,1,1,2
1206,0,2,3
1207,1,1,2
1208,0,3,2
1209,0,3,2
1210,0,2,1
1211,0,3,3
1212,1,0,0
1213,1,1,1
1214,1,1,1
1215,0,3,3
1216,1,1,3
1217,1,1,3
1218,0,2,3
1219,0,3,3
1220,1,0,0
1221,0,2,3
1222,0,2,2
1223,0,3,3
1224,1,0,2
1225,1,1,3
1226,1,0,1
1227,1,0,1
1228,0,2,2
1229,1,0,0
1230,1,1,1
1231,1,0,1
1232,1,1,3
1233,1,0,3
1234,0,3,3
1235,1,1,1
1236,0,3,2
1237,0,3,2
1238,1,0,3
1239,1,0,2
1240,1,1,2
1241,0,3,2
1242,0,3,2
1243,1,1,2
1244,0,3,2
1245,0,3,2
1246,1,1,2
1247,0,3,3
1248,0,3,2
1249,1,1,2
1250,0,3,1
1251,1,1,2
1252,0,3,2
1253,1,1,1
1254,1,0,2
1255,1,0,0
1256,1,1,2
1257,1,0,3
1258,0,3,2
1259,0,2,1
1260,1,1,3
1261,1,1,3
1262,1,1,1
1263,0,3,3
1264,0,3,3
1265,1,0,1
1266,1,1,1
1267,0,3,3
1268,1,0,0
1269,1,1,1
1270,1,0,0
1271,1,1,1
1272,1,1,1
1273,1,0,2
1274,1,0,0
1275,1,0,2
1276,1,1,1
1277,0,3,3
1278,1,1,0
1279,0,2,2
1280,1,1,1
1281,1,1,2
1282,0,3,3
1283,0,2,3
1284,1,1,2
1285,0,2,3
1286,0,3,1
1287,1,0,0
1288,1,1,2
1289,1,0,1
1290,1,1,3
1291,1,0,0
1292,0,2,1
1293,0,2,2
1294,1,1,2
1295,1,1,0
1296,1,1,1
1297,1,0,0
1298,1,1,2
1299,1,1,1
1300,0,3,3
1301,1,0,1
1302,1,0,1
1303,1,0,0
1304,1,1,3
1305,0,2,1
1306,1,0,0
1307,1,1,3
1308,0,2,2
1309,1,1,3
1310,1,0,0
1311,0,2,3
1312,0,2,2
1313,0,3,2
1314,1,1,2
1315,0,3,1
1316,1,0,1
1317,0,3,1
1318,1,0,2
1319,0,3,3
1320,1,0,0
1321,1,1,2
1322,0,3,2
1323,1,0,0
1324,1,1,1
1325,0,2,3
1326,1,0,2
1327,1,0,0
1328,0,2,1
1329,1,0,0
1330,1,0,1
1331,1,0,1
1332,0,3,3
1333,1,1,0
1334,1,1,1
1335,1,2,2
1336,0,2,2
1337,1,0,2
1338,0,3,1
1339,1,2,1
1340,1,1,0
1341,0,3,3
1342,0,2,2
1343,1,0,2
1344,0,2,2
1345,0,3,3
1346,0,3,2
1347,1,1,1
1348,1,1,2
1349,1,0,3
1350,0,3,2
1351,1,1,2
1352,1,1,1
1353,1,1,2
1354,1,0,3
1355,1,0,0
1356,1,0,0
1357,0,3,3
1358,1,0,2
1359,1,1,3
1360,1,1,0
1361,0,3,2
1362,1,0,3
1363,1,1,2
1364,1,0,0
1365,0,2,3
1366,1,0,2
1367,1,1,2
1368,0,3,3
1369,1,0,1
1370,1,1,3
1371,1,0,3
1372,1,1,0
1373,1,1,0
1374,1,0,0
1375,1,1,2
1376,1,0,1
1377,1,1,2
1378,0,3,3
1379,1,0,2
1380,1,0,2
1381,1,1,3
1382,1,1,2
1383,0,2,2
1384,1,0,0
1385,0,2,2
1386,0,2,3
1387,1,0,0
1388,1,0,1
1389,1,1,3
1390,0,3,3
1391,0,3,2
1392,0,2,3
1393,1,0,0
1394,1,0,3
1395,1,1,2
1396,0,2,3
1397,0,3,3
1398,1,0,0
1399,1,0,0
1400,1,1,0
1401,1,1,0
1402,0,3,3
1403,1,1,3
1404,1,0,1
1405,0,3,1
1406,0,3,3
1407,0,2,2
1408,1,2,2
1409,1,1,2
1410,0,2,1
1411,1,0,0
1412,0,2,2
1413,1,1,3
1414,1,1,1
1415,0,3,3
1416,1,0,0
1417,1,1,0
1418,0,3,2
1419,1,0,0
1420,1,1,2
1421,1,1,2
1422,1,0,1
1423,0,3,2
1424,1,1,1
1425,1,0,0
1426,1,1,1
1427,0,3,1
1428,0,3,3
1429,1,1,1
1430,1,1,2
1431,0,2,1
1432,1,1,3
1433,0,3,2
1434,0,2,3
1435,1,0,1
1436,1,1,0
1437,1,1,0
1438,0,2,1
1439,1,1,0
1440,1,0,0
1441,0,2,2
1442,0,3,3
1443,1,1,0
1444,1,1,2
1445,0,2,3
1446,1,1,1
1447,1,1,2
1448,0,2,1
1449,1,0,2
1450,0,3,3
1451,1,1,0
1452,0,2,2
1453,1,1,1
1454,0,3,2
1455,0,2,2
1456,1,0,0
1457,1,1,2
1458,1,0,3
1459,0,3,2
1460,1,0,2
1461,0,2,3
1462,1,0,0
1463,0,3,3
1464,1,0,2
1465,1,0,0
1466,1,1,0
1467,0,2,2
1468,0,3,3
1469,0,3,2
1470,0,3,2
1471,1,1,2
1472,1,0,1
1473,0,3,2
1474,0,3,2
1475,0,3,3
1476,1,1,2
1477,1,1,0
1478,1,0,1
1479,0,3,1
1480,1,0,1
1481,0,2,2
1482,1,0,0
1483,0,2,3
1484,1,0,1
1485,0,3,2
1486,1,1,1
1487,0,2,2
1488,0,3,2
1489,0,3,2
1490,1,0,0
1491,0,3,3
1492,1,0,0
1493,1,2,2
1494,0,3,3
1495,1,1,0
1496,1,0,0
1497,0,2,2
1498,1,1,2
1499,1,0,1
1500,1,0,1
1501,1,1,3
1502,1,1,1
1503,1,0,3
1504,1,1,1
1505,0,2,2
1506,0,2,0
1507,0,2,3
1508,1,1,1
1509,0,3,2
1510,1,0,2
1511,0,2,3
1512,1,1,2
1513,1,1,2
1514,1,0,0
1515,0,3,3
1516,1,1,1
1517,1,0,0
1518,0,2,3
1519,1,0,2
1520,1,0,1
1521,0,2,2
1522,0,2,2
1523,1,0,1
1524,1,0,1
1525,0,2,1
1526,0,3,2
1527,1,0,2
1528,0,2,2
1529,0,2,1
1530,1,0,1
1531,0,3,3
1532,1,1,3
1533,1,1,3
1534,1,0,0
1535,0,3,3
1536,0,2,2
1537,0,3,3
1538,0,3,2
1539,1,1,1
1540,0,3,2
1541,0,3,2
1542,0,3,3
1543,0,3,2
1544,0,3,3
1545,0,2,1
1546,0,2,3
1547,1,0,1
1548,1,0,2
1549,1,1,1
1550,1,0,1
1551,0,3,2
1552,0,3,3
1553,1,0,2
1554,1,0,2
1555,0,2,3
1556,1,1,1
1557,0,3,2
1558,1,0,1
1559,0,3,2
1560,1,0,1
1561,0,3,3
1562,1,0,2
1563,1,0,0
1564,1,0,1
1565,1,1,2
1566,0,2,1
1567,0,2,2
1568,0,3,2
1569,0,3,2
1570,1,0,0
1571,0,2,3
1572,1,0,3
1573,0,2,3
1574,0,3,3
1575,0,2,2
1576,1,0,1
1577,1,0,1
1578,0,3,3
1579,1,0,0
1580,1,1,1
1581,0,3,3
1582,0,3,2
1583,1,0,1
1584,0,3,2
1585,0,3,3
1586,0,3,2
1587,1,0,0
1588,0,2,2
1589,1,0,1
1590,1,0,1
1591,1,0,3
1592,0,3,3
1593,0,3,2
1594,1,0,3
1595,0,3,3
1596,1,1,1
1597,1,1,2
1598,0,2,2
1599,1,1,1
1600,0,3,3
1601,1,0,1
1602,1,0,0
1603,1,0,2
1604,0,3,2
1605,0,3,3
1606,1,0,2
1607,1,1,2
1608,1,1,2
1609,0,2,1
1610,1,0,2
1611,0,3,3
1612,0,3,2
1613,1,1,3
1614,1,1,3
1615,0,3,3
1616,1,0,1
1617,1,0,3
1618,1,0,3
1619,0,3,3
1620,1,1,0
1621,1,0,0
1622,1,0,1
1623,0,3,2
1624,1,1,0
1625,1,0,3
1626,1,1,0
1627,1,0,1
1628,0,2,3
1629,1,0,1
1630,1,0,0
1631,0,2,3
1632,1,0,0
1633,1,0,1
1634,0,2,2
1635,1,1,1
1636,1,0,2
1637,1,0,1
1638,0,2,3
1639,1,1,3
1640,1,0,0
1641,1,0,3
1642,1,0,1
1643,0,3,1
1644,0,2,2
1645,1,1,3
1646,0,3,3
1647,1,1,0
1648,0,3,3
1649,0,3,2
1650,1,0,3
1651,1,1,2
1652,0,2,3
1653,0,3,2
1654,1,1,0
1655,0,2,3
1656,0,2,2
1657,1,1,1
1658,1,0,2
1659,1,1,0
1660,1,1,1
1661,1,0,1
1662,1,0,1
1663,1,2,2
1664,1,0,3
