,A,B,C
249,0,3,3
250,0,2,2
251,1,1,2
252,1,0,1
253,1,0,3
254,1,0,1
255,0,2,2
256,1,1,2
257,0,3,3
258,0,3,3
259,0,2,1
260,1,0,0
261,1,0,2
262,1,0,2
263,1,0,0
264,1,1,1
265,0,2,2
266,0,3,3
267,1,0,0
268,0,3,2
269,0,2,2
270,1,1,2
271,0,3,3
272,0,2,1
273,1,0,0
274,0,3,3
275,1,0,0
276,1,0,1
277,1,0,3
278,0,2,1
279,1,1,1
280,1,1,1
281,0,2,2
282,1,1,0
283,1,1,2
284,0,3,2
285,1,1,2
286,1,2,2
287,1,1,3
288,1,1,1
289,1,0,2
290,0,3,2
291,1,2,3
292,1,1,0
293,0,3,2
294,0,3,3
295,1,1,2
296,1,0,0
297,1,1,0
298,0,3,3
299,0,2,2
300,0,3,3
301,1,0,1
302,1,0,1
303,1,1,1
304,0,3,3
305,1,0,2
306,1,1,0
307,0,3,3
308,0,2,3
309,0,2,2
310,0,3,3
311,0,2,3
312,0,3,3
313,1,1,2
314,0,3,2
315,1,0,2
316,1,0,1
317,0,2,3
318,0,3,3
319,1,1,1
320,0,2,1
321,0,3,3
322,1,0,2
323,0,2,3
324,1,1,1
325,1,0,0
326,1,0,3
327,0,2,2
328,1,0,1
329,1,0,1
330,1,1,2
331,1,1,2
332,1,0,0
333,0,3,2
334,1,0,0
335,1,0,2
336,1,1,2
337,1,0,0
338,1,0,3
339,1,1,0
340,1,0,3
341,1,0,0
342,1,0,1
343,1,1,1
344,1,0,1
345,0,2,2
346,1,0,2
347,0,3,3
348,1,0,2
349,0,2,3
350,0,3,2
351,0,3,2
352,1,0,0
353,1,0,2
354,0,2,3
355,1,1,0
356,1,1,2
357,1,1,1
358,1,0,1
359,0,3,2
360,0,2,3
361,1,0,0
362,1,1,2
363,1,1,0
364,1,1,2
365,0,3,2
366,1,1,0
367,0,3,3
368,0,3,2
369,0,3,3
370,0,2,1
371,0,2,2
372,1,0,0
373,0,2,3
374,1,1,3
375,0,3,2
376,0,2,2
377,0,3,2
378,0,3,3
379,1,0,3
380,1,1,1
381,0,3,2
382,1,0,2
383,1,1,2
384,0,3,2
385,1,1,2
386,0,3,3
387,0,2,1
388,1,1,2
389,1,0,1
390,1,1,2
391,0,3,3
392,1,1,3
393,1,0,0
394,1,1,0
395,1,1,2
396,0,2,2
397,1,0,1
398,1,0,1
399,1,0,2
400,1,1,1
401,1,1,0
402,1,1,0
403,0,3,3
404,1,0,3
405,1,1,3
406,1,0,2
407,0,3,2
408,1,1,3
409,0,3,2
410,1,0,2
411,1,0,1
412,1,0,0
413,0,3,2
414,1,1,2
415,1,1,2
416,1,0,2
417,1,0,1
418,1,1,0
419,1,0,1
420,1,0,3
421,1,1,3
422,1,0,0
423,0,3,2
424,1,1,1
425,0,2,2
426,0,3,3
427,0,3,3
428,0,2,2
429,1,0,2
430,0,3,3
431,0,2,3
432,0,3,3
433,0,2,2
434,1,0,2
435,1,0,1
436,1,1,0
437,0,3,2
438,0,2,2
439,1,0,0
440,0,2,2
441,1,2,2
442,1,0,2
443,1,0,2
444,0,2,2
445,1,0,0
446,1,1,1
447,1,1,2
448,1,0,1
449,1,1,3
450,0,3,2
451,0,3,3
452,1,1,1
453,0,3,2
454,0,2,3
455,0,2,1
456,0,3,3
457,1,1,1
458,0,2,3
459,0,2,3
460,0,3,3
461,0,2,3
462,1,0,1
463,0,3,3
464,1,1,2
465,1,0,0
466,0,2,3
467,1,0,1
468,1,2,3
469,0,3,2
470,1,0,2
471,0,2,3
472,0,3,2
473,0,3,2
474,1,1,2
475,1,0,0
476,1,0,2
477,0,2,3
478,0,3,2
479,1,1,2
480,0,3,3
481,1,0,0
482,1,0,1
483,1,0,0
484,0,2,1
485,1,1,1
486,0,3,3
487,1,1,1
488,0,3,2
489,1,1,0
490,1,0,0
491,1,1,0
492,1,1,0
493,1,0,0
494,1,1,2
495,1,0,2
496,0,3,3
497,1,1,0
498,1,1,0
499,0,3,2
500,0,3,3
501,0,3,3
502,1,1,2
503,1,0,2
504,1,0,1
505,1,1,2
506,1,1,3
507,1,1,1
508,0,3,2
509,1,1,2
510,1,0,0
511,1,2,3
512,1,0,0
513,0,3,3
514,0,3,3
515,1,1,3
516,1,1,1
517,1,1,2
518,1,1,1
519,1,0,1
520,0,3,2
521,0,2,1
522,1,0,0
523,0,3,2
524,0,3,3
525,1,0,1
526,1,0,1
527,1,0,0
528,0,2,2
529,1,1,3
530,1,0,0
531,1,1,2
532,1,0,3
533,0,3,3
534,1,0,3
535,1,1,0
536,0,3,2
537,1,1,1
538,1,0,0
539,1,0,3
540,0,2,3
541,0,2,2
542,1,0,0
543,1,0,1
544,1,1,0
545,1,1,2
546,1,1,1
547,1,0,2
548,1,1,0
549,1,0,1
550,1,1,3
551,1,1,3
552,1,1,3
553,1,0,0
554,1,0,2
555,0,3,3
556,1,1,0
557,1,0,1
558,0,2,1
559,0,3,2
560,1,1,0
561,1,1,1
562,1,0,2
563,1,1,1
564,1,0,0
565,1,0,1
566,0,3,2
567,0,3,2
568,1,1,0
569,1,1,1
570,1,0,1
571,0,3,3
572,1,0,0
573,1,0,2
574,1,0,3
575,0,2,2
576,0,3,2
577,0,3,3
578,1,1,0
579,0,2,2
580,0,3,2
581,0,2,2
582,1,0,0
583,1,0,1
584,1,0,0
585,1,1,0
586,1,0,1
587,0,3,2
588,1,1,2
589,1,0,1
590,1,0,0
591,1,1,0
592,0,2,3
593,0,3,3
594,0,3,2
595,1,1,1
596,1,2,3
597,1,0,0
598,0,2,3
599,0,2,2
600,1,1,0
601,1,0,0
602,0,3,3
603,1,1,1
604,0,3,3
605,1,2,2
606,0,2,1
607,0,3,3
608,1,2,3
609,1,0,3
610,1,1,3
611,1,0,1
612,1,0,2
613,1,0,2
614,0,2,3
615,1,0,0
616,0,2,3
617,1,1,2
618,0,3,2
619,0,3,3
620,0,2,2
621,1,1,1
622,0,2,2
623,0,3,2
624,0,2,2
625,0,2,2
626,1,1,2
627,0,3,3
628,0,3,3
629,0,3,3
630,1,1,1
631,0,3,2
632,1,1,0
633,0,2,3
634,1,1,2
635,1,1,0
636,1,1,1
637,1,1,1
638,1,0,0
639,1,1,2
640,1,1,2
641,1,0,0
642,1,0,0
643,0,2,1
644,1,1,3
645,1,0,2
646,0,3,3
647,1,1,1
648,1,0,1
649,1,0,2
650,1,0,1
651,0,3,3
652,1,0,1
653,1,1,3
654,1,1,2
655,1,1,1
656,0,3,3
657,0,3,3
658,1,1,2
659,1,1,2
660,1,0,1
661,1,0,2
662,0,2,2
663,1,1,0
664,1,1,2
665,1,1,3
666,1,0,0
667,1,0,2
668,1,1,2
669,1,1,1
670,0,3,2
671,1,0,2
672,1,0,2
673,1,0,2
674,0,3,2
675,0,3,2
676,1,0,0
677,1,1,1
678,1,1,0
679,0,3,2
680,1,1,0
681,0,3,2
682,0,3,2
683,0,3,3
684,0,2,3
685,1,1,3
686,0,3,2
687,1,0,0
688,1,0,2
689,0,2,2
690,0,3,3
691,1,0,3
692,0,2,1
693,0,3,3
694,1,1,2
695,1,1,2
696,0,3,3
697,0,3,2
698,1,1,2
699,0,3,2
700,1,0,0
701,0,2,2
702,1,2,2
703,1,1,3
704,1,1,3
705,1,1,1
706,1,1,2
707,0,2,3
708,1,1,2
709,0,2,2
710,0,3,3
711,1,0,2
712,1,0,2
713,0,2,2
714,1,0,3
715,1,0,3
716,1,0,1
717,0,3,2
718,0,3,3
719,0,3,2
720,0,2,2
721,0,3,2
722,0,3,2
723,0,3,3
724,1,0,0
725,1,0,2
726,0,3,2
727,1,1,3
728,1,1,2
729,1,1,0
730,1,0,0
731,1,0,3
732,1,0,1
733,1,0,2
734,1,0,0
735,0,3,2
736,1,0,2
737,0,3,2
738,0,2,2
739,0,2,2
740,1,0,2
741,1,1,2
742,1,1,1
743,0,3,3
744,1,1,3
745,0,3,2
746,0,2,2
747,1,0,3
748,1,0,2
749,1,0,0
750,1,1,0
751,0,3,3
752,1,0,1
753,1,1,2
754,0,2,3
755,1,0,0
756,1,0,0
757,1,0,0
758,1,1,1
759,1,0,0
760,1,0,2
761,1,0,2
762,1,0,3
763,0,2,3
764,1,1,1
765,1,0,3
766,1,1,0
767,1,0,3
768,0,3,3
769,0,3,3
770,0,2,3
771,1,0,3
772,1,1,1
773,1,0,1
774,1,1,2
775,1,1,1
776,0,3,2
777,0,2,2
778,0,2,3
779,0,3,3
780,0,2,3
781,1,1,3
782,1,0,2
783,1,0,0
784,1,1,0
785,0,2,3
786,0,3,3
787,1,0,1
788,0,2,2
789,1,1,1
790,1,0,2
791,1,0,2
792,0,3,2
793,0,3,3
794,1,0,1
795,1,0,0
796,0,3,3
797,1,1,1
798,1,2,2
799,0,2,2
800,0,2,1
801,0,2,1
802,1,1,0
803,1,0,2
804,0,3,3
805,1,0,2
806,0,3,3
807,0,2,2
808,0,2,2
809,0,3,3
810,1,0,3
811,0,3,3
812,1,1,2
813,0,3,3
814,1,0,1
815,0,3,3
816,1,0,0
817,1,1,3
818,0,2,2
819,0,3,3
820,1,1,1
821,1,0,1
822,1,0,2
823,1,0,1
824,1,1,3
825,0,3,2
826,1,0,2
827,0,2,3
828,0,2,3
829,0,3,3
830,1,0,1
831,1,0,1
832,1,0,1
833,1,1,0
834,0,3,3
835,1,1,2
836,1,1,3
837,1,1,2
838,0,2,2
839,1,0,0
840,0,2,3
841,0,3,3
842,1,1,2
843,0,3,3
844,1,0,1
845,0,3,2
846,1,0,1
847,1,0,2
848,0,2,3
849,0,3,3
850,0,3,2
851,1,1,1
852,0,3,3
853,0,2,3
854,1,1,1
855,1,0,0
856,0,2,2
857,1,0,3
858,0,3,2
859,0,3,2
860,0,3,3
861,0,3,2
862,0,3,2
863,0,3,3
864,1,1,2
865,0,2,2
866,1,1,0
867,0,2,1
868,1,0,0
869,1,0,1
870,0,2,3
871,1,0,0
872,0,3,2
873,1,0,1
874,1,1,0
875,1,1,3
876,0,3,3
877,0,2,2
878,1,0,2
879,0,3,2
880,0,3,3
881,1,1,1
882,1,1,1
883,1,1,2
884,1,1,1
885,1,1,1
886,1,1,2
887,1,1,3
888,1,0,0
889,1,1,0
890,0,2,3
891,0,3,2
892,1,0,3
893,0,2,2
894,1,1,2
895,0,3,3
896,1,0,1
897,1,0,2
898,0,3,2
899,1,0,2
900,0,3,3
901,1,1,1
902,0,3,3
903,1,1,1
904,1,0,3
905,1,1,3
906,1,0,3
907,1,0,1
908,1,2,3
909,1,1,2
910,1,1,1
911,1,0,2
912,1,0,1
913,1,1,2
914,1,1,0
915,0,2,1
916,0,3,3
917,0,3,2
918,1,1,3
919,0,3,3
920,1,1,2
921,1,1,1
922,0,2,1
923,0,3,3
924,1,0,0
925,1,1,2
926,1,0,2
927,0,3,3
928,1,0,3
929,1,0,0
930,1,1,0
931,0,3,3
932,1,1,0
933,1,1,2
934,1,1,2
935,1,1,3
936,1,1,1
937,1,0,0
938,0,3,3
939,1,0,1
940,1,1,1
941,0,2,2
942,1,1,1
943,1,0,1
944,1,0,0
945,1,0,2
946,1,1,1
947,1,0,0
948,1,0,2
949,1,0,0
950,1,1,0
951,1,0,2
952,0,2,1
953,1,1,0
954,1,1,1
955,1,1,0
956,0,2,2
957,0,2,2
958,0,3,2
959,0,3,3
960,1,1,2
961,1,1,1
962,0,3,3
963,1,0,2
964,0,3,2
965,1,1,1
966,1,1,1
967,1,1,2
968,1,0,2
969,0,2,3
970,1,0,1
971,1,1,1
972,0,2,2
973,1,0,1
974,0,2,2
975,0,2,3
976,1,1,3
977,1,1,1
978,1,1,1
979,1,0,2
980,0,3,3
981,1,1,0
982,1,1,1
983,1,0,0
984,0,3,2
985,1,1,1
986,1,0,1
987,1,1,1
988,0,2,1
989,1,1,2
990,1,0,1
991,0,2,2
992,1,0,0
993,1,1,0
994,1,1,0
995,1,0,2
996,1,1,2
997,0,2,1
998,1,1,0
999,0,3,3
1000,0,3,2
1001,1,1,1
1002,1,1,2
1003,1,0,3
1004,1,0,1
1005,1,1,0
1006,0,2,3
1007,1,1,3
1008,1,1,1
1009,1,1,2
1010,0,3,2
1011,1,1,2
1012,1,0,0
1013,1,1,1
1014,0,2,2
1015,1,1,3
1016,1,0,0
1017,0,3,2
1018,1,0,1
1019,1,0,1
1020,1,0,0
1021,1,1,0
1022,1,0,3
1023,0,2,2
1024,1,0,0
1025,0,3,2
1026,1,0,0
1027,1,0,2
1028,1,0,2
1029,1,0,1
1030,1,1,2
1031,0,2,3
1032,0,2,3
1033,1,0,3
1034,1,1,0
1035,0,3,3
1036,1,1,3
1037,0,3,3
1038,0,3,3
1039,0,2,3
1040,1,1,3
1041,1,0,1
1042,0,3,3
1043,0,3,3
1044,1,0,3
1045,1,1,2
1046,1,1,0
1047,0,2,3
1048,0,3,2
1049,0,3,3
1050,1,2,2
1051,0,2,2
1052,0,2,3
1053,1,1,2
1054,0,2,1
1055,1,1,1
1056,1,0,3
1057,1,1,2
1058,1,0,0
1059,0,3,2
1060,1,1,1
1061,1,0,3
1062,0,3,2
1063,0,3,3
1064,1,0,3
1065,0,2,2
1066,1,1,0
1067,1,0,0
1068,1,1,1
1069,0,2,3
1070,1,0,2
1071,1,1,2
1072,1,1,2
1073,1,1,1
1074,0,3,2
1075,1,0,0
1076,1,1,1
1077,1,2,2
1078,1,1,2
1079,0,3,3
1080,1,1,3
1081,0,3,3
1082,1,1,0
1083,0,2,2
1084,1,1,3
1085,1,1,3
1086,0,2,2
1087,0,2,3
1088,1,1,2
1089,0,2,2
1090,0,3,2
1091,1,1,2
1092,1,1,2
1093,1,1,3
1094,1,1,0
1095,0,2,3
1096,1,1,2
1097,1,0,2
1098,1,0,2
1099,0,3,3
1100,1,1,3
1101,1,0,1
1102,1,0,1
1103,0,2,3
1104,1,1,1
1105,1,0,0
1106,1,0,3
1107,0,3,3
1108,1,0,2
1109,1,1,1
1110,1,1,0
1111,1,1,0
1112,1,1,0
1113,0,3,3
1114,0,2,3
1115,0,3,3
1116,1,0,2
1117,1,1,2
1118,0,3,3
1119,1,0,3
1120,0,2,2
1121,1,1,0
1122,0,3,2
1123,0,3,2
1124,0,2,2
1125,1,0,0
1126,0,3,3
1127,1,0,2
1128,1,1,3
1129,1,1,3
1130,0,2,3
1131,1,0,1
1132,1,0,2
1133,1,0,0
1134,0,3,3
1135,1,0,3
1136,1,1,2
1137,0,3,3
1138,1,0,2
1139,1,0,2
1140,0,3,3
1141,1,1,0
1142,1,0,2
1143,1,1,0
1144,0,2,3
1145,1,1,0
1146,1,0,0
1147,1,0,1
1148,1,0,1
1149,1,1,0
1150,0,3,3
1151,0,3,3
1152,1,1,2
1153,1,1,1
1154,1,1,2
1155,0,2,2
1156,0,2,2
1157,0,3,2
1158,0,3,2
1159,0,3,2
1160,1,2,3
1161,1,0,3
1162,1,1,1
1163,0,2,3
1164,0,2,3
1165,1,0,3
1166,1,0,0
1167,1,0,3
1168,1,1,2
1169,0,3,3
1170,1,1,0
1171,1,1,0
1172,1,0,1
1173,0,3,3
1174,0,2,2
1175,0,2,3
1176,1,1,0
1177,0,3,2
1178,1,1,2
1179,1,0,0
1180,1,0,1
1181,0,2,3
1182,1,0,0
1183,0,3,2
1184,0,2,3
1185,1,1,0
1186,1,0,1
1187,1,0,1
1188,0,3,2
1189,1,0,1
1190,1,1,1
1191,0,2,2
1192,1,0,2
1193,1,1,0
1194,1,0,0
1195,1,1,1
1196,1,0,0
1197,1,0,0
1198,1,1,1
1199,1,1,0
1200,1,1,2
1201,0,2,3
1202,1,1,3
1203,1,0,2
1204,1,0,2
1205,1,1,3
1206,0,3,3
1207,1,0,2
1208,0,2,2
1209,0,3,2
1210,1,2,3
1211,0,2,1
1212,0,3,3
1213,0,2,1
1214,0,3,3
1215,1,0,3
1216,1,1,1
1217,1,1,2
1218,0,2,2
1219,1,1,0
1220,1,1,1
1221,1,0,1
1222,0,3,2
1223,1,1,1
1224,1,1,1
1225,1,1,3
1226,0,3,3
1227,1,1,2
1228,1,0,2
1229,1,0,0
1230,1,0,1
1231,1,1,3
1232,0,3,2
1233,0,3,3
1234,0,3,2
1235,1,0,0
1236,1,1,1
1237,1,1,2
1238,0,3,3
1239,1,1,0
1240,1,1,2
1241,1,0,3
1242,1,2,3
1243,1,0,0
1244,1,0,3
1245,0,2,3
1246,0,2,2
1247,0,2,3
1248,1,1,0
1249,1,1,3
1250,0,3,3
1251,1,1,0
1252,1,1,2
1253,1,1,0
1254,1,0,0
1255,1,1,1
1256,0,2,1
1257,1,0,1
1258,1,0,1
1259,1,0,1
1260,1,0,0
1261,0,3,2
1262,0,2,2
1263,0,3,3
1264,0,2,2
1265,1,0,0
1266,0,3,3
1267,1,1,3
1268,0,2,3
1269,1,0,2
1270,0,3,3
1271,1,1,0
1272,1,1,0
1273,0,3,3
1274,1,0,0
1275,0,2,2
1276,1,1,2
1277,1,0,0
1278,1,0,0
1279,1,1,2
1280,1,1,3
1281,1,1,3
1282,0,3,3
1283,1,1,1
1284,1,0,0
1285,0,3,3
1286,1,0,0
1287,1,1,0
1288,1,1,2
1289,0,3,2
1290,1,1,2
1291,1,1,1
1292,1,1,2
1293,1,1,2
1294,0,2,3
1295,1,0,1
1296,0,3,2
1297,1,1,1
1298,1,1,2
1299,1,1,0
1300,1,1,0
1301,1,1,3
1302,1,1,1
1303,0,3,3
1304,1,1,2
1305,1,0,0
1306,1,0,2
1307,0,2,2
1308,1,0,0
1309,0,2,1
1310,1,1,1
1311,1,1,0
1312,0,3,2
1313,1,1,1
1314,1,0,3
1315,1,0,1
1316,0,2,3
1317,0,3,3
1318,1,0,3
1319,1,1,2
1320,0,2,1
1321,1,1,1
1322,1,0,0
1323,0,3,2
1324,0,2,2
1325,0,2,2
1326,1,2,3
1327,1,0,1
1328,1,1,1
1329,1,0,3
1330,1,0,1
1331,0,3,2
1332,1,0,3
1333,0,3,3
1334,0,3,3
1335,1,0,0
1336,1,1,0
1337,1,1,2
1338,0,2,2
1339,1,1,1
1340,0,2,2
1341,1,1,2
1342,0,3,2
1343,1,1,1
1344,0,2,2
1345,1,0,1
1346,1,1,2
1347,0,3,3
1348,1,1,3
1349,1,0,3
1350,1,1,0
1351,0,2,3
1352,0,2,3
1353,0,2,3
1354,1,1,2
1355,0,3,2
1356,1,0,1
1357,0,3,2
1358,0,3,3
1359,1,0,2
1360,0,3,2
1361,0,2,3
1362,0,2,2
1363,1,0,3
1364,0,3,3
1365,0,2,2
1366,1,1,0
1367,0,3,2
1368,1,2,2
1369,1,1,1
1370,1,1,2
1371,1,1,3
1372,0,2,3
1373,1,1,0
1374,1,1,2
1375,1,0,1
1376,1,1,2
1377,0,2,2
1378,1,1,2
1379,1,1,0
1380,0,3,3
1381,1,1,3
1382,0,2,2
1383,1,0,1
1384,1,1,0
1385,1,1,3
1386,0,3,3
1387,0,3,2
1388,1,0,2
1389,0,2,1
1390,1,0,1
1391,1,1,1
1392,0,2,2
1393,1,1,3
1394,1,1,1
1395,1,0,0
1396,1,1,1
1397,0,2,2
1398,0,2,2
1399,1,0,2
1400,0,2,1
1401,0,3,2
1402,1,0,3
1403,0,3,3
1404,1,0,0
1405,1,1,2
1406,0,3,2
1407,1,1,2
1408,1,1,0
1409,1,1,3
1410,1,1,1
1411,1,0,3
1412,1,1,3
1413,1,1,0
1414,1,1,0
1415,1,0,1
1416,1,0,3
1417,0,3,3
1418,1,0,2
1419,1,1,0
1420,1,0,2
1421,1,1,1
1422,1,1,0
1423,1,0,0
1424,0,3,3
1425,1,0,1
1426,0,3,3
1427,0,2,1
1428,0,3,3
1429,1,1,1
1430,0,3,2
1431,1,0,1
1432,0,3,2
1433,1,0,2
1434,1,0,2
1435,0,3,3
1436,0,3,2
1437,1,0,0
1438,1,0,0
1439,0,2,3
1440,1,1,3
1441,0,3,3
1442,1,0,3
1443,0,3,2
1444,1,2,2
1445,0,3,2
1446,0,2,3
1447,0,2,3
1448,1,0,0
1449,0,2,3
1450,1,1,2
1451,1,0,2
1452,1,1,0
1453,1,0,0
1454,1,0,1
1455,1,1,1
1456,0,3,3
1457,1,0,1
1458,0,3,3
1459,0,3,3
1460,0,2,2
1461,1,1,2
1462,0,3,3
1463,1,0,0
1464,1,2,2
1465,0,2,2
1466,1,1,2
1467,1,1,2
1468,1,1,0
1469,0,3,3
1470,0,3,2
1471,1,1,2
1472,1,0,3
1473,1,1,2
1474,1,1,0
1475,1,1,0
1476,1,0,2
1477,1,0,2
1478,0,3,3
1479,0,3,3
1480,0,3,3
1481,0,2,2
1482,1,0,3
1483,1,1,1
1484,0,2,3
1485,0,2,3
1486,1,0,3
1487,1,0,3
1488,1,0,2
1489,0,3,3
1490,1,1,2
1491,1,1,0
1492,0,2,2
1493,1,0,1
1494,1,1,0
1495,0,2,3
1496,0,2,2
1497,0,3,3
1498,1,1,1
1499,1,1,1
1500,0,3,2
1501,1,1,0
1502,0,2,3
1503,0,3,3
1504,0,3,2
1505,1,1,0
1506,0,2,1
1507,1,1,0
1508,1,1,1
1509,1,0,1
1510,0,3,3
1511,0,3,3
1512,1,1,2
1513,1,1,1
1514,0,2,2
1515,0,3,3
1516,0,3,3
1517,1,1,3
1518,1,1,1
1519,1,1,0
1520,0,3,2
1521,1,1,3
1522,0,3,2
1523,1,0,1
1524,0,3,3
1525,1,0,1
1526,1,1,2
1527,1,0,0
1528,1,0,1
1529,1,1,2
1530,0,2,1
1531,1,0,2
1532,1,1,1
1533,1,0,0
1534,0,3,3
1535,0,3,2
1536,0,2,2
1537,1,0,1
1538,0,2,2
1539,1,1,0
1540,1,1,1
1541,0,3,3
1542,0,3,3
1543,0,3,2
1544,1,1,3
1545,0,3,3
1546,1,2,3
1547,1,1,2
1548,0,3,3
1549,0,3,2
1550,0,2,2
1551,0,2,2
1552,1,0,0
1553,1,1,2
1554,0,2,3
1555,1,1,1
1556,0,3,2
1557,1,1,2
1558,0,3,3
1559,1,1,2
1560,1,0,2
1561,1,0,1
1562,1,0,2
1563,1,1,0
1564,1,1,3
1565,0,3,3
1566,0,3,2
1567,1,1,2
1568,1,0,3
1569,0,3,2
1570,1,0,2
1571,0,2,1
1572,1,0,3
1573,1,1,0
1574,1,0,0
1575,1,1,2
1576,1,0,1
1577,0,3,3
1578,1,1,2
1579,0,2,1
1580,1,1,3
1581,1,1,2
1582,0,3,3
1583,1,1,3
1584,1,1,1
1585,1,1,1
1586,0,2,2
1587,1,1,1
1588,0,3,3
1589,1,0,2
1590,0,3,2
1591,0,2,2
1592,1,0,1
1593,1,0,1
1594,1,1,1
1595,1,1,2
1596,0,3,2
1597,1,0,0
1598,1,1,2
1599,1,0,0
1600,0,3,3
1601,1,1,0
1602,0,3,3
1603,1,1,3
1604,0,3,2
1605,1,0,0
1606,1,1,3
1607,1,0,1
1608,0,3,2
1609,0,2,2
1610,0,3,2
1611,0,3,2
1612,1,0,1
1613,1,0,0
1614,1,1,0
1615,1,0,2
1616,1,1,1
1617,1,0,0
1618,1,1,1
1619,0,3,3
1620,1,0,0
1621,0,3,2
1622,1,1,2
1623,1,2,3
1624,0,3,2
1625,1,1,3
1626,0,3,3
1627,1,1,1
1628,1,1,1
1629,0,2,2
1630,1,1,2
1631,1,1,1
1632,1,1,0
1633,1,0,3
1634,1,0,0
1635,1,2,3
1636,0,3,2
1637,0,2,2
1638,1,1,1
1639,1,0,0
1640,1,1,1
1641,1,1,0
1642,1,1,2
1643,1,0,2
1644,0,2,2
1645,1,0,1
1646,0,2,3
1647,0,3,2
1648,1,1,1
1649,1,0,3
1650,1,0,3
1651,1,1,2
1652,0,3,2
1653,0,3,3
1654,1,0,0
1655,1,0,0
1656,1,0,1
1657,1,1,1
1658,1,0,1
1659,1,0,0
1660,1,0,1
1661,1,0,1
1662,0,2,1
1663,0,3,3
1664,0,2,2
