,A,B,C
276,0,3,3
277,1,0,0
278,1,0,0
279,1,1,0
280,1,1,0
281,1,0,2
282,1,0,1
283,1,0,1
284,0,3,2
285,1,0,1
286,0,2,2
287,1,1,0
288,0,3,3
289,1,1,1
290,1,0,2
291,1,0,0
292,1,0,2
293,1,1,1
294,0,2,1
295,0,3,2
296,0,3,2
297,1,0,1
298,1,0,0
299,1,0,0
300,1,1,1
301,0,3,2
302,0,2,2
303,1,1,3
304,0,2,3
305,1,0,1
306,0,3,3
307,1,0,2
308,1,0,1
309,0,3,2
310,1,1,1
311,1,0,1
312,1,0,0
313,1,1,2
314,0,2,1
315,0,2,2
316,1,0,0
317,0,2,2
318,0,2,3
319,1,1,0
320,1,1,1
321,1,0,2
322,1,1,3
323,1,1,0
324,1,0,3
325,0,2,2
326,1,1,1
327,1,0,1
328,1,0,1
329,0,2,1
330,1,1,0
331,1,1,0
332,0,3,3
333,1,1,2
334,1,0,0
335,0,2,3
336,1,1,0
337,1,1,1
338,1,1,2
339,0,2,2
340,1,0,2
341,1,1,2
342,1,0,3
343,1,0,1
344,0,2,3
345,1,1,1
346,1,1,0
347,0,2,2
348,1,1,1
349,1,1,1
350,1,0,2
351,1,1,1
352,1,1,0
353,0,2,1
354,0,3,2
355,0,2,1
356,1,1,3
357,1,1,0
358,0,2,2
359,0,3,2
360,1,1,1
361,0,2,1
362,0,3,3
363,1,1,3
364,0,3,1
365,1,0,3
366,0,3,3
367,1,0,3
368,1,0,1
369,0,3,2
370,1,2,2
371,1,1,0
372,1,0,0
373,0,3,2
374,1,0,0
375,0,2,3
376,0,3,3
377,1,1,1
378,0,2,2
379,1,1,3
380,0,3,3
381,0,3,3
382,1,1,0
383,1,1,0
384,0,3,3
385,1,1,2
386,1,0,0
387,1,0,0
388,0,3,3
389,1,1,1
390,1,1,2
391,1,1,0
392,1,1,0
393,1,0,0
394,0,2,2
395,0,3,3
396,1,1,2
397,1,0,0
398,1,1,3
399,1,1,3
400,1,1,2
401,1,1,1
402,0,2,1
403,1,0,1
404,0,2,1
405,1,1,2
406,1,1,0
407,0,3,2
408,0,3,2
409,1,0,0
410,0,3,3
411,1,0,2
412,1,1,1
413,1,1,0
414,1,1,1
415,1,1,1
416,0,3,3
417,0,3,3
418,0,3,3
419,0,2,1
420,1,1,1
421,0,2,1
422,0,3,2
423,0,3,3
424,0,3,3
425,0,3,2
426,0,2,3
427,0,2,3
428,1,0,3
429,0,3,2
430,0,2,2
431,1,2,2
432,1,1,0
433,0,2,2
434,1,0,0
435,0,3,3
436,1,1,2
437,1,1,1
438,1,1,1
439,1,0,0
440,1,1,0
441,0,2,1
442,1,1,2
443,1,0,2
444,0,3,3
445,1,1,2
446,0,3,3
447,1,1,1
448,0,3,2
449,1,0,0
450,0,2,1
451,0,3,3
452,1,1,3
453,0,2,2
454,1,0,0
455,1,0,2
456,0,2,3
457,1,1,3
458,1,1,1
459,0,2,2
460,0,2,2
461,1,0,2
462,1,0,3
463,0,3,2
464,1,1,3
465,1,1,3
466,0,2,2
467,0,2,2
468,1,0,1
469,0,3,2
470,1,0,2
471,1,0,2
472,1,0,0
473,0,3,3
474,1,1,1
475,0,3,3
476,1,1,2
477,1,1,1
478,1,1,0
479,1,1,1
480,0,3,2
481,1,1,2
482,1,1,1
483,1,0,0
484,1,1,0
485,1,1,2
486,0,2,2
487,0,3,3
488,1,0,3
489,0,3,2
490,1,1,2
491,0,3,3
492,1,1,2
493,0,3,2
494,0,3,3
495,1,1,0
496,0,3,3
497,1,1,1
498,0,2,2
499,1,0,1
500,0,2,3
501,1,0,0
502,1,0,1
503,0,2,3
504,0,3,3
505,1,0,0
506,1,0,3
507,0,3,2
508,1,1,1
509,0,3,3
510,0,3,2
511,1,0,3
512,1,1,0
513,1,1,0
514,0,2,3
515,1,1,3
516,1,1,0
517,1,0,1
518,1,0,3
519,0,3,3
520,1,1,1
521,0,2,2
522,1,1,1
523,1,1,1
524,1,0,0
525,1,1,3
526,0,3,2
527,0,3,3
528,1,0,2
529,0,3,2
530,1,1,1
531,1,1,0
532,0,3,3
533,1,0,1
534,0,2,1
535,0,2,2
536,1,0,1
537,0,3,3
538,1,0,1
539,0,3,3
540,0,3,3
541,1,0,1
542,0,2,1
543,0,3,2
544,1,1,3
545,0,2,3
546,0,3,3
547,1,1,2
548,0,3,3
549,1,1,1
550,0,3,3
551,1,1,1
552,1,1,3
553,1,0,1
554,0,2,1
555,0,3,3
556,0,2,1
557,0,3,3
558,1,1,2
559,0,3,3
560,1,0,2
561,0,3,2
562,0,3,2
563,0,3,3
564,0,3,3
565,1,0,2
566,1,0,3
567,1,1,0
568,1,2,3
569,1,1,2
570,0,3,2
571,0,3,2
572,1,1,0
573,1,0,0
574,0,3,1
575,0,3,2
576,1,1,2
577,0,3,2
578,1,0,0
579,0,2,2
580,0,3,3
581,1,0,0
582,1,1,1
583,0,2,2
584,0,2,1
585,0,3,2
586,1,1,0
587,0,2,3
588,0,2,2
589,0,3,2
590,1,0,2
591,0,3,2
592,1,0,2
593,1,1,2
594,1,1,2
595,1,0,0
596,1,1,1
597,0,3,3
598,0,3,3
599,1,0,1
600,1,0,1
601,1,0,0
602,1,0,2
603,1,1,1
604,0,3,3
605,1,1,2
606,1,1,2
607,1,1,0
608,0,2,2
609,1,0,3
610,0,3,2
611,0,3,3
612,1,0,0
613,1,1,1
614,0,3,3
615,1,0,0
616,1,0,1
617,0,3,3
618,0,2,2
619,1,0,2
620,1,0,1
621,0,3,2
622,0,2,2
623,0,3,3
624,1,0,0
625,0,2,3
626,1,0,0
627,1,0,0
628,0,3,2
629,1,1,2
630,0,3,2
631,1,0,2
632,1,0,0
633,1,1,2
634,1,1,1
635,0,3,2
636,1,0,1
637,0,3,1
638,1,0,2
639,1,0,1
640,0,3,2
641,1,1,1
642,0,3,2
643,1,2,2
644,0,3,1
645,1,0,1
646,0,3,3
647,1,1,1
648,0,3,3
649,0,3,3
650,0,3,2
651,1,0,0
652,0,2,2
653,1,1,3
654,0,2,3
655,1,0,1
656,0,3,3
657,1,1,0
658,0,2,3
659,0,2,1
660,0,3,2
661,1,1,2
662,0,2,2
663,1,0,0
664,1,1,1
665,1,1,2
666,1,1,1
667,0,3,2
668,1,1,0
669,1,1,0
670,1,1,2
671,1,0,3
672,0,3,3
673,1,0,2
674,1,0,3
675,1,0,2
676,1,1,2
677,1,0,2
678,1,0,0
679,1,1,2
680,1,0,0
681,0,2,1
682,1,0,1
683,1,0,2
684,1,1,2
685,0,3,3
686,0,3,2
687,1,2,2
688,1,0,0
689,1,1,1
690,1,1,1
691,1,0,0
692,0,3,1
693,1,1,0
694,0,2,3
695,1,0,0
696,1,1,0
697,0,2,3
698,0,2,3
699,0,2,1
700,1,0,0
701,1,1,3
702,1,1,1
703,1,0,1
704,1,2,2
705,0,2,3
706,1,0,2
707,1,1,3
708,1,0,2
709,0,3,2
710,0,3,2
711,1,0,2
712,1,0,0
713,1,1,1
714,1,1,1
715,1,1,0
716,0,2,2
717,0,3,3
718,1,0,0
719,1,1,2
720,1,0,2
721,1,1,0
722,1,0,3
723,1,1,1
724,1,0,3
725,1,1,2
726,0,2,2
727,1,0,3
728,1,0,3
729,0,3,3
730,1,0,0
731,1,1,1
732,1,1,1
733,1,0,1
734,0,3,2
735,0,3,3
736,1,0,3
737,0,3,2
738,1,2,1
739,1,1,0
740,1,1,3
741,1,0,3
742,0,3,2
743,0,2,3
744,1,0,0
745,1,1,1
746,1,0,3
747,1,2,1
748,1,0,0
749,1,0,0
750,1,1,1
751,0,3,2
752,0,2,1
753,1,1,1
754,1,1,1
755,0,3,3
756,1,0,0
757,0,3,3
758,0,2,1
759,1,1,3
760,1,1,0
761,1,1,1
762,1,0,0
763,0,3,3
764,1,1,2
765,0,3,2
766,1,0,3
767,1,0,0
768,1,0,2
769,1,1,0
770,1,1,1
771,0,2,2
772,0,3,3
773,1,0,1
774,0,3,3
775,0,2,2
776,1,1,0
777,1,1,2
778,0,3,2
779,1,1,1
780,1,0,2
781,1,0,3
782,1,0,0
783,1,0,0
784,1,0,2
785,0,3,3
786,0,3,2
787,1,1,1
788,1,1,2
789,1,1,2
790,1,0,0
791,0,3,3
792,1,1,0
793,1,1,2
794,1,1,0
795,1,0,0
796,0,3,1
797,1,0,0
798,0,3,3
799,1,1,1
800,1,1,1
801,1,0,2
802,0,2,2
803,1,1,1
804,0,3,2
805,0,3,2
806,1,1,1
807,0,2,2
808,1,1,2
809,0,3,2
810,1,2,2
811,0,2,2
812,1,1,3
813,0,3,2
814,1,0,1
815,0,2,2
816,0,3,2
817,1,1,2
818,1,0,2
819,0,2,2
820,0,3,3
821,1,1,3
822,1,0,0
823,1,1,3
824,0,3,2
825,1,0,0
826,1,0,1
827,1,1,1
828,1,0,0
829,1,1,3
830,1,1,2
831,1,0,0
832,0,2,2
833,1,0,3
834,0,2,3
835,1,1,0
836,0,3,3
837,0,3,3
838,0,3,2
839,1,0,2
840,1,1,1
841,0,2,3
842,0,3,2
843,1,0,2
844,1,0,0
845,0,3,2
846,1,1,1
847,1,0,0
848,1,1,3
849,0,2,3
850,1,0,1
851,0,3,3
852,0,2,3
853,1,0,0
854,1,0,2
855,1,0,0
856,1,0,2
857,0,3,2
858,1,0,2
859,1,1,2
860,0,3,2
861,1,1,2
862,1,0,2
863,1,0,2
864,1,0,2
865,0,2,2
866,1,0,0
867,0,2,3
868,0,3,3
869,1,1,1
870,1,1,3
871,1,0,3
872,1,0,3
873,1,0,1
874,1,1,0
875,1,0,2
876,1,0,1
877,1,1,2
878,0,3,3
879,0,2,2
880,0,3,2
881,0,2,1
882,1,0,0
883,1,0,0
884,1,0,2
885,1,1,2
886,1,1,0
887,0,3,2
888,1,0,3
889,1,1,2
890,1,0,2
891,1,0,2
892,1,0,0
893,1,1,1
894,1,0,0
895,0,3,3
896,0,3,2
897,1,0,2
898,1,0,0
899,1,0,0
900,1,1,2
901,0,3,3
902,1,1,3
903,0,2,2
904,0,2,1
905,1,1,3
906,1,0,0
907,1,1,0
908,0,2,3
909,0,2,3
910,1,0,2
911,1,0,0
912,0,3,2
913,0,3,3
914,1,1,1
915,1,1,0
916,0,3,2
917,1,0,2
918,0,3,1
919,1,0,3
920,0,3,3
921,1,1,1
922,1,1,1
923,1,0,1
924,1,1,1
925,0,3,3
926,1,1,3
927,1,1,0
928,0,2,1
929,0,3,3
930,1,1,0
931,1,1,3
932,1,1,2
933,0,3,2
934,0,3,3
935,1,0,2
936,1,1,0
937,0,3,2
938,0,3,2
939,1,0,0
940,0,3,3
941,0,3,3
942,1,1,2
943,1,0,1
944,1,1,1
945,1,1,0
946,1,0,1
947,1,1,1
948,0,3,2
949,0,3,2
950,1,1,2
951,1,1,2
952,1,0,3
953,1,0,0
954,1,0,0
955,0,2,3
956,0,2,2
957,1,1,1
958,1,0,2
959,1,1,1
960,1,0,0
961,1,0,0
962,1,0,0
963,1,2,2
964,1,1,1
965,1,0,2
966,1,0,0
967,1,0,0
968,0,2,3
969,0,3,3
970,1,1,1
971,1,1,1
972,1,0,0
973,1,1,1
974,0,2,3
975,0,3,2
976,1,1,0
977,0,3,2
978,0,2,1
979,1,1,1
980,1,0,0
981,1,0,1
982,0,2,3
983,1,0,1
984,1,0,1
985,1,0,1
986,0,2,3
987,1,1,2
988,1,1,1
989,1,2,2
990,1,0,1
991,1,0,1
992,0,3,1
993,1,0,1
994,0,3,3
995,1,1,2
996,1,0,0
997,1,1,1
998,1,1,1
999,0,3,3
1000,1,1,3
1001,1,0,2
1002,1,1,1
1003,1,0,2
1004,1,1,3
1005,0,3,3
1006,1,0,1
1007,0,3,3
1008,1,1,1
1009,1,0,0
1010,0,3,2
1011,1,0,3
1012,1,1,2
1013,1,0,1
1014,0,3,2
1015,0,3,2
1016,1,0,0
1017,0,2,3
1018,1,1,0
1019,1,0,0
1020,1,1,2
1021,0,3,2
1022,0,2,2
1023,1,0,2
1024,0,3,3
1025,0,3,2
1026,0,3,2
1027,1,0,0
1028,0,3,3
1029,1,0,0
1030,1,0,0
1031,1,1,1
1032,0,3,2
1033,1,1,1
1034,1,1,3
1035,1,1,2
1036,0,3,3
1037,1,1,3
1038,1,0,2
1039,0,3,3
1040,0,2,2
1041,0,3,3
1042,1,1,2
1043,0,3,2
1044,0,2,2
1045,0,2,2
1046,0,2,1
1047,1,1,0
1048,0,2,1
1049,1,1,3
1050,1,0,1
1051,0,3,2
1052,1,1,3
1053,1,1,1
1054,1,1,0
1055,1,0,0
1056,1,1,1
1057,1,0,0
1058,0,2,3
1059,1,0,0
1060,1,0,0
1061,0,2,3
1062,0,2,2
1063,1,1,2
1064,1,0,0
1065,0,2,3
1066,1,0,2
1067,0,3,2
1068,1,1,0
1069,1,0,0
1070,1,0,0
1071,1,1,1
1072,1,0,0
1073,1,1,1
1074,1,0,1
1075,1,1,1
1076,0,2,3
1077,1,0,2
1078,0,3,3
1079,1,1,3
1080,1,1,0
1081,1,0,0
1082,1,0,1
1083,0,2,2
1084,1,0,2
1085,0,3,3
1086,1,0,3
1087,1,2,1
1088,0,3,3
1089,1,0,1
1090,0,2,1
1091,1,0,2
1092,1,0,2
1093,1,1,3
1094,1,0,1
1095,0,3,2
1096,1,1,3
1097,1,0,0
1098,1,1,1
1099,1,1,1
1100,0,3,3
1101,1,1,3
1102,1,1,3
1103,1,1,3
1104,1,0,0
1105,0,3,3
1106,1,0,1
1107,1,0,0
1108,1,1,1
1109,1,2,2
1110,1,0,2
1111,1,0,2
1112,1,1,1
1113,0,3,3
1114,0,3,3
1115,0,2,2
1116,1,1,0
1117,0,3,3
1118,1,0,0
1119,0,3,1
1120,0,3,3
1121,1,0,2
1122,1,0,1
1123,1,1,2
1124,0,3,3
1125,0,2,2
1126,0,3,3
1127,1,0,2
1128,1,1,1
1129,0,3,3
1130,0,2,3
1131,1,1,3
1132,1,1,0
1133,0,3,2
1134,0,3,3
1135,1,1,2
1136,0,2,2
1137,1,0,2
1138,1,0,0
1139,1,1,2
1140,0,2,1
1141,1,0,2
1142,1,2,3
1143,1,1,0
1144,1,0,1
1145,0,3,3
1146,1,0,0
1147,0,2,3
1148,0,3,3
1149,1,1,2
1150,1,1,1
1151,1,0,1
1152,1,1,0
1153,1,0,0
1154,1,0,0
1155,1,1,0
1156,1,1,1
1157,0,3,1
1158,1,1,0
1159,0,3,2
1160,1,0,2
1161,0,2,3
1162,1,0,3
1163,1,0,2
1164,0,3,1
1165,0,3,2
1166,0,3,2
1167,0,2,2
1168,0,2,3
1169,1,1,2
1170,1,1,2
1171,0,3,3
1172,1,1,1
1173,1,0,0
1174,0,3,2
1175,0,3,2
1176,0,3,2
1177,1,0,3
1178,1,1,0
1179,1,1,0
1180,1,1,2
1181,1,1,0
1182,0,3,3
1183,1,0,3
1184,1,1,2
1185,1,0,2
1186,1,0,3
1187,1,0,2
1188,1,0,2
1189,0,2,1
1190,0,2,2
1191,0,2,3
1192,1,0,0
1193,0,3,2
1194,1,0,3
1195,1,0,2
1196,1,0,0
1197,0,3,2
1198,1,0,2
1199,1,1,0
1200,1,0,0
1201,1,1,2
1202,1,0,0
1203,1,0,2
1204,1,0,1
1205,1,0,0
1206,1,1,1
1207,1,0,0
1208,0,3,2
1209,1,1,1
1210,0,3,2
1211,1,1,1
1212,0,3,3
1213,1,0,3
1214,0,2,3
1215,1,1,1
1216,1,0,0
1217,0,3,2
1218,1,1,1
1219,1,0,1
1220,1,1,1
1221,1,0,2
1222,1,1,2
1223,1,1,1
1224,1,1,1
1225,1,1,0
1226,1,1,1
1227,1,0,2
1228,0,3,2
1229,0,3,2
1230,1,0,2
1231,1,0,2
1232,0,2,2
1233,1,0,0
1234,0,3,3
1235,1,0,0
1236,1,0,0
1237,0,2,2
1238,1,1,1
1239,1,1,1
1240,1,1,2
1241,1,2,2
1242,0,2,2
1243,1,0,3
1244,0,3,2
1245,1,1,0
1246,1,0,3
1247,1,0,1
1248,1,1,0
1249,1,0,0
1250,1,1,3
1251,1,0,1
1252,0,2,3
1253,1,0,0
1254,1,1,0
1255,1,1,2
1256,0,3,2
1257,1,0,0
1258,1,0,0
1259,0,3,2
1260,0,3,1
1261,1,1,2
1262,0,2,2
1263,0,2,3
1264,0,2,2
1265,0,2,2
1266,0,2,1
1267,0,2,2
1268,0,3,3
1269,0,3,3
1270,0,3,3
1271,1,0,0
1272,1,0,2
1273,1,0,1
1274,0,3,2
1275,0,2,3
1276,0,3,3
1277,0,2,2
1278,0,3,3
1279,1,0,2
1280,1,1,3
1281,1,0,1
1282,1,0,1
1283,1,1,2
1284,0,2,2
1285,1,1,2
1286,1,1,2
1287,1,1,1
1288,1,0,0
1289,0,3,2
1290,1,0,0
1291,1,1,2
1292,0,3,2
1293,0,3,2
1294,0,3,2
1295,1,1,0
1296,1,0,1
1297,1,0,3
1298,1,1,3
1299,0,3,2
1300,1,1,1
1301,1,1,2
1302,0,2,1
1303,0,2,3
1304,1,1,0
1305,1,1,0
1306,1,1,1
1307,0,3,2
1308,1,0,0
1309,1,1,0
1310,1,0,0
1311,0,3,2
1312,1,1,0
1313,1,1,1
1314,1,1,1
1315,0,3,3
1316,1,1,2
1317,0,2,1
1318,1,0,0
1319,0,2,1
1320,1,0,1
1321,1,0,2
1322,1,0,1
1323,1,0,2
1324,0,2,1
1325,0,3,2
1326,0,3,2
1327,0,3,2
1328,0,3,3
1329,1,0,1
1330,0,2,2
1331,0,2,3
1332,1,1,3
1333,1,1,1
1334,0,2,2
1335,1,1,0
1336,1,1,2
1337,1,1,1
1338,0,3,3
1339,1,0,2
1340,0,2,3
1341,1,1,2
1342,1,1,2
1343,1,1,1
1344,1,0,0
1345,1,1,2
1346,1,1,2
1347,0,3,3
1348,0,2,1
1349,0,3,3
1350,0,2,1
1351,0,2,1
1352,0,2,2
1353,1,0,0
1354,0,3,2
1355,1,0,0
1356,0,3,2
1357,1,1,0
1358,1,0,0
1359,1,1,1
1360,0,3,3
1361,1,1,1
1362,0,2,3
1363,1,1,2
1364,1,1,2
1365,0,2,2
1366,0,3,3
1367,1,1,2
1368,0,3,3
1369,0,3,2
1370,1,1,1
1371,1,0,1
1372,0,2,2
1373,1,0,0
1374,1,1,3
1375,1,0,1
1376,0,3,3
1377,0,3,2
1378,0,3,3
1379,1,0,0
1380,1,1,0
1381,0,3,2
1382,1,1,0
1383,1,0,2
1384,1,0,0
1385,1,1,1
1386,0,3,3
1387,0,3,3
1388,0,3,2
1389,1,0,0
1390,1,0,1
1391,0,2,3
1392,1,0,0
1393,0,3,3
1394,1,1,0
1395,0,3,3
1396,0,3,2
1397,1,1,2
1398,1,1,2
1399,1,0,0
1400,1,1,2
1401,1,1,3
1402,1,1,2
1403,0,3,3
1404,1,1,0
1405,1,1,1
1406,1,0,0
1407,1,0,0
1408,1,1,1
1409,0,3,2
1410,0,3,3
1411,0,2,2
1412,0,2,2
1413,1,0,1
1414,1,0,2
1415,1,0,0
1416,1,1,2
1417,0,3,2
1418,1,1,2
1419,0,2,3
1420,1,0,0
1421,0,3,2
1422,1,1,3
1423,1,2,2
1424,1,1,1
1425,1,0,1
1426,1,1,2
1427,0,3,1
1428,1,0,1
1429,1,1,0
1430,1,0,2
1431,0,3,2
1432,1,1,1
1433,0,3,2
1434,0,3,3
1435,1,0,1
1436,1,0,0
1437,1,1,2
1438,0,3,1
1439,1,0,0
1440,0,2,3
1441,1,1,0
1442,1,0,0
1443,0,3,3
1444,1,1,3
1445,1,0,1
1446,0,3,3
1447,1,1,2
1448,0,2,1
1449,0,3,2
1450,1,0,2
1451,1,0,0
1452,1,0,0
1453,1,0,2
1454,1,1,0
1455,0,2,3
1456,0,3,2
1457,1,1,2
1458,0,2,1
1459,0,2,1
1460,0,3,3
1461,1,0,2
1462,1,0,1
1463,1,1,3
1464,1,0,1
1465,1,1,0
1466,1,1,2
1467,1,1,1
1468,0,2,2
1469,0,2,2
1470,0,2,3
1471,0,3,3
1472,1,0,2
1473,0,3,2
1474,0,3,3
1475,1,0,1
1476,0,3,2
1477,1,0,1
1478,0,3,2
1479,1,1,2
1480,1,0,3
1481,0,3,3
1482,1,1,0
1483,1,0,1
1484,0,3,1
1485,1,0,0
1486,0,3,2
1487,0,3,2
1488,1,0,1
1489,1,1,0
1490,1,1,3
1491,1,1,1
1492,1,1,1
1493,1,1,0
1494,0,3,2
1495,0,3,3
1496,1,1,2
1497,0,2,2
1498,0,3,3
1499,0,3,3
1500,1,0,1
1501,0,2,3
1502,1,1,1
1503,1,1,2
1504,0,3,2
1505,1,0,0
1506,1,0,0
1507,1,1,2
1508,1,1,2
1509,0,3,3
1510,0,3,2
1511,0,2,3
1512,0,2,3
1513,0,3,1
1514,1,0,2
1515,1,0,1
1516,1,0,3
1517,0,3,2
1518,0,2,3
1519,1,0,0
1520,0,2,3
1521,1,0,2
1522,1,1,0
1523,1,1,3
1524,1,1,3
1525,1,0,1
1526,0,3,2
1527,0,2,3
1528,0,2,3
1529,1,1,3
1530,1,1,2
1531,1,0,0
1532,0,3,2
1533,0,2,3
1534,0,3,3
1535,0,2,2
1536,1,1,1
1537,1,1,2
1538,0,2,3
1539,1,0,1
1540,1,0,0
1541,1,0,2
1542,1,1,0
1543,1,0,2
1544,1,0,2
1545,1,1,1
1546,1,1,0
1547,0,3,2
1548,1,1,2
1549,0,2,1
1550,0,3,2
1551,1,1,2
1552,1,0,1
1553,0,3,2
1554,0,3,2
1555,1,0,0
1556,1,1,3
1557,0,3,1
1558,1,1,1
1559,0,2,3
1560,1,1,0
1561,0,2,2
1562,1,0,0
1563,0,2,2
1564,1,1,3
1565,1,0,0
1566,0,3,3
1567,1,0,0
1568,1,0,0
1569,1,1,3
1570,0,3,3
1571,0,2,2
1572,0,2,3
1573,1,2,2
1574,1,0,1
1575,1,0,0
1576,1,0,0
1577,0,3,3
1578,0,3,3
1579,1,1,2
1580,1,1,1
1581,1,0,1
1582,1,1,2
1583,1,1,0
1584,1,0,1
1585,1,0,3
1586,0,3,2
1587,0,2,2
1588,0,3,3
1589,0,3,2
1590,1,0,2
1591,1,0,2
1592,1,0,2
1593,1,1,0
1594,0,3,3
1595,1,0,3
1596,1,0,0
1597,1,1,2
1598,1,1,1
1599,1,0,3
1600,0,3,2
1601,0,2,2
1602,1,1,1
1603,0,3,3
1604,1,1,2
1605,0,3,3
1606,0,3,3
1607,0,3,3
1608,1,0,0
1609,1,0,3
1610,0,2,3
1611,0,3,2
1612,1,1,1
1613,0,3,3
1614,1,0,2
1615,1,1,0
1616,1,1,1
1617,1,0,2
1618,1,0,2
1619,0,3,2
1620,1,1,2
1621,1,0,0
1622,1,0,3
1623,0,3,2
1624,0,3,2
1625,0,2,3
1626,1,1,1
1627,1,1,2
1628,1,0,0
1629,1,0,1
1630,0,2,2
1631,0,3,3
1632,0,3,3
1633,0,2,1
1634,0,2,3
1635,0,3,3
1636,0,3,2
1637,0,2,2
1638,0,2,2
1639,1,1,1
1640,1,0,0
1641,1,0,2
1642,0,2,3
1643,1,1,2
1644,0,2,3
1645,0,3,3
1646,1,1,3
1647,1,0,1
1648,0,3,2
1649,1,0,1
1650,1,0,0
1651,0,2,2
1652,0,3,3
1653,0,3,2
1654,1,1,3
1655,0,3,2
1656,0,2,2
1657,1,0,2
1658,1,0,3
1659,1,0,0
1660,1,1,1
1661,0,3,1
1662,1,0,3
1663,1,0,1
1664,1,0,1
