,A,B,C
242,0,2,2
243,0,0,1
244,1,2,2
245,0,0,3
246,1,0,1
247,1,1,1
248,0,2,3
249,1,0,2
250,1,0,1
251,1,0,1
252,1,0,2
253,1,0,2
254,1,0,1
255,1,3,0
256,1,0,0
257,1,1,0
258,1,2,2
259,1,0,2
260,0,0,3
261,1,1,1
262,1,2,2
263,0,0,3
264,0,2,1
265,0,3,3
266,1,0,2
267,0,3,3
268,1,1,1
269,1,0,2
270,0,3,3
271,1,1,1
272,1,2,1
273,1,0,2
274,1,1,3
275,0,3,3
276,1,0,1
277,0,2,2
278,1,0,2
279,1,0,0
280,1,0,1
281,1,3,2
282,1,2,0
283,0,1,3
284,0,2,2
285,1,0,0
286,1,0,0
287,1,0,2
288,1,0,1
289,1,0,3
290,0,3,3
291,0,0,3
292,1,0,1
293,0,2,3
294,0,1,3
295,1,1,3
296,0,0,3
297,0,0,3
298,1,0,0
299,1,0,2
300,0,3,3
301,0,0,0
302,1,3,1
303,1,0,1
304,0,3,3
305,0,2,2
306,1,0,0
307,1,3,2
308,1,0,2
309,0,3,3
310,1,0,2
311,0,2,2
312,1,0,0
313,1,0,0
314,1,0,2
315,0,2,0
316,1,0,3
317,1,0,2
318,0,1,0
319,1,1,1
320,0,0,3
321,1,0,2
322,1,0,3
323,0,3,3
324,1,2,2
325,1,3,2
326,0,0,0
327,1,3,2
328,1,0,0
329,1,0,2
330,0,2,2
331,1,0,0
332,0,2,2
333,0,3,2
334,0,2,0
335,1,0,1
336,1,0,0
337,0,0,0
338,1,2,2
339,0,2,3
340,1,0,2
341,0,0,0
342,0,3,3
343,1,1,1
344,1,0,2
345,0,2,0
346,1,1,1
347,1,0,1
348,0,2,3
349,1,1,1
350,1,2,2
351,0,1,3
352,1,0,2
353,0,2,2
354,1,0,2
355,1,0,2
356,0,2,0
357,1,0,0
358,1,2,2
359,0,3,3
360,0,0,3
361,0,0,3
362,1,0,2
363,1,1,2
364,1,0,2
365,0,2,2
366,0,3,3
367,1,3,2
368,1,2,0
369,1,3,2
370,1,2,2
371,0,2,1
372,0,1,3
373,1,0,0
374,1,0,3
375,0,2,0
376,1,0,0
377,1,2,2
378,0,0,0
379,1,0,1
380,1,2,0
381,1,2,0
382,1,0,2
383,0,2,3
384,0,3,3
385,1,1,1
386,1,0,0
387,1,3,3
388,1,0,2
389,1,0,1
390,1,3,2
391,1,0,1
392,0,3,3
393,1,0,0
394,1,0,1
395,1,2,2
396,1,2,2
397,1,0,0
398,1,3,2
399,1,2,0
400,1,0,2
401,0,0,3
402,1,0,1
403,1,0,2
404,1,0,1
405,1,3,2
406,1,0,1
407,0,3,3
408,1,0,2
409,0,0,3
410,1,2,2
411,1,1,1
412,0,3,3
413,0,0,3
414,0,2,1
415,1,0,2
416,1,2,2
417,1,1,1
418,0,3,3
419,1,0,1
420,1,2,2
421,0,2,2
422,1,1,1
423,0,3,3
424,1,0,0
425,1,0,0
426,1,0,3
427,1,0,3
428,0,2,1
429,0,2,0
430,0,2,3
431,1,3,2
432,1,1,1
433,1,0,2
434,1,0,1
435,0,1,3
436,1,0,2
437,1,0,2
438,1,0,2
439,1,0,2
440,0,0,3
441,1,0,2
442,1,3,2
443,0,3,0
444,0,2,3
445,0,3,3
446,0,1,3
447,0,1,3
448,1,1,1
449,1,0,2
450,0,0,3
451,1,1,1
452,1,0,2
453,1,0,2
454,0,0,0
455,1,1,0
456,1,2,2
457,1,0,3
458,0,2,0
459,1,1,3
460,1,3,2
461,1,2,2
462,1,0,2
463,1,1,1
464,1,2,2
465,1,1,1
466,1,1,1
467,0,0,3
468,1,3,2
469,1,2,2
470,1,0,0
471,1,0,0
472,1,0,3
473,0,0,0
474,0,0,3
475,0,0,0
476,0,3,3
477,0,3,3
478,0,3,3
479,0,2,0
480,1,0,1
481,1,2,2
482,0,0,3
483,1,0,2
484,1,0,2
485,0,2,0
486,0,0,0
487,1,2,0
488,0,2,0
489,1,2,1
490,0,1,2
491,1,3,2
492,1,1,1
493,0,3,0
494,1,2,2
495,1,1,0
496,0,1,3
497,0,0,0
498,1,0,3
499,1,0,2
500,0,0,0
501,0,2,1
502,1,0,0
503,0,2,1
504,0,0,3
505,0,1,3
506,0,1,0
507,0,3,3
508,1,0,0
509,0,2,3
510,1,0,0
511,1,0,0
512,1,0,2
513,1,3,0
514,1,0,0
515,1,0,2
516,1,0,2
517,1,0,2
518,1,3,2
519,1,0,1
520,1,0,3
521,1,2,1
522,0,0,3
523,1,0,2
524,1,2,2
525,1,1,0
526,0,2,0
527,0,2,0
528,1,3,2
529,1,0,1
530,0,0,0
531,1,0,2
532,0,3,3
533,0,0,1
534,1,1,1
535,1,3,3
536,1,0,2
537,0,0,3
538,1,1,1
539,1,2,2
540,1,3,2
541,1,1,0
542,1,0,3
543,0,0,3
544,1,0,2
545,1,0,1
546,1,0,2
547,1,3,2
548,1,1,0
549,0,2,2
550,1,1,1
551,1,0,2
552,1,1,1
553,1,0,2
554,0,3,1
555,0,2,0
556,1,0,1
557,1,2,2
558,1,0,2
559,1,1,3
560,1,0,0
561,0,3,3
562,1,0,0
563,1,1,1
564,1,0,2
565,0,3,3
566,1,0,0
567,1,0,1
568,1,0,2
569,0,3,0
570,1,3,2
571,0,2,0
572,1,0,2
573,0,3,3
574,0,0,0
575,0,2,3
576,0,1,3
577,0,2,3
578,1,0,1
579,0,0,3
580,1,0,1
581,1,0,2
582,1,0,2
583,1,1,2
584,1,3,2
585,0,2,0
586,1,0,0
587,1,1,3
588,1,0,2
589,1,2,1
590,0,3,3
591,0,0,3
592,0,2,3
593,1,1,1
594,1,2,2
595,0,3,3
596,1,0,2
597,0,0,3
598,1,0,2
599,1,3,2
600,1,1,0
601,1,3,3
602,1,2,2
603,1,0,2
604,1,0,3
605,1,2,0
606,0,0,1
607,0,3,3
608,1,0,3
609,0,1,3
610,1,1,1
611,1,0,0
612,0,0,3
613,0,0,2
614,1,0,1
615,1,0,1
616,1,0,1
617,1,1,3
618,1,0,0
619,1,2,2
620,1,1,3
621,1,3,2
622,1,3,3
623,1,0,2
624,0,2,1
625,1,3,2
626,1,0,2
627,0,0,3
628,0,0,0
629,0,3,3
630,1,3,2
631,1,3,2
632,1,0,2
633,0,0,3
634,1,1,1
635,1,0,1
636,1,0,0
637,0,0,3
638,0,0,0
639,1,0,2
640,1,1,3
641,0,2,0
642,1,1,1
643,0,2,2
644,1,3,2
645,1,0,2
646,0,0,3
647,1,0,2
648,1,0,3
649,0,3,3
650,1,0,2
651,0,0,3
652,1,0,1
653,1,2,2
654,0,0,3
655,0,0,2
656,1,1,3
657,1,0,2
658,0,3,3
659,0,1,2
660,1,0,1
661,0,3,3
662,1,1,1
663,0,0,3
664,1,1,0
665,1,0,0
666,1,2,2
667,1,0,1
668,1,1,1
669,1,0,2
670,1,0,2
671,0,0,1
672,1,0,2
673,1,0,2
674,1,2,0
675,1,0,3
676,1,0,0
677,1,1,0
678,1,3,2
679,1,0,3
680,1,1,2
681,1,2,2
682,0,2,0
683,1,1,1
684,1,0,1
685,1,2,2
686,1,3,2
687,1,0,1
688,1,1,3
689,0,0,0
690,1,0,0
691,0,0,2
692,0,0,0
693,0,1,1
694,1,0,0
695,0,2,2
696,1,1,3
697,0,2,0
698,1,2,0
699,1,0,2
700,1,2,1
701,1,2,2
702,1,0,2
703,0,3,3
704,0,2,0
705,1,0,0
706,1,1,0
707,0,3,3
708,1,0,1
709,1,2,2
710,0,0,3
711,0,2,3
712,1,0,3
713,0,3,3
714,0,2,2
715,1,0,0
716,1,0,0
717,0,2,0
718,1,3,2
719,1,1,1
720,0,0,3
721,0,0,3
722,1,0,3
723,1,2,2
724,0,2,3
725,0,2,0
726,1,1,1
727,0,3,3
728,1,0,2
729,1,0,2
730,1,2,2
731,1,2,1
732,1,1,1
733,1,0,2
734,0,1,3
735,0,0,3
736,1,0,1
737,0,3,3
738,1,0,0
739,1,3,2
740,1,0,2
741,1,3,2
742,0,3,3
743,1,2,2
744,0,3,3
745,0,0,3
746,1,0,1
747,1,1,3
748,1,0,1
749,1,1,0
750,1,1,2
751,1,0,2
752,0,0,3
753,1,0,0
754,1,3,2
755,1,0,3
756,0,0,0
757,1,3,2
758,1,1,2
759,1,3,2
760,0,3,3
761,0,0,3
762,1,0,2
763,1,1,1
764,1,0,2
765,1,2,2
766,1,1,0
767,0,1,0
768,0,0,3
769,1,3,2
770,1,0,3
771,1,0,3
772,1,0,3
773,1,1,3
774,1,2,2
775,1,3,2
776,1,1,1
777,1,0,0
778,1,3,2
779,1,3,2
780,0,3,3
781,1,0,1
782,1,0,2
783,0,2,0
784,0,0,3
785,1,0,0
786,0,2,2
787,0,1,3
788,1,2,2
789,1,0,0
790,0,2,0
791,1,1,1
792,1,0,1
793,1,2,2
794,1,1,1
795,1,1,0
796,1,1,2
797,1,2,2
798,1,1,1
799,0,2,0
800,1,0,0
801,1,0,3
802,1,2,2
803,1,2,2
804,1,1,1
805,0,0,0
806,1,0,0
807,0,2,0
808,1,2,2
809,1,0,0
810,0,2,3
811,0,0,3
812,1,0,2
813,1,1,1
814,1,3,2
815,1,0,2
816,0,2,3
817,1,0,2
818,0,0,3
819,1,1,3
820,1,2,0
821,1,0,1
822,0,3,2
823,1,1,1
824,0,2,2
825,1,0,1
826,1,1,1
827,1,0,2
828,0,1,1
829,1,0,2
830,0,3,3
831,1,3,2
832,1,2,2
833,1,2,0
834,1,1,2
835,0,0,0
836,0,2,0
837,1,0,2
838,1,0,0
839,1,0,3
840,1,0,2
841,1,3,2
842,0,3,3
843,1,0,1
844,1,1,1
845,1,0,0
846,1,0,2
847,1,0,1
848,0,0,0
849,1,0,3
850,0,2,3
851,0,2,0
852,1,0,0
853,1,1,2
854,0,0,3
855,1,3,3
856,1,1,1
857,1,1,1
858,1,1,0
859,0,3,3
860,1,0,3
861,1,0,3
862,1,1,2
863,1,3,2
864,1,0,1
865,0,1,3
866,1,1,1
867,1,3,2
868,1,0,2
869,1,2,2
870,1,3,2
871,0,3,3
872,1,0,3
873,1,2,2
874,0,1,1
875,1,2,2
876,0,3,3
877,1,0,2
878,1,2,2
879,0,3,3
880,1,0,2
881,1,1,1
882,0,3,3
883,0,2,2
884,0,2,0
885,0,2,3
886,1,0,1
887,1,1,0
888,0,2,3
889,0,2,0
890,1,0,2
891,1,1,0
892,1,1,3
893,1,3,2
894,0,0,1
895,1,1,1
896,0,0,1
897,1,0,0
898,0,3,3
899,1,0,2
900,0,3,3
901,0,1,2
902,1,0,2
903,0,1,3
904,1,0,0
905,1,2,2
906,1,0,2
907,0,0,3
908,0,0,3
909,1,2,1
910,0,1,0
911,1,1,1
912,1,3,2
913,0,1,3
914,1,0,1
915,1,0,2
916,0,0,3
917,1,0,0
918,0,2,0
919,1,0,2
920,1,0,3
921,0,0,3
922,1,0,2
923,1,3,2
924,1,0,0
925,0,3,3
926,1,0,1
927,0,0,3
928,0,3,3
929,0,2,0
930,1,3,2
931,1,2,0
932,1,1,0
933,1,2,2
934,1,1,3
935,1,0,2
936,1,0,3
937,1,1,1
938,1,0,0
939,1,0,3
940,1,0,3
941,0,2,3
942,1,0,2
943,1,1,1
944,1,3,2
945,0,3,3
946,0,0,3
947,1,1,1
948,1,2,2
949,0,1,1
950,1,0,2
951,1,0,1
952,1,1,1
953,1,1,1
954,1,0,2
955,1,2,2
956,0,3,3
957,0,3,3
958,1,3,2
959,1,0,0
960,0,3,3
961,0,1,2
962,1,2,2
963,1,2,2
964,0,3,3
965,1,0,1
966,1,0,2
967,1,2,2
968,1,1,2
969,1,0,2
970,1,3,2
971,1,3,2
972,1,1,0
973,1,1,1
974,0,0,3
975,0,3,3
976,1,0,0
977,1,0,0
978,1,0,0
979,1,1,1
980,1,0,2
981,1,2,0
982,1,3,2
983,0,3,3
984,1,2,2
985,1,2,0
986,0,0,3
987,1,1,1
988,1,0,3
989,1,0,1
990,1,0,2
991,0,3,3
992,1,2,2
993,1,1,1
994,0,2,0
995,1,3,2
996,1,0,2
997,0,1,0
998,1,1,2
999,0,3,3
1000,1,3,0
1001,1,0,0
1002,0,0,3
1003,0,0,3
1004,0,2,0
1005,1,0,1
1006,0,0,3
1007,0,0,3
1008,1,0,1
1009,1,1,1
1010,0,3,0
1011,1,1,0
1012,1,0,0
1013,0,2,2
1014,0,3,0
1015,1,0,2
1016,1,0,1
1017,0,3,2
1018,1,1,1
1019,0,0,0
1020,0,3,3
1021,0,0,3
1022,1,0,2
1023,0,2,1
1024,1,0,2
1025,0,0,3
1026,0,3,3
1027,0,2,1
1028,0,3,3
1029,0,0,3
1030,1,0,2
1031,1,0,0
1032,0,0,3
1033,0,2,3
1034,1,0,0
1035,0,3,3
1036,0,1,1
1037,1,2,2
1038,1,0,2
1039,1,1,1
1040,1,0,1
1041,0,0,3
1042,0,3,3
1043,1,0,1
1044,1,0,1
1045,1,2,2
1046,1,0,1
1047,1,0,3
1048,0,1,3
1049,0,3,3
1050,1,1,0
1051,1,2,2
1052,0,1,0
1053,1,0,1
1054,1,0,2
1055,1,0,2
1056,0,0,3
1057,1,1,1
1058,1,0,2
1059,1,0,2
1060,1,2,2
1061,1,3,2
1062,1,2,2
1063,1,0,3
1064,0,2,0
1065,1,0,2
1066,0,3,3
1067,0,0,3
1068,1,2,2
1069,0,2,1
1070,1,0,2
1071,0,0,3
1072,0,0,0
1073,1,1,2
1074,1,1,1
1075,1,1,0
1076,1,0,2
1077,1,3,2
1078,0,3,3
1079,1,0,0
1080,1,2,2
1081,0,3,0
1082,1,1,1
1083,0,2,1
1084,0,1,3
1085,0,2,0
1086,1,0,1
1087,0,2,3
1088,0,1,3
1089,1,0,0
1090,0,3,0
1091,0,1,3
1092,1,1,1
1093,1,0,2
1094,1,0,2
1095,1,1,1
1096,1,1,1
1097,1,1,3
1098,0,0,1
1099,0,3,3
1100,0,3,0
1101,0,3,3
1102,1,3,2
1103,0,0,0
1104,1,0,2
1105,0,0,3
1106,0,0,3
1107,1,1,0
1108,1,0,1
1109,1,0,3
1110,0,0,3
1111,1,0,1
1112,0,0,3
1113,1,0,1
1114,1,2,2
1115,0,3,3
1116,1,1,1
1117,0,3,3
1118,1,0,3
1119,1,0,2
1120,1,0,2
1121,0,2,0
1122,0,0,1
1123,1,2,2
1124,1,1,2
1125,1,1,3
1126,1,0,3
1127,1,1,2
1128,0,3,3
1129,1,0,0
1130,1,0,2
1131,0,2,3
1132,1,0,2
1133,1,2,0
1134,0,3,0
1135,1,1,2
1136,0,0,2
1137,1,0,1
1138,1,0,3
1139,0,2,0
1140,1,1,2
1141,1,2,2
1142,1,0,2
1143,0,3,3
1144,1,0,2
1145,1,1,2
1146,0,0,3
1147,0,2,1
1148,0,0,3
1149,1,3,2
1150,0,3,3
1151,1,0,1
1152,0,1,1
1153,1,2,2
1154,0,2,1
1155,1,2,2
1156,0,3,3
1157,1,2,2
1158,0,3,3
1159,1,0,0
1160,1,0,0
1161,1,0,0
1162,1,0,2
1163,1,1,1
1164,0,1,0
1165,0,0,3
1166,0,0,3
1167,1,0,0
1168,1,2,0
1169,1,1,2
1170,1,1,1
1171,1,0,0
1172,1,0,0
1173,1,0,2
1174,1,0,0
1175,1,0,2
1176,1,0,2
1177,1,2,2
1178,1,1,2
1179,1,0,2
1180,1,0,0
1181,1,3,2
1182,0,2,0
1183,1,2,2
1184,0,2,1
1185,1,1,1
1186,0,0,3
1187,1,2,1
1188,1,0,0
1189,1,0,1
1190,1,2,2
1191,1,2,0
1192,1,3,2
1193,1,0,1
1194,1,0,0
1195,1,3,2
1196,1,0,1
1197,0,3,3
1198,0,2,2
1199,1,0,0
1200,0,3,3
1201,1,0,1
1202,0,2,3
1203,1,0,1
1204,1,0,2
1205,0,2,3
1206,1,0,0
1207,1,2,2
1208,0,2,0
1209,1,0,2
1210,1,2,2
1211,1,3,2
1212,0,3,2
1213,1,2,2
1214,1,0,2
1215,1,3,2
1216,0,2,3
1217,1,0,3
1218,1,0,2
1219,1,0,2
1220,1,0,0
1221,1,0,2
1222,0,3,3
1223,1,0,0
1224,1,0,2
1225,1,2,2
1226,1,1,2
1227,1,0,2
1228,1,2,2
1229,0,2,2
1230,1,1,2
1231,0,2,0
1232,1,2,2
1233,1,3,2
1234,1,0,0
1235,1,0,2
1236,0,3,3
1237,0,3,3
1238,0,1,3
1239,1,2,2
1240,1,2,2
1241,1,0,2
1242,1,0,0
1243,0,2,3
1244,1,0,1
1245,1,0,0
1246,1,3,2
1247,1,0,1
1248,0,1,3
1249,1,0,2
1250,1,0,0
1251,1,0,0
1252,1,1,1
1253,0,0,0
1254,1,2,2
1255,1,0,2
1256,1,1,3
1257,1,0,2
1258,1,2,2
1259,0,2,0
1260,0,0,3
1261,0,3,3
1262,1,2,0
1263,0,3,3
1264,1,0,2
1265,1,0,1
1266,0,3,3
1267,1,0,0
1268,1,3,2
1269,1,0,2
1270,1,3,2
1271,0,0,3
1272,0,1,1
1273,1,1,1
1274,1,3,3
1275,0,3,3
1276,1,1,2
1277,0,0,3
1278,0,0,3
1279,0,3,3
1280,0,2,0
1281,0,3,3
1282,1,3,2
1283,0,0,3
1284,0,3,2
1285,1,0,1
1286,1,0,0
1287,1,0,0
1288,0,1,3
1289,1,1,2
1290,1,0,3
1291,1,0,0
1292,0,0,1
1293,1,0,0
1294,0,2,3
1295,0,3,3
1296,1,2,0
1297,1,1,1
1298,1,2,2
1299,1,2,2
1300,0,2,3
1301,1,2,2
1302,0,3,2
1303,1,2,0
1304,0,3,3
1305,0,1,1
1306,0,2,2
1307,0,0,0
1308,0,0,0
1309,0,2,2
1310,0,0,3
1311,0,2,0
1312,1,0,0
1313,1,0,2
1314,1,0,0
1315,0,3,2
1316,1,0,2
1317,0,1,3
1318,0,1,3
1319,1,0,2
1320,0,0,2
1321,1,0,2
1322,1,0,1
1323,1,0,1
1324,0,0,0
1325,1,0,2
1326,1,3,2
1327,0,3,3
1328,0,0,0
1329,1,2,2
1330,1,0,1
1331,0,3,3
1332,1,3,2
1333,0,0,3
1334,1,0,2
1335,0,2,3
1336,1,3,2
1337,1,1,2
1338,1,0,2
1339,0,2,0
1340,1,2,2
1341,0,3,1
1342,1,2,0
1343,1,2,2
1344,0,2,0
1345,0,2,3
1346,1,0,3
1347,1,2,2
1348,1,1,1
1349,1,1,1
1350,1,3,2
1351,1,0,2
1352,1,3,3
1353,0,0,3
1354,1,0,3
1355,1,3,2
1356,0,0,3
1357,1,0,1
1358,1,0,2
1359,1,3,2
1360,0,1,3
1361,1,0,2
1362,1,0,2
1363,0,2,3
1364,1,0,1
1365,1,0,2
1366,0,3,3
1367,0,0,3
1368,0,3,2
1369,0,0,0
1370,1,2,0
1371,1,0,2
1372,1,0,3
1373,1,3,2
1374,0,3,3
1375,0,2,1
1376,1,0,1
1377,0,2,3
1378,1,0,1
1379,1,0,1
1380,1,0,0
1381,1,0,2
1382,0,2,0
1383,1,3,2
1384,1,3,2
1385,1,2,2
1386,1,0,1
1387,0,3,0
1388,1,1,2
1389,1,2,2
1390,1,0,1
1391,1,0,2
1392,1,3,2
1393,1,2,2
1394,1,0,2
1395,1,2,2
1396,0,2,0
1397,0,0,3
1398,1,0,2
1399,0,2,3
1400,1,3,2
1401,0,2,0
1402,1,0,2
1403,0,2,0
1404,1,1,3
1405,0,1,3
1406,0,0,0
1407,1,2,2
1408,0,0,3
1409,0,3,3
1410,1,0,1
1411,0,0,3
1412,1,1,1
1413,1,0,0
1414,1,1,1
1415,0,2,2
1416,1,3,2
1417,0,3,1
1418,0,3,3
1419,1,1,1
1420,0,0,0
1421,1,1,0
1422,1,2,1
1423,0,3,3
1424,1,2,2
1425,0,3,3
1426,0,3,3
1427,1,0,2
1428,0,0,3
1429,0,2,0
1430,1,2,2
1431,1,2,2
1432,0,0,1
1433,1,0,2
1434,0,3,3
1435,1,2,2
1436,1,3,2
1437,1,1,0
1438,1,0,2
1439,0,3,2
1440,1,1,0
1441,1,3,2
1442,1,1,3
1443,1,2,2
1444,1,0,2
1445,0,2,0
1446,0,2,3
1447,0,2,3
1448,1,0,2
1449,1,3,2
1450,0,0,0
1451,1,3,2
1452,0,3,3
1453,1,0,2
1454,0,3,3
1455,1,0,3
1456,0,0,3
1457,1,0,2
1458,1,0,1
1459,1,0,3
1460,1,0,3
1461,1,0,0
1462,1,1,1
1463,1,1,1
1464,1,1,1
1465,1,2,2
1466,0,2,0
1467,0,2,0
1468,1,1,1
1469,0,0,3
1470,1,3,3
1471,1,0,1
1472,0,3,3
1473,1,1,1
1474,0,3,3
1475,1,2,2
1476,1,0,2
1477,1,0,2
1478,0,2,2
1479,1,3,2
1480,1,3,2
1481,1,0,2
1482,0,3,3
1483,1,0,3
1484,1,0,2
1485,1,1,1
1486,0,0,0
1487,1,0,2
1488,0,2,0
1489,0,3,2
1490,0,0,3
1491,0,2,3
1492,0,2,0
1493,0,3,3
1494,0,2,0
1495,1,1,2
1496,1,1,2
1497,1,2,0
1498,1,3,2
1499,1,3,2
1500,0,3,3
1501,1,0,3
1502,1,0,1
1503,1,0,2
1504,0,1,3
1505,1,2,2
1506,0,2,0
1507,1,3,2
1508,0,2,0
1509,0,1,3
1510,1,0,0
1511,1,0,2
1512,1,1,1
1513,1,1,1
1514,1,0,0
1515,1,2,2
1516,1,0,1
1517,1,2,0
1518,1,0,0
1519,1,0,2
1520,1,0,2
1521,1,1,3
1522,1,1,1
1523,0,2,2
1524,0,0,3
1525,1,0,1
1526,0,3,3
1527,1,2,2
1528,1,0,0
1529,1,0,2
1530,1,2,2
1531,1,3,0
1532,0,0,3
1533,1,0,1
1534,1,2,1
1535,1,3,3
1536,0,3,2
1537,0,0,0
1538,0,2,0
1539,1,0,1
1540,0,2,0
1541,1,0,1
1542,1,0,2
1543,0,2,3
1544,1,0,1
1545,0,0,1
1546,0,3,3
1547,1,1,1
1548,1,1,0
1549,1,1,2
1550,0,0,3
1551,0,2,0
1552,0,3,0
1553,1,0,2
1554,1,0,0
1555,1,1,2
1556,1,2,2
1557,1,0,2
1558,0,3,3
1559,0,0,3
1560,0,3,2
1561,0,3,3
1562,1,0,0
1563,0,0,1
1564,1,2,0
1565,1,0,3
1566,1,1,0
1567,1,0,2
1568,1,0,2
1569,0,2,3
1570,0,3,3
1571,0,0,3
1572,0,3,3
1573,0,3,3
1574,0,0,3
1575,1,0,0
1576,0,2,3
1577,0,0,3
1578,1,1,3
1579,1,0,2
1580,1,0,0
1581,1,0,2
1582,1,3,2
1583,1,0,3
1584,0,1,3
1585,1,0,2
1586,1,2,2
1587,0,3,3
1588,1,1,0
1589,0,3,3
1590,1,2,2
1591,0,0,3
1592,1,0,0
1593,0,3,3
1594,0,2,0
1595,1,0,0
1596,1,0,2
1597,1,0,2
1598,1,0,0
1599,1,0,3
1600,1,0,3
1601,1,0,2
1602,1,2,2
1603,0,1,3
1604,1,0,2
1605,1,0,0
1606,0,3,3
1607,1,0,2
1608,1,0,2
1609,0,3,3
1610,0,2,3
1611,0,3,3
1612,0,0,3
1613,1,0,3
1614,1,1,1
1615,1,3,2
1616,1,0,3
1617,1,2,2
1618,1,1,1
1619,0,1,3
1620,1,0,2
1621,1,2,2
1622,1,1,0
1623,1,0,3
1624,1,2,2
1625,1,1,1
1626,1,0,2
1627,0,1,3
1628,0,2,3
1629,0,0,0
1630,1,0,1
1631,1,3,2
1632,0,0,3
1633,0,1,3
1634,0,3,3
1635,1,3,2
1636,1,0,1
1637,1,0,0
1638,0,0,3
1639,0,3,3
1640,1,0,2
1641,0,2,0
1642,1,2,2
1643,0,2,2
1644,1,2,2
1645,1,2,2
1646,1,2,2
1647,1,3,2
1648,0,3,3
1649,0,2,0
1650,0,3,2
1651,1,3,2
1652,1,3,2
1653,0,3,3
1654,1,0,0
1655,1,2,2
1656,1,2,2
1657,1,0,2
1658,1,3,3
1659,0,3,3
1660,0,2,2
1661,1,0,0
1662,0,0,3
1663,0,3,3
1664,0,2,0
