Variable,A,A,B,B,B,B,C,C,C,C
27,0.0,1.0,0.3243382672737487,0.44588993448468045,0.0,0.2297717982415709,0.0,0.7498662455192561,0.0,0.2501337544807439
28,0.9675466790755792,0.032453320924420714,0.0,0.0,0.0,1.0,0.20083262887791026,0.5021810791091598,0.04863473218113466,0.24835155983179522
29,0.7804559896072999,0.21954401039269997,0.4894644550832515,0.0997329342334135,0.09515531537941689,0.315647295303918,0.738730291015854,0.0,0.26126970898414603,0.0
30,0.0,1.0,0.6069502516990408,0.0,0.39304974830095923,0.0,0.0,0.190195592704779,0.0,0.809804407295221
31,0.0,1.0,0.10774484292426474,0.35094135141468336,0.2886423168596726,0.25267148880137935,0.7297308098208201,0.0,0.27026919017917994,0.0
32,0.6071539420212866,0.3928460579787134,0.0,0.0,0.8582995410142111,0.1417004589857888,0.09169404767475159,0.0,0.37698197910783754,0.5313239732174109
33,1.0,0.0,0.23923880065463612,0.0,0.7607611993453638,0.0,0.05195322005374826,0.0,0.0,0.9480467799462517
34,0.0,1.0,0.5170612903845824,0.06760029076608667,0.3520160697875688,0.06332234906176226,0.0,0.0,0.4019632108688274,0.5980367891311726
35,0.0,1.0,0.6647356436876729,0.13831662629012642,0.0,0.1969477300222007,0.0,0.23406475984241007,0.76593524015759,0.0
36,1.0,0.0,0.0,0.9624533680513924,0.0,0.03754663194860768,0.31575994718922085,0.0,0.14875635227581469,0.5354837005349645
37,0.38829355512448177,0.6117064448755182,0.1793460540396527,0.630372359384675,0.0,0.19028158657567235,0.2651779115634286,0.15190674171153878,0.0,0.5829153467250325
38,1.0,0.0,0.11359340268979871,0.3566305944634609,0.0,0.5297760028467403,0.13102839322941048,0.0,0.8689716067705896,0.0
39,0.7848599939634733,0.21514000603652675,0.0,0.2777967505215799,0.016416694201952086,0.705786555276468,0.45509615737353365,0.0,0.5449038426264664,0.0
40,0.0,1.0,0.1450589941004219,0.7951134788800405,0.05982752701953753,0.0,0.4244047138951986,0.0,0.5755952861048014,0.0
41,0.515973282546172,0.484026717453828,0.3898347051289834,0.197827853835228,0.3966556659857478,0.015681775050040883,0.0,0.0,0.0,1.0
42,0.0,1.0,0.1794351803779522,0.8205648196220479,0.0,0.0,0.15052613552622923,0.11326057171566165,0.21166851619605276,0.5245447765620563
43,0.30910401500283813,0.690895984997162,0.36423336468257483,0.5073384731719904,0.08020606018188858,0.048222101963546295,0.0,0.0,0.5640010928774454,0.43599890712255457
44,0.08483370244682387,0.9151662975531762,0.11200218345319496,0.806633990516065,0.08136382603074019,0.0,0.24944222505831234,0.0,0.5145526653658058,0.23600510957588186
45,0.843175362694549,0.15682463730545107,0.21617387168937285,0.0,0.0,0.783826128310627,0.0,0.0705850945626125,0.0,0.9294149054373876
46,0.8655838857819396,0.1344161142180604,0.0,0.0,1.0,0.0,0.0,0.7059474028811782,0.055891940526947084,0.23816065659187458
47,0.2650645649338806,0.7349354350661194,0.8411082494737743,0.15889175052622576,0.0,0.0,0.0,0.0,0.0,1.0
48,0.07061682585699895,0.9293831741430011,0.0,0.667769177840732,0.0,0.332230822159268,0.0,0.0,1.0,0.0
49,0.2747552843976283,0.7252447156023716,1.0,0.0,0.0,0.0,0.36232144204320127,0.3715503817736293,0.0,0.26612817618316936
50,0.7331817800026376,0.2668182199973625,0.0,0.0,0.07028513210686263,0.9297148678931375,0.0,0.0,0.0,1.0
51,0.0,1.0,0.5640583856221113,0.06059206826293903,0.3753495461149497,0.0,0.39164763310243356,0.0,0.6083523668975664,0.0
52,1.0,0.0,0.0,0.24529339749027101,0.0,0.754706602509729,0.21526100065663942,0.14182261596770243,0.6429163833756582,0.0
53,0.0,1.0,0.47188656818817126,0.19835091717092287,0.0,0.32976251464090583,0.0,1.0,0.0,0.0
54,1.0,0.0,0.2407488783944,0.0,0.0,0.7592511216055999,0.0,0.295635750529898,0.23289216528110007,0.47147208418900194
55,0.0,1.0,0.034173926572303365,0.9658260734276966,0.0,0.0,1.0,0.0,0.0,0.0
56,1.0,0.0,0.163956873185818,0.0,0.5612545360647091,0.27478859074947287,0.8273165063149818,0.17268349368501829,0.0,0.0
57,0.08930711865365282,0.9106928813463472,0.13030646492749293,0.8506146944504296,0.003927465807223762,0.015151374814853697,1.0,0.0,0.0,0.0
58,1.0,0.0,0.0,0.0,0.9872274738982301,0.012772526101769962,0.0,0.03988943344454216,0.9300388876271962,0.030071678928261646
59,0.19156081725569987,0.8084391827443002,0.0,1.0,0.0,0.0,0.23094493267258126,0.40661693929179465,0.0,0.3624381280356241
60,0.6247062643803508,0.3752937356196492,0.0,0.0,0.5790833709458558,0.42091662905414423,0.25,0.25,0.25,0.25
61,0.0,1.0,0.0,0.10204429898632056,0.33765591541086687,0.5602997856028126,0.5,0.0,0.0,0.5
62,1.0,0.0,0.0,0.4078845910460239,0.592115408953976,0.0,0.20291104292818204,0.05742079035017218,0.0,0.7396681667216457
63,0.0,1.0,0.361035018624018,0.0,0.638964981375982,0.0,0.0,0.7136890535261113,0.0,0.2863109464738886
64,0.8095834478116635,0.19041655218833642,0.7640039882747454,0.12627466523014402,0.10972134649511069,0.0,0.0,0.02778925141987531,0.9722107485801247,0.0
65,0.0,1.0,0.7184273880525008,0.2815726119474992,0.0,0.0,0.6773238285109431,0.3226761714890568,0.0,0.0
66,0.7867576669441004,0.21324233305589968,0.0,0.06443602184165936,0.2621700809454617,0.673393897212879,0.0,0.0,0.779394745302986,0.220605254697014
67,0.27811756227692036,0.7218824377230798,0.6402027051708384,0.0,0.30259148799523794,0.05720580683392362,1.0,0.0,0.0,0.0
68,0.5541457903491587,0.44585420965084127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69,1.0,0.0,0.34310393095998376,0.052476376596341134,0.17272406995038997,0.43169562249328514,0.49657922024050427,0.0020795209414940004,0.004762038577497499,0.49657922024050427
70,0.0,1.0,0.30754068310325894,0.6924593168967412,0.0,0.0,0.5968713725934153,0.0,0.0,0.40312862740658467
71,0.3963415483914825,0.6036584516085176,0.47737942204121836,0.1218402120823825,0.40078036587639915,0.0,0.20680561697035962,0.19487975178925343,0.11440456351490663,0.4839100677254803
72,0.0,1.0,0.0,0.20080927549241914,0.7991907245075809,0.0,0.0,0.5,0.0,0.5
73,1.0,0.0,0.6849376424372168,0.0,0.31506235756278317,0.0,0.0,0.0,0.11182442213799915,0.8881755778620009
74,1.0,0.0,0.0,0.30491315272500497,0.0,0.6950868472749951,0.0,0.2705267397570474,0.0,0.7294732602429526
75,0.885530766507971,0.11446923349202891,0.0,0.0,0.0,1.0,0.0,0.5046532086512303,0.0,0.49534679134876974
76,1.0,0.0,0.252072353913894,0.252072353913894,0.24378293825831807,0.252072353913894,0.0,0.943888019849083,0.0,0.05611198015091699
77,0.6060744088742105,0.3939255911257895,0.0,0.0,0.30422465305690616,0.6957753469430938,0.0,0.0,1.0,0.0
78,0.0,1.0,0.3635771118073359,0.28386868362889334,0.35255420456377073,0.0,0.08827368325452759,0.1538125659462533,0.5715171675175367,0.18639658328168254
79,0.0,1.0,0.3145549250132807,0.6854450749867194,0.0,0.0,0.0,0.7611010360943218,0.23889896390567827,0.0
80,0.0,1.0,0.6385134280877646,0.2534826707219407,0.10800390119029477,0.0,0.6141368983097322,0.14649802044894994,0.23936508124131786,0.0
81,0.0,1.0,0.39826378278850433,0.6017362172114957,0.0,0.0,0.0,0.16104542912378905,0.0,0.838954570876211
82,0.4909962084308451,0.5090037915691548,0.1505962366091463,0.6403936103947533,0.20901015299610037,0.0,0.0,0.384169789438365,0.615830210561635,0.0
83,0.0,1.0,0.6275030264733658,0.0,0.37249697352663436,0.0,0.21679075634862033,0.34434085463843456,0.34434085463843456,0.09452753437451056
84,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
85,0.47760552232633935,0.5223944776736607,0.5556939051473442,0.0,0.0,0.4443060948526559,0.7059375375444523,0.0,0.2940624624555476,0.0
86,0.0,1.0,0.0,0.7228769160382255,0.0,0.27712308396177454,0.09346418102983833,0.0,0.7231200577209768,0.18341576124918502
87,1.0,0.0,0.36828090097595345,0.0,0.0,0.6317190990240465,0.0,0.2653733169637862,0.3725237016177506,0.3621029814184632
88,1.0,0.0,0.39714897312099473,0.040894812077794135,0.12055423039718223,0.44140198440402895,0.09939447126994733,0.5743957308190509,0.10036300372909739,0.22584679418190423
89,1.0,0.0,0.19456182593575724,0.4020518484651203,0.40338632559912246,0.0,0.030345993390491058,0.06381329363133717,0.012210734185738231,0.8936299787924336
90,0.5,0.5,0.0,0.0,0.2770429667675713,0.7229570332324287,0.0,0.21924986964750065,0.0,0.7807501303524994
91,1.0,0.0,0.3740038327802293,0.0,0.6259961672197707,0.0,0.06650868758000646,0.0,0.0,0.9334913124199934
92,0.0,1.0,0.18166918219869405,0.0,0.7011184492167353,0.11721236858457057,0.4427761896961941,0.01885361752774198,0.0,0.5383701927760639
93,1.0,0.0,0.18839023871978344,0.08790147251285915,0.298688407974529,0.4250198807928283,0.0,0.18383238736150995,0.3260479573741259,0.4901196552643642
94,0.024922771010694747,0.9750772289893052,0.0,1.0,0.0,0.0,0.0,0.8750264502952199,0.0,0.12497354970478024
95,0.09980896225557746,0.9001910377444227,1.0,0.0,0.0,0.0,0.0,0.0,0.4736987512231438,0.5263012487768561
96,1.0,0.0,0.18674431971688252,0.0,0.0,0.8132556802831175,0.21597760550313,0.036412972461063016,0.1347204984258168,0.6128889236099903
97,0.0,1.0,0.0,0.4748558589684549,0.0,0.525144141031545,0.0,0.46057056211465774,0.4624728178670466,0.07695662001829563
98,1.0,0.0,0.0,0.0,0.0,1.0,0.11627644216059879,0.2764010194495912,0.1829086091657086,0.42441392922410137
99,0.9121690211778308,0.08783097882216906,0.34482622137814145,0.0487065591364179,0.2793395874524729,0.3271276320329679,0.0,0.47395322833775494,0.052093543324490205,0.47395322833775494
100,0.0,1.0,0.5728787143274419,0.2067705217566066,0.1285394977073882,0.09181126620856336,0.09789874112562688,0.0,0.0,0.9021012588743731
101,1.0,0.0,0.0896522771951482,0.5157569824375801,0.39459074036727176,0.0,0.8864687888057587,0.11353121119424121,0.0,0.0
102,0.0,1.0,0.07864736765885243,0.7223437310248355,0.0,0.1990089013163122,1.0,0.0,0.0,0.0
103,1.0,0.0,0.15078641942466461,0.46322915557195693,0.0,0.38598442500337843,0.024397865115560084,0.0,0.48780106744222,0.48780106744222
104,0.09666042296587095,0.903339577034129,0.0,0.6162025206846292,0.0,0.3837974793153708,0.2647483240569296,0.0,0.3861284578042056,0.3491232181388648
105,0.8339071100993504,0.16609288990064977,0.0,0.3378490952501257,0.0,0.6621509047498744,0.14855246331046515,0.3662746021101102,0.24805968608316997,0.23711324849625467
106,0.6269549388432951,0.373045061156705,0.3149377075096796,0.09699812083599399,0.0,0.5880641716543265,0.0,0.43524623902261006,0.2198897327052539,0.3448640282721361
107,1.0,0.0,0.0,0.0,0.02085334160479315,0.9791466583952068,0.29476551029635906,0.16566325855890357,0.3094973088217359,0.2300739223230014
108,0.0,1.0,0.0,0.46142486628354595,0.538575133716454,0.0,0.29326743816118306,0.11967356465358465,0.0,0.5870589971852322
109,0.0,1.0,0.17581582636733906,0.0,0.8241841736326609,0.0,0.010644809241870026,0.34546995527504576,0.6438852354830842,0.0
110,0.0,1.0,0.38900319004220274,0.0,0.0,0.6109968099577971,0.0,0.0,1.0,0.0
111,0.569130207647005,0.43086979235299505,0.0,0.0,0.13468879082302185,0.8653112091769782,0.36729329573273256,0.37821419600977085,0.12273870689051604,0.13175380136698062
112,0.18777553657120571,0.8122244634287943,0.0,0.6846289567735506,0.16452153075471507,0.15084951247173436,1.0,0.0,0.0,0.0
113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23729919368875318,0.7627008063112468
114,0.29743840589212667,0.7025615941078733,0.8188449219099753,0.0,0.18115507809002473,0.0,0.2339192624461193,0.17005818674067788,0.5960225508132028,0.0
115,0.45081015140772784,0.5491898485922722,0.48162167374152964,0.3341243470760347,0.15041099590006263,0.03384298328237286,0.6633110216356839,0.23688184124804626,0.09980713711626989,0.0
116,0.0,1.0,0.2977896403764291,0.33604259163836175,0.23136767693045168,0.13480009105475751,0.0,0.06012671881675143,0.0,0.9398732811832485
117,0.0,1.0,0.0,0.7120565073534076,0.0,0.2879434926465924,0.43316942639047556,0.5668305736095244,0.0,0.0
118,0.4815871266211215,0.5184128733788785,0.33164637683199444,0.3807969178110722,0.042887561573006376,0.244669143783927,0.0,1.0,0.0,0.0
119,1.0,0.0,0.0,0.0,0.5696750221744646,0.43032497782553536,0.0,0.0,1.0,0.0
120,0.0,1.0,0.0,1.0,0.0,0.0,0.23506517541279776,0.6944074297776311,0.07052739480957106,0.0
121,0.2676246051404579,0.7323753948595423,0.6703712997667061,0.16543468353108745,0.16419401670220646,0.0,1.0,0.0,0.0,0.0
122,0.0,1.0,0.15780825861784645,0.41884646541644216,0.2579507781672952,0.16539449779841622,0.0,1.0,0.0,0.0
123,0.9642327592719651,0.03576724072803486,0.0,0.0,0.0,1.0,0.4421857362595865,0.0,0.14445155869143758,0.413362705048976
124,0.5537887537284006,0.44621124627159936,0.3111099943834833,0.5226090797365358,0.1662809258799808,0.0,0.0,0.40838236193898886,0.5916176380610112,0.0
125,0.11387747336712013,0.8861225266328798,0.833188695090741,0.0,0.04079883091688569,0.12601247399237334,0.3335159664062164,0.6664840335937836,0.0,0.0
126,1.0,0.0,0.4718918340066,0.0,0.09383326427438804,0.43427490171901206,0.0,0.38926312228275534,0.445936391605092,0.1648004861121526
127,0.0,1.0,0.19435696959310023,0.6734931462468762,0.0,0.13214988416002357,0.05764156979516154,0.02920263664958789,0.5520183920985384,0.36113740145671214
128,0.06862827869428095,0.9313717213057191,0.0,0.5835201657778188,0.23520266478666216,0.18127716943551897,1.0,0.0,0.0,0.0
129,1.0,0.0,0.0,0.0,0.6923787513001001,0.3076212486999,0.0,0.0,1.0,0.0
130,0.4374694076838615,0.5625305923161386,0.1962793328180016,0.0,0.0,0.8037206671819983,0.21274163980476454,0.303864954679588,0.4833934055156475,0.0
131,0.5,0.5,0.0,0.0,0.5,0.5,0.9216403315340477,0.0,0.07835966846595234,0.0
132,0.0,1.0,0.0,0.5918581912472086,0.0,0.40814180875279144,0.4666966406151202,0.0,0.5333033593848798,0.0
133,0.29339235736581815,0.706607642634182,0.2786383430762628,0.5241463382613175,0.0,0.1972153186624197,0.1587890553323289,0.4643016662749867,0.2238718876824284,0.15303739071025593
134,0.0,1.0,0.7132671004726687,0.0,0.2867328995273314,0.0,0.3688533525301404,0.32177581480971423,0.3093708326601454,0.0
135,1.0,0.0,0.35129292329881184,0.6118490282978982,0.031349947829542424,0.0055081005737474585,0.0,0.05656553288164242,0.0,0.9434344671183577
136,0.16504566519289315,0.8349543348071068,0.20382519965620283,0.5016157353813792,0.0,0.2945590649624179,0.6339899267484485,0.3660100732515516,0.0,0.0
137,0.0,1.0,0.18917025969763984,0.33471200679169294,0.0,0.4761177335106672,0.37091774402505295,0.0,0.0,0.6290822559749472
138,0.0,1.0,0.35358134277524633,0.017931801236544007,0.6284868559882097,0.0,0.12922013806254184,0.0,0.8707798619374582,0.0
139,0.07711319930024539,0.9228868006997546,0.0,0.8767228540752985,0.12327714592470163,0.0,0.360801354036563,0.0,0.6003539130115845,0.03884473295185241
140,0.39595657977489396,0.604043420225106,0.08357194251918854,0.0,0.4966377101942423,0.4197903472865692,0.0,1.0,0.0,0.0
141,0.0,1.0,1.0,0.0,0.0,0.0,0.21814668624888803,0.1972716653302738,0.3756132856679727,0.20896836275286546
142,0.0861040620228821,0.913895937977118,0.0,0.22021914403069207,0.15594681133140317,0.6238340446379047,0.07752488301744695,0.5413181549829809,0.3811569619995722,0.0
143,0.0,1.0,0.46454728855275457,0.06818470492988826,0.0,0.4672680065173572,0.17324248946657103,0.3670978666557883,0.4366262475930091,0.02303339628463171
144,0.0,1.0,0.4811746689401459,0.5188253310598543,0.0,0.0,0.5941292977890045,0.40587070221099564,0.0,0.0
145,1.0,0.0,0.1207774106919451,0.0,0.3625999455890501,0.5166226437190047,0.0,1.0,0.0,0.0
146,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04370906814443795,0.5302600482356932,0.4260308836198688
147,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20350160672286724,0.7964983932771328,0.0
148,0.2293773775805366,0.7706226224194634,0.07751866343937991,0.8894074108973684,0.0330739256632517,0.0,1.0,0.0,0.0,0.0
149,0.4770495423568908,0.5229504576431091,0.5194108914140987,0.1705736312926382,0.3100154772932632,0.0,0.11572758822065732,0.41025023324526233,0.43549568970503805,0.038526488829042506
150,0.0,1.0,1.0,0.0,0.0,0.0,0.18381845412809436,0.0,0.2009464434557133,0.6152351024161923
151,0.5431862837805678,0.4568137162194323,0.2343520476557896,0.32379639673890775,0.0,0.4418515556053027,0.0,0.0,0.0,1.0
152,0.8499207323192327,0.15007926768076726,0.0,0.0,0.11971942410645794,0.880280575893542,0.0,0.12177845001923375,0.0,0.8782215499807663
153,1.0,0.0,0.0,0.0,0.5575360133994203,0.4424639866005798,0.09287649625646065,0.0,0.3829123545218346,0.5242111492217049
154,0.5,0.5,0.29277571146936093,0.06752387415646394,0.0,0.6397004143741752,0.0,0.1379188777143991,0.53897108851269,0.32311003377291087
155,0.691499064860182,0.30850093513981797,0.0,0.0,0.0,1.0,0.0,0.0,0.9027592071241864,0.09724079287581354
156,1.0,0.0,0.0,0.34974285804647126,0.3755575569529394,0.27469958500058944,0.28179729082813965,0.0,0.5056403798997255,0.2125623292721348
157,0.0,1.0,0.0,0.41955785451048144,0.4089655630289419,0.17147658246057668,0.0,0.0,1.0,0.0
158,0.0,1.0,0.12478317733278135,0.8752168226672186,0.0,0.0,0.2712443790397586,0.0,0.7287556209602413,0.0
159,0.7637762443268781,0.23622375567312193,0.0,0.04559464478442742,0.9544053552155727,0.0,0.0,0.23625579031131327,0.13097220611525406,0.6327720035734327
160,0.3654547242146229,0.6345452757853771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
161,0.8672597752927891,0.1327402247072109,0.0,0.0,0.3818972570999729,0.618102742900027,0.0,0.4349758403685999,0.0,0.5650241596314001
162,0.0,1.0,0.0,0.9871524455543892,0.012847554445610903,0.0,0.06783767199490395,0.0,0.6204739466863388,0.31168838131875715
163,0.10663082039877612,0.8933691796012239,0.20551783119554823,0.7944821688044519,0.0,0.0,0.49724902384939934,0.1243391874771738,0.19017912445070775,0.18823266422271906
164,1.0,0.0,0.5344867861930906,0.0,0.46551321380690935,0.0,0.0,0.030284844163626885,0.4848575779181865,0.4848575779181865
165,0.7056960756017208,0.29430392439827924,0.7370418067577061,0.13477229475721414,0.1281858984850797,0.0,0.2932786995550885,0.27051697444499423,0.02277976996209556,0.4134245560378217
166,1.0,0.0,0.0,0.0,0.46597317301653424,0.5340268269834657,0.2926303186653107,0.0,0.14073300498969096,0.5666366763449985
167,0.0,1.0,0.0,1.0,0.0,0.0,0.43700360815634415,0.19929539571265778,0.3637009961309982,0.0
168,0.0,1.0,0.41142467179626824,0.37982708800677245,0.0,0.2087482401969592,0.8526513433224532,0.0,0.10355234856062838,0.04379630811691845
169,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0
170,0.02983928819704822,0.9701607118029518,0.0,0.533851948288568,0.23227291425125665,0.2338751374601754,0.6521603859135715,0.0,0.022655226242579152,0.32518438784384934
171,0.0,1.0,0.0,0.9399406741142465,0.0,0.06005932588575355,0.4762352047604743,0.05428690297895724,0.0,0.4694778922605685
172,1.0,0.0,0.5869122640173426,0.0,0.190270412140253,0.22281732384240432,0.0,0.11673037619649154,0.0,0.8832696238035084
173,1.0,0.0,0.1681817827162665,0.27033569672609126,0.1572181681439749,0.4042643524136673,0.0,0.0,0.7205519135969063,0.2794480864030937
174,0.8210691915897869,0.17893080841021303,0.16775638705554322,0.0,0.0,0.8322436129444568,0.0,0.1473625978898264,0.0,0.8526374021101736
175,1.0,0.0,0.0,0.0,0.5156918086769575,0.4843081913230425,0.0,0.7346047402479224,0.0,0.2653952597520775
176,1.0,0.0,0.41670726127264696,0.0,0.5832927387273531,0.0,0.02955884215545371,0.0,0.34376138677359447,0.6266797710709517
177,0.7342759236843052,0.2657240763156947,0.3940052301488508,0.0,0.5309850223524682,0.075009747498681,0.2585452488362491,0.0,0.23625051947125383,0.5052042316924971
178,1.0,0.0,0.06492133906869295,0.0,0.0,0.935078660931307,0.0,0.0,0.0,1.0
179,0.0,1.0,0.398778223838116,0.601221776161884,0.0,0.0,0.0,0.0,1.0,0.0
180,0.21918622613311578,0.7808137738668841,0.560181941340628,0.0,0.4398180586593719,0.0,0.0,0.3981088888717109,0.4898191658222461,0.11207194530604302
181,0.0,1.0,0.48345521435360284,0.0,0.5165447856463973,0.0,0.14074132281141685,0.0,0.49942890388367045,0.3598297733049126
182,0.0,1.0,0.8797233728051048,0.12027662719489524,0.0,0.0,0.21077956968522138,0.46928731173659705,0.3199331185781816,0.0
183,0.644688774430909,0.355311225569091,0.0,0.0,0.23307203427844242,0.7669279657215575,0.0,0.208376288256993,0.7309205645633894,0.06070314717961752
184,1.0,0.0,0.5558539289821974,0.0,0.0,0.4441460710178026,0.15836844085800242,0.0,0.4159172996096977,0.42571425953229985
185,0.0,1.0,0.35684250278642743,0.6431574972135726,0.0,0.0,0.0,0.0,0.832210082687135,0.16778991731286497
186,1.0,0.0,0.33347075447309377,0.0895304596414888,0.5769987858854173,0.0,0.0,0.0,0.0,1.0
187,0.0,1.0,0.0,0.7941089309392254,0.20589106906077465,0.0,0.0,0.7139636740421358,0.1783657232852088,0.10767060267265535
188,0.5575712672995999,0.4424287327004002,0.031916835722675195,0.0,0.0,0.9680831642773248,0.25,0.25,0.25,0.25
189,0.19416846297727333,0.8058315370227267,0.5808548202836094,0.0,0.0,0.4191451797163907,0.31183157352260665,0.03245883584807738,0.4286312246413734,0.22707836598794268
190,0.0,1.0,0.26587823139143,0.18852169041133773,0.348217797321084,0.19738228087614823,0.0,0.4460770223499739,0.5539229776500262,0.0
191,0.0,1.0,0.045802254841250195,0.425925825616788,0.3159927788228701,0.21227914071909176,0.8191921006789773,0.0,0.0,0.18080789932102273
192,0.038858625652299,0.961141374347701,0.9710854472395192,0.0,0.028914552760480813,0.0,0.10544608061431457,0.0,0.3616750331231046,0.5328788862625808
193,0.0,1.0,0.0,0.6619986476487859,0.33800135235121415,0.0,0.0,0.8636605142440041,0.0,0.1363394857559958
194,0.5457133059051773,0.4542866940948227,0.0,0.6358436879304015,0.061506588305850464,0.30264972376374816,0.37760097846506996,0.44698647553654053,0.17541254599838943,0.0
195,1.0,0.0,1.0,0.0,0.0,0.0,0.4874510086994838,0.23494511912467314,0.2249940874300159,0.05260978474582712
196,0.0,1.0,0.0,0.3867211476385066,0.6132788523614934,0.0,0.1777849042961337,0.37045375340696174,0.44949573398054077,0.0022656083163638905
197,0.0,1.0,0.16693959080954812,0.0,0.059306300201722804,0.7737541089887292,0.2999257427688407,0.09573824380278541,0.13136941612833228,0.47296659730004154
198,1.0,0.0,0.0,0.0,0.08858703169110382,0.9114129683088962,0.47150698214572606,0.0,0.09717423397001057,0.43131878388426337
199,0.0,1.0,0.17767422804717156,0.35014466933850574,0.3600432297430642,0.11213787287125838,0.4096802379335183,0.30874753407335287,0.28157222799312875,0.0
200,0.4378873142618034,0.5621126857381965,0.07618694245719625,0.5041038686113302,0.4197091889314737,0.0,0.10247835697488794,0.3625007733009035,0.0,0.5350208697242086
201,0.7960183545719302,0.20398164542806987,0.21695059562146343,0.2960896582465388,0.12354425904586501,0.3634154870861328,0.2974567970853854,0.06428240591721969,0.14434613640932528,0.49391466058806976
