,A,B,C
219,1,0,2
220,1,1,3
221,1,0,0
222,1,1,2
223,1,1,3
224,1,1,0
225,1,0,0
226,1,0,2
227,0,2,2
228,0,2,2
229,1,0,2
230,0,2,3
231,1,0,0
232,0,3,3
233,1,0,1
234,1,1,1
235,1,1,2
236,1,1,2
237,1,0,0
238,1,1,2
239,0,2,2
240,1,0,2
241,1,0,0
242,1,1,0
243,0,2,3
244,1,1,1
245,1,1,1
246,1,1,1
247,1,1,0
248,1,0,0
249,1,1,1
250,1,0,0
251,1,1,1
252,1,0,2
253,0,3,3
254,1,0,0
255,0,2,3
256,1,0,3
257,0,3,3
258,0,2,3
259,0,2,2
260,0,3,2
261,1,0,0
262,1,1,2
263,1,1,3
264,0,2,2
265,0,2,2
266,1,1,2
267,1,0,0
268,0,3,3
269,1,0,2
270,1,2,3
271,1,0,3
272,0,2,3
273,0,2,3
274,1,1,1
275,1,0,2
276,0,2,0
277,1,1,0
278,1,0,2
279,0,3,2
280,1,1,1
281,1,1,2
282,1,1,1
283,1,0,1
284,1,0,3
285,1,1,0
286,1,0,1
287,0,3,2
288,1,1,2
289,0,2,2
290,0,2,2
291,0,3,3
292,1,1,3
293,0,2,2
294,0,3,3
295,1,1,2
296,1,0,0
297,1,0,3
298,0,2,0
299,0,3,3
300,1,1,2
301,1,1,2
302,0,3,2
303,1,0,2
304,1,0,0
305,1,1,3
306,1,0,0
307,0,0,2
308,0,3,3
309,0,3,3
310,1,1,1
311,1,0,1
312,1,0,0
313,1,0,1
314,1,0,1
315,0,3,3
316,1,1,1
317,1,1,2
318,1,1,1
319,0,3,3
320,0,3,2
321,1,0,2
322,1,2,3
323,0,3,2
324,1,1,0
325,1,1,2
326,1,1,1
327,0,3,2
328,1,0,0
329,1,0,0
330,0,3,2
331,0,3,3
332,0,3,2
333,1,0,1
334,1,1,2
335,1,0,0
336,0,2,2
337,0,2,3
338,0,3,2
339,0,2,2
340,1,0,1
341,0,2,1
342,0,3,0
343,0,2,2
344,1,1,1
345,0,3,2
346,1,1,2
347,0,1,2
348,0,3,2
349,0,3,1
350,1,1,2
351,0,3,2
352,1,0,1
353,1,1,1
354,1,1,3
355,0,0,2
356,0,3,3
357,0,3,3
358,0,2,2
359,0,2,2
360,1,1,1
361,1,1,1
362,0,3,2
363,1,0,0
364,1,0,2
365,0,2,2
366,1,0,0
367,1,1,1
368,0,2,2
369,1,1,2
370,0,2,3
371,1,0,0
372,1,1,1
373,1,1,2
374,0,0,2
375,1,0,0
376,1,1,2
377,0,2,2
378,0,2,2
379,1,0,0
380,1,1,2
381,0,2,0
382,1,0,2
383,0,3,3
384,1,0,3
385,1,0,2
386,1,0,1
387,1,0,1
388,0,3,3
389,1,0,0
390,1,0,1
391,1,1,3
392,1,0,2
393,0,0,2
394,1,2,3
395,1,1,1
396,1,1,1
397,0,2,2
398,1,1,2
399,0,2,2
400,1,1,3
401,0,2,3
402,1,1,3
403,1,1,0
404,1,1,3
405,0,0,3
406,0,2,2
407,0,3,3
408,1,0,0
409,1,1,1
410,1,0,3
411,0,3,2
412,0,3,3
413,0,3,2
414,0,2,3
415,0,3,3
416,0,2,2
417,0,3,2
418,1,1,1
419,1,1,0
420,1,0,2
421,1,1,2
422,1,0,0
423,0,3,2
424,0,0,3
425,1,0,2
426,1,0,1
427,1,1,2
428,1,0,0
429,1,0,1
430,1,0,2
431,1,0,2
432,1,2,0
433,1,2,0
434,0,1,2
435,1,0,0
436,1,1,1
437,0,3,1
438,1,1,3
439,0,2,2
440,0,3,3
441,0,3,0
442,1,0,1
443,1,1,1
444,0,3,0
445,1,0,2
446,1,0,1
447,1,1,3
448,1,1,1
449,1,1,1
450,1,1,0
451,1,1,1
452,1,0,0
453,0,3,2
454,1,1,2
455,0,3,3
456,0,2,0
457,0,1,2
458,1,0,1
459,0,3,3
460,1,0,0
461,0,3,3
462,1,1,2
463,1,1,2
464,1,0,0
465,1,0,2
466,0,2,3
467,1,1,1
468,0,3,3
469,1,1,1
470,0,3,3
471,1,1,3
472,1,0,2
473,0,3,2
474,1,0,0
475,0,3,3
476,1,0,2
477,0,3,3
478,1,1,2
479,1,0,2
480,0,1,2
481,1,0,0
482,1,1,3
483,0,3,3
484,0,2,3
485,1,0,3
486,1,1,1
487,0,2,3
488,0,2,3
489,0,3,2
490,0,3,3
491,0,3,2
492,1,1,1
493,0,2,3
494,0,3,3
495,1,0,2
496,1,1,2
497,0,3,2
498,0,3,2
499,0,3,2
500,1,2,0
501,1,1,2
502,1,1,1
503,0,3,2
504,0,2,2
505,1,1,2
506,0,3,2
507,1,1,1
508,0,3,3
509,0,2,3
510,1,1,1
511,0,2,2
512,0,3,2
513,0,3,2
514,0,3,0
515,1,1,1
516,0,2,2
517,1,1,2
518,1,1,3
519,0,3,3
520,0,3,3
521,1,1,1
522,1,1,1
523,1,0,2
524,1,0,0
525,1,2,3
526,1,0,0
527,0,3,3
528,1,1,2
529,0,3,2
530,0,3,2
531,0,3,3
532,1,0,2
533,0,3,3
534,1,0,2
535,1,1,3
536,1,0,1
537,1,3,0
538,1,0,1
539,1,1,1
540,0,0,2
541,0,3,3
542,1,0,0
543,1,1,1
544,0,3,2
545,1,1,1
546,1,0,0
547,1,1,2
548,0,3,2
549,1,0,0
550,1,1,2
551,1,1,1
552,0,2,2
553,1,0,2
554,0,0,2
555,1,0,0
556,0,3,3
557,1,3,3
558,0,2,3
559,1,3,3
560,1,0,2
561,1,1,0
562,1,1,1
563,1,1,0
564,0,3,3
565,0,3,2
566,1,1,1
567,0,2,3
568,1,1,1
569,1,0,3
570,0,2,3
571,1,0,0
572,0,2,3
573,1,0,2
574,1,1,2
575,0,2,0
576,1,0,0
577,0,0,2
578,1,0,1
579,0,3,3
580,0,3,2
581,1,0,2
582,0,3,1
583,0,3,3
584,1,0,1
585,1,3,3
586,1,1,3
587,1,0,2
588,0,2,3
589,0,3,2
590,0,3,3
591,1,1,3
592,1,1,1
593,0,2,3
594,1,1,3
595,0,3,3
596,1,0,3
597,0,3,3
598,1,0,1
599,0,2,3
600,1,3,3
601,0,3,2
602,1,1,0
603,1,0,1
604,0,3,3
605,1,0,1
606,0,2,2
607,1,0,3
608,1,1,1
609,0,3,3
610,0,3,2
611,0,3,2
612,1,0,0
613,1,1,1
614,1,0,1
615,1,1,1
616,1,1,1
617,1,0,3
618,1,0,0
619,1,0,2
620,1,2,0
621,0,3,3
622,0,3,2
623,1,1,2
624,1,1,0
625,0,2,0
626,1,2,0
627,1,1,2
628,0,2,2
629,1,1,1
630,0,3,1
631,0,3,3
632,1,0,0
633,1,0,3
634,1,1,2
635,1,1,2
636,0,2,2
637,1,1,2
638,0,3,2
639,0,3,3
640,1,0,2
641,0,2,2
642,0,3,2
643,0,3,2
644,1,1,1
645,0,1,2
646,0,3,3
647,1,0,2
648,1,0,0
649,1,0,0
650,1,0,2
651,1,1,2
652,0,3,3
653,0,1,1
654,0,2,2
655,1,1,3
656,1,0,0
657,0,0,2
658,1,0,1
659,0,3,3
660,0,2,2
661,0,3,2
662,1,1,0
663,1,1,3
664,1,1,1
665,1,0,1
666,1,0,1
667,1,1,2
668,1,0,1
669,1,1,1
670,1,0,2
671,0,3,2
672,1,1,2
673,0,2,3
674,1,1,1
675,0,2,3
676,1,1,3
677,1,0,0
678,0,3,3
679,0,2,3
680,0,2,3
681,0,3,3
682,1,0,1
683,0,2,2
684,1,0,2
685,0,3,3
686,1,0,1
687,0,3,2
688,1,0,1
689,1,0,1
690,1,1,2
691,1,0,0
692,1,0,0
693,1,1,2
694,0,2,2
695,1,0,1
696,1,0,2
697,1,2,0
698,1,0,0
699,1,1,1
700,0,1,2
701,1,1,3
702,1,0,1
703,1,0,0
704,0,3,1
705,1,1,0
706,0,2,2
707,0,2,2
708,1,0,1
709,1,0,3
710,1,1,1
711,1,1,2
712,0,3,2
713,1,0,3
714,1,1,3
715,0,3,2
716,1,0,3
717,1,0,2
718,0,3,1
719,1,0,2
720,1,0,3
721,1,1,2
722,0,3,2
723,1,1,1
724,1,0,1
725,0,2,3
726,0,2,3
727,0,2,3
728,0,3,3
729,1,2,0
730,1,1,0
731,1,1,2
732,1,1,1
733,1,1,2
734,0,2,3
735,0,3,3
736,1,1,2
737,1,0,3
738,0,3,3
739,0,3,3
740,0,3,2
741,1,1,2
742,0,2,3
743,0,3,3
744,0,2,2
745,1,1,2
746,1,1,2
747,0,3,3
748,1,0,0
749,1,0,1
750,1,0,2
751,1,0,0
752,1,2,3
753,1,1,0
754,1,0,2
755,1,1,1
756,0,3,3
757,1,1,2
758,1,1,1
759,1,0,0
760,1,1,3
761,0,3,3
762,1,1,0
763,0,3,2
764,1,3,3
765,1,0,0
766,1,0,1
767,0,2,2
768,0,2,3
769,1,0,0
770,0,2,2
771,1,0,2
772,1,1,1
773,0,3,3
774,0,0,2
775,1,1,1
776,0,2,2
777,0,3,3
778,1,1,0
779,1,0,0
780,1,0,0
781,1,1,1
782,1,1,1
783,1,1,0
784,1,0,1
785,1,0,0
786,0,3,3
787,1,1,2
788,1,3,3
789,1,0,1
790,1,0,1
791,1,0,0
792,0,2,0
793,1,0,0
794,1,0,0
795,0,2,2
796,1,3,0
797,1,1,3
798,1,1,1
799,1,1,1
800,1,0,3
801,0,3,2
802,0,3,3
803,1,1,1
804,0,3,2
805,0,2,3
806,1,0,2
807,1,0,1
808,1,1,1
809,1,0,3
810,0,2,2
811,1,1,0
812,0,3,3
813,0,3,3
814,1,0,0
815,1,0,0
816,1,0,2
817,0,3,2
818,1,1,1
819,1,1,1
820,0,2,2
821,1,1,1
822,1,1,1
823,1,0,1
824,1,1,1
825,0,2,1
826,1,1,1
827,1,1,1
828,0,2,2
829,0,3,2
830,1,1,1
831,1,1,1
832,0,3,3
833,0,3,2
834,1,0,3
835,0,3,2
836,1,1,1
837,1,1,2
838,1,1,1
839,1,1,1
840,1,0,0
841,1,0,0
842,1,1,2
843,1,0,1
844,0,3,3
845,1,2,3
846,1,1,2
847,0,3,3
848,1,3,0
849,1,1,1
850,0,2,3
851,0,2,2
852,1,1,1
853,1,1,1
854,0,3,3
855,0,3,2
856,1,0,0
857,0,3,3
858,0,3,1
859,0,2,2
860,0,2,2
861,0,2,2
862,1,1,2
863,1,1,1
864,1,0,0
865,1,0,3
866,0,2,3
867,1,0,3
868,0,2,2
869,1,1,2
870,1,0,3
871,1,0,3
872,0,2,2
873,1,2,3
874,0,3,3
875,0,3,0
876,1,1,1
877,1,0,3
878,1,0,0
879,0,2,2
880,1,1,1
881,0,1,2
882,1,1,3
883,0,2,2
884,0,3,3
885,1,0,2
886,1,0,2
887,0,0,2
888,1,0,0
889,0,2,2
890,0,2,3
891,1,0,0
892,1,0,2
893,1,1,2
894,0,2,3
895,0,3,3
896,1,1,2
897,0,2,3
898,0,2,3
899,0,2,3
900,0,3,2
901,0,3,2
902,1,1,1
903,0,3,2
904,1,0,2
905,0,3,3
906,1,1,1
907,0,2,3
908,1,0,0
909,1,0,1
910,1,1,1
911,0,2,3
912,0,1,2
913,0,3,2
914,1,0,0
915,1,3,1
916,1,1,1
917,0,3,1
918,0,3,2
919,1,0,2
920,1,0,0
921,1,0,1
922,1,1,2
923,1,0,2
924,1,1,2
925,0,3,3
926,1,1,2
927,1,1,2
928,0,3,3
929,0,2,2
930,1,0,0
931,1,1,1
932,0,3,2
933,1,1,3
934,1,1,1
935,1,1,1
936,1,1,1
937,0,3,2
938,1,1,1
939,0,3,1
940,0,2,3
941,1,0,2
942,1,0,0
943,1,0,3
944,1,1,2
945,0,3,1
946,1,1,1
947,1,0,2
948,1,1,0
949,1,0,1
950,1,1,2
951,1,1,2
952,1,0,0
953,1,1,1
954,0,3,1
955,0,3,2
956,0,3,3
957,1,0,0
958,0,3,2
959,1,0,3
960,1,0,1
961,1,0,0
962,1,1,1
963,0,2,3
964,0,2,3
965,1,0,0
966,0,3,2
967,0,2,3
968,1,0,2
969,1,1,1
970,1,0,0
971,0,0,1
972,0,2,3
973,1,1,2
974,1,1,1
975,0,0,2
976,1,0,2
977,1,1,1
978,1,0,1
979,1,1,1
980,0,2,3
981,1,1,0
982,1,1,3
983,1,1,1
984,0,3,3
985,0,2,2
986,1,0,0
987,1,1,3
988,1,1,0
989,0,2,3
990,0,3,2
991,1,0,0
992,0,3,2
993,0,3,3
994,0,3,1
995,1,1,1
996,1,1,0
997,1,2,3
998,1,1,1
999,0,3,2
1000,1,0,0
1001,1,1,1
1002,1,0,2
1003,1,1,3
1004,0,3,3
1005,1,0,1
1006,1,1,2
1007,1,0,1
1008,0,2,2
1009,1,1,0
1010,0,3,1
1011,1,1,2
1012,0,2,2
1013,1,0,0
1014,0,3,2
1015,1,1,2
1016,1,1,0
1017,1,0,2
1018,1,2,3
1019,0,3,3
1020,0,2,0
1021,0,1,2
1022,1,1,2
1023,1,0,0
1024,1,0,2
1025,1,1,2
1026,0,3,2
1027,1,0,1
1028,1,1,2
1029,0,2,3
1030,1,0,2
1031,0,2,3
1032,1,0,1
1033,1,1,0
1034,1,0,1
1035,0,3,2
1036,0,3,3
1037,1,1,2
1038,0,2,2
1039,0,2,1
1040,1,0,1
1041,1,1,3
1042,1,1,2
1043,0,3,2
1044,1,1,0
1045,0,3,2
1046,0,3,2
1047,1,1,1
1048,0,2,2
1049,0,2,2
1050,1,0,2
1051,1,0,1
1052,1,0,1
1053,1,0,2
1054,1,1,0
1055,1,0,1
1056,1,1,3
1057,1,1,1
1058,1,1,2
1059,1,1,0
1060,0,2,2
1061,1,1,1
1062,1,0,0
1063,0,3,2
1064,0,3,3
1065,0,1,2
1066,1,1,3
1067,0,3,3
1068,0,3,3
1069,1,0,1
1070,1,1,1
1071,1,1,3
1072,1,1,3
1073,1,1,3
1074,1,1,3
1075,1,0,1
1076,0,2,2
1077,1,1,2
1078,1,0,1
1079,0,3,3
1080,0,3,3
1081,0,3,2
1082,1,1,1
1083,1,2,0
1084,1,0,2
1085,1,0,2
1086,0,2,2
1087,0,2,2
1088,1,1,0
1089,0,2,2
1090,1,0,0
1091,1,1,1
1092,0,1,2
1093,1,1,3
1094,0,3,3
1095,1,1,1
1096,1,0,1
1097,1,1,2
1098,1,1,1
1099,1,1,2
1100,1,1,1
1101,0,2,3
1102,1,0,1
1103,0,3,1
1104,0,3,2
1105,1,0,1
1106,0,3,3
1107,1,0,0
1108,1,0,2
1109,1,0,1
1110,0,3,2
1111,0,3,3
1112,0,3,1
1113,1,1,1
1114,1,1,2
1115,0,2,3
1116,0,3,3
1117,1,0,0
1118,1,1,1
1119,1,0,2
1120,0,3,2
1121,1,1,2
1122,1,0,1
1123,0,2,3
1124,0,3,3
1125,1,0,2
1126,1,1,0
1127,1,1,1
1128,1,1,2
1129,1,0,2
1130,1,0,0
1131,1,0,0
1132,0,0,2
1133,1,0,0
1134,1,0,2
1135,0,2,2
1136,1,1,2
1137,0,2,3
1138,0,2,2
1139,1,1,0
1140,1,0,0
1141,0,3,2
1142,1,1,1
1143,1,0,0
1144,1,1,2
1145,1,1,0
1146,1,1,2
1147,1,0,1
1148,1,1,1
1149,1,0,1
1150,0,3,2
1151,0,0,2
1152,0,3,2
1153,1,1,2
1154,1,0,1
1155,1,1,2
1156,1,0,3
1157,0,0,2
1158,1,1,2
1159,1,0,2
1160,0,3,3
1161,1,0,0
1162,1,0,3
1163,0,3,2
1164,1,0,1
1165,0,2,3
1166,0,3,2
1167,1,1,3
1168,1,1,3
1169,1,1,2
1170,0,3,2
1171,1,1,1
1172,1,1,2
1173,0,2,3
1174,1,0,3
1175,1,0,1
1176,1,0,2
1177,0,2,2
1178,1,0,0
1179,0,3,2
1180,0,3,1
1181,0,3,2
1182,0,3,2
1183,1,1,3
1184,1,0,0
1185,0,2,2
1186,1,0,1
1187,0,2,3
1188,1,0,2
1189,0,3,2
1190,1,0,0
1191,0,2,3
1192,0,1,1
1193,1,0,2
1194,1,0,2
1195,1,0,0
1196,0,3,3
1197,1,1,2
1198,0,3,1
1199,0,2,3
1200,1,0,0
1201,1,1,0
1202,0,3,2
1203,0,3,3
1204,1,0,2
1205,1,1,2
1206,0,2,3
1207,0,0,2
1208,1,1,0
1209,1,1,1
1210,0,3,3
1211,0,2,2
1212,0,3,3
1213,1,1,1
1214,1,0,2
1215,0,3,3
1216,1,1,2
1217,1,1,2
1218,1,1,2
1219,0,3,2
1220,0,3,2
1221,0,3,3
1222,1,1,0
1223,0,3,3
1224,1,1,1
1225,1,0,3
1226,1,1,0
1227,1,1,1
1228,1,0,2
1229,0,2,2
1230,0,3,2
1231,1,1,1
1232,1,0,3
1233,0,3,2
1234,0,2,3
1235,1,0,3
1236,0,3,1
1237,1,0,2
1238,1,2,0
1239,0,3,2
1240,0,2,3
1241,1,0,2
1242,1,1,2
1243,0,2,2
1244,0,3,3
1245,1,1,2
1246,1,1,1
1247,1,1,1
1248,1,2,3
1249,0,2,3
1250,1,0,0
1251,1,0,1
1252,1,1,3
1253,1,1,2
1254,0,2,3
1255,1,1,2
1256,0,3,3
1257,1,1,1
1258,1,1,1
1259,1,0,2
1260,1,1,2
1261,0,2,3
1262,0,3,1
1263,1,1,2
1264,1,1,0
1265,0,3,2
1266,0,0,2
1267,1,1,1
1268,1,0,0
1269,0,2,3
1270,0,2,3
1271,0,3,3
1272,0,2,3
1273,1,1,0
1274,0,1,2
1275,1,0,2
1276,1,1,1
1277,0,3,3
1278,0,2,3
1279,1,1,1
1280,0,3,2
1281,1,1,3
1282,1,0,2
1283,1,0,0
1284,0,2,3
1285,0,2,3
1286,1,0,1
1287,1,1,1
1288,1,1,2
1289,1,0,1
1290,0,3,2
1291,1,1,0
1292,0,3,2
1293,1,0,0
1294,1,1,2
1295,0,3,3
1296,0,3,3
1297,0,3,2
1298,0,3,1
1299,0,2,0
1300,0,3,2
1301,1,0,3
1302,1,0,3
1303,1,1,2
1304,1,1,1
1305,1,1,0
1306,0,2,3
1307,0,3,2
1308,1,0,0
1309,1,0,0
1310,0,2,2
1311,1,1,1
1312,1,0,2
1313,1,1,3
1314,1,0,0
1315,1,1,2
1316,1,1,2
1317,0,2,3
1318,0,3,2
1319,1,0,0
1320,1,0,3
1321,0,3,2
1322,0,3,3
1323,1,0,0
1324,1,1,3
1325,0,3,2
1326,0,3,3
1327,1,1,3
1328,0,2,3
1329,1,0,2
1330,0,2,3
1331,0,1,2
1332,0,2,2
1333,0,3,3
1334,0,2,2
1335,0,2,2
1336,0,1,2
1337,1,0,1
1338,1,1,2
1339,1,1,3
1340,0,2,2
1341,0,2,3
1342,0,3,2
1343,1,0,2
1344,1,0,0
1345,1,1,2
1346,1,0,1
1347,1,1,1
1348,0,3,3
1349,0,2,3
1350,1,0,0
1351,0,2,3
1352,1,0,0
1353,0,3,2
1354,0,3,2
1355,1,1,0
1356,1,1,0
1357,0,2,3
1358,1,0,0
1359,1,0,0
1360,1,2,0
1361,1,1,2
1362,1,0,0
1363,0,3,3
1364,1,1,1
1365,1,0,2
1366,0,3,2
1367,1,0,3
1368,0,3,3
1369,1,0,3
1370,0,3,2
1371,0,2,3
1372,0,2,3
1373,0,3,2
1374,0,1,2
1375,1,0,0
1376,1,1,3
1377,1,1,3
1378,1,0,1
1379,0,2,3
1380,0,2,2
1381,0,3,3
1382,1,1,1
1383,0,2,3
1384,1,1,2
1385,1,1,3
1386,1,1,0
1387,1,0,3
1388,1,0,2
1389,0,2,0
1390,1,0,1
1391,1,1,1
1392,0,0,3
1393,1,0,1
1394,0,2,3
1395,1,1,2
1396,0,3,3
1397,1,0,3
1398,0,2,2
1399,1,0,3
1400,1,1,1
1401,1,1,2
1402,0,2,2
1403,0,3,2
1404,1,0,0
1405,1,0,0
1406,1,1,1
1407,1,0,3
1408,0,2,2
1409,1,0,1
1410,1,0,0
1411,1,0,3
1412,0,2,2
1413,1,1,2
1414,1,1,2
1415,0,3,3
1416,0,3,2
1417,1,0,1
1418,0,2,3
1419,1,1,1
1420,0,3,3
1421,0,3,2
1422,0,3,3
1423,0,3,3
1424,1,1,2
1425,1,2,3
1426,0,3,2
1427,1,1,1
1428,0,3,3
1429,1,0,3
1430,1,0,3
1431,0,2,3
1432,0,2,3
1433,1,1,0
1434,1,0,0
1435,1,1,1
1436,0,3,3
1437,1,0,2
1438,1,0,0
1439,0,2,3
1440,1,0,1
1441,1,0,3
1442,0,3,2
1443,0,3,2
1444,0,3,1
1445,1,1,1
1446,1,0,0
1447,1,1,2
1448,1,0,1
1449,0,0,3
1450,0,0,3
1451,0,3,3
1452,1,1,1
1453,1,0,0
1454,0,3,3
1455,1,0,2
1456,0,3,3
1457,1,0,2
1458,0,3,3
1459,0,3,2
1460,1,1,1
1461,1,0,1
1462,1,0,0
1463,0,3,2
1464,0,3,2
1465,1,1,2
1466,1,0,2
1467,1,0,2
1468,0,3,3
1469,0,3,2
1470,1,1,3
1471,0,3,3
1472,1,0,1
1473,1,3,3
1474,0,3,2
1475,1,0,2
1476,0,3,2
1477,1,1,2
1478,0,3,3
1479,1,0,0
1480,1,1,2
1481,1,2,3
1482,1,0,3
1483,1,1,3
1484,1,1,2
1485,1,0,0
1486,1,0,3
1487,1,2,3
1488,1,1,2
1489,0,0,0
1490,1,0,2
1491,0,0,2
1492,0,3,2
1493,1,0,0
1494,0,2,2
1495,1,0,2
1496,1,1,3
1497,1,0,0
1498,1,0,2
1499,1,1,1
1500,1,1,1
1501,0,1,2
1502,1,0,2
1503,0,3,2
1504,0,3,3
1505,1,0,0
1506,0,3,3
1507,1,1,3
1508,0,1,2
1509,1,0,2
1510,1,0,1
1511,0,2,3
1512,1,1,0
1513,0,2,2
1514,0,3,3
1515,0,2,3
1516,0,3,3
1517,1,0,2
1518,0,3,3
1519,1,1,3
1520,1,1,2
1521,1,2,0
1522,1,1,2
1523,1,0,3
1524,0,3,2
1525,0,1,2
1526,0,0,2
1527,1,1,3
1528,0,3,3
1529,0,2,3
1530,0,2,3
1531,1,1,1
1532,1,1,0
1533,0,0,2
1534,1,1,0
1535,0,3,3
1536,0,2,3
1537,0,3,3
1538,1,3,3
1539,1,0,0
1540,1,0,0
1541,0,1,2
1542,0,3,3
1543,1,0,3
1544,0,2,2
1545,0,2,2
1546,0,2,2
1547,1,0,2
1548,1,0,2
1549,0,2,3
1550,0,1,2
1551,0,2,2
1552,1,0,2
1553,1,1,2
1554,1,1,3
1555,1,1,1
1556,0,3,3
1557,1,0,1
1558,1,1,0
1559,0,3,0
1560,1,0,3
1561,0,2,2
1562,1,1,1
1563,0,3,2
1564,1,1,2
1565,1,0,0
1566,1,1,1
1567,1,1,1
1568,1,1,3
1569,1,1,3
1570,1,1,1
1571,0,0,2
1572,1,3,3
1573,1,1,0
1574,1,1,2
1575,0,3,3
1576,0,3,2
1577,1,0,0
1578,1,3,3
1579,1,0,2
1580,1,0,0
1581,0,3,2
1582,0,3,2
1583,0,3,2
1584,1,1,1
1585,1,1,2
1586,0,2,3
1587,0,3,3
1588,0,2,2
1589,1,1,1
1590,1,0,1
1591,0,3,3
1592,0,0,2
1593,1,1,0
1594,1,1,2
1595,1,0,2
1596,1,1,0
1597,0,3,2
1598,1,0,0
1599,0,3,3
1600,1,2,3
1601,0,3,2
1602,1,0,2
1603,1,1,2
1604,1,1,0
1605,1,0,3
1606,0,2,2
1607,1,1,2
1608,1,0,1
1609,1,0,0
1610,0,3,3
1611,1,0,3
1612,0,2,2
1613,1,1,3
1614,0,3,2
1615,0,3,3
1616,1,0,3
1617,0,2,2
1618,1,1,0
1619,0,2,3
1620,1,1,1
1621,0,2,3
1622,0,2,2
1623,1,0,0
1624,0,3,3
1625,0,3,1
1626,0,3,2
1627,1,0,1
1628,1,1,1
1629,0,1,2
1630,1,1,1
1631,0,0,2
1632,0,3,3
1633,1,1,0
1634,1,2,1
1635,1,1,1
1636,1,0,1
1637,1,0,2
1638,1,0,0
1639,1,0,2
1640,1,0,0
1641,0,3,2
1642,1,0,1
1643,1,0,3
1644,0,0,2
1645,0,3,2
1646,1,1,2
1647,1,1,3
1648,0,2,2
1649,1,0,2
1650,1,1,2
1651,1,0,2
1652,1,1,0
1653,1,0,2
1654,0,3,2
1655,1,0,1
1656,0,3,3
1657,1,1,2
1658,0,2,2
1659,1,3,3
1660,1,0,2
1661,0,3,3
1662,0,3,3
1663,0,3,2
1664,0,3,3
