,A,B,C
818,1,1,1
819,1,0,2
820,0,2,2
821,1,1,0
822,0,3,1
823,1,1,3
824,1,1,2
825,0,3,2
826,1,1,1
827,1,1,1
828,1,1,2
829,0,2,3
830,1,0,3
831,0,3,3
832,1,1,2
833,1,0,0
834,1,0,0
835,1,1,2
836,1,1,1
837,1,1,1
838,1,0,3
839,0,2,2
840,1,0,2
841,1,1,2
842,0,2,2
843,1,1,2
844,1,0,1
845,0,3,2
846,1,1,1
847,0,2,2
848,0,3,3
849,0,3,2
850,1,0,1
851,1,0,1
852,0,3,3
853,1,1,1
854,0,2,2
855,1,0,2
856,1,1,2
857,0,3,2
858,1,0,2
859,0,3,2
860,1,0,1
861,0,3,3
862,1,1,0
863,0,3,3
864,1,0,2
865,1,0,0
866,1,1,1
867,1,1,2
868,1,1,1
869,0,3,3
870,1,1,1
871,1,1,2
872,1,1,0
873,1,0,0
874,1,0,1
875,1,1,2
876,0,3,2
877,0,3,2
878,1,0,0
879,1,0,1
880,1,1,1
881,1,0,2
882,0,2,2
883,1,0,3
884,1,0,0
885,0,2,1
886,1,1,1
887,1,0,3
888,1,1,2
889,0,3,2
890,0,2,1
891,1,1,0
892,1,1,0
893,1,1,1
894,1,0,0
895,1,1,1
896,1,0,1
897,1,1,2
898,1,1,0
899,1,0,2
900,1,1,2
901,1,1,3
902,1,0,3
903,1,1,2
904,0,3,2
905,1,1,0
906,1,1,1
907,0,2,2
908,1,1,1
909,0,3,3
910,0,3,3
911,0,3,3
912,1,1,1
913,1,1,3
914,0,2,2
915,1,1,2
916,1,1,1
917,1,1,3
918,1,0,0
919,0,2,2
920,1,0,0
921,1,0,0
922,0,3,2
923,0,3,2
924,0,2,3
925,1,0,0
926,1,0,1
927,1,1,2
928,0,2,2
929,0,3,2
930,1,1,3
931,0,3,3
932,1,0,0
933,1,1,1
934,1,1,1
935,0,2,1
936,1,0,2
937,0,3,2
938,1,1,0
939,1,1,2
940,1,0,1
941,0,3,2
942,0,3,2
943,1,0,2
944,0,3,2
945,0,2,2
946,0,3,2
947,1,0,3
948,0,3,3
949,1,0,0
950,0,3,2
951,1,1,2
952,0,2,3
953,1,1,3
954,0,3,2
955,0,3,2
956,0,3,2
957,1,0,3
958,0,2,3
959,1,1,1
960,0,3,3
961,1,0,0
962,1,0,2
963,1,1,3
964,1,1,2
965,0,2,2
966,1,1,2
967,1,1,1
968,0,2,1
969,1,1,0
970,0,2,1
971,1,1,1
972,1,0,0
973,0,2,3
974,1,0,3
975,0,2,3
976,0,2,2
977,1,0,1
978,0,2,2
979,1,1,2
980,1,0,0
981,1,0,2
982,1,0,0
983,0,2,2
984,0,2,3
985,1,0,1
986,1,0,2
987,1,0,1
988,1,0,1
989,0,2,2
990,0,3,3
991,1,0,1
992,1,1,1
993,0,3,3
994,1,1,2
995,1,1,1
996,1,0,0
997,0,3,3
998,1,0,2
999,0,2,3
1000,0,2,3
1001,1,0,0
1002,1,1,2
1003,0,2,3
1004,1,0,0
1005,1,1,0
1006,1,1,2
1007,0,3,3
1008,1,1,2
1009,0,2,2
1010,0,3,3
1011,1,0,1
1012,0,3,3
1013,1,1,2
1014,1,1,0
1015,0,3,2
1016,1,1,1
1017,0,3,3
1018,0,3,2
1019,1,0,0
1020,1,1,2
1021,1,0,2
1022,1,0,1
1023,0,3,3
1024,1,0,2
1025,1,1,0
1026,1,1,2
1027,1,1,0
1028,1,1,0
1029,0,2,2
1030,0,3,3
1031,1,1,2
1032,0,3,2
1033,0,3,3
1034,1,1,1
1035,1,1,3
1036,1,1,2
1037,0,2,2
1038,1,0,0
1039,0,2,1
1040,1,0,0
1041,1,1,2
1042,1,1,0
1043,1,0,0
1044,0,3,3
1045,1,1,2
1046,0,2,2
1047,1,0,1
1048,0,3,3
1049,0,3,3
1050,0,2,1
1051,1,0,1
1052,1,0,0
1053,1,1,1
1054,0,3,3
1055,0,3,2
1056,1,0,3
1057,1,1,3
1058,0,2,3
1059,1,0,2
1060,1,1,2
1061,1,0,2
1062,1,0,1
1063,0,3,3
1064,1,0,1
1065,1,0,2
1066,1,1,3
1067,1,0,0
1068,0,2,3
1069,0,3,3
1070,1,0,3
1071,0,3,2
1072,1,0,0
1073,1,1,0
1074,1,0,0
1075,1,0,2
1076,0,3,2
1077,0,3,2
1078,1,1,0
1079,1,0,0
1080,1,0,1
1081,0,3,3
1082,0,3,3
1083,1,1,3
1084,1,1,0
1085,1,0,2
1086,0,3,2
1087,0,2,3
1088,1,1,1
1089,0,2,3
1090,1,0,2
1091,1,0,1
1092,1,1,1
1093,0,3,3
1094,0,3,3
1095,1,1,3
1096,0,2,1
1097,0,3,3
1098,1,1,2
1099,0,2,2
1100,1,1,1
1101,1,1,0
1102,0,3,2
1103,1,0,0
1104,0,3,3
1105,1,1,2
1106,1,1,3
1107,1,0,1
1108,1,0,0
1109,0,2,2
1110,1,0,1
1111,1,0,0
1112,0,3,3
1113,1,1,2
1114,1,0,2
1115,0,2,3
1116,1,0,0
1117,0,3,3
1118,0,3,2
1119,0,2,1
1120,1,0,0
1121,1,1,1
1122,0,2,2
1123,1,0,3
1124,0,3,3
1125,1,0,2
1126,1,0,0
1127,1,0,0
1128,1,1,1
1129,0,2,3
1130,1,0,0
1131,1,1,3
1132,1,1,2
1133,1,1,1
1134,1,1,3
1135,0,2,3
1136,1,0,1
1137,0,3,2
1138,1,0,1
1139,1,1,1
1140,0,2,3
1141,0,3,3
1142,1,1,3
1143,1,1,2
1144,0,2,3
1145,1,1,2
1146,1,1,3
1147,1,0,0
1148,0,3,3
1149,0,3,3
1150,1,0,0
1151,1,1,0
1152,1,0,0
1153,0,2,1
1154,0,3,3
1155,1,1,2
1156,0,3,3
1157,0,3,3
1158,1,0,3
1159,0,2,2
1160,0,2,3
1161,0,3,2
1162,1,1,2
1163,0,2,3
1164,1,0,2
1165,0,3,3
1166,0,2,2
1167,1,1,2
1168,1,0,0
1169,1,1,3
1170,1,1,0
1171,0,2,2
1172,1,1,3
1173,0,3,2
1174,0,2,3
1175,1,0,2
1176,1,0,2
1177,1,1,2
1178,0,3,2
1179,1,1,2
1180,0,3,3
1181,1,0,1
1182,1,1,0
1183,1,0,2
1184,0,3,3
1185,0,3,2
1186,1,1,1
1187,0,2,2
1188,0,2,1
1189,1,1,2
1190,1,1,1
1191,1,0,0
1192,0,2,3
1193,1,0,1
1194,1,1,1
1195,0,2,1
1196,1,0,3
1197,1,0,3
1198,1,1,3
1199,0,2,3
1200,0,2,3
1201,0,3,2
1202,0,3,3
1203,0,3,3
1204,1,1,2
1205,1,1,0
1206,0,3,3
1207,1,0,2
1208,1,0,2
1209,1,0,3
1210,0,2,3
1211,0,2,3
1212,1,0,0
1213,1,1,2
1214,1,0,2
1215,0,3,2
1216,0,2,2
1217,0,3,3
1218,1,1,0
1219,1,1,1
1220,0,2,3
1221,1,0,1
1222,1,1,0
1223,1,0,1
1224,1,1,3
1225,0,3,2
1226,1,1,1
1227,1,1,0
1228,1,0,0
1229,0,2,3
1230,1,0,0
1231,0,2,2
1232,1,1,2
1233,0,2,2
1234,1,1,3
1235,1,1,1
1236,1,0,1
1237,1,0,2
1238,1,1,0
1239,0,3,3
1240,1,1,1
1241,1,1,2
1242,0,2,1
1243,1,1,1
1244,1,1,1
1245,0,3,2
1246,1,0,0
1247,0,3,3
1248,0,3,1
1249,1,0,0
1250,1,1,1
1251,1,0,3
1252,1,1,3
1253,1,0,2
1254,1,0,1
1255,0,3,3
1256,0,2,2
1257,0,3,3
1258,0,2,2
1259,1,0,1
1260,1,1,1
1261,0,3,3
1262,1,1,1
1263,1,1,2
1264,1,1,2
1265,1,1,2
1266,1,0,2
1267,0,2,2
1268,0,2,3
1269,0,2,2
1270,1,1,1
1271,1,0,1
1272,0,3,2
1273,1,0,0
1274,1,0,0
1275,1,1,0
1276,0,3,3
1277,1,1,0
1278,1,0,1
1279,0,3,2
1280,0,3,3
1281,0,3,2
1282,0,2,2
1283,0,2,2
1284,1,1,3
1285,0,3,3
1286,1,1,1
1287,1,0,1
1288,1,1,3
1289,0,3,3
1290,1,1,1
1291,0,2,1
1292,0,2,3
1293,0,3,3
1294,0,3,3
1295,1,0,0
1296,0,3,2
1297,0,2,2
1298,0,3,3
1299,1,0,3
1300,1,1,2
1301,0,3,3
1302,1,0,2
1303,1,1,1
1304,1,0,0
1305,0,3,3
1306,1,1,2
1307,1,0,0
1308,0,3,2
1309,0,3,2
1310,0,3,3
1311,1,0,1
1312,1,0,0
1313,1,0,0
1314,0,3,2
1315,1,0,0
1316,1,0,1
1317,1,1,3
1318,0,3,3
1319,1,1,1
1320,1,1,0
1321,1,1,1
1322,1,0,0
1323,1,1,0
1324,1,0,2
1325,0,2,1
1326,0,3,3
1327,0,2,3
1328,0,2,3
1329,0,3,2
1330,1,0,1
1331,1,1,2
1332,0,2,2
1333,0,3,3
1334,0,3,2
1335,1,0,1
1336,1,1,1
1337,1,1,1
1338,0,2,3
1339,0,3,3
1340,1,1,1
1341,0,2,3
1342,1,1,3
1343,0,3,2
1344,1,1,1
1345,0,2,1
1346,0,2,2
1347,1,1,3
1348,0,2,1
1349,0,2,2
1350,0,3,3
1351,1,0,0
1352,0,3,3
1353,0,3,2
1354,1,1,1
1355,1,0,0
1356,1,0,1
1357,1,1,0
1358,1,0,0
1359,1,1,2
1360,0,2,2
1361,0,3,2
1362,0,3,3
1363,0,3,3
1364,1,1,0
1365,1,0,3
1366,1,1,2
1367,1,1,2
1368,0,3,3
1369,0,2,2
1370,0,3,3
1371,0,3,2
1372,1,0,2
1373,1,1,2
1374,0,3,3
1375,1,1,2
1376,0,2,2
1377,0,3,2
1378,1,0,1
1379,1,0,2
1380,1,0,0
1381,1,1,2
1382,0,2,2
1383,0,3,2
1384,1,0,1
1385,0,2,3
1386,0,2,2
1387,1,0,1
1388,0,2,3
1389,1,1,1
1390,1,1,1
1391,0,2,2
1392,0,3,3
1393,1,1,2
1394,0,2,1
1395,1,0,0
1396,1,1,1
1397,1,1,0
1398,0,2,0
1399,0,3,3
1400,1,0,2
1401,1,1,0
1402,1,0,3
1403,1,0,1
1404,0,2,3
1405,1,1,1
1406,0,3,3
1407,0,3,2
1408,1,0,2
1409,0,2,1
1410,1,0,2
1411,1,1,2
1412,1,1,2
1413,1,1,2
1414,0,2,2
1415,0,3,2
1416,1,1,1
1417,1,1,1
1418,0,2,3
1419,0,3,3
1420,1,1,3
1421,1,0,1
1422,0,2,2
1423,1,1,2
1424,1,0,0
1425,1,0,1
1426,0,2,1
1427,1,0,0
1428,1,0,3
1429,1,0,1
1430,1,0,2
1431,0,3,2
1432,1,0,2
1433,1,1,3
1434,1,1,0
1435,1,1,3
1436,0,3,3
1437,0,3,3
1438,1,0,2
1439,0,2,1
1440,0,2,3
1441,1,0,3
1442,1,0,2
1443,0,3,3
1444,1,0,3
1445,1,0,3
1446,0,2,3
1447,1,1,2
1448,1,0,2
1449,1,1,1
1450,1,0,3
1451,0,3,3
1452,1,0,1
1453,0,2,2
1454,1,0,0
1455,1,1,2
1456,1,0,1
1457,0,3,1
1458,0,2,2
1459,1,0,3
1460,1,1,1
1461,1,0,1
1462,1,0,1
1463,0,3,3
1464,1,1,1
1465,1,0,1
1466,0,2,3
1467,1,1,0
1468,0,3,2
1469,0,3,3
1470,1,1,0
1471,0,3,2
1472,0,3,2
1473,1,1,0
1474,0,3,2
1475,0,2,2
1476,1,1,3
1477,0,3,3
1478,1,0,2
1479,0,3,3
1480,1,1,2
1481,0,3,2
1482,0,3,2
1483,1,0,2
1484,1,1,2
1485,0,3,2
1486,0,3,3
1487,1,1,1
1488,1,0,2
1489,1,0,0
1490,1,0,2
1491,1,1,2
1492,1,1,3
1493,0,3,1
1494,0,2,2
1495,1,0,1
1496,1,1,1
1497,1,1,2
1498,1,1,0
1499,1,1,0
1500,0,3,2
1501,1,0,1
1502,1,1,1
1503,0,3,2
1504,1,0,0
1505,1,0,0
1506,1,0,1
1507,0,2,2
1508,0,3,3
1509,1,1,3
1510,1,1,2
1511,1,1,0
1512,0,3,3
1513,1,1,3
1514,0,3,2
1515,1,1,0
1516,0,3,2
1517,1,1,3
1518,0,3,2
1519,1,0,1
1520,1,1,1
1521,1,0,2
1522,1,0,0
1523,0,3,2
1524,1,0,1
1525,1,1,0
1526,1,0,1
1527,1,1,1
1528,1,0,1
1529,0,3,3
1530,0,2,1
1531,1,1,3
1532,0,2,3
1533,1,1,2
1534,0,3,3
1535,1,0,2
1536,1,0,3
1537,0,3,3
1538,0,2,3
1539,1,1,1
1540,0,2,3
1541,1,1,1
1542,1,1,1
1543,0,3,3
1544,0,2,3
1545,0,2,1
1546,1,1,0
1547,1,1,1
1548,0,3,2
1549,0,2,3
1550,1,1,3
1551,1,1,0
1552,0,3,2
1553,1,1,1
1554,1,1,3
1555,0,2,2
1556,0,2,2
1557,0,2,3
1558,0,3,3
1559,1,0,0
1560,1,1,3
1561,0,3,2
1562,1,0,0
1563,1,1,0
1564,0,3,2
1565,1,0,1
1566,0,2,1
1567,1,0,2
1568,1,1,3
1569,1,1,2
1570,1,1,3
1571,1,0,1
1572,1,0,1
1573,0,3,1
1574,0,3,2
1575,1,0,1
1576,1,1,3
1577,1,0,0
1578,1,0,2
1579,1,1,0
1580,1,1,2
1581,0,2,3
1582,1,1,2
1583,0,3,3
1584,1,0,0
1585,0,2,3
1586,0,3,2
1587,0,3,3
1588,0,3,2
1589,0,3,2
1590,1,1,0
1591,0,3,2
1592,1,1,0
1593,0,3,2
1594,0,3,3
1595,0,2,2
1596,0,2,2
1597,0,3,2
1598,0,2,2
1599,1,0,3
1600,1,0,2
1601,1,0,0
1602,1,1,2
1603,0,2,3
1604,0,2,3
1605,1,0,1
1606,1,1,3
1607,0,3,2
1608,1,1,2
1609,1,1,3
1610,1,1,1
1611,1,1,3
1612,1,1,1
1613,1,1,0
1614,1,1,1
1615,1,1,0
1616,1,0,1
1617,1,1,2
1618,1,1,0
1619,1,0,0
1620,0,3,3
1621,0,2,3
1622,1,0,0
1623,0,2,2
1624,1,0,2
1625,0,3,3
1626,1,0,2
1627,1,0,2
1628,1,0,1
1629,0,3,2
1630,0,3,3
1631,0,3,2
1632,0,3,2
1633,0,2,2
1634,0,2,3
1635,1,0,0
1636,0,3,3
1637,0,3,2
1638,0,2,2
1639,0,3,2
1640,0,2,3
1641,0,3,2
1642,0,3,2
1643,1,1,0
1644,1,1,1
1645,0,2,2
1646,1,0,2
1647,0,3,3
1648,1,1,2
1649,0,3,2
1650,1,1,2
1651,1,1,3
1652,1,1,2
1653,1,1,3
1654,1,1,3
1655,1,1,2
1656,1,1,2
1657,0,2,3
1658,0,2,2
1659,0,3,3
1660,0,3,3
1661,1,1,1
1662,1,0,0
1663,0,3,3
1664,1,1,3
