,A,B,C
774,1,0,2
775,0,2,0
776,1,3,3
777,1,0,0
778,1,0,0
779,1,1,1
780,1,0,2
781,1,2,3
782,1,0,2
783,0,3,2
784,0,3,3
785,0,2,2
786,1,3,3
787,1,1,2
788,1,1,0
789,1,0,2
790,1,0,2
791,1,0,2
792,0,2,0
793,0,3,1
794,0,0,1
795,1,1,2
796,1,0,2
797,0,0,0
798,1,1,2
799,1,0,0
800,1,0,2
801,0,0,1
802,1,0,2
803,1,0,2
804,1,0,2
805,0,3,3
806,1,1,2
807,1,0,0
808,0,3,2
809,1,1,0
810,1,2,2
811,1,1,0
812,1,1,1
813,0,3,2
814,1,0,2
815,0,1,2
816,0,0,2
817,0,2,3
818,1,1,3
819,1,0,0
820,1,0,0
821,0,3,2
822,1,1,0
823,1,1,0
824,1,0,2
825,1,1,2
826,1,1,1
827,1,0,2
828,1,0,2
829,1,1,1
830,0,0,2
831,1,1,2
832,1,3,1
833,0,0,0
834,1,0,2
835,1,1,1
836,0,1,3
837,1,1,3
838,1,1,1
839,1,3,2
840,1,1,1
841,1,2,1
842,1,3,2
843,1,0,0
844,1,3,2
845,0,2,2
846,0,2,3
847,1,1,2
848,1,2,0
849,1,1,2
850,1,1,2
851,1,0,0
852,1,2,2
853,1,2,3
854,0,2,0
855,1,1,2
856,0,1,3
857,1,1,1
858,1,1,2
859,1,1,0
860,0,2,2
861,0,2,1
862,0,2,3
863,0,0,1
864,0,3,3
865,1,1,3
866,0,2,1
867,0,0,2
868,0,2,0
869,1,1,1
870,0,0,0
871,1,1,0
872,1,0,2
873,1,1,0
874,0,1,2
875,1,3,2
876,0,0,0
877,1,1,2
878,0,2,3
879,0,1,3
880,1,2,2
881,0,2,3
882,0,1,2
883,1,1,2
884,1,0,1
885,1,1,0
886,1,1,0
887,1,0,0
888,1,0,1
889,1,3,3
890,0,0,2
891,1,3,1
892,1,0,2
893,1,0,0
894,1,0,2
895,1,0,2
896,0,1,2
897,0,3,1
898,1,1,2
899,0,0,2
900,1,0,2
901,0,3,3
902,0,0,1
903,0,3,1
904,1,1,3
905,0,2,2
906,1,1,1
907,1,1,0
908,0,0,0
909,1,0,2
910,1,0,1
911,1,2,3
912,0,2,3
913,0,1,0
914,0,1,2
915,1,0,2
916,1,1,0
917,0,2,3
918,0,2,1
919,0,2,2
920,1,0,2
921,0,0,1
922,1,2,2
923,0,2,2
924,1,0,2
925,1,2,1
926,1,3,1
927,0,0,2
928,1,0,2
929,1,0,2
930,1,1,1
931,0,3,1
932,0,1,1
933,0,2,1
934,1,0,1
935,1,0,2
936,1,1,0
937,1,0,1
938,0,0,0
939,1,1,0
940,1,1,3
941,1,3,2
942,0,1,0
943,1,1,2
944,1,1,2
945,0,2,0
946,1,2,0
947,0,1,1
948,1,1,1
949,1,0,3
950,1,1,2
951,0,0,3
952,1,1,2
953,1,3,3
954,1,1,2
955,1,1,1
956,1,1,2
957,0,1,1
958,1,0,1
959,1,0,3
960,1,0,2
961,1,3,0
962,1,0,1
963,0,3,1
964,1,1,1
965,1,0,1
966,1,1,3
967,1,0,2
968,0,1,1
969,0,0,0
970,1,2,0
971,1,0,2
972,0,0,1
973,1,1,0
974,1,3,2
975,1,0,0
976,1,0,1
977,1,1,1
978,1,0,2
979,1,2,0
980,1,3,3
981,0,3,1
982,1,1,3
983,1,0,0
984,1,0,0
985,0,1,1
986,0,3,3
987,1,1,0
988,1,1,0
989,1,0,0
990,1,1,2
991,1,0,2
992,0,3,1
993,0,3,3
994,1,0,2
995,0,2,3
996,1,1,0
997,1,0,0
998,1,3,1
999,0,2,2
1000,1,1,0
1001,1,0,0
1002,0,3,3
1003,1,0,2
1004,1,0,2
1005,1,3,1
1006,1,3,0
1007,1,3,3
1008,1,3,3
1009,1,3,3
1010,1,3,3
1011,0,0,2
1012,1,1,1
1013,1,3,2
1014,1,0,0
1015,1,0,2
1016,0,2,1
1017,0,2,2
1018,1,2,3
1019,1,1,3
1020,1,0,2
1021,0,2,1
1022,1,3,2
1023,1,1,1
1024,1,3,3
1025,0,3,2
1026,1,0,0
1027,1,0,2
1028,1,3,3
1029,0,1,0
1030,1,0,1
1031,0,1,2
1032,0,2,3
1033,0,3,3
1034,0,2,2
1035,1,3,3
1036,1,0,1
1037,0,2,0
1038,1,1,0
1039,1,0,2
1040,0,1,3
1041,1,0,1
1042,1,0,1
1043,1,1,2
1044,1,0,2
1045,1,2,3
1046,1,3,2
1047,0,0,2
1048,0,3,2
1049,1,0,1
1050,1,0,0
1051,0,3,3
1052,0,1,2
1053,0,3,2
1054,1,1,2
1055,1,1,2
1056,0,3,3
1057,1,0,1
1058,0,3,3
1059,1,1,0
1060,1,0,0
1061,1,0,1
1062,0,3,1
1063,1,3,2
1064,0,2,2
1065,0,3,3
1066,1,0,3
1067,1,0,2
1068,1,0,2
1069,1,1,2
1070,1,1,2
1071,0,2,0
1072,1,0,2
1073,0,2,0
1074,1,1,2
1075,0,2,1
1076,0,3,3
1077,0,3,3
1078,1,0,2
1079,1,2,1
1080,0,0,0
1081,0,0,2
1082,1,1,0
1083,0,2,2
1084,0,3,1
1085,1,0,2
1086,1,3,1
1087,1,0,2
1088,0,3,2
1089,1,1,0
1090,1,0,2
1091,0,3,1
1092,1,0,2
1093,0,2,3
1094,1,1,0
1095,1,0,2
1096,1,0,1
1097,1,2,2
1098,1,1,2
1099,0,2,2
1100,1,0,0
1101,1,1,0
1102,1,0,2
1103,1,2,1
1104,0,3,3
1105,0,0,1
1106,1,1,2
1107,1,0,2
1108,1,0,2
1109,1,3,3
1110,0,3,2
1111,1,1,1
1112,1,0,1
1113,1,2,2
1114,0,2,0
1115,1,1,0
1116,0,0,0
1117,1,0,3
1118,1,0,2
1119,0,1,0
1120,1,0,2
1121,1,0,1
1122,1,0,0
1123,0,0,0
1124,1,0,0
1125,1,1,0
1126,0,0,2
1127,0,1,0
1128,0,1,2
1129,1,0,2
1130,0,2,1
1131,1,0,1
1132,1,1,0
1133,1,0,0
1134,0,3,1
1135,1,1,0
1136,1,0,2
1137,1,0,0
1138,1,3,2
1139,0,2,2
1140,1,0,0
1141,1,3,3
1142,1,1,2
1143,1,0,0
1144,0,2,2
1145,0,1,2
1146,1,2,2
1147,0,3,2
1148,1,3,3
1149,1,0,2
1150,1,0,2
1151,0,2,2
1152,1,2,2
1153,1,1,1
1154,1,1,0
1155,0,2,3
1156,1,0,1
1157,0,0,0
1158,1,0,0
1159,1,1,3
1160,0,2,2
1161,0,3,2
1162,1,2,2
1163,1,3,3
1164,1,0,0
1165,0,3,3
1166,0,2,1
1167,1,3,3
1168,1,1,1
1169,1,3,0
1170,0,3,3
1171,1,0,0
1172,1,3,3
1173,1,3,3
1174,1,0,0
1175,0,3,3
1176,1,3,3
1177,1,0,0
1178,0,1,3
1179,1,1,3
1180,1,1,0
1181,0,0,1
1182,0,1,2
1183,1,1,2
1184,1,1,1
1185,1,0,2
1186,0,3,3
1187,1,0,1
1188,1,0,0
1189,1,2,2
1190,1,0,0
1191,0,0,0
1192,0,3,2
1193,1,1,0
1194,0,0,2
1195,1,3,1
1196,1,0,2
1197,1,1,2
1198,0,0,1
1199,1,0,2
1200,0,3,2
1201,1,0,2
1202,0,3,2
1203,1,0,0
1204,0,3,3
1205,1,1,2
1206,0,1,3
1207,1,0,1
1208,1,0,2
1209,0,1,0
1210,1,1,3
1211,1,0,2
1212,1,2,2
1213,1,0,1
1214,1,3,3
1215,0,2,2
1216,0,0,1
1217,1,0,0
1218,0,3,1
1219,0,0,2
1220,1,3,3
1221,1,0,0
1222,1,2,1
1223,0,1,1
1224,1,1,3
1225,1,3,3
1226,1,0,1
1227,1,0,0
1228,1,1,2
1229,1,0,2
1230,1,0,3
1231,1,3,2
1232,1,1,0
1233,1,1,0
1234,1,0,2
1235,0,2,1
1236,1,0,0
1237,1,0,2
1238,1,0,0
1239,1,0,2
1240,1,2,0
1241,1,1,1
1242,1,0,2
1243,0,0,0
1244,1,1,1
1245,1,1,2
1246,1,3,3
1247,1,0,0
1248,1,0,2
1249,1,0,1
1250,0,3,2
1251,0,0,0
1252,1,0,1
1253,0,0,0
1254,1,0,0
1255,1,1,0
1256,1,0,2
1257,1,1,0
1258,0,0,2
1259,1,1,0
1260,1,1,2
1261,1,3,2
1262,1,1,1
1263,1,1,0
1264,1,1,1
1265,1,2,0
1266,1,0,2
1267,1,1,0
1268,0,2,2
1269,1,1,2
1270,0,2,3
1271,1,1,0
1272,0,3,2
1273,1,1,2
1274,0,0,2
1275,1,3,3
1276,1,3,3
1277,0,2,3
1278,1,0,0
1279,0,1,0
1280,1,3,3
1281,1,1,2
1282,1,0,1
1283,1,0,0
1284,0,0,1
1285,1,3,2
1286,0,0,2
1287,1,0,2
1288,1,3,2
1289,1,2,0
1290,1,0,0
1291,0,2,3
1292,0,2,0
1293,0,1,0
1294,0,0,2
1295,0,3,1
1296,0,3,1
1297,1,3,3
1298,1,3,3
1299,1,1,1
1300,1,1,2
1301,1,0,0
1302,0,3,1
1303,0,1,0
1304,1,3,2
1305,1,1,2
1306,0,0,0
1307,1,3,3
1308,1,2,3
1309,1,1,0
1310,1,3,3
1311,0,3,3
1312,0,0,1
1313,0,3,2
1314,0,0,0
1315,1,0,2
1316,1,0,0
1317,0,2,3
1318,1,3,2
1319,1,3,2
1320,0,1,2
1321,1,3,2
1322,1,1,3
1323,0,2,2
1324,1,1,0
1325,1,1,0
1326,1,1,0
1327,1,1,3
1328,1,3,3
1329,1,3,1
1330,0,0,2
1331,0,3,3
1332,1,3,1
1333,1,0,1
1334,1,3,2
1335,1,1,0
1336,1,1,2
1337,0,2,2
1338,0,1,2
1339,1,2,2
1340,1,1,2
1341,1,1,1
1342,1,1,0
1343,1,3,2
1344,0,1,2
1345,1,0,0
1346,0,3,3
1347,1,0,1
1348,0,1,1
1349,1,1,0
1350,0,2,1
1351,1,3,2
1352,0,1,2
1353,1,1,0
1354,1,0,0
1355,1,2,2
1356,1,0,2
1357,1,2,2
1358,0,2,2
1359,0,3,3
1360,0,0,1
1361,0,2,2
1362,0,3,3
1363,1,1,1
1364,0,0,3
1365,0,2,2
1366,0,2,2
1367,1,1,0
1368,0,0,0
1369,1,0,2
1370,0,2,1
1371,1,3,2
1372,1,0,1
1373,1,0,2
1374,0,1,3
1375,1,0,2
1376,1,3,1
1377,0,2,3
1378,0,1,2
1379,1,0,2
1380,1,1,1
1381,1,1,1
1382,1,0,2
1383,1,1,1
1384,1,2,1
1385,1,0,2
1386,1,0,2
1387,1,0,0
1388,1,1,1
1389,1,0,0
1390,1,3,2
1391,1,1,1
1392,1,1,1
1393,1,1,1
1394,1,0,1
1395,0,2,1
1396,1,0,2
1397,0,0,2
1398,1,0,2
1399,0,2,0
1400,1,1,0
1401,0,0,3
1402,1,1,1
1403,1,1,1
1404,1,0,2
1405,1,3,3
1406,0,0,2
1407,1,3,2
1408,1,0,2
1409,0,2,1
1410,1,0,2
1411,0,0,0
1412,1,0,2
1413,1,0,0
1414,1,3,2
1415,0,2,2
1416,0,1,0
1417,1,1,3
1418,1,3,2
1419,0,3,3
1420,1,1,0
1421,0,2,2
1422,1,1,0
1423,1,1,2
1424,1,0,2
1425,0,3,2
1426,1,1,1
1427,1,0,2
1428,0,1,0
1429,1,3,1
1430,1,0,1
1431,1,1,0
1432,1,1,2
1433,1,1,1
1434,0,1,0
1435,0,2,0
1436,1,2,2
1437,1,0,1
1438,1,0,1
1439,1,1,3
1440,0,3,3
1441,0,3,1
1442,0,2,3
1443,1,3,3
1444,1,0,0
1445,1,0,0
1446,1,1,2
1447,0,2,2
1448,1,3,3
1449,1,0,2
1450,0,0,0
1451,1,1,1
1452,0,3,3
1453,1,0,1
1454,0,1,0
1455,1,1,3
1456,1,1,0
1457,1,2,1
1458,1,3,2
1459,0,3,2
1460,1,1,2
1461,1,0,2
1462,0,2,2
1463,0,2,2
1464,1,0,0
1465,0,2,3
1466,0,0,0
1467,0,3,2
1468,1,3,2
1469,1,1,2
1470,0,2,3
1471,1,0,1
1472,1,0,2
1473,0,2,2
1474,1,3,2
1475,1,3,2
1476,1,0,2
1477,1,0,2
1478,1,0,0
1479,1,3,2
1480,1,3,2
1481,1,1,2
1482,1,0,2
1483,1,3,2
1484,1,1,2
1485,0,0,2
1486,1,3,0
1487,0,2,2
1488,1,1,2
1489,1,1,0
1490,1,3,3
1491,0,3,1
1492,1,3,2
1493,1,3,3
1494,1,2,0
1495,1,0,0
1496,1,1,0
1497,1,1,0
1498,0,3,2
1499,0,3,3
1500,1,1,0
1501,0,3,3
1502,1,3,2
1503,1,0,1
1504,1,1,2
1505,1,1,0
1506,0,3,2
1507,0,0,2
1508,1,1,1
1509,1,0,0
1510,1,3,1
1511,1,1,0
1512,1,0,0
1513,0,3,1
1514,1,0,0
1515,1,0,2
1516,1,3,3
1517,1,1,3
1518,0,0,0
1519,1,0,2
1520,0,1,3
1521,1,1,2
1522,1,0,1
1523,0,0,1
1524,1,1,2
1525,1,0,2
1526,0,0,0
1527,1,3,1
1528,1,0,2
1529,1,1,0
1530,1,1,2
1531,1,3,3
1532,0,0,2
1533,1,0,1
1534,0,3,2
1535,1,1,0
1536,1,0,0
1537,0,3,2
1538,1,0,2
1539,1,2,2
1540,1,0,0
1541,1,1,1
1542,1,0,1
1543,1,3,2
1544,0,2,3
1545,1,0,0
1546,1,0,2
1547,1,3,2
1548,0,2,2
1549,1,0,1
1550,1,0,1
1551,0,0,2
1552,1,0,0
1553,1,1,0
1554,1,3,2
1555,0,1,2
1556,1,2,3
1557,1,2,2
1558,0,1,3
1559,0,2,2
1560,1,0,2
1561,0,0,0
1562,1,0,2
1563,1,0,1
1564,1,0,1
1565,1,0,2
1566,1,0,1
1567,1,2,2
1568,0,3,2
1569,0,1,2
1570,1,1,1
1571,1,0,0
1572,0,2,3
1573,1,0,0
1574,1,0,0
1575,1,1,3
1576,0,0,0
1577,0,0,0
1578,1,2,2
1579,1,1,0
1580,1,3,3
1581,0,2,3
1582,0,2,2
1583,1,1,0
1584,1,1,2
1585,0,3,1
1586,1,1,0
1587,1,3,3
1588,0,3,3
1589,1,0,0
1590,1,3,1
1591,1,0,2
1592,0,0,2
1593,1,0,2
1594,1,0,2
1595,0,1,2
1596,1,3,3
1597,1,1,0
1598,1,3,2
1599,1,1,1
1600,0,2,2
1601,0,0,1
1602,1,1,1
1603,1,0,0
1604,1,0,2
1605,0,1,3
1606,0,3,2
1607,1,1,1
1608,1,1,0
1609,1,0,2
1610,0,2,3
1611,0,3,1
1612,0,0,2
1613,1,3,3
1614,0,2,2
1615,1,0,2
1616,0,3,1
1617,0,1,2
1618,0,1,2
1619,1,0,2
1620,0,2,3
1621,1,1,1
1622,0,3,1
1623,1,1,2
1624,0,2,2
1625,1,2,3
1626,1,0,2
1627,0,0,1
1628,1,1,1
1629,0,2,1
1630,0,3,3
1631,1,1,1
1632,1,3,3
1633,0,1,3
1634,1,2,3
1635,0,2,3
1636,1,0,2
1637,1,1,0
1638,1,2,0
1639,0,3,3
1640,1,0,2
1641,1,1,0
1642,1,1,2
1643,1,2,2
1644,1,0,2
1645,1,0,2
1646,1,0,2
1647,0,3,1
1648,1,1,2
1649,1,0,0
1650,0,2,3
1651,1,0,2
1652,1,3,1
1653,1,1,0
1654,1,0,2
1655,1,1,1
1656,0,3,2
1657,0,1,1
1658,1,0,2
1659,1,1,2
1660,1,3,3
1661,1,3,3
1662,0,3,3
1663,1,3,2
1664,0,1,3
