,A,B,C
368,1,0,3
369,0,3,2
370,1,1,1
371,1,1,2
372,1,1,1
373,1,0,0
374,1,0,2
375,0,3,3
376,0,3,2
377,0,3,3
378,1,1,2
379,1,1,3
380,1,1,2
381,1,0,2
382,0,2,3
383,1,1,2
384,1,0,2
385,1,0,0
386,0,3,1
387,1,1,3
388,1,0,0
389,1,1,0
390,1,0,1
391,1,0,1
392,1,0,2
393,0,3,3
394,0,3,3
395,1,0,1
396,0,2,3
397,1,1,0
398,1,1,1
399,0,3,2
400,0,2,2
401,0,3,3
402,1,0,1
403,1,0,1
404,0,3,3
405,0,3,2
406,0,3,2
407,1,1,1
408,1,0,3
409,1,0,2
410,0,3,3
411,1,0,0
412,0,2,3
413,1,1,1
414,1,0,3
415,1,1,3
416,1,0,0
417,0,3,2
418,0,2,2
419,0,3,3
420,1,0,3
421,1,0,0
422,1,1,0
423,1,0,1
424,0,3,2
425,1,1,2
426,0,2,1
427,0,2,3
428,1,1,1
429,0,2,2
430,0,3,3
431,1,1,1
432,0,3,3
433,1,0,0
434,1,1,1
435,0,2,1
436,0,3,3
437,0,3,3
438,0,2,2
439,1,1,2
440,1,0,0
441,1,1,1
442,1,0,1
443,1,0,1
444,1,0,0
445,0,3,2
446,1,0,1
447,0,2,2
448,1,1,0
449,0,2,2
450,1,0,1
451,1,0,2
452,0,3,3
453,1,1,3
454,1,1,2
455,0,2,2
456,0,3,3
457,1,1,2
458,1,1,1
459,1,1,3
460,1,1,3
461,0,2,2
462,0,3,2
463,0,3,3
464,0,3,3
465,0,3,3
466,1,1,2
467,1,1,2
468,0,2,3
469,0,3,2
470,0,3,2
471,0,3,3
472,1,0,0
473,0,2,1
474,1,1,1
475,0,2,3
476,0,2,2
477,0,3,2
478,1,0,0
479,0,3,2
480,1,0,2
481,1,0,2
482,1,0,3
483,0,3,3
484,0,3,2
485,0,3,2
486,1,1,1
487,1,0,1
488,0,3,3
489,1,1,0
490,0,2,3
491,1,1,3
492,0,3,3
493,0,3,2
494,1,0,1
495,0,3,3
496,0,3,3
497,1,0,0
498,0,2,2
499,1,1,2
500,1,0,3
501,1,1,3
502,1,1,3
503,0,2,1
504,1,0,1
505,0,3,3
506,0,3,2
507,1,1,2
508,1,1,3
509,1,2,1
510,0,2,3
511,0,2,2
512,1,1,2
513,0,2,2
514,1,0,1
515,1,1,1
516,1,1,0
517,1,1,1
518,1,0,0
519,1,0,0
520,1,0,0
521,1,0,3
522,1,0,2
523,1,1,0
524,1,2,2
525,0,2,2
526,1,1,2
527,0,3,2
528,0,3,2
529,0,3,2
530,1,1,0
531,1,0,1
532,1,0,1
533,1,0,0
534,1,0,1
535,0,3,2
536,1,0,3
537,1,2,2
538,1,1,2
539,1,1,2
540,0,2,2
541,1,1,2
542,1,1,1
543,0,3,3
544,0,3,3
545,1,1,1
546,0,3,3
547,0,3,3
548,1,1,3
549,1,1,0
550,1,1,2
551,1,1,3
552,0,3,3
553,0,3,1
554,0,2,3
555,0,3,3
556,1,0,0
557,0,2,2
558,0,2,2
559,1,0,1
560,1,1,0
561,1,1,1
562,0,3,3
563,1,1,2
564,1,0,0
565,1,1,3
566,0,3,2
567,1,0,1
568,0,3,3
569,1,0,0
570,1,0,3
571,1,0,0
572,0,3,3
573,0,2,3
574,0,3,2
575,0,3,3
576,1,0,2
577,0,3,2
578,1,1,0
579,0,2,3
580,1,0,3
581,1,0,0
582,0,3,2
583,0,3,1
584,1,0,0
585,1,0,2
586,1,1,3
587,1,0,3
588,0,3,2
589,1,1,3
590,1,0,0
591,1,0,2
592,1,1,0
593,0,3,2
594,1,1,3
595,1,1,2
596,1,0,1
597,0,3,3
598,1,1,1
599,1,1,2
600,1,2,2
601,1,0,0
602,0,3,2
603,0,2,2
604,0,3,2
605,0,3,2
606,1,0,0
607,0,3,2
608,1,1,1
609,1,1,1
610,1,1,2
611,1,1,0
612,1,0,2
613,0,2,2
614,1,2,2
615,1,1,0
616,0,2,2
617,0,3,3
618,0,2,2
619,1,0,0
620,0,3,3
621,0,3,3
622,1,1,1
623,0,3,2
624,0,2,2
625,0,2,1
626,1,1,3
627,1,0,0
628,0,2,1
629,1,2,2
630,1,1,0
631,1,1,1
632,1,1,0
633,1,1,0
634,0,3,2
635,1,1,1
636,0,2,2
637,1,0,0
638,1,1,0
639,0,2,3
640,1,1,3
641,1,0,3
642,0,3,3
643,1,1,2
644,1,1,2
645,1,0,0
646,0,3,2
647,1,0,2
648,0,3,3
649,0,2,1
650,1,0,0
651,1,0,1
652,0,2,3
653,1,0,3
654,0,3,2
655,1,0,0
656,1,0,0
657,1,1,2
658,0,3,3
659,1,1,1
660,0,3,3
661,0,3,1
662,1,1,2
663,0,3,3
664,0,3,3
665,1,1,2
666,1,0,1
667,0,3,1
668,1,1,0
669,1,0,0
670,1,1,1
671,1,1,1
672,1,0,2
673,1,1,1
674,0,3,3
675,0,3,3
676,0,3,2
677,0,2,3
678,1,0,2
679,0,3,3
680,1,1,2
681,0,2,1
682,1,2,2
683,1,1,1
684,0,2,3
685,1,1,2
686,1,1,1
687,0,3,2
688,1,1,1
689,0,2,1
690,1,0,1
691,0,2,2
692,0,2,2
693,0,2,2
694,1,0,1
695,0,2,3
696,1,1,0
697,1,1,1
698,1,0,1
699,0,3,2
700,1,1,3
701,1,0,1
702,1,0,1
703,0,3,2
704,1,1,2
705,0,3,2
706,1,0,2
707,1,1,3
708,1,0,1
709,1,1,2
710,0,3,2
711,0,3,3
712,1,0,3
713,0,3,2
714,0,2,3
715,1,1,3
716,1,0,1
717,1,0,0
718,1,1,0
719,1,1,1
720,1,1,1
721,1,1,2
722,0,3,2
723,1,0,0
724,0,3,2
725,1,1,2
726,1,0,0
727,1,0,1
728,0,3,1
729,1,0,0
730,0,2,3
731,1,1,0
732,1,1,0
733,1,1,1
734,1,1,3
735,1,0,1
736,0,3,2
737,1,1,2
738,1,0,3
739,1,0,1
740,1,1,0
741,0,3,2
742,1,1,1
743,0,3,3
744,0,2,2
745,1,1,2
746,1,2,3
747,1,1,3
748,0,3,3
749,1,0,0
750,1,0,0
751,1,1,2
752,1,1,1
753,1,1,1
754,1,1,2
755,1,0,3
756,1,1,2
757,0,3,2
758,1,1,0
759,1,0,1
760,0,3,1
761,1,1,0
762,0,3,3
763,1,0,0
764,0,3,3
765,1,1,3
766,1,1,2
767,1,0,1
768,1,1,1
769,0,3,3
770,1,0,0
771,0,3,2
772,0,3,2
773,0,3,3
774,0,2,1
775,1,1,1
776,0,2,3
777,1,0,2
778,0,2,3
779,0,3,3
780,0,3,2
781,1,1,3
782,0,2,2
783,0,2,2
784,1,1,0
785,0,3,3
786,0,3,2
787,1,1,1
788,1,1,3
789,1,1,1
790,1,1,2
791,1,1,0
792,0,3,3
793,0,3,2
794,1,1,2
795,0,3,2
796,0,3,2
797,1,0,3
798,1,0,0
799,0,2,3
800,1,1,0
801,1,0,0
802,0,2,2
803,0,2,2
804,0,2,2
805,0,3,3
806,1,0,1
807,0,3,3
808,1,1,0
809,1,0,0
810,0,3,3
811,0,2,3
812,1,1,3
813,0,3,2
814,1,1,2
815,0,3,2
816,1,1,1
817,0,3,2
818,0,3,2
819,0,3,2
820,0,2,2
821,1,1,0
822,0,2,3
823,1,0,0
824,1,0,1
825,0,3,2
826,1,1,1
827,1,0,0
828,1,1,1
829,0,3,3
830,0,3,2
831,0,2,2
832,1,1,3
833,1,1,1
834,1,0,3
835,1,0,0
836,0,3,2
837,0,3,2
838,0,2,3
839,0,2,2
840,1,0,2
841,0,3,2
842,1,1,3
843,0,2,1
844,1,0,3
845,0,2,2
846,0,2,2
847,1,0,1
848,1,1,0
849,1,1,3
850,1,1,1
851,0,3,3
852,0,2,2
853,1,0,0
854,0,2,1
855,0,3,3
856,1,0,3
857,0,3,3
858,1,1,1
859,1,1,2
860,1,1,1
861,1,0,2
862,1,0,1
863,0,3,1
864,1,1,1
865,1,0,2
866,1,1,0
867,0,3,3
868,1,1,1
869,0,3,2
870,0,2,1
871,1,0,2
872,1,0,0
873,1,0,0
874,1,0,3
875,0,3,2
876,1,1,0
877,1,1,1
878,0,2,2
879,1,1,1
880,0,3,3
881,0,3,3
882,1,1,3
883,0,2,1
884,1,0,1
885,0,3,2
886,1,1,2
887,1,1,3
888,1,0,3
889,1,0,2
890,0,3,3
891,1,0,2
892,0,3,3
893,0,3,1
894,0,3,2
895,0,2,2
896,0,3,3
897,0,3,0
898,1,0,2
899,0,3,2
900,1,1,1
901,1,0,3
902,1,1,1
903,1,0,0
904,0,3,2
905,1,0,0
906,1,0,2
907,1,0,0
908,1,1,2
909,1,0,0
910,1,0,0
911,0,2,1
912,1,0,0
913,0,3,3
914,0,3,3
915,0,2,2
916,1,1,2
917,1,1,2
918,1,1,3
919,0,3,3
920,1,0,0
921,1,0,1
922,0,3,2
923,1,0,0
924,1,0,0
925,1,1,1
926,0,3,2
927,1,1,0
928,1,1,3
929,0,3,2
930,1,1,1
931,1,1,0
932,1,0,0
933,1,0,0
934,0,3,2
935,0,2,3
936,0,2,1
937,1,1,2
938,0,2,2
939,0,2,3
940,1,1,0
941,1,0,1
942,1,1,1
943,1,1,0
944,1,0,0
945,1,0,1
946,1,0,0
947,1,1,0
948,1,0,2
949,1,0,0
950,0,3,3
951,0,3,2
952,0,3,3
953,0,2,1
954,1,0,2
955,1,1,3
956,0,3,3
957,0,2,3
958,1,1,1
959,0,2,3
960,1,1,3
961,1,1,0
962,0,2,1
963,1,0,1
964,1,0,1
965,1,0,3
966,0,3,2
967,1,1,2
968,1,0,0
969,0,3,1
970,1,0,0
971,0,3,3
972,1,0,0
973,0,3,1
974,0,2,2
975,1,1,0
976,0,3,2
977,1,1,1
978,0,2,2
979,1,0,3
980,0,3,3
981,1,0,1
982,1,0,1
983,1,1,2
984,0,3,1
985,1,1,1
986,1,0,0
987,0,3,2
988,0,2,3
989,1,0,1
990,1,0,1
991,1,1,2
992,1,0,1
993,1,1,0
994,1,1,0
995,1,0,3
996,0,3,3
997,0,3,2
998,0,2,2
999,1,1,1
1000,1,1,3
1001,0,3,2
1002,1,0,0
1003,1,0,2
1004,0,2,0
1005,0,3,3
1006,0,3,2
1007,1,1,1
1008,0,3,2
1009,1,1,0
1010,0,3,3
1011,1,0,0
1012,0,3,3
1013,1,1,0
1014,0,3,3
1015,0,2,3
1016,0,2,1
1017,1,1,0
1018,1,1,2
1019,1,0,2
1020,0,2,1
1021,1,1,0
1022,0,2,2
1023,0,2,3
1024,1,0,0
1025,1,1,2
1026,1,0,1
1027,1,0,2
1028,1,0,0
1029,1,0,0
1030,1,1,0
1031,1,0,1
1032,1,1,1
1033,1,1,3
1034,1,0,3
1035,0,3,3
1036,1,0,2
1037,0,3,3
1038,1,0,0
1039,1,0,0
1040,1,0,0
1041,1,1,2
1042,1,0,3
1043,1,1,1
1044,1,0,2
1045,1,0,0
1046,0,2,2
1047,0,2,1
1048,0,3,3
1049,1,1,2
1050,1,0,1
1051,0,2,3
1052,1,1,1
1053,1,0,0
1054,0,2,1
1055,0,2,1
1056,1,1,3
1057,0,3,1
1058,0,3,2
1059,0,2,2
1060,1,0,0
1061,0,2,3
1062,1,1,1
1063,1,0,2
1064,1,1,2
1065,1,1,0
1066,1,0,0
1067,1,1,0
1068,1,0,1
1069,1,1,3
1070,1,1,3
1071,1,1,0
1072,1,1,0
1073,1,0,2
1074,1,1,1
1075,1,1,0
1076,0,3,2
1077,1,0,2
1078,1,1,2
1079,1,0,0
1080,0,3,3
1081,1,0,0
1082,1,0,0
1083,1,1,1
1084,1,0,3
1085,1,1,2
1086,1,1,2
1087,1,1,0
1088,1,1,1
1089,0,3,3
1090,1,0,2
1091,0,3,3
1092,0,2,1
1093,1,1,2
1094,1,0,3
1095,0,2,3
1096,1,1,3
1097,1,1,2
1098,1,0,1
1099,1,0,2
1100,1,1,1
1101,0,2,1
1102,1,0,3
1103,0,2,2
1104,1,1,3
1105,1,0,2
1106,1,1,1
1107,1,0,1
1108,1,2,1
1109,0,2,1
1110,0,3,3
1111,1,0,2
1112,1,1,2
1113,0,3,3
1114,1,1,2
1115,1,0,0
1116,1,1,1
1117,1,1,0
1118,1,0,2
1119,1,0,2
1120,1,0,1
1121,1,0,0
1122,1,0,0
1123,1,1,1
1124,1,0,2
1125,1,1,3
1126,0,3,2
1127,0,3,2
1128,1,1,2
1129,0,3,3
1130,1,0,0
1131,1,1,3
1132,1,0,1
1133,1,0,2
1134,0,3,3
1135,0,3,2
1136,0,2,2
1137,0,2,2
1138,1,0,0
1139,0,3,3
1140,0,3,3
1141,1,1,2
1142,1,1,1
1143,1,1,1
1144,1,1,0
1145,1,0,2
1146,1,0,2
1147,1,1,1
1148,1,0,0
1149,0,2,2
1150,1,0,1
1151,0,3,3
1152,0,3,3
1153,0,3,2
1154,0,3,3
1155,1,0,1
1156,0,3,3
1157,1,2,1
1158,1,0,3
1159,0,3,1
1160,1,2,2
1161,1,1,2
1162,0,2,3
1163,1,1,0
1164,1,0,0
1165,1,1,1
1166,1,1,0
1167,1,1,1
1168,1,0,0
1169,1,0,0
1170,1,1,3
1171,1,0,1
1172,0,3,3
1173,0,3,3
1174,1,0,2
1175,1,1,2
1176,0,3,2
1177,0,3,3
1178,0,3,2
1179,1,0,3
1180,0,2,3
1181,1,0,1
1182,1,1,0
1183,1,1,2
1184,1,1,0
1185,1,1,1
1186,1,1,0
1187,1,0,3
1188,1,0,1
1189,0,3,3
1190,1,1,1
1191,1,0,2
1192,1,0,3
1193,0,2,2
1194,1,0,0
1195,1,1,2
1196,0,3,3
1197,0,3,3
1198,0,3,3
1199,1,1,2
1200,1,1,1
1201,0,2,2
1202,0,3,2
1203,1,1,3
1204,1,0,2
1205,1,0,0
1206,1,0,0
1207,1,0,1
1208,1,0,1
1209,1,0,1
1210,1,0,3
1211,1,1,3
1212,1,0,2
1213,0,3,1
1214,0,3,2
1215,1,1,0
1216,0,2,3
1217,1,1,3
1218,0,3,1
1219,1,0,0
1220,0,2,3
1221,0,3,3
1222,1,0,0
1223,1,0,1
1224,0,2,2
1225,1,1,3
1226,0,2,2
1227,1,0,1
1228,1,1,2
1229,0,2,2
1230,1,0,2
1231,1,0,3
1232,1,1,1
1233,1,0,1
1234,1,1,1
1235,1,1,0
1236,0,2,3
1237,1,1,3
1238,0,2,1
1239,1,1,0
1240,1,1,2
1241,1,0,1
1242,0,2,2
1243,1,1,0
1244,1,1,2
1245,0,3,3
1246,1,1,0
1247,1,1,0
1248,1,1,0
1249,0,2,3
1250,1,0,0
1251,0,2,3
1252,0,3,2
1253,1,0,1
1254,1,0,0
1255,0,2,1
1256,1,1,2
1257,0,2,2
1258,0,3,3
1259,1,1,2
1260,1,1,3
1261,0,2,3
1262,1,0,1
1263,1,0,1
1264,1,0,0
1265,0,3,2
1266,0,3,3
1267,0,2,2
1268,1,0,0
1269,1,0,0
1270,1,0,1
1271,1,0,0
1272,1,1,2
1273,1,0,2
1274,1,0,3
1275,1,1,1
1276,1,1,1
1277,1,1,2
1278,0,3,3
1279,1,0,3
1280,1,1,3
1281,1,0,1
1282,1,0,0
1283,1,0,1
1284,0,2,3
1285,1,0,3
1286,1,0,0
1287,0,2,3
1288,0,2,1
1289,1,1,2
1290,1,1,0
1291,0,3,3
1292,0,2,1
1293,1,1,2
1294,0,3,3
1295,1,0,2
1296,1,0,0
1297,1,1,2
1298,1,0,1
1299,0,3,2
1300,1,1,1
1301,1,2,3
1302,0,3,3
1303,1,1,2
1304,0,2,2
1305,1,0,2
1306,1,0,1
1307,0,3,2
1308,1,0,0
1309,1,0,3
1310,1,0,1
1311,0,3,3
1312,1,1,2
1313,1,1,2
1314,1,0,1
1315,1,1,2
1316,1,0,3
1317,1,0,0
1318,1,0,3
1319,0,2,3
1320,1,1,3
1321,1,1,0
1322,1,1,0
1323,0,3,2
1324,1,1,1
1325,0,2,3
1326,1,1,1
1327,0,3,3
1328,1,1,2
1329,1,1,3
1330,0,3,2
1331,1,1,2
1332,1,1,3
1333,1,0,3
1334,1,0,0
1335,0,2,1
1336,1,0,3
1337,1,0,3
1338,1,1,0
1339,0,3,3
1340,1,1,3
1341,0,3,3
1342,0,3,2
1343,0,3,3
1344,1,0,0
1345,0,3,3
1346,1,1,1
1347,1,1,1
1348,1,0,2
1349,1,0,0
1350,0,3,3
1351,1,1,3
1352,0,2,1
1353,1,1,0
1354,0,3,3
1355,1,0,2
1356,1,1,3
1357,0,2,3
1358,1,0,2
1359,0,3,3
1360,1,1,1
1361,0,2,3
1362,0,2,2
1363,1,0,1
1364,0,3,2
1365,1,0,1
1366,0,2,1
1367,1,1,2
1368,1,0,3
1369,1,1,2
1370,1,0,3
1371,1,0,2
1372,1,0,1
1373,1,0,2
1374,0,3,3
1375,0,3,2
1376,1,0,3
1377,1,0,0
1378,1,0,3
1379,1,0,0
1380,0,3,2
1381,0,2,2
1382,1,0,0
1383,1,2,2
1384,1,1,1
1385,1,0,1
1386,0,2,1
1387,1,0,1
1388,1,0,0
1389,1,0,1
1390,1,0,0
1391,0,2,3
1392,0,3,3
1393,0,3,3
1394,1,2,1
1395,1,0,3
1396,1,0,0
1397,0,3,1
1398,1,1,1
1399,1,0,2
1400,1,0,1
1401,1,1,1
1402,1,0,2
1403,1,0,0
1404,1,0,3
1405,0,2,2
1406,1,0,2
1407,1,1,2
1408,0,2,3
1409,1,1,1
1410,1,1,1
1411,1,0,0
1412,0,2,3
1413,1,1,1
1414,0,3,3
1415,1,1,1
1416,1,0,3
1417,0,3,3
1418,1,1,0
1419,0,3,2
1420,0,3,3
1421,0,2,2
1422,0,2,2
1423,1,1,1
1424,0,2,2
1425,0,3,3
1426,1,0,2
1427,1,0,3
1428,0,3,2
1429,0,3,3
1430,1,1,3
1431,0,3,3
1432,1,1,3
1433,1,0,2
1434,1,0,0
1435,0,3,2
1436,0,3,3
1437,1,0,2
1438,0,2,2
1439,1,0,0
1440,1,0,2
1441,1,1,1
1442,1,1,2
1443,0,3,3
1444,0,2,2
1445,1,1,1
1446,1,1,2
1447,1,0,2
1448,1,0,2
1449,1,1,2
1450,0,3,3
1451,0,3,1
1452,1,1,2
1453,0,2,3
1454,1,1,1
1455,1,0,1
1456,1,0,2
1457,0,3,2
1458,1,1,3
1459,1,0,1
1460,1,1,3
1461,1,0,0
1462,1,0,0
1463,0,3,3
1464,1,1,2
1465,0,3,3
1466,0,3,3
1467,1,1,2
1468,0,2,3
1469,1,1,1
1470,1,1,1
1471,1,0,2
1472,0,2,2
1473,0,2,2
1474,0,3,3
1475,0,3,2
1476,0,2,2
1477,0,2,1
1478,0,2,1
1479,1,1,1
1480,1,1,2
1481,1,0,3
1482,1,1,3
1483,1,1,2
1484,0,3,2
1485,1,1,1
1486,0,3,3
1487,0,3,3
1488,0,2,2
1489,1,0,3
1490,0,2,2
1491,1,1,2
1492,0,3,2
1493,1,1,3
1494,0,3,3
1495,1,0,2
1496,1,0,1
1497,0,3,3
1498,0,2,1
1499,1,1,0
1500,1,1,2
1501,0,2,2
1502,0,3,3
1503,1,0,1
1504,1,1,1
1505,1,1,2
1506,1,0,0
1507,0,3,2
1508,0,3,2
1509,0,3,1
1510,0,2,3
1511,1,1,2
1512,1,1,2
1513,1,0,0
1514,0,3,3
1515,1,0,2
1516,1,1,3
1517,1,0,2
1518,0,2,2
1519,1,0,0
1520,1,1,1
1521,1,0,1
1522,0,3,1
1523,0,3,2
1524,0,3,2
1525,1,1,1
1526,1,0,1
1527,0,3,3
1528,0,3,3
1529,0,3,3
1530,1,1,0
1531,1,1,0
1532,1,1,3
1533,1,1,2
1534,0,2,1
1535,0,2,1
1536,0,2,1
1537,1,1,2
1538,1,0,3
1539,0,3,2
1540,1,1,2
1541,1,1,0
1542,1,1,1
1543,1,1,1
1544,0,2,1
1545,1,1,2
1546,1,0,0
1547,1,0,0
1548,1,0,3
1549,1,1,2
1550,0,3,2
1551,1,1,3
1552,1,0,0
1553,0,3,3
1554,1,0,1
1555,0,3,3
1556,0,3,2
1557,1,0,1
1558,0,2,2
1559,0,3,3
1560,1,1,0
1561,0,2,3
1562,1,1,2
1563,0,3,3
1564,0,2,1
1565,1,0,0
1566,1,1,2
1567,1,0,0
1568,0,2,2
1569,1,0,3
1570,0,2,3
1571,0,3,2
1572,1,1,2
1573,1,1,1
1574,1,0,2
1575,1,0,1
1576,1,0,1
1577,1,1,0
1578,0,2,3
1579,1,1,0
1580,1,0,1
1581,0,3,3
1582,1,0,0
1583,1,1,0
1584,0,3,2
1585,1,0,0
1586,0,2,1
1587,1,0,2
1588,0,2,1
1589,0,3,3
1590,0,2,2
1591,1,1,1
1592,0,2,3
1593,0,3,2
1594,0,2,2
1595,1,0,2
1596,1,1,0
1597,1,1,3
1598,1,1,2
1599,0,3,2
1600,1,0,0
1601,1,0,0
1602,0,2,2
1603,0,2,3
1604,1,0,0
1605,0,3,2
1606,1,1,1
1607,1,1,1
1608,1,0,1
1609,0,2,1
1610,0,3,2
1611,0,3,3
1612,1,1,1
1613,1,0,0
1614,1,1,1
1615,1,0,0
1616,1,0,1
1617,1,0,2
1618,0,3,1
1619,1,1,3
1620,0,3,2
1621,0,2,3
1622,1,1,0
1623,1,0,2
1624,1,1,3
1625,1,0,1
1626,1,0,0
1627,1,0,1
1628,0,2,3
1629,1,0,1
1630,0,2,2
1631,1,1,0
1632,1,1,2
1633,0,2,2
1634,1,0,2
1635,0,3,2
1636,1,0,1
1637,0,3,3
1638,1,0,2
1639,1,1,2
1640,0,3,3
1641,0,3,3
1642,0,3,3
1643,1,1,2
1644,0,3,2
1645,1,1,1
1646,0,2,3
1647,1,0,2
1648,0,2,2
1649,1,0,1
1650,1,1,1
1651,1,1,2
1652,0,3,3
1653,0,2,3
1654,1,1,2
1655,1,1,2
1656,0,2,2
1657,1,0,3
1658,0,3,2
1659,1,1,3
1660,1,0,2
1661,0,3,2
1662,0,3,2
1663,0,3,2
1664,0,3,2
