,A,B,C
837,0,3,2
838,1,1,1
839,0,3,2
840,1,1,1
841,1,1,1
842,1,1,0
843,1,0,3
844,1,1,1
845,1,0,0
846,1,1,2
847,1,1,3
848,1,1,2
849,1,0,2
850,0,3,3
851,0,3,3
852,1,1,2
853,1,0,1
854,1,0,1
855,1,1,3
856,0,3,3
857,1,0,0
858,0,3,1
859,0,2,2
860,1,0,3
861,1,0,3
862,1,1,1
863,0,3,3
864,0,3,3
865,0,3,2
866,0,2,3
867,1,0,0
868,0,2,2
869,1,1,1
870,1,1,2
871,0,3,3
872,0,3,3
873,1,1,3
874,1,1,1
875,0,2,1
876,1,1,2
877,0,3,1
878,1,1,2
879,1,1,1
880,1,1,1
881,1,1,0
882,1,1,1
883,1,0,0
884,1,0,3
885,1,0,2
886,0,2,2
887,1,0,2
888,0,3,2
889,1,1,1
890,0,2,3
891,0,2,3
892,0,2,3
893,0,2,2
894,1,0,0
895,1,1,0
896,0,2,3
897,1,0,0
898,0,3,3
899,1,0,0
900,1,1,3
901,1,0,0
902,1,1,1
903,0,3,3
904,1,0,3
905,1,1,1
906,1,0,0
907,1,1,0
908,1,1,2
909,1,0,1
910,1,1,1
911,0,3,2
912,1,1,1
913,0,2,2
914,1,0,0
915,1,1,0
916,1,1,0
917,1,0,1
918,0,2,3
919,0,3,3
920,0,2,2
921,1,0,1
922,1,1,2
923,0,3,2
924,0,3,2
925,1,0,1
926,0,3,2
927,1,1,2
928,1,1,1
929,0,2,3
930,1,0,0
931,1,1,2
932,0,2,2
933,0,3,3
934,0,3,3
935,1,1,2
936,1,1,1
937,0,3,2
938,0,3,2
939,1,1,0
940,1,0,0
941,1,0,2
942,1,1,1
943,1,0,0
944,1,0,2
945,0,2,3
946,0,3,2
947,1,0,0
948,1,1,3
949,1,0,1
950,1,0,1
951,0,3,3
952,1,0,1
953,1,1,2
954,0,2,2
955,1,1,0
956,1,0,0
957,1,0,3
958,0,2,1
959,1,0,0
960,0,2,2
961,1,0,1
962,1,0,2
963,1,0,1
964,1,1,1
965,1,0,2
966,1,0,3
967,1,1,1
968,1,0,0
969,1,0,0
970,1,1,3
971,1,0,3
972,1,1,2
973,1,0,0
974,1,1,2
975,1,1,0
976,1,1,2
977,0,3,3
978,1,2,2
979,1,1,2
980,1,1,2
981,1,0,2
982,1,1,1
983,1,1,3
984,1,1,3
985,1,1,2
986,0,3,3
987,1,0,2
988,1,1,1
989,1,0,1
990,1,1,2
991,0,3,3
992,1,1,1
993,1,1,3
994,1,1,1
995,1,0,2
996,0,3,2
997,1,1,0
998,1,1,2
999,1,0,0
1000,0,3,2
1001,1,1,1
1002,0,2,3
1003,0,3,2
1004,1,0,0
1005,0,3,3
1006,1,0,0
1007,1,0,1
1008,1,1,0
1009,0,3,3
1010,1,1,2
1011,0,3,3
1012,1,0,3
1013,0,2,2
1014,0,3,3
1015,1,1,1
1016,1,1,1
1017,1,0,3
1018,1,1,2
1019,0,2,2
1020,0,2,3
1021,1,2,3
1022,1,0,0
1023,0,2,1
1024,0,2,3
1025,1,0,0
1026,1,1,1
1027,1,0,0
1028,1,0,3
1029,1,1,1
1030,1,1,2
1031,0,3,1
1032,1,1,1
1033,1,1,3
1034,1,0,3
1035,1,1,2
1036,0,3,3
1037,1,1,1
1038,0,3,3
1039,1,1,1
1040,1,1,1
1041,1,1,1
1042,1,0,1
1043,0,3,3
1044,0,2,3
1045,1,0,0
1046,0,3,3
1047,0,3,3
1048,0,2,1
1049,0,3,3
1050,1,2,3
1051,1,2,3
1052,1,1,1
1053,1,1,0
1054,0,3,3
1055,1,0,3
1056,1,0,1
1057,1,0,1
1058,1,0,1
1059,1,0,0
1060,0,3,3
1061,0,2,3
1062,1,0,0
1063,1,0,0
1064,0,3,2
1065,1,2,2
1066,0,3,2
1067,1,0,2
1068,1,1,2
1069,1,1,3
1070,0,3,3
1071,0,2,3
1072,1,0,1
1073,1,1,1
1074,0,3,3
1075,1,1,2
1076,0,2,2
1077,0,2,3
1078,0,3,2
1079,1,1,2
1080,1,0,3
1081,1,0,1
1082,0,2,2
1083,1,0,2
1084,0,3,2
1085,1,0,1
1086,0,2,3
1087,0,2,2
1088,0,3,2
1089,0,3,2
1090,1,1,0
1091,1,0,1
1092,0,2,2
1093,0,3,3
1094,0,2,2
1095,1,0,3
1096,1,1,1
1097,1,1,1
1098,0,2,2
1099,0,2,2
1100,0,3,3
1101,1,0,3
1102,0,3,3
1103,0,3,3
1104,1,0,1
1105,1,0,0
1106,0,2,2
1107,1,1,2
1108,1,0,0
1109,1,0,3
1110,1,0,1
1111,1,1,1
1112,1,1,0
1113,0,3,3
1114,0,3,3
1115,1,0,3
1116,0,2,2
1117,1,0,1
1118,1,0,2
1119,0,2,3
1120,0,3,2
1121,1,1,0
1122,1,1,3
1123,0,3,2
1124,0,3,2
1125,1,0,3
1126,0,2,2
1127,0,2,2
1128,0,2,3
1129,1,2,2
1130,0,3,3
1131,1,1,2
1132,1,1,1
1133,0,2,3
1134,0,3,3
1135,0,3,2
1136,0,2,3
1137,1,1,1
1138,1,0,1
1139,0,2,3
1140,1,0,3
1141,1,1,3
1142,1,1,1
1143,1,0,1
1144,1,1,1
1145,1,1,2
1146,1,1,1
1147,0,3,3
1148,1,2,2
1149,1,1,1
1150,1,0,2
1151,1,1,0
1152,1,1,2
1153,1,0,2
1154,1,1,3
1155,1,1,1
1156,1,0,0
1157,1,1,3
1158,0,2,2
1159,1,1,3
1160,1,0,3
1161,0,2,2
1162,0,2,2
1163,1,1,2
1164,0,3,2
1165,1,0,0
1166,0,3,3
1167,1,0,3
1168,1,1,2
1169,1,1,1
1170,0,3,2
1171,1,0,0
1172,1,0,0
1173,0,2,3
1174,0,3,2
1175,0,3,3
1176,0,3,3
1177,1,1,2
1178,0,2,2
1179,0,3,3
1180,0,2,1
1181,1,1,2
1182,0,3,3
1183,1,0,1
1184,1,1,0
1185,1,1,1
1186,1,1,3
1187,1,1,3
1188,0,2,2
1189,0,3,2
1190,0,3,1
1191,1,0,0
1192,1,0,0
1193,0,3,3
1194,0,2,2
1195,1,0,0
1196,1,1,2
1197,1,2,2
1198,1,1,1
1199,1,1,0
1200,1,0,0
1201,0,3,3
1202,1,0,0
1203,0,2,2
1204,0,3,3
1205,0,3,1
1206,1,1,0
1207,1,1,1
1208,0,2,1
1209,0,3,3
1210,1,1,0
1211,0,3,2
1212,0,3,3
1213,0,2,3
1214,1,1,1
1215,1,1,1
1216,0,3,3
1217,1,0,2
1218,1,1,3
1219,1,1,1
1220,1,0,1
1221,0,2,3
1222,0,2,2
1223,0,2,1
1224,1,1,0
1225,1,1,3
1226,0,2,2
1227,1,1,1
1228,0,2,2
1229,1,1,0
1230,1,1,3
1231,0,3,3
1232,1,0,2
1233,1,1,1
1234,0,2,3
1235,1,1,0
1236,1,1,0
1237,1,0,0
1238,1,1,2
1239,1,0,0
1240,1,0,0
1241,1,1,1
1242,1,0,0
1243,1,1,0
1244,0,3,2
1245,0,3,3
1246,1,0,3
1247,1,1,2
1248,1,1,2
1249,0,2,3
1250,0,2,3
1251,0,3,3
1252,1,1,1
1253,0,3,3
1254,1,0,1
1255,0,3,3
1256,0,2,2
1257,1,0,2
1258,1,1,0
1259,1,1,1
1260,1,0,3
1261,0,3,2
1262,0,3,1
1263,1,1,3
1264,0,3,2
1265,1,1,3
1266,1,1,0
1267,0,2,2
1268,1,1,3
1269,1,1,3
1270,1,0,0
1271,1,1,3
1272,1,1,3
1273,1,1,1
1274,0,3,2
1275,0,2,2
1276,0,2,3
1277,1,1,3
1278,1,1,0
1279,0,2,1
1280,1,1,1
1281,1,0,3
1282,1,1,1
1283,0,3,2
1284,0,3,3
1285,1,1,0
1286,1,1,1
1287,1,0,0
1288,1,1,3
1289,1,1,2
1290,0,3,3
1291,1,1,0
1292,1,1,2
1293,1,1,0
1294,0,3,3
1295,0,3,3
1296,1,0,0
1297,1,1,2
1298,1,0,3
1299,1,1,3
1300,1,0,0
1301,0,3,2
1302,1,1,1
1303,0,3,2
1304,0,3,2
1305,0,3,3
1306,1,1,3
1307,1,1,2
1308,1,0,1
1309,1,1,1
1310,1,0,1
1311,1,1,2
1312,1,1,2
1313,0,3,3
1314,0,3,3
1315,1,0,2
1316,1,1,1
1317,1,1,1
1318,0,3,2
1319,1,0,0
1320,1,0,0
1321,1,0,1
1322,0,3,2
1323,1,1,2
1324,0,3,2
1325,1,0,0
1326,0,2,3
1327,1,1,1
1328,1,0,0
1329,1,0,2
1330,0,2,3
1331,1,1,2
1332,0,3,3
1333,1,0,1
1334,1,0,3
1335,1,1,0
1336,0,3,3
1337,0,3,3
1338,0,3,2
1339,1,1,2
1340,0,2,3
1341,0,2,2
1342,0,2,2
1343,1,1,0
1344,1,1,0
1345,0,2,3
1346,0,2,2
1347,0,2,3
1348,0,3,3
1349,1,0,3
1350,1,0,3
1351,0,3,3
1352,0,3,2
1353,1,1,2
1354,0,2,2
1355,0,3,3
1356,0,3,3
1357,0,3,2
1358,1,0,3
1359,1,0,1
1360,1,1,2
1361,1,0,1
1362,0,2,3
1363,1,1,0
1364,1,2,3
1365,0,3,3
1366,1,1,2
1367,1,1,0
1368,1,1,2
1369,0,3,2
1370,1,1,1
1371,1,1,3
1372,1,1,2
1373,0,3,3
1374,1,0,3
1375,0,2,1
1376,0,3,3
1377,1,1,1
1378,1,0,2
1379,1,1,0
1380,1,1,3
1381,0,3,2
1382,0,3,2
1383,0,3,1
1384,1,1,1
1385,1,0,0
1386,1,1,3
1387,1,0,0
1388,1,1,2
1389,1,1,2
1390,1,1,2
1391,0,3,3
1392,1,0,0
1393,0,2,2
1394,1,1,3
1395,0,3,3
1396,1,1,0
1397,1,1,1
1398,0,3,2
1399,1,0,1
1400,1,1,2
1401,0,2,2
1402,0,3,3
1403,1,1,1
1404,1,1,0
1405,0,2,3
1406,1,1,2
1407,0,2,3
1408,1,1,1
1409,0,2,1
1410,1,0,0
1411,1,0,2
1412,0,3,3
1413,1,1,2
1414,1,1,2
1415,0,2,3
1416,1,0,0
1417,1,0,0
1418,0,3,3
1419,0,2,3
1420,1,1,1
1421,0,2,2
1422,1,1,0
1423,1,0,2
1424,1,1,2
1425,1,1,3
1426,1,0,2
1427,1,0,3
1428,1,1,0
1429,1,0,3
1430,0,2,3
1431,1,0,0
1432,1,0,0
1433,0,3,2
1434,1,0,0
1435,1,1,2
1436,1,1,1
1437,0,3,3
1438,0,2,1
1439,1,0,2
1440,1,1,1
1441,0,2,3
1442,1,1,3
1443,1,1,1
1444,1,1,1
1445,0,3,3
1446,1,0,1
1447,0,3,2
1448,1,0,3
1449,0,2,3
1450,1,0,0
1451,0,2,3
1452,0,3,2
1453,1,0,0
1454,0,2,2
1455,0,3,3
1456,0,2,3
1457,1,1,1
1458,1,0,0
1459,0,2,3
1460,0,3,3
1461,1,1,3
1462,1,1,3
1463,1,0,3
1464,0,2,3
1465,1,0,0
1466,0,3,3
1467,1,1,1
1468,1,1,2
1469,1,1,0
1470,0,2,2
1471,0,2,3
1472,1,1,1
1473,1,1,3
1474,0,3,2
1475,1,0,0
1476,1,1,0
1477,1,0,0
1478,1,0,2
1479,1,0,0
1480,1,0,0
1481,1,0,2
1482,1,0,2
1483,1,1,0
1484,0,3,3
1485,1,0,3
1486,0,3,3
1487,0,3,3
1488,1,0,0
1489,1,0,0
1490,1,0,3
1491,1,1,2
1492,1,1,2
1493,1,1,1
1494,1,0,1
1495,1,0,2
1496,1,1,1
1497,1,1,0
1498,1,0,3
1499,1,0,2
1500,0,2,3
1501,0,2,3
1502,0,2,3
1503,0,2,3
1504,0,2,3
1505,0,2,3
1506,1,0,0
1507,0,3,1
1508,1,1,3
1509,1,0,3
1510,0,3,3
1511,0,2,2
1512,1,1,1
1513,1,0,3
1514,0,2,2
1515,1,0,0
1516,0,3,3
1517,0,2,2
1518,0,2,3
1519,1,1,1
1520,0,2,1
1521,0,2,3
1522,1,1,1
1523,1,0,1
1524,0,3,2
1525,0,3,3
1526,0,3,3
1527,1,1,3
1528,1,1,1
1529,1,0,1
1530,0,2,3
1531,1,2,3
1532,1,0,3
1533,1,0,1
1534,0,3,2
1535,0,2,1
1536,0,2,3
1537,0,3,3
1538,0,2,3
1539,0,2,3
1540,1,1,1
1541,1,0,3
1542,1,0,3
1543,1,1,1
1544,0,2,2
1545,0,2,2
1546,1,1,0
1547,1,1,3
1548,1,1,2
1549,0,3,3
1550,1,0,0
1551,0,2,2
1552,1,0,3
1553,0,3,3
1554,0,2,3
1555,1,1,1
1556,1,1,1
1557,1,1,2
1558,1,1,0
1559,1,1,3
1560,1,0,0
1561,0,3,3
1562,1,0,3
1563,0,3,2
1564,1,0,2
1565,0,3,2
1566,1,1,2
1567,1,0,0
1568,1,0,1
1569,1,0,3
1570,1,0,1
1571,1,1,0
1572,1,1,2
1573,0,2,2
1574,0,3,3
1575,0,3,3
1576,1,1,1
1577,0,3,3
1578,0,3,3
1579,0,3,3
1580,1,1,0
1581,1,0,1
1582,0,3,3
1583,0,3,3
1584,1,1,0
1585,1,1,1
1586,1,1,1
1587,0,3,2
1588,0,3,2
1589,1,1,1
1590,1,0,0
1591,0,3,3
1592,1,0,0
1593,1,1,1
1594,1,1,2
1595,0,3,2
1596,0,3,3
1597,1,1,0
1598,1,1,1
1599,1,0,3
1600,1,1,1
1601,0,2,3
1602,0,3,3
1603,1,0,0
1604,0,3,2
1605,1,1,2
1606,1,0,2
1607,1,0,3
1608,1,0,0
1609,1,0,2
1610,1,1,2
1611,1,0,0
1612,1,1,0
1613,0,3,3
1614,0,2,3
1615,1,2,3
1616,1,0,3
1617,1,1,2
1618,1,0,2
1619,1,1,1
1620,1,1,1
1621,1,0,2
1622,1,1,2
1623,0,2,2
1624,1,0,3
1625,1,0,1
1626,1,0,0
1627,0,2,2
1628,0,3,3
1629,0,3,3
1630,1,0,1
1631,0,2,2
1632,0,3,2
1633,0,2,1
1634,1,0,3
1635,1,1,2
1636,0,3,3
1637,1,0,3
1638,0,3,2
1639,0,3,3
1640,0,3,3
1641,1,1,1
1642,0,3,2
1643,1,0,3
1644,0,3,3
1645,1,0,3
1646,0,3,2
1647,0,3,2
1648,0,2,2
1649,0,3,2
1650,1,1,0
1651,0,3,3
1652,1,1,0
1653,0,3,3
1654,1,0,3
1655,1,1,2
1656,0,3,3
1657,0,2,1
1658,1,1,1
1659,0,3,1
1660,0,2,3
1661,1,1,3
1662,0,3,1
1663,0,2,3
1664,1,0,0
