,A,B,C
326,1,1,1
327,0,3,3
328,1,1,3
329,1,1,2
330,0,3,2
331,1,1,1
332,0,2,2
333,1,1,3
334,0,3,3
335,1,1,2
336,0,3,2
337,1,1,3
338,1,0,0
339,0,3,2
340,1,0,0
341,0,2,3
342,0,3,2
343,0,2,3
344,0,3,2
345,1,1,0
346,1,1,1
347,1,1,2
348,0,2,3
349,0,3,3
350,1,1,2
351,1,1,1
352,0,3,3
353,1,1,3
354,1,1,2
355,0,3,2
356,0,2,3
357,0,2,3
358,0,3,2
359,1,1,2
360,1,1,1
361,1,0,1
362,0,3,3
363,0,2,2
364,0,3,3
365,0,3,3
366,1,0,0
367,1,0,0
368,0,2,2
369,1,1,0
370,0,3,3
371,1,1,0
372,1,0,1
373,0,3,3
374,0,3,3
375,1,0,0
376,1,0,0
377,0,3,3
378,0,3,2
379,1,0,0
380,1,0,1
381,1,1,3
382,0,2,3
383,1,0,0
384,1,0,0
385,1,0,1
386,1,1,3
387,1,0,0
388,0,3,2
389,1,0,1
390,1,1,2
391,1,1,3
392,0,3,3
393,0,3,3
394,0,3,3
395,1,1,2
396,0,2,2
397,1,0,1
398,1,0,2
399,0,2,3
400,0,3,3
401,1,0,0
402,1,0,3
403,0,2,2
404,1,1,2
405,0,2,2
406,1,1,3
407,0,2,3
408,1,0,1
409,1,1,0
410,1,0,1
411,1,0,3
412,0,3,2
413,1,1,1
414,1,0,1
415,0,2,2
416,1,1,1
417,0,3,3
418,1,0,3
419,1,1,1
420,1,0,1
421,1,1,3
422,1,0,0
423,0,3,2
424,1,0,3
425,0,2,3
426,1,0,0
427,1,1,1
428,1,1,1
429,0,2,3
430,0,3,2
431,1,1,2
432,1,0,0
433,0,3,3
434,0,3,2
435,1,1,3
436,0,3,3
437,1,1,0
438,1,1,0
439,0,3,3
440,0,3,3
441,1,0,1
442,0,3,2
443,0,3,3
444,1,0,0
445,1,0,0
446,0,2,2
447,0,3,3
448,1,0,2
449,0,3,2
450,0,2,2
451,1,1,0
452,1,0,0
453,1,0,2
454,1,1,2
455,1,1,0
456,1,1,3
457,0,2,2
458,1,0,1
459,0,2,2
460,1,0,1
461,0,3,3
462,1,1,2
463,1,0,0
464,1,1,3
465,1,0,3
466,1,0,1
467,1,1,1
468,0,2,3
469,1,1,1
470,0,3,3
471,1,0,0
472,1,0,3
473,0,3,3
474,1,1,2
475,0,3,2
476,1,1,2
477,1,0,0
478,0,3,3
479,1,0,0
480,1,1,1
481,1,1,1
482,1,1,1
483,1,1,0
484,0,2,2
485,0,2,2
486,1,1,1
487,0,2,2
488,0,3,2
489,1,1,3
490,0,2,3
491,0,2,2
492,0,3,3
493,1,1,1
494,1,1,1
495,0,2,3
496,1,0,3
497,0,3,2
498,1,1,0
499,1,0,0
500,1,0,2
501,0,2,2
502,1,0,1
503,1,1,1
504,0,2,2
505,0,3,3
506,0,3,3
507,0,3,2
508,1,0,1
509,1,1,2
510,0,3,3
511,0,2,3
512,0,2,3
513,0,3,2
514,1,1,2
515,0,2,2
516,0,3,3
517,0,3,2
518,0,2,2
519,0,2,2
520,0,3,3
521,1,0,0
522,0,2,3
523,0,3,3
524,1,1,2
525,0,3,2
526,1,0,2
527,1,0,1
528,1,0,2
529,1,1,1
530,0,3,2
531,1,1,0
532,1,0,2
533,1,0,2
534,0,3,3
535,1,0,1
536,1,0,0
537,0,3,3
538,0,3,3
539,0,2,2
540,0,3,2
541,0,3,3
542,0,3,3
543,0,3,2
544,1,0,0
545,1,1,3
546,0,3,3
547,0,2,3
548,1,0,0
549,0,3,3
550,1,1,2
551,0,3,2
552,1,1,2
553,1,1,1
554,0,3,3
555,1,0,2
556,1,0,0
557,0,2,2
558,0,3,3
559,1,0,3
560,1,1,2
561,1,0,2
562,0,2,2
563,1,1,3
564,1,1,2
565,1,0,2
566,1,1,1
567,1,0,0
568,1,0,0
569,1,0,3
570,0,2,2
571,0,2,2
572,0,2,2
573,1,0,1
574,1,0,2
575,1,0,1
576,0,3,3
577,1,1,1
578,1,0,3
579,0,2,2
580,1,0,1
581,0,3,2
582,0,2,3
583,0,2,2
584,1,1,1
585,1,1,0
586,0,3,3
587,0,2,3
588,1,1,0
589,1,1,1
590,1,0,3
591,1,1,3
592,1,0,3
593,0,2,3
594,1,1,1
595,0,3,2
596,1,1,1
597,1,0,1
598,0,3,2
599,0,2,2
600,1,1,3
601,0,3,2
602,0,2,3
603,0,3,3
604,1,1,1
605,0,2,2
606,1,1,3
607,0,3,3
608,1,1,0
609,1,0,0
610,0,2,2
611,1,0,3
612,1,1,2
613,1,1,0
614,1,0,3
615,1,1,1
616,1,0,2
617,0,3,2
618,0,2,3
619,1,1,3
620,0,3,2
621,0,3,2
622,1,0,0
623,1,1,1
624,0,3,2
625,1,1,2
626,1,1,2
627,0,3,3
628,1,1,1
629,1,1,1
630,1,0,1
631,0,2,2
632,0,3,3
633,1,1,0
634,0,3,3
635,0,2,2
636,0,3,2
637,1,1,1
638,1,0,1
639,1,0,0
640,0,2,2
641,1,0,1
642,1,1,2
643,0,3,3
644,0,2,3
645,1,0,1
646,0,3,3
647,1,1,1
648,1,1,1
649,1,0,2
650,0,3,2
651,0,2,2
652,1,0,3
653,1,0,0
654,0,3,3
655,0,2,3
656,1,1,1
657,1,0,3
658,1,1,1
659,0,3,2
660,1,0,0
661,1,1,1
662,1,1,1
663,1,0,1
664,1,1,0
665,0,3,2
666,0,3,3
667,1,1,1
668,0,3,3
669,0,2,2
670,1,0,1
671,1,1,2
672,1,1,3
673,0,2,2
674,0,2,2
675,0,3,3
676,1,0,2
677,1,0,2
678,0,3,3
679,0,2,3
680,0,3,3
681,1,1,3
682,1,0,1
683,1,1,1
684,1,1,0
685,0,2,3
686,1,0,0
687,1,1,2
688,0,3,3
689,0,3,3
690,0,3,3
691,0,3,3
692,0,3,2
693,0,2,2
694,1,1,1
695,0,3,2
696,0,3,3
697,1,1,3
698,1,0,1
699,0,3,2
700,0,3,2
701,1,1,1
702,1,0,1
703,1,1,1
704,0,3,3
705,1,1,0
706,0,3,3
707,1,0,0
708,0,3,3
709,0,2,2
710,1,1,2
711,0,2,2
712,1,0,0
713,0,3,3
714,1,0,0
715,0,3,3
716,1,0,3
717,1,0,0
718,1,1,1
719,0,3,2
720,1,1,3
721,0,2,2
722,1,1,1
723,1,0,1
724,1,0,0
725,1,0,2
726,1,0,1
727,0,2,2
728,0,2,2
729,0,2,2
730,1,0,2
731,1,0,3
732,0,3,3
733,0,3,2
734,1,1,0
735,1,0,2
736,1,1,0
737,0,3,2
738,1,1,1
739,1,1,1
740,0,2,2
741,0,3,3
742,1,0,1
743,0,3,3
744,0,2,3
745,0,3,3
746,1,1,2
747,1,0,3
748,1,1,1
749,1,0,0
750,1,1,2
751,0,3,3
752,0,3,3
753,1,0,3
754,0,3,3
755,1,1,1
756,0,2,2
757,0,3,2
758,0,3,3
759,1,1,2
760,1,1,1
761,1,0,1
762,1,1,1
763,0,2,2
764,1,1,2
765,1,0,0
766,1,0,3
767,0,2,2
768,0,2,3
769,0,3,2
770,1,0,1
771,0,3,2
772,0,3,2
773,1,1,2
774,1,1,1
775,0,3,2
776,1,0,0
777,1,0,0
778,1,0,0
779,0,2,2
780,0,2,2
781,0,2,2
782,1,0,2
783,0,3,3
784,0,2,2
785,1,1,0
786,1,1,2
787,1,1,3
788,1,0,3
789,1,0,1
790,0,2,2
791,1,0,1
792,1,0,3
793,1,1,0
794,0,2,2
795,1,1,2
796,1,1,3
797,1,0,3
798,0,3,2
799,1,1,0
800,1,0,1
801,0,3,2
802,0,2,2
803,0,3,3
804,1,1,1
805,1,1,0
806,0,2,2
807,1,0,1
808,0,3,3
809,0,3,2
810,0,2,2
811,0,3,2
812,0,2,3
813,1,1,3
814,1,0,0
815,1,1,2
816,1,0,3
817,1,0,1
818,0,2,2
819,1,1,3
820,1,1,1
821,1,0,3
822,1,1,0
823,1,1,1
824,0,2,3
825,1,0,2
826,0,3,3
827,1,0,1
828,0,2,3
829,1,1,3
830,0,2,2
831,1,0,0
832,1,1,2
833,0,2,2
834,0,3,2
835,1,0,1
836,1,1,2
837,1,0,2
838,1,1,0
839,1,1,2
840,1,1,2
841,1,0,3
842,1,0,0
843,1,0,2
844,0,3,3
845,1,0,2
846,0,3,2
847,1,1,3
848,0,2,2
849,1,1,0
850,1,0,1
851,1,0,2
852,0,2,2
853,1,0,3
854,1,0,0
855,0,3,3
856,1,1,2
857,1,0,3
858,1,1,2
859,1,1,0
860,1,1,3
861,1,0,1
862,0,3,3
863,0,2,2
864,1,1,3
865,0,2,2
866,1,1,1
867,1,0,1
868,1,0,3
869,0,2,3
870,0,3,2
871,0,2,3
872,0,2,2
873,0,2,3
874,0,3,2
875,1,1,1
876,1,1,1
877,1,0,3
878,0,3,3
879,1,0,1
880,1,0,0
881,1,0,1
882,1,0,3
883,1,1,2
884,1,0,1
885,1,0,3
886,1,1,0
887,0,2,2
888,0,3,2
889,1,0,0
890,1,0,1
891,0,2,3
892,1,1,1
893,1,1,1
894,0,2,2
895,0,2,2
896,1,1,2
897,0,3,3
898,1,0,0
899,0,2,2
900,1,1,0
901,0,2,2
902,1,1,0
903,1,1,1
904,1,1,1
905,1,1,1
906,1,0,0
907,0,3,3
908,1,1,0
909,1,0,2
910,1,1,1
911,0,3,3
912,0,3,2
913,1,0,3
914,0,2,3
915,1,1,1
916,1,1,0
917,1,0,1
918,1,0,2
919,1,1,1
920,0,3,2
921,0,2,2
922,0,2,3
923,1,1,3
924,0,3,3
925,0,3,3
926,1,0,1
927,0,2,2
928,0,3,2
929,1,1,2
930,1,1,0
931,1,0,1
932,0,3,2
933,1,0,2
934,1,1,2
935,1,0,1
936,1,0,0
937,1,1,1
938,0,3,3
939,1,1,3
940,1,1,2
941,0,2,2
942,0,3,2
943,1,1,3
944,0,2,2
945,1,0,2
946,0,2,3
947,0,3,2
948,0,3,3
949,1,1,2
950,0,3,2
951,1,0,2
952,1,1,1
953,0,3,3
954,1,0,0
955,0,2,2
956,0,2,3
957,0,3,3
958,1,0,2
959,0,3,3
960,1,1,1
961,0,3,2
962,1,0,1
963,0,3,2
964,1,0,0
965,0,2,3
966,1,1,0
967,0,2,3
968,1,0,0
969,1,1,0
970,1,1,0
971,1,1,1
972,0,2,2
973,0,2,2
974,1,1,2
975,1,1,2
976,0,3,2
977,0,3,3
978,1,0,0
979,1,0,2
980,0,2,3
981,1,0,3
982,0,3,3
983,1,0,0
984,1,1,2
985,0,3,3
986,0,2,3
987,1,0,3
988,0,3,3
989,1,0,3
990,0,3,3
991,0,2,3
992,1,1,3
993,1,1,2
994,1,1,2
995,0,3,2
996,0,3,2
997,0,2,2
998,1,0,0
999,1,1,0
1000,0,2,2
1001,0,3,2
1002,0,3,2
1003,1,1,2
1004,1,1,2
1005,1,1,1
1006,0,2,3
1007,0,3,3
1008,1,1,0
1009,0,2,2
1010,1,1,3
1011,0,3,2
1012,0,3,3
1013,1,1,1
1014,0,3,3
1015,0,3,2
1016,1,0,0
1017,1,1,1
1018,0,2,2
1019,1,0,1
1020,0,3,2
1021,1,1,2
1022,0,3,2
1023,1,1,1
1024,1,0,1
1025,0,2,2
1026,1,0,1
1027,0,2,2
1028,1,0,3
1029,1,1,0
1030,0,2,2
1031,0,3,3
1032,0,2,2
1033,0,3,3
1034,1,1,2
1035,1,1,3
1036,1,1,0
1037,1,0,2
1038,0,3,3
1039,1,1,0
1040,1,0,2
1041,0,3,2
1042,1,0,1
1043,0,3,3
1044,0,3,2
1045,1,1,0
1046,0,2,2
1047,0,2,3
1048,0,3,2
1049,1,0,2
1050,1,0,2
1051,1,1,2
1052,1,0,3
1053,1,1,1
1054,0,2,2
1055,0,3,2
1056,0,3,3
1057,1,0,0
1058,0,2,3
1059,1,1,1
1060,1,1,1
1061,1,1,3
1062,1,1,1
1063,1,0,0
1064,0,3,3
1065,0,3,3
1066,0,3,2
1067,0,3,2
1068,1,0,0
1069,1,1,2
1070,0,3,2
1071,1,1,1
1072,1,0,2
1073,1,0,1
1074,1,0,2
1075,1,0,2
1076,0,3,3
1077,1,0,3
1078,1,1,0
1079,1,1,0
1080,0,3,3
1081,0,2,2
1082,0,2,2
1083,1,0,1
1084,1,1,2
1085,1,1,1
1086,0,3,2
1087,0,3,3
1088,0,2,2
1089,1,0,1
1090,1,1,2
1091,0,2,2
1092,1,0,1
1093,0,2,2
1094,1,1,2
1095,0,2,3
1096,0,3,3
1097,1,0,0
1098,1,1,2
1099,1,1,2
1100,1,1,1
1101,0,3,2
1102,0,3,2
1103,0,3,2
1104,1,1,1
1105,0,3,3
1106,1,1,2
1107,1,0,1
1108,0,3,3
1109,1,0,0
1110,0,3,2
1111,1,0,0
1112,1,0,3
1113,0,3,3
1114,1,1,1
1115,1,0,1
1116,1,1,3
1117,0,2,2
1118,0,3,2
1119,1,1,2
1120,1,1,1
1121,1,1,0
1122,1,1,1
1123,1,0,1
1124,0,2,2
1125,1,0,0
1126,1,1,1
1127,1,0,3
1128,1,1,1
1129,1,0,3
1130,1,1,0
1131,0,3,3
1132,0,2,3
1133,0,3,3
1134,0,3,2
1135,1,1,1
1136,0,3,2
1137,1,1,2
1138,1,0,0
1139,1,0,1
1140,0,3,2
1141,1,1,1
1142,0,3,3
1143,1,1,2
1144,0,3,3
1145,0,3,2
1146,1,1,2
1147,1,0,1
1148,1,0,2
1149,0,2,1
1150,1,0,1
1151,1,0,0
1152,0,3,3
1153,0,3,2
1154,1,1,0
1155,1,0,0
1156,0,3,3
1157,1,0,1
1158,0,2,2
1159,1,1,2
1160,1,1,0
1161,0,3,3
1162,0,3,2
1163,1,0,3
1164,1,1,2
1165,0,2,2
1166,0,2,2
1167,0,3,2
1168,1,0,0
1169,0,3,2
1170,1,0,0
1171,0,3,3
1172,1,1,2
1173,1,0,3
1174,0,3,3
1175,0,3,3
1176,0,2,2
1177,1,0,0
1178,0,2,2
1179,1,0,2
1180,1,0,0
1181,1,0,2
1182,0,3,3
1183,1,0,0
1184,0,2,2
1185,1,0,0
1186,0,3,3
1187,1,1,1
1188,1,1,2
1189,0,2,2
1190,1,1,2
1191,1,1,2
1192,1,1,2
1193,0,3,2
1194,1,0,0
1195,1,1,2
1196,1,0,0
1197,1,1,1
1198,1,1,1
1199,0,3,2
1200,0,2,2
1201,0,3,2
1202,0,2,2
1203,1,0,0
1204,0,3,2
1205,0,3,3
1206,1,1,2
1207,0,3,2
1208,0,2,3
1209,1,1,3
1210,0,3,3
1211,1,0,1
1212,1,0,1
1213,0,2,3
1214,1,0,0
1215,1,0,0
1216,0,2,2
1217,1,0,0
1218,1,1,2
1219,0,3,3
1220,1,1,2
1221,1,1,1
1222,0,2,2
1223,1,1,0
1224,0,3,3
1225,0,2,3
1226,1,1,1
1227,0,3,3
1228,1,1,1
1229,0,2,3
1230,1,1,1
1231,1,1,0
1232,0,3,2
1233,1,0,3
1234,1,1,0
1235,1,0,0
1236,1,1,3
1237,1,1,0
1238,1,0,3
1239,0,2,2
1240,0,2,2
1241,0,3,2
1242,0,3,3
1243,0,3,2
1244,1,0,0
1245,0,2,2
1246,1,0,3
1247,0,3,3
1248,1,0,1
1249,0,2,2
1250,0,2,2
1251,0,3,3
1252,0,3,3
1253,1,0,2
1254,0,3,2
1255,0,3,3
1256,1,0,0
1257,1,0,2
1258,1,0,0
1259,0,2,3
1260,0,2,2
1261,1,0,0
1262,0,2,2
1263,1,1,3
1264,0,3,3
1265,1,1,2
1266,0,2,3
1267,1,0,0
1268,0,2,2
1269,1,1,1
1270,0,3,2
1271,0,2,3
1272,0,2,2
1273,1,1,1
1274,0,2,3
1275,1,0,2
1276,1,1,0
1277,0,2,2
1278,1,1,2
1279,1,0,3
1280,1,1,2
1281,1,0,0
1282,1,1,0
1283,1,1,1
1284,1,0,1
1285,1,1,0
1286,0,3,2
1287,0,3,3
1288,0,2,2
1289,1,0,0
1290,0,3,3
1291,1,0,2
1292,1,1,1
1293,0,3,3
1294,1,0,1
1295,0,3,3
1296,0,3,2
1297,1,0,2
1298,1,0,0
1299,0,3,2
1300,1,1,0
1301,1,0,2
1302,1,1,1
1303,0,3,2
1304,0,3,3
1305,0,3,3
1306,1,1,1
1307,1,1,2
1308,0,2,3
1309,1,0,0
1310,1,0,0
1311,1,1,1
1312,0,2,3
1313,1,0,0
1314,1,1,1
1315,1,0,1
1316,1,0,1
1317,1,1,1
1318,1,0,3
1319,0,2,3
1320,1,0,1
1321,0,2,2
1322,1,1,3
1323,0,3,2
1324,0,3,3
1325,1,1,1
1326,1,0,3
1327,0,2,2
1328,0,3,3
1329,1,0,2
1330,1,1,0
1331,1,0,2
1332,1,1,2
1333,1,0,1
1334,1,0,3
1335,0,2,3
1336,0,2,3
1337,1,0,0
1338,1,1,2
1339,1,1,2
1340,0,2,2
1341,1,0,3
1342,0,3,2
1343,0,3,2
1344,1,0,0
1345,0,2,2
1346,1,1,2
1347,0,3,2
1348,1,1,0
1349,0,3,3
1350,1,0,1
1351,0,2,2
1352,1,0,1
1353,1,0,0
1354,1,1,0
1355,1,0,3
1356,1,1,0
1357,1,1,1
1358,1,1,3
1359,1,1,0
1360,1,0,0
1361,1,0,1
1362,1,0,0
1363,0,2,3
1364,0,2,2
1365,1,1,1
1366,1,0,1
1367,1,0,1
1368,1,1,3
1369,1,0,1
1370,1,0,1
1371,0,2,2
1372,1,1,2
1373,1,0,3
1374,1,1,1
1375,1,0,2
1376,0,3,2
1377,1,0,1
1378,1,1,2
1379,0,2,3
1380,1,1,0
1381,1,0,2
1382,1,1,2
1383,1,0,3
1384,1,1,0
1385,0,3,3
1386,0,2,2
1387,1,1,0
1388,1,0,3
1389,1,1,1
1390,1,1,1
1391,1,0,0
1392,1,1,1
1393,1,1,0
1394,1,1,1
1395,1,0,3
1396,1,1,0
1397,0,3,3
1398,1,0,0
1399,1,1,0
1400,1,1,2
1401,1,1,2
1402,0,2,2
1403,0,2,2
1404,0,2,2
1405,1,1,2
1406,0,3,2
1407,1,1,3
1408,1,0,2
1409,1,0,3
1410,0,2,2
1411,1,0,3
1412,1,1,1
1413,1,0,0
1414,0,2,3
1415,1,1,1
1416,0,2,3
1417,1,1,1
1418,1,1,1
1419,1,0,0
1420,1,1,1
1421,0,3,3
1422,0,3,3
1423,1,0,3
1424,1,0,1
1425,1,0,3
1426,1,0,0
1427,1,1,3
1428,1,1,2
1429,0,3,3
1430,1,0,0
1431,0,3,3
1432,1,0,0
1433,0,3,2
1434,1,0,2
1435,0,3,2
1436,0,3,2
1437,0,2,3
1438,0,3,3
1439,0,3,3
1440,1,0,0
1441,1,0,1
1442,0,2,3
1443,0,3,3
1444,1,0,1
1445,0,3,2
1446,1,1,2
1447,1,1,3
1448,1,0,1
1449,0,3,2
1450,1,0,2
1451,0,3,2
1452,1,1,3
1453,1,0,0
1454,0,3,3
1455,0,3,3
1456,1,1,1
1457,1,0,2
1458,1,1,1
1459,1,0,3
1460,0,3,3
1461,0,3,2
1462,0,3,3
1463,1,1,1
1464,1,0,0
1465,1,1,0
1466,1,1,1
1467,0,2,2
1468,1,1,0
1469,0,3,3
1470,1,1,0
1471,1,1,3
1472,0,3,2
1473,0,3,3
1474,1,0,2
1475,1,1,0
1476,1,0,0
1477,0,3,3
1478,1,0,0
1479,1,0,2
1480,0,3,2
1481,0,2,2
1482,0,3,3
1483,0,3,3
1484,1,0,1
1485,1,0,3
1486,0,3,2
1487,1,0,1
1488,0,3,2
1489,0,3,2
1490,0,3,3
1491,1,1,2
1492,1,1,2
1493,0,3,2
1494,1,0,0
1495,1,1,3
1496,1,1,2
1497,1,1,2
1498,0,3,3
1499,0,2,1
1500,1,1,1
1501,0,3,3
1502,0,3,3
1503,1,0,2
1504,0,3,2
1505,1,1,1
1506,1,0,2
1507,1,1,3
1508,0,2,2
1509,1,1,1
1510,1,0,1
1511,0,2,2
1512,0,3,2
1513,1,0,0
1514,1,1,2
1515,0,3,3
1516,1,1,2
1517,1,0,1
1518,1,0,1
1519,1,0,2
1520,1,0,1
1521,0,3,2
1522,1,1,3
1523,1,0,0
1524,1,0,1
1525,1,1,2
1526,0,2,2
1527,1,0,1
1528,0,2,2
1529,1,0,2
1530,1,1,1
1531,1,0,0
1532,0,3,3
1533,0,3,3
1534,1,0,0
1535,0,3,2
1536,1,1,2
1537,0,3,2
1538,1,1,1
1539,0,3,3
1540,0,2,3
1541,1,0,1
1542,1,1,2
1543,1,1,2
1544,1,1,3
1545,1,1,2
1546,1,1,1
1547,0,2,3
1548,1,1,2
1549,0,2,2
1550,1,0,1
1551,1,1,3
1552,1,0,1
1553,1,1,0
1554,1,1,1
1555,0,2,3
1556,0,2,2
1557,0,3,3
1558,1,1,0
1559,1,1,0
1560,0,3,2
1561,1,0,1
1562,0,3,2
1563,1,0,2
1564,1,1,0
1565,0,2,2
1566,0,2,2
1567,0,3,3
1568,1,1,1
1569,0,3,3
1570,0,3,2
1571,1,0,1
1572,0,2,2
1573,0,2,2
1574,1,0,2
1575,0,3,2
1576,1,0,0
1577,1,1,1
1578,1,0,0
1579,0,3,3
1580,0,3,3
1581,1,0,1
1582,1,0,2
1583,1,0,0
1584,0,2,2
1585,1,1,0
1586,1,1,2
1587,0,2,2
1588,1,0,0
1589,1,1,0
1590,0,3,2
1591,1,0,0
1592,1,1,1
1593,1,0,3
1594,1,0,3
1595,0,2,2
1596,0,3,2
1597,1,1,2
1598,1,1,3
1599,0,2,2
1600,0,3,2
1601,1,1,1
1602,0,3,3
1603,1,0,1
1604,1,0,0
1605,1,1,1
1606,1,0,3
1607,0,2,2
1608,1,1,0
1609,0,3,2
1610,0,3,2
1611,1,0,1
1612,1,0,0
1613,0,3,2
1614,0,3,3
1615,1,0,1
1616,1,0,0
1617,0,2,2
1618,0,2,2
1619,0,3,2
1620,1,1,0
1621,1,0,3
1622,1,1,1
1623,0,3,3
1624,0,2,3
1625,0,3,2
1626,0,3,2
1627,1,0,3
1628,1,1,2
1629,0,3,3
1630,0,2,3
1631,1,1,1
1632,1,0,2
1633,1,1,1
1634,1,0,0
1635,1,0,3
1636,1,1,1
1637,1,0,0
1638,0,3,3
1639,0,2,3
1640,1,1,0
1641,1,0,1
1642,0,2,2
1643,1,0,2
1644,1,1,2
1645,1,1,1
1646,1,0,3
1647,0,2,3
1648,0,3,2
1649,1,0,0
1650,1,1,3
1651,1,1,0
1652,0,3,3
1653,0,2,3
1654,1,1,0
1655,1,0,0
1656,1,0,2
1657,1,0,0
1658,0,3,3
1659,1,0,3
1660,0,3,3
1661,1,0,0
1662,1,0,3
1663,0,3,2
1664,0,2,3
